start	end	paragNum	speaker	confidence	startTime	wordCount	text
650	19994	1	A	0.52571	00:00	46	Alright. Hello and welcome everyone. It is July 11, 2023. We are in active inference for the social sciences and today is going to be a lecture by Ben White on basics of active inference, the active inference agent. So Ben, thank you for the lecture.
20122	39350	2	B	0.99705	00:20	54	Off to you and we're looking forward to it. Thank you very much. Yeah, me too. Very happy to be a part of this, to be kicking things off with the first module on this course. I'm going to be talking about the active inference agent and trying to cover some of the basics.
39930	99530	3	A	0.98	00:39	156	I won't take too long introducing myself. Avil gave a very thorough introduction in his talk recently, but I'm a second year PhD student in philosophy at the University of Sussex, and I work with Andy Clark and with Avel and some other people using active inference to try and find things out about our relationship with technology and within the context of well being and mental health. The aims for today I'm going to try and provide quite a wide ranging overview of how active inference has connected with areas of philosophical interest and particularly how they relate to the individual agent and the experience of the agent and how the agent finds themselves in the world. So I've split this up to look at several different defined topics. So I'm going to move quite quickly through mind, agency, emotion and phenomenology, and I'm going to say a little bit about the self as well.
99600	128920	4	A	1.0	01:39	92	And then there's going to be a case study at the end that I'm going to move through if we have time. So one of the other aims that I have is to lay out very clearly some of the core concepts and core mechanisms like precision, weighting and prediction error generative models. I'm not going to go into any technical details whatsoever. This is all going to be fairly abstract. My background and my interest in these frameworks is philosophical, so it's quite abstract in terms of how everything fits together.
129370	162880	5	A	1.0	02:09	86	And I'm going to try and bring some of these threads together to build up a layered picture of what the active inference agent is like. Because this course is kind of aimed towards seeing how active inference applies to larger scales, collective behavioral, social norms, sociocultural landscapes. And I think in order to do justice to those things, we need to first have a good idea of the individual in active inference. So we've got our work cut out for us. So I'll get started.
163490	192102	6	A	0.91	02:43	90	So before I dive in, I wanted to just say a little bit about how these frameworks hang together. So active inference is based on Carl Fristen's free energy principle. I think most of us are familiar with that. But the free energy principle just states that in order to persist through time, biological organisms must occupy only those states that it would expect to occupy, given the type of thing that it is. So free energy is essentially a measure of the disatunement between a system and its environment.
192166	222622	7	A	0.76	03:12	74	And I'm going to say a little bit more about attunement and how that gets cashed out in various ways as we go on. Active inference is a process theory that essentially explains how embodied organisms actually go about remaining in those expected states. So how we actually go about minimizing free energy. And the idea is that all adaptive behavior is explained by agents garnering evidence to confirm their own expectations. Predictive processing.
222686	260960	8	A	1.0	03:42	111	For the purposes of the lecture today, I'm going to treat these as synonymous because most of the work that I kind of came up through as I was learning about this was predictive processing. And all of the papers that we're using today that refer to predictive processing refer to a predictive processing that I take to be more or less synonymous with active inference. So that's a very embodied, inactive flavor of predictive processing. I think generally the difference is that predictive processing can be a much broader term and predictive processing can also apply to passive models of perception. But we're not going to concern ourselves with that.
262630	310510	9	A	0.56656	04:22	125	Okay, so some key concepts of active inference, predictive processing then. So the framework phase that agents embody or agents have, we won't concern ourselves with the nuance there, but they have a generative model, which is essentially a kind of understanding or a model of the regularities that underpin the dynamics between the agent and the environment. So another way to think about this in very rough terms is a kind of mental model of the regularities in the world and how the agent exists in the world. And using that model, the agent can generate predictions about its own sensory states. So given the model, what kinds of sensory states would it expect to find itself in in a particular set of circumstances?
311170	349878	10	A	1.0	05:11	101	And so where those predictions don't actually match the sensory inputs. So where there's a discrepancy between the actual incoming sense data and the prediction, prediction errors are generated and prediction errors are going to flow upwards through the hierarchy. So the generative model is said to be a hierarchical model and predictions flow downwards and prediction errors flow upwards. And the sole imperative of the brain body system according to this framework is to minimize those prediction errors. So a good way to kind of get a little handle on this is to think about just the example of perception.
349974	380194	11	A	0.86	05:49	93	So perception traditionally so I'm talking about visual perception here. It's traditionally been understood as a bottom up process. And what that means is that the brain waits for incoming sensory signals and then it processes them as they come in and it combines them in kind of increasingly abstract ways. And what we see is some combination of those sensory signals that have come in and been processed and combined. So if you think about me leaving my apartment in the morning and stepping out onto the street and seeing some cars.
380322	410858	12	A	0.99939	06:20	83	What's happening there is some sensory information is hitting my retina and it's being processed first with very basic features like light shade, edges and so on and so forth. And then it's being combined with my understanding of what a car is or what a bus stop is. And that gives me my kind of visual field. Predictive processing, famously, at this point, flips this picture upside down on its head. So visual perception under predictive processing is a top down affair.
411034	440626	13	A	1.0	06:51	93	So the generative model is going to encode multilevel expectations about the likely scene. So just to be very clear, when we talk about multilevel and hierarchical, the higher up levels are going to be tracking longer time scales and higher levels of abstraction. The lower levels are going to be much faster, much more concrete. So a changeable scene. So there's going to be some variation in what I see when I leave my apartment every day is going to mean that there's always going to be some error in that picture.
440658	471490	14	A	1.0	07:20	105	So it's never going to be the same two days in a row or it's extremely unlikely to be. So no matter how well I can predict what I'm going to see when I leave my house, it's always going to be cleaned up by some prediction errors. So essentially, when I step outside and I step into the street, my brain is already anticipating what it's going to see out there. So I know where particular cars are going to be parked, I know where the bus stop is, so on and so forth. And the perceptual experience that we have is a construction.
472150	497420	15	A	1.0	07:52	69	We actually experience the expectation that has been kind of cleaned up post prediction error. There's a little bit of debate there about exactly what it is that we experience. But for our purposes today, we can say that visual perception is essentially a construction. So on the face of it, prediction errors can be minimized using one of two strategies. And this is going to be really important.
499790	527042	16	A	1.0	08:19	81	So we have what I just described there, which is perceptual inference. That's where we revise our predictions to better fit the evidence. So essentially we update our model to better reflect the regularities in the environment. Or we can engage in active inference, which is where the framework gets its name from, which is where we essentially make the evidence fit the model. So that's where we in some sense update the world so it conforms to the original prediction.
527186	567186	17	A	0.91	08:47	112	And active inference agents bring about those expected states by sampling the world in a biased way, so they have certain expectations and then we sample the world to confirm the predictions. And I put perceptual inference there in scare quotes because perceptual inference on kind of readings of most readings of active inference just becomes a kind of action readiness. Or as Ramstard and colleagues put it, a state estimation so it's just perception and action are just wrapped up in this continuous loop. But it's really all about the action. It's really all about bringing about those expected states, and perception is just kind of in service of that process.
567368	601462	18	A	1.0	09:27	81	And so Berenberg and colleagues refer to the active inference agent as a crooked scientist, which is something I really like. I think that's a very charming image. So we are scientists that are engaging in some very dodgy behavior because we're not really interested in having an accurate model. We're more interested in confirming our original predictions. Okay, so that was a very rapid overview of some of the core concepts and mechanisms, but they're going to crop up continuously.
601526	640214	19	A	1.0	10:01	143	So I think we're going to get a much better grasp on them as we go on. In this section, I'm going to start to expand on some of those things that we've just put on the table, and I'm going to begin to flesh them out in terms of thinking about how active inference agents actually exist in the world. So I should say I put this here to remind me. So those of you who are taking part in the course, I'm going to make available a document with all of the readings that firstly, all of the readings that I've used to make these slides and then a bunch of other readings as well that I think are going to be very relevant. And obviously, they're going to be organized in terms of the structure of this presentation as well.
640252	652240	20	A	0.99	10:40	41	So this is just I've put a little sample up on these slides, but there's going to be much more in the document. So I think it's always good to start with some guiding questions. So I've thrown up three here.
654610	675458	21	A	0.91	10:54	69	The first is how does active inference characterize cognition? So we've just looked at predictions and prediction errors, but we're going to expand on that a little bit. And we're going to ask what kinds of processes does cognition involve? How is cognition related to the material environment? This is going to be something how cognition relates to the environment is going to be very important in subsequent weeks.
675624	704842	22	A	1.0	11:15	91	And we're going to ask quite briefly what kinds of vehicles might realize cognitive processing. Okay, so here's a couple of whales. Whales are going to be a recurring theme in this lecture, but I wanted to take a step back and ask about Attunement because this is one of those concepts that gets thrown around a lot. And I think once it's grasped, it becomes very clear, very easy to use. But I think prior to it being grasped, it can be a little bit opaque and a bit slippery.
704986	730050	23	A	1.0	11:44	88	So on the left we have a humback whale that was found dead in the Amazon rainforest, allegedly. I don't know if this was true. And on the right we have a whale in its natural environment. And I think clearly the intuition here is that in one case the whale is very well attuned to its environment and in the other case it's not. And I think that we can start by asking what is it about the ocean that allows the whale to be well attuned?
730130	780406	24	A	0.84	12:10	128	And what I want to say here is that the particular dynamics between the ocean and the whale allow the whale to do certain things that it can't do when it's in the Amazon. So in other words, we might say that the ocean affords certain things to the whale, specifically filter feeding, being able to move its vast weight around with ease, things that, unfortunately, a whale in the Amazon can't do. So affordances are opportunities for action. They are things, roughly speaking, in the environment that the agent can act upon. And there's some debate about the proper way to really characterize affordances, but I like to think of them as relational properties emerging from an environmental feature and some skilled embodied ability of the agent.
780508	824980	25	A	1.0	13:00	124	So the same thing in the environment will not afford the same thing to different organisms. So, for example, soil to a human agent might afford walking on or laying down on, but to an Earthworm it affords very different things. And also, even amongst the same organisms with humans, especially, different surfaces and features of the environment will afford different things depending on your particular skill set. And agents are going to go about minimizing their uncertainty, so minimizing prediction errors, staying attuned to their environment through an engagement with affordances. And this is going to be something that is going to drift away slightly as we move through some sections and then it's going to come back very heavily at the end.
825830	839530	26	A	1.0	13:45	43	And I should say that the idea of affordances, to my knowledge, it first emerges in the work of James Gibson the Ecological Approach to Visual Perception. I think it's chapter eight in that book that really lays out a theory of affordances.
844480	886090	27	A	1.0	14:04	104	So this idea that systems or organisms maintain their organization through ongoing action means that active inference has been labeled as quintessentially inactive by Cole Friston. And I think that this is a nice inactivism is an older framework from theoretical cognitive science. And I think it's a nice way to understand some of the key features of active inference. But it does come with a little bit of historical philosophical baggage. And I'm going to try and unpack that really quickly because I want to unpack exactly what it is that we're committing ourselves to when we think about cognition in inactivist terms.
887100	939544	28	A	1.0	14:47	107	So inactivism comes in various strands very, very quickly and roughly, you have autopoietic inactivism, which commits itself to what's known as the mind life continuity thesis. This is essentially that the structures that give a ground to life itself are the same structures that instantiate cognitive processes. Sensing on this view is teleological because it's oriented around supporting vital systems. So things in the environment have intrinsic meaning to the organism because they support the vital functioning of the organism in some way. Sensory motor inactivism emphasizes how mobile and embodied agents essentially enact the grounds and conditions for their own sensory engagements with the world.
939662	981540	29	A	1.0	15:39	94	So the world is not a kind of neutral static, given that we're parachuted into actually the conditions through which we sense the world are the conditions that we can move and kind of interact with the world in various ways. And then there's radical inactivism. And this is the view that cognition is purely grounded in these agent environment dynamics. It's a purely dynamicist account of cognition and there's no role whatsoever for internal representations. So certainly in certain brands of sensory motor inactivism, there remains a role for internal manipulation of representations.
