key	relevance
Technology&Computing>ArtificialIntelligence	1.0
MedicalHealth>DiseasesAndConditions>SubstanceAbuse	0.9858906865119934
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	0.33439549803733826
Religion&Spirituality>Spirituality	0.26607587933540344
Hobbies&Interests>ParanormalPhenomena	0.24398446083068848
Science>Environment	0.23682674765586853
Science>BiologicalSciences	0.19496917724609375
NewsAndPolitics>Politics>PoliticalIssues	0.14067204296588898
MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions	0.13852016627788544
Religion&Spirituality	0.1341974437236786
EventsAndAttractions>PoliticalEvent	0.13006021082401276
MedicalHealth>DiseasesAndConditions>SleepDisorders	0.1043054535984993
Science	0.09925924241542816
FamilyAndRelationships>Bereavement	0.09121452271938324
Religion&Spirituality>Agnosticism	0.09110065549612045
BusinessAndFinance>Industries>EnvironmentalServicesIndustry	0.08375205099582672
MedicalHealth>DiseasesAndConditions>MentalHealth	0.07637816667556763
Education>OnlineEducation	0.06872043013572693
Style&Fashion>BodyArt	0.06835296005010605
HealthyLiving	0.06702467799186707
