start	end	relevance	label
650	33320	0.7039973735809326	NewsAndPolitics>Politics>PoliticalIssues
650	33320	0.5143529176712036	EventsAndAttractions>PoliticalEvent
650	33320	0.1536215841770172	NewsAndPolitics>Politics
650	33320	0.003771658055484295	Technology&Computing>Computing>Internet>SocialNetworking
650	33320	0.0020589816849678755	NewsAndPolitics>Politics>Elections
650	33320	0.0020483366679400206	Science
650	33320	0.002023533685132861	BusinessAndFinance>Business>MarketingAndAdvertising
650	33320	0.0013888624962419271	Hobbies&Interests>ContentProduction
650	33320	0.0007956036715768278	BusinessAndFinance>Business>Sales
650	33320	0.00041599295218475163	Education>HomeworkAndStudy
33850	64020	0.9882224202156067	Technology&Computing>ArtificialIntelligence
33850	64020	0.2204173505306244	Technology&Computing
33850	64020	0.021796992048621178	Technology&Computing>Computing>Internet>InternetOfThings
33850	64020	0.013185313902795315	Technology&Computing>Computing>Internet>SocialNetworking
33850	64020	0.012758618220686913	Technology&Computing>Computing
33850	64020	0.009652828797698021	Technology&Computing>ConsumerElectronics>WearableTechnology
33850	64020	0.008762956596910954	Technology&Computing>Computing>Internet>ITAndInternetSupport
33850	64020	0.00746547244489193	Science
33850	64020	0.007202163338661194	Hobbies&Interests>ContentProduction
33850	64020	0.004887434653937817	Technology&Computing>Robotics
65590	99530	0.10283201187849045	Technology&Computing>ArtificialIntelligence
65590	99530	0.09092868119478226	Science
65590	99530	0.06256454437971115	Religion&Spirituality>Spirituality
65590	99530	0.03607382997870445	Religion&Spirituality>Astrology
65590	99530	0.025477688759565353	Religion&Spirituality>Agnosticism
65590	99530	0.012155686505138874	Hobbies&Interests>ParanormalPhenomena
65590	99530	0.006144038401544094	NewsAndPolitics>Politics>PoliticalIssues
65590	99530	0.005961854476481676	EventsAndAttractions>PoliticalEvent
65590	99530	0.0055431704968214035	Religion&Spirituality
65590	99530	0.0016372513491660357	NewsAndPolitics>Politics
99600	121006	0.00792747177183628	PersonalFinance>PersonalInvesting>Options
99600	121006	0.0035686008632183075	PersonalFinance>FinancialPlanning
99600	121006	0.002366568660363555	VideoGaming>VideoGameGenres>SimulationVideoGames
99600	121006	0.0023036266211420298	PersonalFinance>PersonalInvesting
99600	121006	0.0013515789760276675	NewsAndPolitics>Weather
99600	121006	0.0007124932017177343	BusinessAndFinance>Business>Sales
99600	121006	0.0005846616113558412	PersonalFinance>PersonalInvesting>StocksAndBonds
99600	121006	0.0005540541023947299	MedicalHealth>MedicalTests
99600	121006	0.0004848409735132009	Science>Physics
99600	121006	0.0004436509043443948	BusinessAndFinance>Business>BusinessOperations
121118	150406	0.47834351658821106	Technology&Computing>ArtificialIntelligence
121118	150406	0.006627495866268873	NewsAndPolitics>Politics>PoliticalIssues
121118	150406	0.004528130404651165	Science
121118	150406	0.003541863989084959	EventsAndAttractions>PoliticalEvent
121118	150406	0.002390081761404872	Technology&Computing>Computing>Internet>Search
121118	150406	0.0012730997987091541	Technology&Computing>Computing>Internet>SocialNetworking
