start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
650	1200	A	0.52571	1	1	1	Alright.
1810	2270	B	0.74579	1	2	2	Hello
2340	2526	B	1.0	1	3	3	and
2548	2830	B	0.99998	1	4	4	welcome
2900	3422	B	0.99997	1	5	5	everyone.
3556	3806	B	1.0	1	6	6	It
3828	4350	B	0.99927	1	7	7	is
4500	5226	B	0.59	1	8	8	July
5338	6074	B	0.48	1	9	9	11,
6122	7678	B	0.87	1	10	10	2023.
7844	8126	B	1.0	1	11	11	We
8148	8286	B	0.99919	1	12	12	are
8308	8590	B	0.63918	1	13	13	in
8660	8986	B	0.79656	1	14	14	active
9018	9514	B	0.88378	1	15	15	inference
9562	9726	B	1.0	1	16	16	for
9748	9886	B	1.0	1	17	17	the
9908	10190	B	1.0	1	18	18	social
10260	11018	B	0.92633	1	19	19	sciences
11194	11582	B	0.65	1	20	20	and
11636	11902	B	0.91	1	21	21	today
11956	12126	B	0.99858	1	22	22	is
12148	12286	B	0.99997	1	23	23	going
12308	12398	B	1.0	1	24	24	to
12404	12574	B	0.93826	1	25	25	be
12612	12766	B	0.61	1	26	26	a
12788	13194	B	0.99283	1	27	27	lecture
13242	13502	B	0.99999	1	28	28	by
13556	13866	B	0.99977	1	29	29	Ben
13898	14238	B	0.99989	1	30	30	White
14324	14766	B	1.0	1	31	31	on
14868	15354	B	0.99992	1	32	32	basics
15402	15614	B	0.76	1	33	33	of
15652	15978	B	0.99964	1	34	34	active
15994	16426	B	0.86377	1	35	35	inference,
16458	16606	B	1.0	1	36	36	the
16628	16858	B	0.99966	1	37	37	active
16874	17306	B	0.63378	1	38	38	inference
17338	17774	B	0.97179	1	39	39	agent.
17892	18222	B	0.99	1	40	40	So
18276	18554	B	0.99926	1	41	41	Ben,
18602	18766	B	0.99941	1	42	42	thank
18788	18926	B	0.99	1	43	43	you
18948	19134	B	1.0	1	44	44	for
19172	19326	B	0.83	1	45	45	the
19348	19994	B	0.56712	1	46	46	lecture.
20122	20414	B	0.99705	2	1	47	Off
20452	20606	B	1.0	2	2	48	to
20628	20958	B	0.99	2	3	49	you
21044	21678	B	1.0	2	4	50	and
21844	22186	B	0.99201	2	5	51	we're
22218	22414	B	1.0	2	6	52	looking
22452	22702	B	0.99128	2	7	53	forward
22756	22926	B	1.0	2	8	54	to
22948	23566	B	1.0	2	9	55	it.
23748	24094	A	0.99976	2	10	56	Thank
24132	24238	A	1.0	2	11	57	you
24244	24414	A	0.56657	2	12	58	very
24452	24702	A	0.97725	2	13	59	much.
24756	25094	A	0.96	2	14	60	Yeah,
25172	25366	A	0.99879	2	15	61	me
25388	25960	A	0.99705	2	16	62	too.
26330	27078	A	0.90023	2	17	63	Very
27244	27622	A	0.99999	2	18	64	happy
27676	27846	A	1.0	2	19	65	to
27868	27958	A	1.0	2	20	66	be
27964	28086	A	1.0	2	21	67	a
28108	28246	A	0.99999	2	22	68	part
28268	28406	A	1.0	2	23	69	of
28428	28950	A	0.98	2	24	70	this,
29100	29414	A	0.59	2	25	71	to
29452	29558	A	0.99995	2	26	72	be
29564	29906	A	0.99927	2	27	73	kicking
29938	30134	A	1.0	2	28	74	things
30172	30374	A	0.99998	2	29	75	off
30412	30710	A	0.99946	2	30	76	with
30780	30966	A	1.0	2	31	77	the
30988	31174	A	1.0	2	32	78	first
31212	32018	A	0.99477	2	33	79	module
32194	32486	A	1.0	2	34	80	on
32508	32694	A	1.0	2	35	81	this
32732	33320	A	0.99955	2	36	82	course.
33850	34258	A	0.84511	2	37	83	I'm
34274	34358	A	0.99854	2	38	84	going
34364	34438	A	1.0	2	39	85	to
34444	34566	A	0.99976	2	40	86	be
34588	34822	A	0.97137	2	41	87	talking
34876	35526	A	0.80037	2	42	88	about
35708	36006	A	1.0	2	43	89	the
36028	36386	A	0.98543	2	44	90	active
36418	36834	A	0.98051	2	45	91	inference
36882	37190	A	0.99747	2	46	92	agent
37260	37590	A	1.0	2	47	93	and
37660	37894	A	0.98542	2	48	94	trying
37932	38038	A	1.0	2	49	95	to
