start	end	sentNum	speaker	confidence	text
970	1840	1	A	0.99999	Hello everyone.
2530	5760	2	A	0.97965	It's october 7, 2022.
6130	12400	3	A	0.9999	We are in meeting 19 for cohort one and we're discussing chapter eight.
13490	20800	4	A	0.99916	So there's a bunch of questions and also a lot of things to talk about.
21650	24998	5	A	0.9999	Let us just begin with looking at chapter eight.
25044	25640	6	A	0.45	Eight.
26170	36566	7	A	0.99908	So does anybody want to give any first thoughts on active inference in continuous time?
36668	40230	8	A	0.99744	Everything flows, nothing stands still, et cetera?
44330	45080	9	A	1.0	Yes.
49970	51578	10	B	0.96526	Not on that specifically.
51674	55386	11	B	0.54944	Okay, but I will have something to say for this chapter.
55498	60462	12	B	1.0	I worked on this topic during my graduate time.
60516	63780	13	B	0.99844	So once we get to about 8.3, I'll weigh in.
65510	66450	14	A	0.97389	Excellent.
68310	73266	15	A	0.99986	Any comments like discrete continuous time?
73448	76440	16	A	1.0	I know this is something we'll touch on again and again.
86400	94752	17	A	0.99978	It's kind of like another low road, high road duality with continuous and discrete time.
94806	120840	18	A	1.0	And I think the textbook tries to give equal time and highlight the hybridization of these models in a way where realistically in the literature most are pure discrete models and continuous time models have been almost like domain bound.
122700	139512	19	A	0.99992	Certain areas like motor reflexes, where there's more of a tradition of continuous models are heavily represented in them, whereas decision making models tend to use the discrete formalisms.
139656	161330	20	A	0.59	And that difference between the sort of like continuous time traditionally motor associated and discrete categorical traditionally decision oriented models was addressed in the Folk Psychology paper and Live Stream with Ryan Smith et al.
161720	174696	21	A	0.99633	Okay, also I just started kind of an overview, got up through 83 of just understanding and just trying to lay out chapter eight.
174718	196988	22	A	0.53117	So for any chapter, everyone's always welcome to just make summaries and add their own notes so we can look at the questions, many of which are on the earlier part of the chapter.
197084	204930	23	A	0.99	And so maybe we can look at the earlier part of the chapter more this week and of course then have later time.
207800	220580	24	A	0.98426	Okay, so 8.1, it's a single paragraph, it's a complement to chapter seven, which was a discrete time approach towards generative model construction.
220740	230920	25	A	0.82	The focus here is on continuous states based models which are well suited for physical fluctuations, sensory receptors and continuous motion of effectors.
233940	238450	26	A	0.99588	They start with the case of movement control 8.2.
239140	243600	27	A	0.9999	So let's get familiar with the notation.
244580	249430	28	A	1.0	The states, hidden states are going to be X.
250040	253670	29	A	1.0	The data, the observables are going to be Y.
254120	259208	30	A	1.0	And then how states evolve over time depends on a static variable V.
259374	264680	31	A	0.99998	So that could be a hidden or slower changing cause or factor in the environment.
265660	272570	32	A	0.88	Then we have the omega terms associated with each of the data and the hidden states change through time.
273040	278824	33	A	0.63	And that variability is like the noise and this is like the signal or the flow.
278872	286560	34	A	0.99996	So it's kind of the length of an decomposition or a length of an approach towards dynamical systems modeling.
288900	296980	35	A	1.0	One interesting thing to note is first that this is hugely forsaged in SPM.
298120	312730	36	A	1.0	Then also that the data are a function of the states at that time, whereas the equation for the hidden states is a change in hidden states.
313740	321310	37	A	1.0	X dot note that Action is absent from equation 8.1.
322880	327630	38	A	0.99979	This is because Action is part of the generative process, not the generative model.
329680	333250	39	A	0.99988	Thought that was kind of an interesting question.
334420	335536	40	A	0.99974	What does that mean?
335638	339410	41	A	0.9397	That Action is part of the generative process and not the generative model?
341060	351460	42	A	0.99956	Surely Action selection is part of the generative model, the cognitive process of policy inference.
354040	360090	43	A	0.55731	Active states are part of the particular states.
360540	362650	44	A	0.80368	Active states are blanket states.
365420	368090	45	A	0.9999	Particular states are the generative model.
371590	377700	46	A	1.0	The generative process is referring to the external states, the hidden states.
379750	387430	47	A	0.9999	So is Action part of both the generative process and the generative model because it kind of sits in between intermediates?
388890	392950	48	A	0.99992	Or is this referring to the consequences?
396410	402570	49	A	1.0	The generative model only deals with those variables directly influenced by states external to a Markov blanket.
404270	414960	50	A	0.99903	So is that saying that the generative model is kind of like the complement of the autonomous states, Action internal states?
415650	417630	51	A	0.99999	Or is this even more extreme?
418130	423326	52	A	0.99998	It's only dealing with the variables directly influenced by states external to a markup blanket.
423438	433410	53	A	0.99999	So then it must only deal with sense states, which is like a narrow perceptual control reading.
434490	448330	54	A	0.69	And in that sense, Action execution is outside of the generative model because the generative model is only dealing with observations.
455310	460122	55	A	0.99996	Does anyone have thoughts on how generative model, Action and generative process are being used?
460176	460890	56	A	0.99984	Eric.
463070	470670	57	B	0.97	I wonder if you can consider your own actions part of what gets observed under that framework.
473730	497026	58	A	0.97676	As far as I would, the apologetics for the narrow view would be exactly that, which is like you have proprioceptors in your elbow, so you don't observe Action, but you are getting continuous updating of perceptions that are extremely influenced by Action.
497218	501350	59	A	1.0	But the hidden state of the world is actually like the angle of your elbow.
502090	507994	60	A	1.0	And so you're not directly observing the hidden state of the world nor how it changes.
508112	510422	61	A	0.99999	All you have is the proprioceptors.
510566	519390	62	A	1.0	And of course, you engage in policies to change your appropriate receptors, bring them towards alignment, which is what we're going to be discussing in the chapter.
520370	522590	63	A	0.63083	Ali, I saw your hand raise.
525570	532820	64	B	0.99653	Yeah, I wanted to mention exactly the proprioception which you mentioned, so I lowered my hand.
534070	535700	65	A	0.99994	Okay, yeah, great.
537590	548578	66	B	0.99993	But then could you include the fact that you've got signals going to your muscles, your motor signals and motor neurons firing in there, making your muscles contract?
548674	559658	67	B	1.0	Can that be part of your observation to say, well, okay, if this is happening, that these muscles are getting activated, then sure enough, the arm moves and appropriate section changes.
559744	578338	68	B	0.99998	So you can say, well, from the outside of that box, that's all part of the generative model, but not part of generating those muscle commands, but just seeing what the effect of them is.
578504	581170	69	B	0.97	I wonder if that would be an acceptable viewpoint.
585620	586370	70	A	0.99993	Cool.
586900	589532	71	A	0.99801	We'll return to this like where is Action?
589596	591056	72	A	0.99992	What is action.
591248	594436	73	A	0.84289	But I think it's just important to note while we're early here.
594618	602100	74	A	0.99845	Okay, so continuing a little bit on this part, I thought was also a little curious.
602940	603544	75	A	0.67341	Okay.
603662	605352	76	A	0.74919	So this is equation 8.1.
