start	end	sentNum	speaker	confidence	text
170	1550	1	A	0.15427	You're okay.
1700	2398	2	A	0.79	Hello.
2564	4430	3	A	0.83461	It's September 16.
4850	9760	4	A	0.98279	We're in Cohort, one of the active textbook group.
10130	20522	5	A	0.99658	It's meeting 15, or I guess yes, no, 16 on let me just update the title meeting 16.
20586	23102	6	A	0.99301	We're in our second discussion on chapter six.
23236	40140	7	A	0.99614	So are there any any overall comments that people would like to address about chapter six or any other questions or points to add or just areas of chapter six that they found to be interesting.
64610	76740	8	B	0.93177	Distinction between the interceptive extraceptive modalities which have been mentioned in box 6.1.
78230	106170	9	B	0.7	And I think Kristen with Michael Allen, if I'm not mistaken, has published a recent paper just today, exactly on that topic, in which they've somehow tried to provide a computational model for the first time for the unification of the interceptive and extraceptive modalities.
106590	135190	10	B	0.99399	So since this chapter is also the modeling of those agents, I think this paper, from in the Body's Eye the computational anatomy of interceptive inference might be relevant for anyone who wants to model these modalities with the aid of active inference framework.
136890	137590	11	A	0.99968	Thank you.
137660	138326	12	A	0.99989	Very nice.
138428	139960	13	A	0.75989	Thanks for sharing it.
141370	144360	14	A	0.9825	Let's look at box 61.
169330	175970	15	A	0.8405	As people see it, what distinguishes exteriorceptive proprioceptive and interoceptive modalities?
179260	183480	16	A	0.9999	For example, why are proprioceptive and interceptive separated?
204760	207924	17	B	0.99826	Because I couldn't hear you.
207962	212292	18	B	1.0	I don't know if it's on my side or connection was unstable from your side.
212346	212950	19	B	1.0	Sorry.
213960	214916	20	A	1.0	Let me try something.
214938	216250	21	A	0.99294	I'll be on for a second.
228480	229630	22	A	0.85	Am I back?
230880	231388	23	A	1.0	Okay.
231474	231964	24	A	0.54408	So, yeah.
232002	232396	25	A	0.5414	What?
232498	234620	26	A	0.92	Yeah, brock, I do need a starlink.
236180	239760	27	A	0.9823	Why are proprioception and terraception separated?
241060	245408	28	A	0.51	And why are these three categories modeled as different?
245574	247490	29	A	0.99993	Why have they been framed as different.
271300	285312	30	B	0.88428	Biological and neurological mechanisms, neural mechanisms that somehow control those different kind of perceptions?
285376	318844	31	B	0.99999	Because for the extraceptive perception, the organism would necessarily need a kind of sensory I mean, the sensation it gets from the environment is just on the level of the imminent stimuli that it gets from the external environment.
318972	329556	32	B	0.99998	But for the interceptive modality, the sensation is just the internal sensations and so on.
329658	337552	33	B	0.75	And for the preceptive, it's related to motor control feedback loop.
337696	352104	34	B	0.79219	So I guess because of their different mechanisms it might be helpful to talk in different terms about each of them.
352222	355470	35	B	0.99999	But I'm not totally sure about that.
361280	361932	36	A	1.0	I agree.
361986	370560	37	A	0.72	I think one aspect, even in a pre blanket or non blanket modality is like they're about external things versus about internal things.
370710	390720	38	A	1.0	And then between proprioception and interoception, you're absolutely right that they have different neural mechanisms and physiological mechanisms with some blurry space, perhaps.
390880	402730	39	A	0.99999	For example, like interoception about blood pressure is somewhere in between, like a muscular reflex and an organ reflex, but the tissues being addressed are different.
403500	407348	40	A	0.99909	Let's look at this paper again.
407454	424530	41	A	0.90535	We'll return to the book, but we're going to be thinking today and then especially going forward with like, how do you identify the let's go to this question, which we just look at it.
425300	427200	42	A	0.99363	Which system are we modeling?
428420	430930	43	A	0.99999	What is the appropriate form for the generative model.
431300	433428	44	A	0.9744	How do we set up a generative model?
433594	435590	45	A	1.0	How do we set up a generative process?
436040	440340	46	A	0.9998	So let's see if we can determine some of those aspects.
440760	452200	47	A	1.0	In this paper, hashtag figure 43, it is the very same.
454810	469286	48	A	0.99	Okay, this is just a general pointing to a partially observable Markov decision process with a slight plus computational biology graphical veneer to match the color scheme.
469398	471920	49	A	1.0	Probably not, but it kind of looks like it.
475730	484820	50	A	1.0	Here is where we see the schematic of the form of the generative model.
488070	497490	51	A	0.79075	Variables are used to reflect that those variables can be fit from empirical data or just a priori set and simulated.
497650	500040	52	A	0.99998	But this is the form of the model.
500410	512860	53	A	0.99995	These are the shapes of the matrices and tensors that go from that are going to address what their model is about.
515230	520060	54	A	0.99997	Does anybody want to describe what they see in this?
522190	529870	55	A	0.5694	What do you think they were trying to explain and what do you think they were trying to model?
530020	533280	56	A	0.99984	What is their system of interest based upon what you see here?
538790	550626	57	B	0.99915	Actually, one interesting term that I came up with used in this paper is cardiac active inference.
550818	565990	58	B	0.92	The term that they've used in this paper to describe the kind of interrelationship between the heart rhythm and the interception.
566150	579530	59	B	0.99874	So this generative model, I believe, is just about modeling that relationship between the heart rhythm and the interception.
579610	599750	60	B	0.99654	So we can see, as usual, the B matrices C and A matrices that we've seen before, but in this case, they've been applied to the variation in the heart rhythm and how it relates to the interception.
601210	601960	61	A	1.0	Yes.
602330	622400	62	A	0.66995	So again, using the variables that we know from figure four three in the book and their figure one here, the hidden states that are not directly observed are on the interceptive side relating to the state of the heart.
623410	629470	63	A	0.85611	On the exteriorceptive side, whether there is a flower or a spider.
632130	645300	64	A	1.0	The outcomes that are observed are the visual exterocception of a flower or a spider and the heart rate probably a low and a high heart rate.
647610	665174	65	A	0.76	The piece that links these two is the sensory attenuation between the high heart rate state and the mapping of exterocception in the B matrix.
665302	670140	66	A	1.0	You can just see that even the allocation of the symbols is different.
671410	679470	67	A	0.99994	Like when you're aroused, when you're in, this is like heart open and then heart contract.
680450	686980	68	A	0.99992	So when you're in the aroused situation, b is how the hidden states change their time.
687670	704360	69	A	0.99917	You're always going to go from here to here, whereas in the relaxed situation, sometimes you go from this state to this one.
706650	711340	70	A	0.99997	Other times you're relaxed and so you dwell within that state.
711870	717180	71	A	0.99872	So here it's like pump rest, pump rest, pump rest.
717630	720630	72	A	1.0	Here it's 50% slower.
720710	732750	73	A	0.7005	Just it depends on the parameters, but it's 50% slower because sometimes you're going to go from one, but it looks like as it's here that it's actually like or it's twice as slow.
733430	735086	74	A	0.89183	Rest, rest, beat.
735198	736770	75	A	0.99644	Rest, rest, beat.
737110	740020	76	A	0.99991	So these are the two interoceptive states.
742950	753640	77	A	1.0	One has a preference for having relaxed hearts when flowers are around and having contracted heart when spiders are around.
755290	769610	78	A	1.0	The A matrix maps on these two sensory modalities between hidden states and outcome states, just like any A matrix would do in any POMDP.
770430	776080	79	A	1.0	And then there's also a transition matrix of the generative process.
777170	788274	80	A	0.9995	So it's a very simple generative process where either flowers are flowers or spiders are spiders, as they would say.
788312	791646	81	A	1.0	You can use standard routines to simulate these techniques.
791678	793540	82	A	0.92	I hope that the code are available.
795030	802050	83	A	1.0	You can plot parameter sweeps as you explore the beta and alpha.
803370	807030	84	A	0.99984	So here's, like the beta parameter and alpha parameter.
808170	816726	85	A	0.99992	So you can do parameter sweeps with this grid search or other approaches and then do statistics on those outputs.
816918	819174	86	A	0.99999	Is this quote active inference?
819302	823600	87	A	0.9929	Well, it's the output of a parameter sweep on an active inference model.
824850	826586	88	A	0.92212	There's various other kinds of methods.
826618	841780	89	A	0.99936	So, not to spend too much time on the paper, but does anyone have any thoughts on that case or how they see it applying to chapter six as content?
850980	857570	90	A	0.97	I think it speaks to a fulfillment cycle in active inference research.
859540	860290	91	A	0.77	Oh.
886900	889890	92	B	1.0	This worked example helps a lot.
891860	916344	93	B	0.62	I mean, if anyone wants to, especially because describing this kind of cardiac active inference as a kind of system that has a definite Markov blanket, it was really interesting question at the first place.
916462	943330	94	B	1.0	And I think they've done really great job, obviously, in that regard and thinking really creatively and out of the box about how we can describe that whole system with the aid of using markup blankets to describe its internal and external environment and so on.
945140	949750	95	A	0.99945	It also relates to this earlier question.
950200	961348	96	A	0.90297	So how does the figure 43 paradigm discrete and continuous state spaces with all the attending complexities?
961524	962920	97	A	0.95928	Do you hear me, Ollie?
964860	973050	98	A	0.7	Okay, how does this representation connect to.
974460	976512	99	B	0.99997	Can you hear, Daniel?
976676	978110	100	A	0.68	Yeah, I can.
980640	982492	101	A	0.99978	It's a story for another day.
982626	986960	102	A	0.97925	Some of the incredible, the truly incredible Internet.
987380	988544	103	A	0.76046	I'm going to try one thing.
988582	990928	104	A	0.74644	So I think that or Holly, can.
990934	991376	105	B	1.0	You hear me now?
991398	992130	106	B	0.95	Or no.
995680	996910	107	A	0.88596	I'll try something.
1020430	1024422	108	A	0.73288	It here's what's interesting with the Wi Fi.
1024486	1039200	109	A	0.98	And then we'll continue, because it's not a Wi Fi learning group, but with the Hotspot, there are a set of people who I cannot interact with, but with WiFi, I am able to interact with those people.
1041190	1042450	110	A	0.99986	Just a note.
1042790	1047970	111	A	0.99564	So we see the POMDP representation.
1049030	1063280	112	A	1.0	Now, what is not in this paper here is a graphical layout of the POMDP.
1065220	1065970	113	A	0.99	Okay?
1066340	1067856	114	A	0.99998	What is not in this paper?
1068038	1073780	115	A	0.98	A figure six one, or indeed a figure eleven representation.
1077370	1083750	116	A	0.99787	So why is that's?
1089710	1099902	117	B	0.66851	I'm not sure I've understood your question quite clearly, but could you please elaborate on that a little bit more?
1100036	1100814	118	A	0.98	Yes, sure.
1100932	1111838	119	A	0.99959	So when we look at papers like Vassal at all, communication is active inference social, inactive, active inference, loops, loops, loops, viotkin at all remote teams.
1111934	1119140	120	A	0.87544	Loops, loops, loops, Markov blanket interface loops, entities, things.
1121610	1130600	121	A	0.89007	Yet in the application, what is specified is not the loopy situation.
1131450	1137260	122	A	1.0	What needs to be specified is chapter six, not chapter one.
1138590	1160450	123	A	0.99986	So I find that very interesting because so much of the focus attention, discourse has been around abstractions, around Markov blankets and their interpretations from various stances and about boundaries, physical boundaries and conceptual boundaries.
1162710	1169540	124	A	0.99523	But it's a non controversy when it's written this way.
1170710	1177426	125	A	0.86	And there are Markov blankets between many of these variables because it's a Bayesian graph that's not fully connected.
1177458	1180754	126	A	0.99999	So every Bayesian graph that's not fully connected has Markov blankets.
1180882	1181750	127	A	0.56464	Trivially.
1183310	1193260	128	A	0.77818	But this paper doesn't need to describe what is.
1193630	1197078	129	A	1.0	This is enough to say what's inside and outside the organismal.
1197094	1212290	130	A	0.99265	Markov blanket, if we want to even think about it, is like here in this line, kind of not on the Bayes graph, but it's between the spider and the flower outside and the vision of the spider and the flower.
1213270	1240342	131	A	0.99992	But that's like taken care of with the a matrix of the exterocceptive modality, which is, I think, why this recipe does not focus on which thing are we modeling, but rather which system are we modeling.
1240486	1247680	132	A	1.0	And yes, we're going to pursue the generative model before the generative process, even though they may have symmetry or they may be very similar.
1250050	1279670	133	A	1.0	But I just find it very interesting, open to hearing what people think, like why the Cybernetic loop action perception loop is used so much in contrast with the form of the model that's actually implemented, which is a different topology in a different discussion.
1281930	1284310	134	A	1.0	I know that they're integrated and compatible.
1295060	1327340	135	B	0.99738	Just one comment on that is, you see, at least to my understanding, markup blanket is a kind of modeling tool or a way of thinking about basically the ontology of I mean ontology in the sense of its philosophical use, the ontology of the system that we're about to model.
1327490	1346736	136	B	0.78516	So it's not necessarily the relationships among the different components of the markup blanket is something not necessarily physical or tangible relationships in that system.
1346838	1365848	137	B	0.77092	So it might be kind of just informational, as we saw in, I think, chapter five, if I'm not mistaken, the information passing among the different components and so on.
1365934	1396240	138	B	0.77481	So at least I think the reason for not using the Schematic model of markup I mean the Cybernetic model of Markup blanket instead of using just the Schematic form, probably it's because of this kind of, let's say nonphysical or nontangible relationship among the different components.
1396660	1409780	139	B	0.99992	By nontangible and nonphysical I mean something that can't be explained in terms of its ontological existence.
1412120	1418650	140	B	1.0	I don't know if I could express myself in that regard or not.
1421100	1424090	141	A	0.99969	Thank you, Elite, Brock and anyone else.
1427680	1450130	142	C	0.98	I was just going to I don't know, I feel like personally, I'm just kind of at the affordances that I have to get pragmatic and epistemic value here without doing some modeling of some kind.
1454200	1455670	143	C	0.98	Yeah, I don't know.
1456680	1457430	144	A	1.0	Good.
1458920	1459572	145	A	0.98804	Thanks.
1459706	1467656	146	A	0.93	I mean, this is the second discussion on chapter six, and then this is setting us up to actually pursue a model.
1467758	1470090	147	A	0.99999	So we should be preparing these.
1470940	1471592	148	C	0.71	Yeah.
1471726	1475370	149	C	0.99436	I'm just saying it's definitely ripe for that.
1477740	1478536	150	A	0.95	Yes.
1478718	1479800	151	A	0.82957	Rohan.
1481740	1495710	152	D	0.98	Yeah, actually, just to get some clarification, you're asking why the form of the model is as mentioned in chapter six of the project given in chapter six, which is chapter one.
1499360	1500084	153	A	1.0	Yes.
1500242	1502432	154	A	0.99	I mean, they're compatible.
1502496	1508260	155	A	0.98888	Topologies that actually are describing an overlapping set of notes.
1510040	1530540	156	A	1.0	I was just calling attention to the amount of discourse and focus on the potentially more familiar, more schematic action perception loop and the way that that draws so much attention to the organism environment interface.
