text	entity_type		start	end
September 30, 2023	date		9038	10306
physics	occupation		12632	12974
Andre	person_name		22550	23086
Andre	person_name		41492	42270
Daniel	person_name		44596	45418
Chris	person_name		60968	61262
particle physics	occupation		107832	108734
Chris	person_name		132110	132534
biology	occupation		136832	137510
Chris	person_name		137670	138006
biology	occupation		150308	150874
biology	occupation		157288	157710
Chris	person_name		182240	182694
Chris	person_name		259784	259966
Daniel	person_name		265272	265722
Chris	person_name		299572	299962
Chris	person_name		304790	305246
Andrew	person_name		323260	323554
Chris	person_name		429826	430104
Chris	person_name		435558	436124
freestone	person_name		444982	445436
Quantum theory	occupation		459172	460200
quantum Darwinism	occupation		489462	490556
Quantum Darwinism	occupation		493000	494208
quantum Darwinism	occupation		512700	513812
Quantum Darwinism	political_affiliation		556398	557540
empirical science	occupation		582690	584024
science	occupation		604026	604820
Bohr	person_name		611308	611666
EPR	medical_process		672752	673222
Chris	person_name		674670	675094
Chris	person_name		714748	714946
experimenters	occupation		813548	814194
experimenter	occupation		814796	815830
experimenters	occupation		819452	820210
experimenter	occupation		822656	823462
experimenter	occupation		829296	829926
Theseus	person_name		1069178	1069712
Chris	person_name		1099382	1099644
Chris	person_name		1130850	1131710
Alice	person_name		1188168	1188494
Bob	person_name		1190168	1190830
Bob	person_name		1191448	1191854
killing neurons	injury		1227970	1229034
Chris	person_name		1435350	1435774
classical physics	occupation		1467536	1468422
Alice	person_name		1483732	1484074
Alice	person_name		1613120	1613752
Alice	person_name		1628582	1628924
Bob	person_name		1686902	1687276
Chris	person_name		1715618	1715864
Papua New guinea	location		1739720	1740736
Chris	person_name		1858126	1858724
Ian	person_name		1858852	1859640
Chris	person_name		1888362	1888576
Chris Harris	person_name		2289136	2290422
Alice	person_name		2545422	2545844
Bob	person_name		2554760	2555580
Alice	person_name		2568694	2569116
physics	occupation		2636898	2637660
Anna	person_name		2742440	2743024
Dean	person_name		2743626	2743876
quantum information theory	occupation		2788630	2791170
Alice	person_name		2838536	2838894
Bob	person_name		2839128	2839550
Carl Friston	person_name		2947448	2948158
Carl	person_name		2963390	2963974
psychiatrist	occupation		2968864	2969930
Chris Weisson	person_name		2995670	2997250
anthropologist	occupation		3016448	3017654
Indigenous	nationality		3020990	3021782
physics	occupation		3046470	3047022
Michael Levine	person_name		3059852	3060866
quantum information theory	occupation		3065750	3068810
Michael Levin	person_name		3158684	3159554
Tufts	organization		3159788	3160658
developmental biology	occupation		3161148	3162410
cell Biology	occupation		3198808	3199538
human sciences	occupation		3242808	3243758
human sciences	occupation		3246328	3247250
biology	occupation		3280260	3280858
Dean	person_name		3294390	3295250
Chris	person_name		3308730	3309590
Anna	person_name		3315212	3315518
Chris	person_name		3337268	3337646
information theory	occupation		3433572	3434602
Boris	person_name		3465690	3466206
science	occupation		3556540	3556962
science	occupation		3581076	3581898
physics	occupation		3594136	3594958
physics	occupation		3603752	3604450
priest	occupation		3617310	3618198
logician	occupation		3621328	3622006
non dialectic logic	occupation		3622992	3628410
Gertle	person_name		3634820	3635306
science	occupation		3657068	3657394
science	occupation		3658348	3659110
Chris	person_name		3752718	3753188
Chris	person_name		3778298	3778980
Kate	person_name		3783320	3783824
biology	occupation		3796638	3797060
Dean	person_name		3911496	3912238
Whitman	person_name		3931894	3932284
William Blake	person_name		3934760	3936100
Harris	person_name		3951484	3952310
cognitive science	occupation		3963120	3964566
Donna	person_name		4019338	4019628
evolutionary biology	occupation		4041894	4043440
Harris	person_name		4126670	4127204
Anna	person_name		4243540	4244124
Levin	person_name		4250100	4250988
Phil	person_name		4252582	4253144
Levinson Fields	organization		4288178	4289016
Chris	person_name		4289942	4290204
Alice	person_name		4390562	4390948
Bob	person_name		4393190	4393804
Bob	person_name		4400262	4400572
Daniel	person_name		4405338	4405616
Daniel	person_name		4455258	4455584
Dean Ian	person_name		4458058	4459140
biologists	occupation		4504342	4504956
John Reed	person_name		4612120	4612912
Chris O'Dowd	person_name		4624766	4625636
PBS	organization		4625902	4626436
physics	occupation		4637458	4637784
Chris	person_name		4642260	4642812
quantum mechanics	occupation		4666714	4667860
Chris	person_name		4679278	4679524
quantum theory	occupation		4683420	4684596
quantum mechanics	occupation		4702162	4702856
quantum mechanics	occupation		4714934	4715884
Harris	person_name		4728058	4728980
Chris	person_name		4875348	4875818
Ian Harris	person_name		4905936	4907174
Dean	person_name		4907472	4908170
Susan	person_name		4912836	4913274
Chris Fields	person_name		4929752	4930850
quantum cryptography	occupation		4943452	4945510
Ander	person_name		4978070	4978974
