"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;07;21","00;00;34;22","Hello and welcome to the active inference live its active live live stream number 28.0 on September 6th 2021 we're going to be talking about the paper towards a computational phenomenology of mental action modeling, better awareness and attentional control with deep parametric active inference welcome to the Active Inference Lab. We are a participatory online lab that is communicating, learning and practicing applied active inference."
"Speaker 1","00;00;35;00","00;01;05;13","You can find us at the links on this page. This is a recorded and an archived live stream, so please provide us with feedback so that we can improve on our work. All backgrounds and perspectives are welcome here and we'll be following good video etiquette for live streams. Thanks. A turn blue and Stephen and Dean. Nice fun to have a dot zero crew together here you'll see a slightly updated version of the upcoming Streams calendar, which you can get at from this short link here."
"Speaker 1","00;01;06;25","00;01;32;16","September 7th and 14th. We're going to be discussing this paper. We're going to be discussing it this one. And then we don't have a paper for 29 and then we have some papers set with authors for all of October. Also check out the tabs to see other series other than the Tuesday paper centric walkthroughs and of course anyone's welcome to co-organised an event or to be the guest for one of these types of streams."
"Speaker 1","00;01;33;25","00;01;58;15","All right so today in 28.0 we're going to be just learning and discussing this paper that was already mentioned by Sanford Smith has met out first in Lutz and Ramstad out only a few weeks ago, which is kind of cool to see and there's going to be a time to talk about it's a super interesting paper and if you want to participate in 28.1 or two, you should get in touch."
"Speaker 1","00;01;58;15","00;02;17;02","Otherwise, if it's after that time, then check out those videos and maybe find another one to participate in. But I'm just looking forward to hearing what you all were excited about by way of introduction. Just want to hear from everybody and what was exciting to them about this paper or made them want to join for the zero."
"Speaker 2","00;02;23;28","00;02;54;00","If I could go first. Daniel here. Thanks. I'm really excited to interested to see them moving beyond a computational approach to neuro phenomenology, which I've seen before, and into this broader idea of what they're calling computational phenomenology, which was about a claim and has more relevance potentially to other applications which I'm interested in and applied active inference context."
"Speaker 2","00;02;54;00","00;03;01;27","So, you know, we see how that old claim can be applied nice."
"Speaker 1","00;03;02;26","00;03;03;05","OK."
"Speaker 3","00;03;05;00","00;03;15;12","So for me, I thought it was like ultra meta the paper really got into the hierarchical levels of organization, which I'm always excited to see and talk about."
"Speaker 4","00;03;18;07","00;03;37;25","But for me it was the fact that I am doing some writing right now, and I am interested in the idea that there is a way of putting this into some sort of a geometric relationship as well as the computational relationship tool."
"Speaker 1","00;03;38;06","00;04;02;13","OK, the paper is let me just re frame. It is towards computational phenomenology of mental action modeling, meta awareness and attentional control with deep parametric active inference in neuroscience of consciousness published about two weeks ago. 27th of August. Does someone want to read the three aims of the paper."
"Speaker 3","00;04;05;25","00;04;24;15","So go ahead. The three aims are to explicitly model meta awareness to account for the computational consequences of meta awareness on cognitive control. And lastly, to provide a computational account of mental COUBERTIN action OK."
"Speaker 1","00;04;25;04","00;04;32;19","And then maybe the second part sure."
"Speaker 3","00;04;33;19","00;04;59;23","Hormonally speaking, the crucial thing to note about these cognitive processes is that they are about other such processes. The deployment and control of attentional states and processes, for instance, are quintessentially essentially a higher level ability, less such states and processes monitor and monitor and modulate other typically lower level perceptual states. Third order, higher level processes in turn oversee these attentional practices."
"Speaker 3","00;05;00;05","00;05;28;29","We can be aware of our attention being grabbed and make a deliberate decision to focus our attention elsewhere. It would seem then that effective self-regulation of attention depends on the ability to access, evaluate and control the quality of these attentional processes themselves in the same way that attentional processes are necessary to consciously access, assess and control lower level perceptual states interesting areas."
"Speaker 1","00;05;29;21","00;05;54;24","It's just interesting to see that the kind of framework that helps a robot navigate now it's being used in a little bit of a different way, like nesting within our self and coming closer to our experience and other things which often are said to be unable to be directly observed. So it's quite a cool topic Stephen, any thoughts or do either of you want to read the first abstract?"
"Speaker 4","00;05;56;07","00;06;24;28","I got a quick thought before we get to the abstract in the introduction of the paper. I just want to read this really quickly. It's in the paper, but computational terms, the central place of confidence, reliability and effect of self-regulation speaks to the key role of precision or inverse variance of implicit beliefs. And then they talk about probabilistic and posterior Bayesian beliefs that describe a probability distribution over some late in quality days."
"Speaker 4","00;06;24;29","00;06;50;28","But this was the thing that I found really interesting. Bayesian beliefs about Bayesian beliefs can in certain situations become propositional and the way that they are estimated optimize controlled precisions. In a nutshell, quantify our confidence in our beliefs, say how confident we are about what we know about state of the world, about their relationship to our observations, or about how these states change over time."
"Speaker 4","00;06;52;08","00;07;21;09","Being able to place numbers around that. Soon as I read that and saw it in relationship to a proposition, I found that really interesting and one it was really curious to see now. So how is that thread going to play out now? I wasn't that wasn't part of the three things that were in the previous slide, but I think it was really important and something that was it has to be a name or a claim of the paper because it's pretty fascinating."
"Speaker 1","00;07;23;00","00;07;48;16","Good call. It's almost like a background assumption whether post hoc justified by empirical appeal or not, that precision is what matters, which is kind of the other side of the coin from uncertainty like high precision means low uncertainty and vice versa. And sometimes they're framed. So I think I totally agree that is a claim in paper. OK, Steven, want to go for abstract one yeah."
"Speaker 2","00;07;52;16","00;08;47;23","OK. Matter awareness refers to the capacity to explicitly notice the current contents of consciousness and has been identified as a key components for the successful control of cognitive states. Such as the deliberative direction of attention. This paper proposes a formal model of matter, awareness and attentional control when using hierarchical active inference to do so, we cast mental action as policy selection over higher level cognitive states and at a further hierarchical level to model matter awareness states that modulate the expected confidence or precision in the mapping between observations and hidden cognitive states."
"Speaker 1","00;08;49;06","00;09;27;11","Nice. Yeah, there's a lot of terms, some of which we're going to go into in the keyword section but pretty distilled down description of their contribution. And we're going to unpack it more. OK, abstract to we simulate the example of mind wandering and its regulation during a task involving sustained selective attention on a perceptual object. This provides a computational case study for an inferential architecture that is apt to enable the emergence of these central components of human phenomenology, namely the ability to access and control cognitive states."
"Speaker 1","00;09;28;12","00;09;49;18","We propose that this approach can be generalized to other cognitive states, and hence this paper provides the first steps towards the development of a computational phenomenology of mental action and more broadly of our ability to monitor and control our own cognitive states. Future steps of this work will focus on fitting the model with qualitative, behavioral and neural data."
"Speaker 1","00;09;50;13","00;09;55;14","OK, for topics, any thoughts or we can refine."
"Speaker 4","00;09;56;13","00;10;00;17","First first steps. That's the emphasis here. Just first steps."
"Speaker 1","00;10;01;23","00;10;25;20","Yep. I'm pretty excited to get to this the generalized model of mental action because it's like almost like the new tool enables asking about phenomena that we already know and then it reveals a whole new stage space of kind of the model feeding back to the kinds of regimes of attention that we designed for ourself or modifications or information inputs."
"Speaker 1","00;10;26;23","00;11;04;06","OK, roadmap. So this paper has an interesting layout. It is just an introduction that brings up the non active inference sections related to the scientific study of mental action and about how it's been computationally modeled outside of active inference. Then there's a methodology paper that first has more of a model building a narrative, and then the empirical results from a simulation that has a few different layers of detail layered on."
"Speaker 1","00;11;04;07","00;11;27;25","It's not just one single model. There's a few little variants that help get out which parts of the model are contributing which behavior and why. Then they have a more general discussion and give some directions for future research. And that's where some of these big claims about computational phenomenology go. And then there's a conclusion. So any thoughts on the roadmap."
