start	end	relevance	label
1370	43530	0.389404296875	Education>OnlineEducation
1370	43530	0.13716277480125427	Education>EducationalAssessment
1370	43530	0.005272723734378815	Education>HomeworkAndStudy
1370	43530	0.003541067708283663	Education
1370	43530	0.003387424163520336	Education>AdultEducation
1370	43530	0.0032439865171909332	Education>LanguageLearning
1370	43530	0.002554764971137047	Hobbies&Interests>ContentProduction>FreelanceWriting
1370	43530	0.002521706046536565	Hobbies&Interests>ContentProduction>Screenwriting
1370	43530	0.002178864786401391	Technology&Computing>Computing>ComputerSoftwareAndApplications>DesktopPublishing
1370	43530	0.0020420642103999853	Education>EarlyChildhoodEducation
43950	60622	0.023664752021431923	Education>OnlineEducation
43950	60622	0.0011950612533837557	Education>EducationalAssessment
43950	60622	0.0008600631263107061	Education>LanguageLearning
43950	60622	0.000803441449534148	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
43950	60622	0.0007287393091246486	Education>HomeworkAndStudy
43950	60622	0.0005791644216515124	Hobbies&Interests>ContentProduction
43950	60622	0.0005465014837682247	Hobbies&Interests>ContentProduction>Screenwriting
43950	60622	0.0005450638709589839	Education>AdultEducation
43950	60622	0.0005026209983043373	Education
43950	60622	0.0004049855924677104	BusinessAndFinance>Industries>PublishingIndustry
60756	95980	0.0974249467253685	Education>OnlineEducation
60756	95980	0.04227674379944801	Education>EducationalAssessment
60756	95980	0.03514343127608299	Technology&Computing>Computing>ComputerSoftwareAndApplications>DesktopPublishing
60756	95980	0.011279589496552944	FineArt>Design
60756	95980	0.004133298527449369	Hobbies&Interests>ArtsAndCrafts>Scrapbooking
60756	95980	0.0022680601105093956	Education>EducationalAssessment>StandardizedTesting
60756	95980	0.0016393983969464898	Hobbies&Interests>ArtsAndCrafts>DrawingAndSketching
60756	95980	0.001586548169143498	Education>HomeworkAndStudy
60756	95980	0.0011856671189889312	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
60756	95980	0.0009446914773434401	BusinessAndFinance>Industries>ConstructionIndustry
96350	131160	0.7885212302207947	Education>OnlineEducation
96350	131160	0.05283067747950554	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
96350	131160	0.018307197839021683	Hobbies&Interests>ContentProduction
96350	131160	0.006027871277183294	Technology&Computing>Computing>ComputerSoftwareAndApplications>DesktopPublishing
96350	131160	0.005566257983446121	BusinessAndFinance>Industries>PublishingIndustry
96350	131160	0.0012839729897677898	Education>LanguageLearning
96350	131160	0.0009335596696473658	Hobbies&Interests>ContentProduction>Screenwriting
96350	131160	0.0007325127371586859	Hobbies&Interests>ContentProduction>FreelanceWriting
96350	131160	0.0007014440489001572	Education>EducationalAssessment
96350	131160	0.0006608752883039415	Education>AdultEducation
132010	166430	0.8750271797180176	Education>EducationalAssessment
132010	166430	0.10019276291131973	Education>EducationalAssessment>StandardizedTesting
132010	166430	0.08961756527423859	Education>OnlineEducation
132010	166430	0.053998805582523346	Education>HomeworkAndStudy
132010	166430	0.019636893644928932	BusinessAndFinance>Industries>PublishingIndustry
132010	166430	0.016313010826706886	Hobbies&Interests>ContentProduction>FreelanceWriting
132010	166430	0.006363003980368376	Hobbies&Interests>ContentProduction
