"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;08;00","00;00;39;08","Hello and welcome everyone to act in five live stream number 31.1. Yes, we are live so today it's October 19th 2021 and we're going to be having a discussion on the paper non equilibrium thermodynamics and the free energy principle in biology. So welcome to the Active Inference Lab everyone. We are a participatory online lab that is communicating, learning and practicing applied active inference."
"Speaker 1","00;00;39;22","00;01;01;17","You can find us at the links here on this page. This is a recorded and an archived live stream. So please provide us with feedback so that we can improve our work. All backgrounds and perspectives are welcome here and we'll be following good video etiquette for lectures. At this short link, you can see the past and upcoming live streams."
"Speaker 1","00;01;01;21","00;01;23;01","Here we are at the end of October 2021 in paper number 31 and today we're going to be having an awesome group discussion and then next week we hope to have one or both of the authors join us. So we'll be taking a lot of notes today and bringing up good things to talk with them on. And all of these are participatory live streams."
"Speaker 1","00;01;23;01","00;01;51;24","So if you want to join or if you want to co-organized with us, just let us know. Today in 31.1, we're just going to be learning and discussing this paper of Palacios and Colombo, and we're just putting out some perspective, giving some affordances for others to join in and hopefully learning along the way. So we have a few questions that Blue and others have prepared."
"Speaker 1","00;01;52;10","00;02;26;10","Maxwell also prepared some notes to talk about, and we're just pretty much going to look through the questions that we have already written up. We'll add more. Anyone in the YouTube live chat who wants to ask a question? They're more than welcome to do so, and we'll just hop around wherever we need to go. We'll start off with the introductions, so we'll just say hi and maybe something that we liked about the paper or something that stuck with us or something that brought us to this conversation."
"Speaker 1","00;02;26;17","00;02;55;15","So I'm Daniel. I'm a researcher in California, and I think something I'm excited about today maybe would be to look at this intersection of biology and thermodynamics and talk a little bit about the different ways we can approach that intersection. This paper has some formalisms, but not all the Formalisms. There weren't figures, but there's so many graphical intuitions related to free energy landscapes and some other pieces."
"Speaker 1","00;02;55;15","00;03;06;08","So it just kind of cool to think about what are the different ways that we come to learn about the intersections of these cool ideas. And I'll pass to Steven Hello."
"Speaker 2","00;03;06;08","00;03;38;07","Yes, Steven, I'm in Toronto in Canada. I'm pleased to be here again, and I'm interested in this paper. The General topic of this city comes up and I'm interested to see I often see these papers which have sort of free energy principle focused rather than say, active inference focus so just to see how in that when that tree gets shaken, how that helps or hinders the sort of more process theory work, which is probably closer to where I'm interested in."
"Speaker 2","00;03;38;07","00;03;42;20","But this is all very interesting. Thanks. I'll pass it over to Maxwell."
"Speaker 3","00;03;43;21","00;04;14;07","And Maxwell Ramstad. I'm the CEO of Nested Minds Network and active in Friends I Startup and I a fellow at the Center for Human Neuroimaging UCL in London. I'm I'm looking forward to discussing this paper. I think there's a lot to disagree with and I'll try to be collegial in my criticism."
"Speaker 1","00;04;15;12","00;04;49;06","Beautiful. What more could we ask for? Let's start with the big question and of course other of you if you have a different take or there's other big questions. But this big question, which is in this paper as well as the broader literature, what fundamental ideas from physics are utilized in free energy principle and active inference? And how and just what are the implications or trade offs associated with the use of this idea?"
"Speaker 1","00;04;49;17","00;05;18;23","Does it lend credibility to a theory to be grounded in physics? What does it mean to a theory for it to be grounded in a certain physical idea? Does it constrain pain? Does it prevent us from making the kinds of conclusions that we might want to draw about biological systems? So that's kind of the big question do either of you have any other sort of big questions that this raises, or what is the alignment of the vector of this paper?"
"Speaker 1","00;05;19;01","00;05;23;00","With the bigger ongoing threads in our research community?"
"Speaker 3","00;05;24;29","00;05;51;22","Well, I mean, I guess one outstanding question for me is what is the horizon a relevant literature in terms of time course that one needs to consider before trying to engage with and criticize this material it's something that comes up. I think it might be useful to discuss."
"Speaker 1","00;05;54;13","00;06;28;26","Maybe before we go into the specifics there, just when we're engaging in interdisciplinary or transdisciplinary scholarship or we're diving into fields where we might not have taken courses to the undergraduate or higher level, just it's a really important question how do we make appropriate claims? You know, how do you take a little bit of a of a dip into the rabbit hole and come out with something that's useful rather than just being more confused than when you made the initial search?"
"Speaker 1","00;06;29;08","00;06;44;14","So these are big questions. Any thoughts or just how do we determine what literature are relevant? Like if we wanted to write a paper on something related to active inference or just in general, what do we do? Do we do keywords? Do we only look at the last five years."
"Speaker 3","00;06;48;03","00;06;51;03","Are you asking the question rhetorically or do you want us to chime in?"
"Speaker 1","00;06;51;19","00;07;01;28","Maybe Stephen first with the reason, but then just either I mean, Stephen, I don't. Yes, Stephen unmute and then continue."
"Speaker 2","00;07;03;20","00;07;41;25","I'm probably not the best person because I keep digging and digging and digging, but I think it's a good question. I'm from a chemistry background, a long way back, and I always find it interesting as well because, you know, a lot of stuff that's used is or developed comes from chemistry actually and uses physics. But you know, the night you say that we're in this kind of need to approximate and an approximation, like there's so many things that come up that are like new, new ways of describing stuff, which makes total sense."
"Speaker 2","00;07;41;25","00;08;17;03","Like I've read through the free energy principle and Kristen's work about the talk about approximation science and that science is ultimately an approximation. And then, you know, it takes me a couple of days to then get my head around that. And it's like, yeah, that totally makes sense. But the implications of all of that are huge. The implications of being in non equilibrium states itself disrupts a lot of the accuracy of, of certain ways that you can roll out things from physics and how you roll it out into chemistry, which is normally equilibrium chemistry."
"Speaker 2","00;08;17;24","00;08;53;03","I we roll in our straight into biology or we roll it out into something slightly different with all this modeling. So I think it does cause some challenges in terms of discussions because it's easy for other people to start telling the free energy principle and active inference community what they are and then start telling them and framing what they're not and by which point it's kind of hard to have a discussion because it's like the straw man's been set up."
"Speaker 2","00;08;54;10","00;09;22;13","And I think that can be a little bit challenging for some conversations to move forward, because now you've got a complex idea trying to, first of all, counter the fact that other people's paradigms have been challenged. So I think that itself, I don't know if that's a literature thing or whether that's a cognitive thing, but I think that that is part of the challenge that seems to be faced I agree."
"Speaker 1","00;09;22;13","00;09;43;00","Stephen, thanks for that. And it's maybe a good segue way. Maxwell, we can just start to hear some of your thoughts and I'll be typing some notes and maybe asking some follow ups and unpacking because I know you have a lot to say on this, so maybe just go for it and I'll just type along and we'll see where we go."
"Speaker 3","00;09;43;04","00;10;17;10","I mean, I guess that probably the thing that I find most puzzling about the paper is that it claims to be the first in the literature, essentially to be looking at the connection between the physics of the free energy physics and the free energy principle. And I find this puzzling because it seems to me that the connection between physics and the free energy principle has been really maybe thus thus focus of active research in our community for like four years or so."
