key	relevance
VideoGaming>VideoGameGenres>EducationalVideoGames	1.0
Hobbies&Interests>GamesAndPuzzles	0.6325874924659729
Hobbies&Interests>GamesAndPuzzles>RoleplayingGames	0.5865518450737
VideoGaming>VideoGameGenres>MMOs	0.555812418460846
Technology&Computing	0.5086038112640381
Education	0.5077010989189148
VideoGaming>VideoGameGenres>CasualGames	0.43978455662727356
Education>AdultEducation	0.4299619495868683
Education>OnlineEducation	0.3579614460468292
FineArt>DigitalArts	0.34600359201431274
VideoGaming>VideoGameGenres>PuzzleVideoGames	0.33617374300956726
Science	0.281927227973938
Education>EarlyChildhoodEducation	0.2774101793766022
BusinessAndFinance>Industries>EducationIndustry	0.2603989839553833
Hobbies&Interests>ContentProduction	0.2593706250190735
Hobbies&Interests>GamesAndPuzzles>BoardGamesAndPuzzles	0.24520115554332733
BusinessAndFinance>Industries>TechnologyIndustry	0.23636089265346527
VideoGaming>MobileGames	0.1818947046995163
BusinessAndFinance>Industries>ManufacturingIndustry	0.17882883548736572
Education>PrimaryEducation	0.1779973804950714
