docLabel	sp	myTime	myTimeDisplay	myTimeSRT
3Symp_2_07	A	650	00:00	00:00:00,650
3Symp_2_07	A	66150	01:06	00:01:06,114
3Symp_2_07	A	908196	15:08	00:15:08,191
3Symp_2_07	A	968710	16:08	00:16:08,737
3Symp_2_07	A	1323400	22:03	00:22:03,192
3Symp_2_07	A	1741920	29:01	00:29:01,568
3Symp_2_07	A	1777740	29:37	00:29:37,604
3Symp_2_07	B	58770	00:58	00:00:58,971
3Symp_2_07	B	894656	14:54	00:14:54,116
3Symp_2_07	B	926812	15:26	00:15:26,377
3Symp_2_07	B	1295040	21:35	00:21:35,170
3Symp_2_07	B	1597840	26:37	00:26:37,442
3Symp_2_07	B	1748240	29:08	00:29:08,575
3Symp_2_07	B	1792800	29:52	00:29:52,619
