key	relevance
Technology&Computing>ArtificialIntelligence	1.0
MedicalHealth>DiseasesAndConditions>MentalHealth	0.5678370594978333
MedicalHealth>DiseasesAndConditions>SubstanceAbuse	0.4154537320137024
Technology&Computing	0.3293176293373108
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	0.22710689902305603
Religion&Spirituality>Spirituality	0.21761181950569153
Science>Physics	0.21755313873291016
Science	0.2083662897348404
Hobbies&Interests>ContentProduction>Screenwriting	0.18133631348609924
BusinessAndFinance>Business>GreenSolutions	0.17773444950580597
Science>Environment	0.17772527039051056
Religion&Spirituality	0.1633385866880417
BusinessAndFinance>Industries>EnvironmentalServicesIndustry	0.15486514568328857
Science>BiologicalSciences	0.15163885056972504
HealthyLiving	0.15123701095581055
Hobbies&Interests>ContentProduction>FreelanceWriting	0.14460651576519012
Hobbies&Interests>ParanormalPhenomena	0.13993984460830688
Technology&Computing>Computing	0.1362852156162262
HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth	0.12433978170156479
Technology&Computing>Computing>Internet>SocialNetworking	0.12079350650310516
