"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;10;03","00;00;41;26","Hello and welcome. Welcome to active live we're in livestream number 21.04 on April 27th 2021. And today we are in the fourth of a series of conversations with John Blake so John, it's been really awesome to get to know about you and your ideas and work with you on these giant boards. So as I sort of set things up for a second and share the jam board link with the live chat, go ahead and just re catch us up and then I'll meet you on the first slide in just a minute."
"Speaker 2","00;00;43;13","00;01;08;21","Okay. Sounds good. Thanks. Selma. My name is John Blake. I'm courtesy faculty at Oregon State University, and the series of discussions that we've been having is on the is on a paper. There is a paper that I just published in the journal Sustainability. It's a three part series. The topic is well, the title is Science Driven Societal Transformation in parts one, two and three."
"Speaker 2","00;01;09;26","00;01;37;16","So we've this is our fourth get together here and we're just finishing up our discussion of the last in that series, part three, which is the subtitle design. And we, we covered quite a bit in that in that paper, part three. But now today we're going to focus on just one aspect of that, which is the leader framework Local Economic Direct Democracy Association framework."
"Speaker 2","00;01;38;00","00;02;16;26","This is a I'm talking a prototype of design for a new societal systems and as a reminder to listeners, we're talking about the de novo design of new systems, specifically using a club model. So the societal systems for a club, the club is a is a small community somewhere, something larger than, say, a thousand volunteer participants. That's how the in the series itself proposes an R&D program and that's the strategy for change."
"Speaker 2","00;02;16;26","00;02;56;11","And the R&D program is new systems are tested at the club level, the community level, in cooperation with the global scientific community is working on the technical aspects. And then field trials occur at the club level. And if the if the new systems deliver as promised and they promise substantial improvement in social and environmental quality, economic security and various things like that, then the idea is that the club model would grow and spread and spread to new locations and new testing and new trials and eventually would spread spread near on a near global basis."
"Speaker 2","00;02;58;01","00;03;00;06","So are we on slide one yet?"
"Speaker 1","00;03;01;02","00;03;02;04","We're ready on slide one."
"Speaker 2","00;03;03;13","00;03;12;10","OK, so that's our that's just our list of discussions we've had. You can check out the links there for the previous YouTube videos."
"Speaker 2","00;03;14;22","00;03;48;00","And Slide two if you would go there. Yep. Is that just where or just where to go for more information? So the my website for this project is called Principal Wood Societies Project Dot org, and it lists the gives links to the series get some background information actually has a on there is a live or interactive model of the leader framework so so part of what will be a big part of what we'll be talking about today is actually on the website."
"Speaker 2","00;03;48;00","00;04;17;28","If you want to run the model yourself so there you go there for more information. And then third slide yeah. So today's topic again is the leader framework, local economic director accuracy association. These are ideas from my 24 2014 book called Economic Direct Democracy. That book is available for free on the website or if you want to spend money you can go to Amazon to buy it."
"Speaker 2","00;04;17;28","00;04;52;00","There and along with that book I published a simulation model of later framework or at least parts of the leader framework and that is in the Internet Film Term Journal of Community Currency Research. So links are there for that. And again, all of these links are available on the Principal Science Project website OK, so now why would I want to discuss this slide four?"
"Speaker 2","00;04;52;12","00;05;29;10","Why would I want to discuss the leader framework in this three part series? A few reasons. One is that the leader, the design of the leader framework, maybe I should say that the leader framework is intended as an integrated societal systems architecture or what I've been calling it, cognitive architecture. The idea behind this whole series, behind this work is that a society large or small is a cognitive organism and its societal systems, which, for example, the economic systems legal systems, governance systems, et cetera, act as a cognitive architecture."
"Speaker 2","00;05;29;13","00;06;07;09","So so when discussing the idea of societal transformation, my focus here is on creating new societal systems versus societal systems deliver design. So that they function as cognitive systems, they facilitate vital cognition and this is the fitness based, evidence based R&D project. So the idea would be that you could assess how well some one how well one design is doing over another design."
"Speaker 2","00;06;07;24","00;06;35;06","And eventually communities could choose designs that function very well and are fit for purpose. All right. So the leader framework embodies the cognitive viewpoint. It also was designed to be implemented via the cloud model, which I talk about in part two of the series. That's the strategy for change. Number three is here. The reason is that it involves integrated systems."
"Speaker 2","00;06;35;13","00;07;05;15","So there's in the in the series, I talk about six overarching systems, legal governance, et cetera. And the legal framework integrates most of them. And finally, there's a published simulation model available, at least for the economics, some economic aspects of the framework. And at the time, and I think that still might be true. This is the first semi realistic simulation of a de novo system, a de novo economic system."
"Speaker 2","00;07;06;05","00;07;38;11","But I'm aware, aware of number five. All right. So I'll get into the summit. We'll talk a lot about the simulation today and a little bit about the, you know, the structure of the leader. But let me just offer a few warm up thoughts the leader economy is not like what we face in normal economy. That's it's it's fundamentally different."
"Speaker 2","00;07;39;07","00;08;10;14","And in particular, it is a democratic it is a cognitive architecture, as I've said, and it is deeply democratic and transparent. So in the in the lead economy money, there is money in both the national currency and in America, the dollar and a local digital currency that I call the token. So those two current forces are used as a voting tool in a highly transparent, fair and deeply democratic process."
"Speaker 2","00;08;11;06","00;08;35;22","And as we talked about last time, money is already used as a voting tool in our world. It's just that it is a non transparent, non democratic voting tool for the most part. Some people have billions of votes in the economic system and then other people have just, you know, a small number of votes. So the legal framework makes that voting function explicit and fair."
"Speaker 2","00;08;35;22","00;09;11;27","And democratic. The this emphasis of the simulation we'll be talking about in a moment is on the economic system. But as I mentioned, the leader framework encompasses is know all or almost all six overarching systems. I know this this simulation is intended as a first step, and it is in Spain. It could be made more sophisticated. And this so this first one simply looks at the economic aspects, aspects, because that was the simplest to do for me."
"Speaker 2","00;09;12;05","00;09;37;14","But so money is used as a voting tool and it's and voting occurs in two arenas. It occurs in local markets. So I buy some product from a from a local store, for example, local business. And it also occurs and in the financial system, what I call the crowd based financial system, and we'll talk a lot about that."
"Speaker 2","00;09;37;14","00;10;09;11","But essentially individuals contribute a certain amount of their income to the broad based financial system. And then once their money is in the crowd based financial system, the CDF has, then they have they get to choose how that money is used. So in a sense, they get to vote for they get and offer their votes for how the community is what the community wants, what the community wants to fund, what kind of jobs the community wants to fund and so on."
"Speaker 2","00;10;12;20","00;10;33;03","So if you had a if you had an economic system in which money was used as a voting tool, well, it would be a fairly undemocratic unless incomes and wealth were somehow equal. So over time, the effect of the leader is to equalize income."
"Speaker 2","00;10;35;07","00;11;06;28","And I'll show you the results of that in a minute. The latest simulation runs 28 years and as you'll see at the end of that 20 year period, everyone who has joined the club is enjoying an equal level of equal and higher level of income wealth. And lastly, the leader framework is designed to focus on motivations. But is there any new system developed in this R&D program?"
"Speaker 2","00;11;07;23","00;11;37;01","The goal is to have that system be fit for purpose. And as we've talked about the purpose of arts of society, the purpose of societal cognition, of the purpose of actions to the implicit purpose of societal systems is to facilitate societal cognition and to and thus to ensure that the organism the society maintains, achieves and maintains a high degree of vitality."
"Speaker 2","00;11;38;14","00;12;06;27","So the any new systems developed should be fit for purpose. And, and if they're fit for purpose, almost by definition, they will facilitate cooperation because cooperation and communication is a part of cognition. So the leader framework and what rewards barriers to cooperation and with the idea of that, that it makes cooperation so easy, that cooperation becomes the default behavior."
"Speaker 2","00;12;07;21","00;12;42;29","And it also focuses on motivations it does not reward people for non-cooperative behavior, for example. And that is in contrast, to our existing systems, which which I call native systems in the series. But I in Native Systems, I and for paying my worker very well take advantage of the workers I get, the society would reward me greatly for that."
"Speaker 2","00;12;42;29","00;13;07;08","And that doesn't occur in the leader framework. Partly because income and wealth are equalized over time. Thus, the the part the motivation to participate in the economic system of a leader we call it we can also call it a club model is not personal gain, but community wellbeing, wellbeing of the larger organism digitization."
"Speaker 1","00;13;07;09","00;13;18;17","Slide six there are these are the members of a club. Are you thinking spatially co-located? Are they remotely located?"
"Speaker 2","00;13;19;27","00;13;54;27","Yes, locally in space and it is it is perhaps possible to have a club that is distributed over over space. But I didn't start that way. I mean, that maybe could be something that's added later, but I'm focusing now. It's the easiest thing for me has been the easiest thing to me for me to focus on the local market, local area, but there's reasons why that the local there are is important because many decisions are local, like who will pick up my garbage and where will that garbage go?"
"Speaker 2","00;13;54;27","00;14;26;21","Is a local decision. You think many of the decisions, many of the our quality of life is largely a local issue. For example, are my economic security is largely a local issue. And obviously being a speck close in space allows a greater opportunity for community building and gathering and seeing face to face and community communicating face to face and getting to know each other and building a deep sense of friendship and community that way."
"Speaker 2","00;14;28;01","00;14;49;18","But yes, in the future, communities might be extended in some way. And as a matter of fact, of the idea with the leader framework or the idea with the club model is that that the initial focus would be on developing the tools and systems for clubs for the project, and then that would land systems for club and parks."
"Speaker 2","00;14;51;08","00;15;00;15","So that would be by definition non-local, you know, non-local engagement because clubs might be in different areas of the world."
"Speaker 2","00;15;03;21","00;15;35;28","OK, so but right. Yep. So there's in the bottom left of that slide over in the bottom left in that slide, I'm listing the six overarching system. Those that I talk about in the, in the series and you can you will see that all but so the leader. So I would imagine that if this were developed further that health would also be included."
"Speaker 2","00;15;35;28","00;16;00;08","But I'm just having included it. Yeah. So very briefly, the site lists of seven integrated components, the first three I'm calling, I call them collectively the token exchange system. Again, the token is the local currency and it and it travels in parallel with the national currency with the dollar locally there's a token monetary system that creates and destroys tokens."
"Speaker 2","00;16;00;11","00;16;34;20","There is the crowd based financial system, which I mentioned already that that to declare that CVS handles both the national currency and the token it it issues to local businesses and nonprofits. It issues donations, interest free loans and subsidies. And these are all transparent, transparent through democratic decision making. And it also has a nurture arm that people contribute to and members contribute to and that nurture and provides income for not what I call not in workforce numbers."
"Speaker 2","00;16;34;24","00;17;04;05","So when I say that the leader achieves income equality over time, I mean, for every single member, so you can think of it as every member family or however you want to think of it. But regardless of whether that person is in the workforce, not in the workforce, ill not ill employed, not employed in that sense, it's it's a little bit like a universal income only."
"Speaker 2","00;17;04;05","00;17;29;02","It's very high income, same income that everyone is enjoying. I'll show you that in just a minute. And then number three in the entity as a token exchange system is the market system. So these would be local. Most local markets that are that are members and part of some of the new businesses that are developed by the leader would are called principal businesses, principal businesses."
"Speaker 2","00;17;29;13","00;18;01;18","And that's the very special business model unique to the leader, kind of like a nonprofit, kind of like a hybrid between a nonprofit and a regular for profit business. But number four, there's a property rights system that goes along with this. For example, a club leader would have an IP pool for intellectual property. And the and the club could also manage other properties, could manage real estate properties for example, or any kind of property."
"Speaker 2","00;18;02;27","00;18;32;09","So it would be democratic decision making for property management. Also, there'd be some restrictions on the sale of principal businesses kind of similar to non-profits, and that would be high transparency throughout. So the community would know if the community is using money as a voting tool, community would need to know where their what's happening with their votes, what's what was the, you know, what are the choices that the community is making with with money."
"Speaker 2","00;18;32;25","00;18;37;01","And so the flow of money would be highly transparent compared to today."
"Speaker 2","00;18;39;13","00;19;21;24","Number five is an information and incentive system. This would include, for example, education programs, reputation system, the fitness indexes that we've talked about which allow the community to understand itself how it's doing, what's going to happen next, how, how, what is the quality of the design that we're using? Could we improve our design? And along with fitness index, the last one, there's computer and other kinds of forecasting and assessment methods that would help a community to understand what are the trends and how is the system working and how are we doing number six of the collaborative governance system, and that has three branches, administrative, legislative and judicial."
"Speaker 2","00;19;21;24","00;19;53;22","So that then covers the legal system. And finally, number seven is purpose. And we've already talked in each of these discussions. We've talked about the the importance of purpose and how purpose purpose follows worldview and an end to end design and metrics follow from purpose OK, so next."
"Speaker 1","00;19;55;23","00;19;56;02","OK."
"Speaker 2","00;19;57;21","00;20;30;18","All right. So now we'll we'll spend most of the rest in this discussion on the simulation model. Because I think that that'll be most that will make the description of the different quotes clear. And again, the, the, this is this is a first simulation and it's it's intended to introduce the, the lead a framework and also this to describe some general concepts of token dollar use dollar as the national currency, if you don't mind token dollar flow."
"Speaker 2","00;20;31;03","00;21;07;17","And and it's the third aim of this and on the left paragraph there is to demonstrate at least, you know, conceptual claim that income equality can be achieved, that there's some parameter zation of this model of it. And so you can choose parameters such that this goal of income equality can be achieved at the end of the simulation, that the simulation lasts for about 228 years, I believe."
"Speaker 2","00;21;08;23","00;21;34;07","So this is not a, this is not, you know, this is the, the concept behind the leader is that it bootstraps, it's success, it starts small, it grows from there. It injects like in the very first year, maybe just a few members will will join and the leader injects a small amount of tokens as the as the local currency into the economy."
"Speaker 2","00;21;34;22","00;22;09;26","And makes some very small changes. And then the next year, there's another few people join it, make some bigger changes. The next year makes another few people join and makes bigger changes still. And the the growth of the leader occurs exponentially fast. So I would I'd like to say that that the functions of the leader, how it how it works, how it achieves its aims, how it achieves income equality, for example, this would all be worked out far in advance before any real trial ever occurred."
"Speaker 2","00;22;09;26","00;22;40;21","So what would actually happen is there would be, say, you know, who knows, hundreds or more of simulations or papers or at least, let's say a large number of simulation papers on a variety of topics would be finished before any community was ever asked to participate in this. So once that body of knowledge is developed, then perhaps the the the program would say, OK, what is there are there any communities in the world that would be interested in participating in a field trial?"
"Speaker 2","00;22;41;12","00;23;07;19","And if you did participate here's the list of benefits that you might expect over, say, a two year field trial. Income levels will increase. This is what's going to happen this is this is how participation will increase. This is, you know, this the trajectory would be laid out through a variety of simulations. So everyone should know what they're getting involved in, what they expect from this."
"Speaker 2","00;23;07;19","00;23;42;20","And and there should be no surprises from the field trials now, it doesn't mean that the community has no choice in their behaviors and what they do with the system. The community drives the system, but the system is designed such to achieve its purpose, right fit for purpose and. All right. So on the left there, I just want to emphasize this, that this simulation conveys broad, low level, low resolution design and intentions for an actual token exchange system."
"Speaker 2","00;23;42;20","00;24;20;02","So I'm not predicting that a token exchange system would work like this. This is rather a illustration of the concept of the token exchange system in the leader framework. And obviously, this simulation can and hopefully will be followed by a large number of other simulations that are progressively more sophisticated. This is a but in many respects a fairly simple simulation and there is tremendous room to expand it and improve it but it's still useful."
"Speaker 2","00;24;20;13","00;25;07;25","And in particular, that's because I made the simulations stock flow consistent, which means that no no money is come out of thin air. It's all, all, you know, if money leaves one agent and then another agent receives it. So all the flows of money are accounted for. And just that alone allows one to say that, OK, logically, you know, logic, mathematically, this all adds up and I would lastly, I would say that this is a what I call a semi realistic simulation that is income level, starting income levels resemble real income levels, tax levels, tax rates resemble real tax rates and thus the initial conditions are some silly, realistic."
"Speaker 2","00;25;08;25","00;25;43;18","But but again, the simulation is very simple. So I start with a semi realistic initial setting and then certain things don't change over the years, which just sort of the only thing that actually changes is just what is pertains to the leader itself. The members themselves. So if you don't join in this in the simulation, if you don't join the leader over a period of years, then your income stays just what it was and then nothing really changes just for you keep the same job and keep the same family and things just move ahead all right."
"Speaker 2","00;25;44;18","00;25;45;25","Yeah, please."
"Speaker 1","00;25;46;20","00;25;59;03","OK, you can address it now or later, but what is the relationship between your simulation and game theory and what is the relationship between your simulation and active inference now?"
"Speaker 2","00;25;59;20","00;26;36;09","OK, OK, so in a this is the agent based model, so that means you know, between the lines, that means that there are individual agents that make decisions of what they want to do, and that determines how the the history of the simulation goes in a highly sophisticated agent based models. The agents themselves might be very complex and they might make decisions about complex situations."
"Speaker 2","00;26;36;28","00;27;08;08","And since this is a just a simple introductory model, the agents are relatively simple like, for example, a family, and they make fairly simple decisions. And the main decision them make in this simulation is whether or not to become members in any given year. Does a family want to become a member? Secondly, they'll make a decision on how they what they choose a wage option which is constructed."
"Speaker 2","00;27;08;08","00;27;39;27","I'll talk about it. So there's not very many decisions that the individual to make here. So it is like a game theory, but it's a very simple game. And later simulations could be made much more sophisticated. And in relation to active inference, I wish I might say that I created these in the book and the simulation model long before I was aware or active inference was so what the book, neither the book nor the simulation model mentions the cognitive aspects."
"Speaker 2","00;27;40;09","00;28;33;26","And that came a little bit later in my in my development and as the project developed in my mind. But but one could easily imagine how active and what inference would fit into this. For example, you know, as I said, a community is considered to be a organism. It's understood as an organism, a cognitive organism. So just like every organism, it has to fulfill its intrinsic purpose, which is to maintain and achieve vital it and it and it in the active inference scheme, it, it assess it, it receives information from its world through it sends this, it updates its models, it chooses actions that changes the world, and then it receives new sensations based on"
"Speaker 2","00;28;33;26","00;29;00;14","the changed world and perhaps updates its model further or chooses a different set of actions or continues with the same action. But, but that's how active inference works for an organism. But that's how active inference would work for a community to the community senses information. It decides it learns what it can learn from the current sensations. It makes decisions about what it will do next in a variety of ways."
"Speaker 2","00;29;00;23","00;29;23;23","What will it do with its solid waste? Where how will it generate energy? What will it fund next? What what businesses will it fund? What nonprofits will would fund? What is it? What is its targets? Does it adjust its targets? So these are all decisions that are that the organism of a community would make as it tries to achieve and maintain in vitality."
"Speaker 2","00;29;24;12","00;29;56;25","And fortunately, since this is a fitness based, evidence based program, the community would know at every moment how it's doing, what it's what its indexes are. It's, you know, its indexes for vitality, for example, or it's or it's indexes for uncertainty about the future so as it tries as the community tries to reduce uncertainty about its essential variables, then it would have an immediate feed back as far as the scores about how it's doing and those scores."
"Speaker 2","00;29;56;25","00;30;37;28","And that information could help it then to update its models or and choose the same or different actions. And so that's the that's how active inference might fit in in the community as a whole. But you could imagine that in these you could focus in on any individual part of this thing, just the principal business. And the principal business is the principal business could also be thinking about its cognition in terms of active inference, if true gathers information and then makes the makes adjustments and learns and chooses actions and then another example is the crowd based financial system itself."
"Speaker 2","00;30;37;29","00;30;48;07","This is a decision making organization and structure, and that whole structure could be modeled using ideas from active inference."
"Speaker 1","00;30;50;17","00;31;17;09","Well, it's interesting how you develop the idea and applied basically the evolution of computational modeling to it. And that helped a few things maybe come out into relief. Like there's that multi scale aspect. And then also the fact that you're pursuing not the maximum GDP, you know, not the the total divided by the number of people which you're maybe going to get a higher average with one billionaire and everyone else at zero."
"Speaker 1","00;31;17;16","00;31;30;20","But that's not the pursuit it's actually a uncertainty minimizing trajectory policy sequence that's starting to sound a lot like active inference. So it's kind of cool how it dovetail together right."
"Speaker 2","00;31;30;21","00;31;50;20","Right. This is these are these are you know, these are probabilistic. You can say the community is developing a probabilistic model of what will happen next, what will happen to me. And and that fits in very well with the active inference scheme. Individuals in the community are developing a generative model of of how I see the world and what will happen next."
"Speaker 2","00;31;51;03","00;32;19;25","And as a matter of fact, in a sense, the that sense is so important since anticipation is so important in cognition. In the individuals in the community, individual organizations such as businesses and the community as a whole would be developing anticipatory models, whether those are formal models and, you know, in computers or whether they're informal models in their in their minds about how how I see the world and how I see what will happen next if A, B and C happens."
"Speaker 2","00;32;20;10","00;33;08;15","So all of that information, that full anticipatory capacity of individuals and organizations and the communities as a whole can be taken or taken into account in the leader can be used in the leader for for its own good all right. Amber Slide eight. Yep. There. OK, all right. So this this image on the right really captures much of the much of the simulation and much of the idea of the leader as far as the token exchange system goes and and before I describe it, I just want to emphasize once again that the token exchange system is just one part of the leader."
"Speaker 2","00;33;09;07","00;33;57;16","And there's other parts that are not up, not in the simulation model, for example, simple. The governance governance system is not in the simulation. So this just flows of currency. And this figure one on the right describes how that works to to simplify this a little bit and let's just look at the arrows and blue and the arrows and blue are both tokens and dollars that float together and we can start and organizations this these are the agents of the model organized the five agents, organizations, persons, CDF, finance, rest of counties which is the rest of the world and government which is local government just looking at the blue lines, we see there's kind of"
"Speaker 2","00;33;57;16","00;34;36;28","a circle being made between organizations person, CPA, CBS and then again two organizations. And that's essentially how how how how things flow organizations persons are employed in organizations and organizations pay wages to persons. Persons spend money back into organizations when they buy goods and services persons support the CBC with contributions and the CBF FRC supports persons in particular, not in workforce persons with what I call nurture support the KBIA first."
