start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
4770	5320	1	A	0.5877	1	1	1	1
7370	38442	2	A	1.0	70	69	2	70
38506	57346	3	A	0.99636	123	53	71	123
57378	58520	4	B	0.78941	126	3	124	126
62250	119510	5	B	1.0	252	126	127	252
119580	139386	6	B	0.99995	298	46	253	298
139498	199330	7	B	0.99998	428	130	299	428
200470	245378	8	B	0.99856	523	95	429	523
245464	254340	9	B	0.99085	542	19	524	542
256650	302850	10	B	0.99927	642	100	543	642
303190	358600	11	B	0.99969	762	120	643	762
362330	409762	12	B	0.99947	877	115	763	877
409826	439186	13	B	1.0	959	82	878	959
439368	483070	14	B	0.57694	1089	130	960	1089
483140	561770	15	B	0.51	1269	180	1090	1269
561920	636526	16	B	0.99957	1431	162	1270	1431
636558	698486	17	B	0.99999	1573	142	1432	1573
698668	742774	18	B	0.9958	1665	92	1574	1665
742892	786370	19	B	0.99506	1794	129	1666	1794
786870	817066	20	B	0.99	1855	61	1795	1855
817098	839510	21	B	0.75118	1916	61	1856	1916
840330	873200	22	B	0.99	1992	76	1917	1992
877750	922880	23	B	0.63041	2099	107	1993	2099
923810	939766	24	B	1.0	2145	46	2100	2145
939788	979810	25	B	1.0	2252	107	2146	2252
980790	1002550	26	B	0.99978	2310	58	2253	2310
1002630	1067378	27	B	0.99	2432	122	2311	2432
1067414	1080546	28	B	0.93074	2462	30	2433	2462
1080728	1125860	29	B	0.99995	2565	103	2463	2565
1127030	1153866	30	B	1.0	2646	81	2566	2646
1154048	1191666	31	B	1.0	2728	82	2647	2728
1191858	1222426	32	B	0.99	2807	79	2729	2807
1222458	1255994	33	B	0.9999	2895	88	2808	2895
1256032	1288930	34	B	1.0	2975	80	2896	2975
1289010	1324870	35	B	0.99834	3053	78	2976	3053
1325050	1379140	36	B	1.0	3167	114	3054	3167
1382870	1392200	37	B	0.98702	3184	17	3168	3184
1405960	1416680	38	A	0.39148	3196	12	3185	3196
1420590	1430398	39	A	0.76856	3221	25	3197	3221
1430564	1454258	40	A	1.0	3263	42	3222	3263
1454434	1481280	41	B	0.99995	3330	67	3264	3330
1484490	1485720	42	B	0.65435	3332	2	3331	3332
1488190	1489340	43	B	0.99352	3334	2	3333	3334
1493710	1529190	44	B	0.92915	3419	85	3335	3419
1529260	1579014	45	B	0.99942	3552	133	3420	3552
1579212	1619380	46	B	1.0	3631	79	3553	3631
1630850	1644980	47	A	0.69872	3654	23	3632	3654
1647830	1653254	48	A	0.85247	3667	13	3655	3667
1653292	1654600	49	A	0.99994	3670	3	3668	3670
1656890	1708178	50	B	0.9997	3776	106	3671	3776
1708354	1762860	51	B	0.99985	3898	122	3777	3898
1763390	1806854	52	B	0.98	3992	94	3899	3992
1806972	1866202	53	B	0.57949	4133	141	3993	4133
1866336	1915498	54	B	1.0	4228	95	4134	4228
1915664	1976458	55	B	0.81071	4352	124	4229	4352
1976634	2034820	56	B	0.63343	4491	139	4353	4491
2035590	2086990	57	B	1.0	4579	88	4492	4579
2087070	2126190	58	B	0.99995	4660	81	4580	4660
2126930	2185710	59	B	1.0	4780	120	4661	4780
2186130	2206360	60	B	0.99999	4834	54	4781	4834
2209050	2286500	61	B	0.99315	5007	173	4835	5007
2288630	2322846	62	B	0.73712	5100	93	5008	5100
2322948	2394146	63	B	0.95	5266	166	5101	5266
2394248	2480080	64	B	0.81	5443	177	5267	5443
2480450	2569594	65	B	1.0	5595	152	5444	5595
2569632	2614770	66	B	1.0	5674	79	5596	5674
2615430	2653874	67	B	1.0	5774	100	5675	5774
2654072	2684566	68	B	1.0	5836	62	5775	5836
2684598	2714674	69	B	0.99834	5909	73	5837	5909
2714792	2741306	70	B	0.99994	5977	68	5910	5977
2741418	2767670	71	B	1.0	6034	57	5978	6034
2770090	2801210	72	B	0.99	6106	72	6035	6106
2801290	2816310	73	B	0.99995	6149	43	6107	6149
2819610	2864110	74	B	1.0	6267	118	6150	6267
2864190	2904014	75	B	0.99986	6365	98	6268	6365
2904142	2908820	76	B	0.7	6376	11	6366	6376
2917970	2939000	77	A	0.81527	6423	47	6377	6423
2939850	2981022	78	B	0.99996	6504	81	6424	6504
2981166	3037078	79	B	0.96612	6635	131	6505	6635
3037164	3091030	80	B	0.79018	6734	99	6636	6734
3091690	3146070	81	B	0.96	6852	118	6735	6852
3148250	3176820	82	B	0.99799	6918	66	6853	6918
3177270	3217520	83	B	0.99987	7021	103	6919	7021
3218050	3249560	84	B	0.54132	7087	66	7022	7087
3256090	3283692	85	A	0.79455	7144	57	7088	7144
3283756	3290610	86	B	0.99988	7155	11	7145	7155
3290980	3324750	87	B	0.95245	7234	79	7156	7234
3325120	3376264	88	B	0.99991	7345	111	7235	7345
3376312	3399460	89	B	0.99987	7396	51	7346	7396
3401480	3448624	90	B	0.99976	7515	119	7397	7515
3448752	3526936	91	B	0.99999	7693	178	7516	7693
3527128	3579840	92	B	1.0	7832	139	7694	7832
3580340	3610650	93	B	0.9998	7898	66	7833	7898
3622230	3636950	94	A	0.99999	7924	26	7899	7924
3645380	3648370	95	A	0.49202	7926	2	7925	7926
3651940	3653330	96	A	0.94888	7930	4	7927	7930
3666170	3690660	97	A	0.6815	7952	22	7931	7952
3690730	3718264	98	A	0.69883	8018	66	7953	8018
3718312	3782380	99	B	0.99976	8162	144	8019	8162
3782540	3802570	100	B	0.99998	8215	53	8163	8215
3805580	3831890	101	B	0.99932	8267	52	8216	8267
3833460	3838070	102	A	0.99579	8280	13	8268	8280
3842870	3872220	103	C	0.9963	8329	49	8281	8329
3880400	3887228	104	A	0.96317	8339	10	8330	8339
3887314	3905680	105	A	0.99939	8378	39	8340	8378
3909240	3957372	106	B	0.9916	8495	117	8379	8495
3957516	3980804	107	B	0.69619	8566	71	8496	8566
3980852	4008660	108	A	1.0	8653	87	8567	8653
4010840	4038270	109	C	1.0	8717	64	8654	8717
4044500	4055270	110	A	0.98322	8743	26	8718	8743
4062710	4067490	111	A	0.98714	8753	10	8744	8753
4073690	4095294	112	A	0.99905	8803	50	8754	8803
4095332	4118630	113	A	0.98034	8852	49	8804	8852
4121610	4185100	114	B	0.93	9003	151	8853	9003
4190030	4245360	115	A	0.99998	9125	122	9004	9125
4245970	4267010	116	B	1.0	9169	44	9126	9169
4271770	4342026	117	B	0.99952	9323	154	9170	9323
4342138	4406878	118	B	0.99994	9463	140	9324	9463
4406974	4411540	119	B	1.0	9480	17	9464	9480
4415190	4437770	120	B	1.0	9551	71	9481	9551
4440850	4462130	121	A	0.98285	9593	42	9552	9593
4463750	4502590	122	B	1.0	9698	105	9594	9698
4504950	4530666	123	B	1.0	9756	58	9699	9756
4530688	4556002	124	A	0.3909	9811	55	9757	9811
4556056	4556820	125	A	0.99993	9813	2	9812	9813
4559460	4571380	126	A	0.96236	9834	21	9814	9834
4575480	4581190	127	A	1.0	9844	10	9835	9844
4584620	4631560	128	B	0.52265	9963	119	9845	9963
4632460	4718188	129	B	0.71872	10140	177	9964	10140
4718284	4750456	130	B	0.56206	10219	79	10141	10219
4750648	4802540	131	B	1.0	10334	115	10220	10334
4803440	4855900	132	B	1.0	10432	98	10335	10432
4856260	4869140	133	B	0.99586	10471	39	10433	10471
4874900	4897370	134	A	0.99999	10512	41	10472	10512
4900940	4912030	135	B	1.0	10535	23	10513	10535
4912480	4961704	136	A	0.89725	10638	103	10536	10638
4961832	4963310	137	C	1.0	10643	5	10639	10643
4966400	5006968	138	B	0.98794	10737	94	10644	10737
5007064	5043190	139	B	0.98379	10796	59	10738	10796
5046540	5101384	140	A	0.99	10903	107	10797	10903
5101502	5173730	141	B	0.99993	11045	142	10904	11045
5174260	5211980	142	B	0.99	11125	80	11046	11125
5212800	5262232	143	B	0.99613	11258	133	11126	11258
5262376	5321276	144	B	0.87	11384	126	11259	11384
5321308	5366780	145	B	1.0	11488	104	11385	11488
5367280	5429308	146	B	1.0	11640	152	11489	11640
5429404	5458728	147	B	1.0	11701	61	11641	11701
5458904	5503960	148	B	0.99997	11831	130	11702	11831
5504540	5520416	149	B	0.97569	11878	47	11832	11878
5520518	5547384	150	B	1.0	11946	68	11879	11946
5547502	5570984	151	B	0.99916	12009	63	11947	12009
5571032	5593930	152	B	0.97035	12079	70	12010	12079
5594300	5643260	153	B	0.99991	12202	123	12080	12202
5643440	5690516	154	B	0.99892	12317	115	12203	12317
5690618	5696040	155	B	0.99851	12333	16	12318	12333
5700650	5748530	156	A	1.0	12436	103	12334	12436
5748690	5784006	157	A	1.0	12516	80	12437	12516
5784138	5848390	158	A	0.9986	12648	132	12517	12648
5851610	5873934	159	A	0.96394	12701	53	12649	12701
5873972	5894050	160	B	0.9997	12748	47	12702	12748
5896410	5961000	161	B	0.98	12882	134	12749	12882
5961930	6015194	162	B	0.98	12999	117	12883	12999
6015232	6025040	163	B	0.68	13036	37	13000	13036
6031670	6040180	164	A	0.82	13049	13	13037	13049
6043110	6064138	165	B	0.99992	13082	33	13050	13082
6064224	6071590	166	A	0.98	13091	9	13083	13091
