start	end	paragNum	speaker	confidence	startTime	wordCount	text
4770	5320	1	A	0.5877	00:04	1	You.
7370	38442	2	A	1.0	00:07	69	Hello and welcome, everyone. It's October 18, 2023. We're in the course active inference for the social sciences. And today we're in the lecture by the course co organizer, and that will kick off the final leg of the course, which is Avel Gwenin Carlos lecture, Social Constraints and the Excess Central Stance What Makes US Human. So we'll be looking forward to a lecture followed by a discussion.
38506	57346	3	A	0.99636	00:38	53	So if you have any questions, please feel free to add them in the live chat or submit to the course syllabus. And also at the end, we'll talk about how we're going to conclude this course. So with that, thank you to you, Avel. Hello. So, do you see the slides correctly?
57378	58520	4	B	0.78941	00:57	3	Everything is fine.
62250	119510	5	B	1.0	01:02	126	I will take Cyland as a yes. So the role of this session is basically to show you the inspiring intuition behind the Evolve course and to show very concretely well, very abstractly, but in my mind, concretely why the specific formalism of active inference and social constraints is relevant to understand the human species and the cultural evolution of things that we do. So we'll talk of social constraints, of the existential stance, and of what makes us human. Disclaimer this presentation is closely aligned with the upcoming paper, which, whose name is the same, I think is tentative for now, and whose co author, whose man on job is a co author. So first, let us ask basic questions about the topic at hand.
119580	139386	6	B	0.99995	01:59	46	What is culture? By psychologist Cecilia Hayes. Culture is typically used in one of three ways. Culture can be information or behavior required socially. Like, if I am an ant and I figure out that you need to go somewhere because of pheromones, this is culture.
139498	199330	7	B	0.99998	02:19	130	It can be socially equipped behavior that is shared within a group. So, for example, if I am an ape and I figure out how to open nuts with a stone thing and the group just everyone does it the same way. This is culture and it can be the adaptive evolution of socially acquired behavior, which is like, if I remember well, we have evidence of it in the wild for COVID and humans only. So the question is, we know that culture is the human specific, like it is the case simply, but depending on what we mean by culture, it can describe behavior that is very much shared with other species. So a question that needs to be answered is how specific are the human cultural mechanisms?
200470	245378	8	B	0.99856	03:20	95	So one core thing to understand is that there is no such thing as the cultural mechanism. The mechanisms of social learning in humans, they are culturally transmitted. Whether you will listen to, I don't know, elder rapper, Scientist depends on the cultural norms in which you exist. And the specific way in which teacher student interaction are supposed to go is again, culturally embedded. And the type of information that people will try to figure out is or transmit is itself culturally embedded so we can't just write the mechanism for human social learning.
245464	254340	9	B	0.99085	04:05	19	This is like empirically there is none and conceptually I don't think the notion is coherent to begin with.
256650	302850	10	B	0.99927	04:16	100	So one core argument for this is we have basically explicit linguistic rules about who we should trust like listen to your parents and those are linguistic. And language varies from culture to culture. So this changes from culture to culture pretty straightforward. And in general the practice of cultural submission, of intentional teaching they are varying between cultures and I do not want to get into it because I don't think I would say something that is accurate without notes. And we can however take a look at a behavior that is I think nearly universal, which is storytelling.
303190	358600	11	B	0.99969	05:03	120	When people tell story, they use stories to transmit norms and in the specific culture of the Agta or Agta, I have misspelled it at least once, I think it is Agta. You have core role of storytelling in telling people what to do and you have specific tales that were studied and that were stated to specific norms and these are very important because here we have laws that are written somewhere and that people in blue will come and hit you if you don't follow them. But this is not something that is universal. So in a context where you do not have states, you typically have no really other way to transmit norms than talk about it.
