text	entity_type		start	end
October 18, 2023	date		9618	12838
social sciences	occupation		16188	17170
course co organizer	occupation		20268	21634
Avel Gwenin Carlos	person_name		26012	27394
Avel	person_name		51912	52690
Cyland	person_name		63484	63922
co author	occupation		109742	110234
co author	occupation		112012	112870
psychologist	occupation		122172	123010
Cecilia Hayes	person_name		123090	124430
COVID	medical_condition		165132	165714
rapper	occupation		218750	219770
Scientist	occupation		221230	221974
teacher student	occupation		227424	228650
Agta	nationality		315516	316322
Agta	nationality		316652	317430
Agta	nationality		321052	321910
Tomasello	person_name		525882	526874
Percy	person_name		639496	640174
physics	occupation		672052	672830
stroke	injury		687764	687990
agent	occupation		717072	717370
ecological psychology	occupation		890492	891650
Avel	person_name		1071412	1071786
Maxwell	person_name		1286472	1286798
Ramstead	person_name		1286814	1287338
Vesier	person_name		1288252	1288930
France	location		1300268	1300862
circulatory landscape forensics	occupation		1366580	1368474
Avel	person_name		1405960	1407140
Avel	person_name		1412860	1413396
Mao	person_name		1420590	1421126
Maria	person_name		1421264	1421654
landscape forensics	occupation		1447838	1449250
landscape forensics	occupation		1456828	1457954
Asian	nationality		1535644	1535906
Avel	person_name		1632210	1633230
system theory	occupation		1701580	1702402
system theory	occupation		1703356	1703906
Montevil	person_name		1766752	1767270
Mossio	person_name		1767408	1768054
physics	occupation		1812528	1813222
first aid	medical_process		2000168	2000650
ecology	occupation		2099708	2100630
schizophrenia	medical_condition		2187496	2188622
decade Valentine's disorder	medical_condition		2195512	2196938
Buddhist	religion		2248060	2248690
William Blake	person_name		2320208	2321094
clockmaker	occupation		2336050	2336906
William Blake	person_name		2344376	2345358
Freemason	organization		2364656	2365530
William Blake	person_name		2370048	2371078
European	nationality		2385988	2387078
Christianity	religion		2451436	2452194
Islam	religion		2452322	2452962
Buddhism, Hinduism	religion		2453026	2454470
White House	organization		2463168	2463642
Gold	person_name		2669132	2669618
physics	occupation		2675148	2675810
physics	occupation		2676332	2677030
Lotfola Mosque	location		2700452	2701386
physics	occupation		2725788	2726530
physics	occupation		2737888	2738214
physics	occupation		2762072	2762558
gauge theory	occupation		2821756	2822562
physics	occupation		2907112	2907646
physics	occupation		2923128	2923694
relativity theory	occupation		2924216	2925102
relativity	occupation		2931224	2931694
Theory	occupation		2931742	2932450
physics	occupation		2935868	2936194
relativity theory	occupation		2942844	2944230
relativity theory	occupation		2949568	2950566
physics	occupation		2958064	2958582
theory	occupation		3145420	3146070
Avel	person_name		3259050	3259990
mechanical system theory	occupation		3282834	3283692
Mikel system theory	occupation		3325842	3326744
iical system theory	occupation		3329730	3334712
mathematics	occupation		3379778	3380568
Kaufman	person_name		3386390	3387148
set theory	occupation		3402240	3402912
set theory	occupation		3415742	3416768
set theory	occupation		3420898	3421880
category theory	occupation		3422578	3423464
mathematic	occupation		3426658	3427528
category theory	occupation		3506286	3507480
system theory	occupation		3513124	3513988
math	occupation		3547354	3547744
Mao	person_name		3818610	3819032
Maria	person_name		3819362	3820024
Mao	person_name		3834038	3834268
Maria	person_name		3834438	3834716
gauge theory	occupation		3857852	3859030
Maria	person_name		3881282	3881980
Maria	person_name		3885378	3886060
Daniel	person_name		3916378	3916944
Mao	person_name		3919566	3919876
Mao	person_name		3979070	3979524
mao	person_name		4007962	4008660
social sciences	occupation		4030898	4031512
mao	person_name		4076242	4076674
quantum information theory	occupation		4229382	4230326
quantum information theory	occupation		4279148	4280374
Christopher	person_name		4281056	4281494
doc	occupation		4420604	4421154
mathematics	occupation		4421324	4421954
mathematics	occupation		4424658	4425282
algebraic topology	occupation		4426028	4426802
M. Lenin	person_name		4530496	4531530
neuropsychiatric and	occupation		4713574	4715136
sociological	occupation		4716982	4717564
math	occupation		4850640	4851240
Danielle	person_name		4902292	4902804
Mao	person_name		4907346	4907976
Mao	person_name		4911138	4911416
Mao	person_name		4912480	4912936
Goody Goody	person_name		5027334	5029730
Russian	nationality		5102622	5103560
authoritarian	political_affiliation		5113314	5113816
Brazilia	location		5159874	5160744
Brazilian	nationality		5170098	5170616
Brazilian	nationality		5180470	5181048
NATO	organization		5216818	5217176
Russians	nationality		5233220	5233880
the US	location		5272598	5273330
the US	location		5285338	5285972
republican	political_affiliation		5298398	5298836
leftist	political_affiliation		5301022	5301444
republican	political_affiliation		5303348	5303764
the US	location		5311554	5311932
state administrators	occupation		5361106	5362072
nationalism	political_affiliation		5370038	5370960
French	nationality		5377542	5378124
French	nationality		5392202	5392900
administrators	occupation		5397438	5398212
soldiers	occupation		5413602	5414248
French	nationality		5420002	5420264
French	nationality		5421234	5421484
France	location		5423222	5423756
French state	organization		5446718	5447240
French	nationality		5455740	5456324
French	nationality		5470162	5470936
French	nationality		5490762	5490976
soldier	occupation		5498142	5498484
French	nationality		5516482	5516744
French	nationality		5517266	5517980
French	nationality		5522038	5522284
Munis	organization		5558898	5559272
Unification Church	organization		5559698	5561020
the US	location		5579078	5579760
leader	occupation		5596942	5597364
Jesus	person_name		5599166	5599908
leader	occupation		5645582	5645972
€20,000	money_amount		5651020	5652404
Mao	person_name		5757276	5758002
anxiety	medical_condition		5780084	5780682
Israel	location		5866512	5866934
Gaza	location		5868720	5869622
7 October	date		5874612	5875514
Hamas	organization		5876836	5877482
Islamist	political_affiliation		5879386	5879866
Gazaban	location		5881764	5882522
Israeli	nationality		5883082	5883910
IRA	organization		5885022	5885662
Israel	location		5897228	5897990
far right	political_affiliation		5902236	5902662
Europe	location		5905692	5906082
the US	location		5906476	5907286
Palestinian	nationality		5911600	5912166
Hamas	organization		5930356	5930794
Palestinian	nationality		5930964	5931434
Netanyahu	person_name		5933730	5934826
Israeli	nationality		5935348	5935994
AMAs	organization		5946232	5946586
GMAC	organization		5957340	5957970
Palestinian	nationality		5979572	5980154
Israeli	nationality		5981908	5982426
Arabs	religion		5992344	5992846
Jew	religion		5993128	5993326
