start	end	relevance	label
330	37394	0.43583157658576965	Technology&Computing>ArtificialIntelligence
330	37394	0.03972563520073891	Hobbies&Interests>ParanormalPhenomena
330	37394	0.012669350951910019	Technology&Computing>VirtualReality
330	37394	0.004993287846446037	Science
330	37394	0.004005058668553829	Technology&Computing>Robotics
330	37394	0.002364393323659897	Religion&Spirituality>Astrology
330	37394	0.0021884702146053314	Science>SpaceAndAstronomy
330	37394	0.0015340931713581085	Technology&Computing>Computing>Internet>InternetOfThings
330	37394	0.0011151583166792989	Technology&Computing
330	37394	0.0010827942751348019	VideoGaming>VideoGameGenres>SimulationVideoGames
37442	67860	0.9908676147460938	MedicalHealth>DiseasesAndConditions>MentalHealth
37442	67860	0.1319410502910614	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
37442	67860	0.11530984938144684	Hobbies&Interests>ParanormalPhenomena
37442	67860	0.09422662854194641	MedicalHealth>DiseasesAndConditions>SleepDisorders
37442	67860	0.017691031098365784	Religion&Spirituality
37442	67860	0.010649501346051693	FamilyAndRelationships>Bereavement
37442	67860	0.00915236584842205	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
37442	67860	0.005994047969579697	Religion&Spirituality>Spirituality
37442	67860	0.005417878273874521	HealthyLiving>Men'sHealth
37442	67860	0.00394261023029685	FamilyAndRelationships>Parenting>ParentingChildrenAged4-11
69910	98250	0.9912693500518799	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
69910	98250	0.006310700438916683	Technology&Computing>VirtualReality
69910	98250	0.005305474624037743	MedicalHealth>DiseasesAndConditions>SleepDisorders
69910	98250	0.005177241750061512	MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions
69910	98250	0.004208951257169247	Hobbies&Interests>ParanormalPhenomena
69910	98250	0.00345222232863307	MedicalHealth>DiseasesAndConditions>Ear,NoseAndThroatConditions
69910	98250	0.002674754476174712	Technology&Computing>ArtificialIntelligence
69910	98250	0.002126220380887389	MedicalHealth>MedicalTests
69910	98250	0.0014081218978390098	HealthyLiving>Wellness>PhysicalTherapy
69910	98250	0.0013724482851102948	MedicalHealth>DiseasesAndConditions>Injuries
98400	133010	0.9793318510055542	Science>BiologicalSciences
98400	133010	0.20146413147449493	Science>Genetics
98400	133010	0.07269255071878433	Science>Chemistry
98400	133010	0.01677522249519825	Science>Environment
98400	133010	0.005049573257565498	BusinessAndFinance>Industries>BiotechAndBiomedicalIndustry
98400	133010	0.0041074906475842	Science
98400	133010	0.003652613377198577	Science>Physics
98400	133010	0.0007333533721975982	BusinessAndFinance>Industries>EnvironmentalServicesIndustry
98400	133010	0.000728793500456959	Science>Geology
98400	133010	0.0005030082538723946	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
133090	160634	0.9386855959892273	Science>Chemistry
133090	160634	0.05275938659906387	Science>BiologicalSciences
133090	160634	0.009589423425495625	BusinessAndFinance>Industries>BiotechAndBiomedicalIndustry
133090	160634	0.00329640693962574	BusinessAndFinance>Industries>MetalsIndustry
133090	160634	0.001968566095456481	Science>Physics
133090	160634	0.0019044073997065425	Science>Genetics
133090	160634	0.0007332838722504675	Science>SpaceAndAstronomy
133090	160634	0.0007245001615956426	Science
133090	160634	0.0006642459193244576	Science>Geology
133090	160634	0.0005338062765076756	BusinessAndFinance>Economy>Commodities
160682	185942	0.3872009515762329	Style&Fashion>Women'sFashion>Women'sAccessories>Women'sJewelryAndWatches
160682	185942	0.3357506990432739	Hobbies&Interests>ArtsAndCrafts>JewelryMaking
160682	185942	0.012536806985735893	BusinessAndFinance>Industries>MetalsIndustry
160682	185942	0.0037342046853154898	Style&Fashion>Men'sFashion>Men'sAccessories>Men'sJewelryAndWatches
160682	185942	0.0017315599834546447	Hobbies&Interests>ArtsAndCrafts>Beadwork
160682	185942	0.0013719197595492005	Hobbies&Interests>Collecting
160682	185942	0.0011289383983239532	Science>Chemistry
160682	185942	0.0008446814026683569	EventsAndAttractions>PersonalCelebrations&LifeEvents>Anniversary
160682	185942	0.0007089413702487946	EventsAndAttractions>PersonalCelebrations&LifeEvents>Wedding
160682	185942	0.0007018737378530204	Hobbies&Interests>Collecting>StampsAndCoins
185996	211546	0.4783771336078644	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
185996	211546	0.08314961940050125	Science
185996	211546	0.04372551292181015	Science>BiologicalSciences
185996	211546	0.03134008124470711	Science>Genetics
185996	211546	0.020323138684034348	MedicalHealth>DiseasesAndConditions>Ear,NoseAndThroatConditions
185996	211546	0.004379484802484512	MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases>HormonalDisorders
185996	211546	0.0030019129626452923	MedicalHealth>Surgery
185996	211546	0.0029975136276334524	Science>Chemistry
185996	211546	0.002232278697192669	Hobbies&Interests>ParanormalPhenomena
185996	211546	0.002169542945921421	Science>Physics
211658	237954	0.9837903380393982	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
211658	237954	0.021028781309723854	Science
211658	237954	0.012960415333509445	MedicalHealth>DiseasesAndConditions>Ear,NoseAndThroatConditions
211658	237954	0.00840111542493105	Technology&Computing>ArtificialIntelligence
211658	237954	0.0031917409505695105	MedicalHealth>DiseasesAndConditions>SleepDisorders
211658	237954	0.0028337514959275723	Hobbies&Interests>ParanormalPhenomena
211658	237954	0.0015505391638725996	FamilyAndRelationships>Parenting>ParentingBabiesAndToddlers
211658	237954	0.0012975649442523718	MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions
211658	237954	0.0011937369126826525	HealthyLiving>Wellness>PhysicalTherapy
211658	237954	0.0010637682862579823	MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases>HormonalDisorders
238082	274562	0.2764716148376465	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
238082	274562	0.0033224988728761673	MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions
238082	274562	0.0030709838028997183	MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases>HormonalDisorders
238082	274562	0.0008887977455742657	MedicalHealth>DiseasesAndConditions>SleepDisorders
238082	274562	0.0007190877222456038	MedicalHealth>DiseasesAndConditions>Ear,NoseAndThroatConditions
238082	274562	0.0005994258681312203	Science>Genetics
238082	274562	0.0005498931277543306	FamilyAndRelationships>Parenting>ParentingBabiesAndToddlers
238082	274562	0.00042975155520252883	Technology&Computing>ArtificialIntelligence
238082	274562	0.0004143117694184184	EventsAndAttractions>PersonalCelebrations&LifeEvents>Birth
238082	274562	0.00040267902659252286	BusinessAndFinance>Industries>TelecommunicationsIndustry
274696	302582	0.3822063207626343	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
274696	302582	0.09438619762659073	Science>BiologicalSciences
274696	302582	0.07699471712112427	MedicalHealth>DiseasesAndConditions>Ear,NoseAndThroatConditions
274696	302582	0.03571867570281029	Science>Genetics
274696	302582	0.008072687312960625	Science
274696	302582	0.002053839387372136	EventsAndAttractions>PersonalCelebrations&LifeEvents>Birth
274696	302582	0.0018672283040359616	MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases>HormonalDisorders
274696	302582	0.0015100921737030149	MedicalHealth>Surgery
274696	302582	0.001047654077410698	MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions
274696	302582	0.0008558867266401649	MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases>ThyroidDisorders
302646	335510	0.005191436503082514	Science>Chemistry
302646	335510	0.002530905418097973	Science>Physics
302646	335510	0.0017824881942942739	Science>Genetics
302646	335510	0.001477076904848218	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
302646	335510	0.001163404667750001	Science>BiologicalSciences
302646	335510	0.0010772326495498419	Technology&Computing>Computing>ComputerNetworking
302646	335510	0.0010549623984843493	MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases>HormonalDisorders
302646	335510	0.0007752166711725295	Science>SpaceAndAstronomy
302646	335510	0.0006359977996908128	Science
302646	335510	0.0006061525200493634	Technology&Computing>Computing>Internet>ITAndInternetSupport
335930	376040	0.91550213098526	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
335930	376040	0.006130428984761238	Technology&Computing>ArtificialIntelligence
