key	relevance
Technology&Computing>ArtificialIntelligence	1.0
MusicAndAudio	0.4784156382083893
Technology&Computing>Computing>DataStorageAndWarehousing	0.3965429961681366
Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases	0.3685111701488495
Technology&Computing>Computing>ProgrammingLanguages	0.3376085162162781
Science>Physics	0.19127097725868225
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	0.18286176025867462
Technology&Computing>Computing>ComputerSoftwareAndApplications>DesktopPublishing	0.16886478662490845
Sports>Snooker/Pool/Billiards	0.1605905294418335
BooksAndLiterature>Poetry	0.15533524751663208
BusinessAndFinance>Business>MarketingAndAdvertising	0.15531444549560547
Sports>Bowling	0.15113870799541473
NewsAndPolitics>Weather	0.12675172090530396
Shopping>SalesAndPromotions	0.11755833029747009
Technology&Computing>Computing	0.09888076037168503
MusicAndAudio>ClassicalMusic	0.09302438795566559
Education>EducationalAssessment	0.0904340073466301
MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions	0.08911006897687912
BusinessAndFinance>Business>Sales	0.08862194418907166
Hobbies&Interests>ParanormalPhenomena	0.0884232223033905
