key	relevance
Science>Physics	1.0
Technology&Computing>Computing>ComputerNetworking	0.16425293684005737
Science>SpaceAndAstronomy	0.10070168972015381
Science>BiologicalSciences	0.09901635348796844
Technology&Computing>Computing	0.07252456992864609
Technology&Computing>ArtificialIntelligence	0.04491895064711571
Technology&Computing>Computing>Internet>InternetOfThings	0.039044465869665146
Technology&Computing>Computing>InformationAndNetworkSecurity	0.036138009279966354
Science	0.032649531960487366
Technology&Computing>VirtualReality	0.030078118667006493
EventsAndAttractions>PersonalCelebrations&LifeEvents>Birth	0.029508542269468307
Technology&Computing>Computing>Internet	0.028473062440752983
Science>Environment	0.02684940956532955
Technology&Computing>AugmentedReality	0.022830359637737274
Technology&Computing>Computing>DataStorageAndWarehousing	0.021000558510422707
Technology&Computing>Computing>ComputerSoftwareAndApplications>OperatingSystems	0.016673482954502106
Technology&Computing>Robotics	0.015492687001824379
Science>Chemistry	0.013467490673065186
Science>Genetics	0.01322594191879034
Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases	0.011653043329715729
