start	end	sentNum	speaker	confidence	text
1450	11018	1	A	0.81	Okay, it is May 19, 2022 and it's week three of the textbook group first cohort.
11194	23262	2	A	0.98818	We're in week three discussing appendix A and B and there are some notes in the sections of the book.
23316	24270	3	A	1.0	In the chapters.
25370	29090	4	A	0.50471	There are also some ideas and questions that people have raised.
29250	35026	5	A	0.86572	So we'll go to the questions and then start with the most upvoted.
35058	43130	6	A	0.99991	So feel free to add more upvotes if you want to discuss it, like even in this discussion.
44030	54606	7	A	0.88	And then hopefully if people are available to take notes in this section, that will help add their thoughts in and also capture what the speakers are saying.
54788	65680	8	A	1.0	And then we'll look at the question and then try to come to different answers and just add more information that people can add more structure to later.
67970	73010	9	A	0.65	Okay, the first question says appendix A is described as the mathematical background.
74150	78534	10	A	0.99639	So maybe question one for the authors or for you.
78572	83670	11	A	0.99996	What is the process of determining what is figuring ground for the formalisms of active?
86840	92388	12	A	0.99966	What other math concepts and formalisms are important for learning and applying active inference?
92564	101880	13	A	0.6	And then three, what are some resources and approaches for learning math that help us learn what is useful for active inference?
127200	145920	14	A	0.88853	Anyone can raise their hand or we can just start to add some annotations here, like what should be included in the primary regime of attention with a reading of a book, either linearly, like some books are, or in a maybe moving around the sections.
146500	148800	15	A	0.99746	So what should be in the chapters?
149880	151344	16	A	0.99994	What should be in the appendix?
151392	152900	17	A	0.99998	What is not in the appendix?
156690	160538	18	A	0.99992	What did people expect would be in the chapter in the appendix?
160634	161790	19	A	0.99998	Not covered.
186930	189280	20	A	0.9	Yeah, Jessica and then anyone else?
191650	197230	21	B	0.99	Yeah, I was wondering about the multiplication of the matrices that we covered yesterday.
197890	204430	22	B	0.99997	Which equations have the multiplication of the matrices?
205910	210420	23	B	0.96	A couple of examples just so I can play around with them.
213530	216790	24	B	0.97	In the actual active inference equations.
221270	223522	25	A	0.99777	Does anyone know?
223576	238482	26	A	1.0	One, this is referencing the way that the appendix A is starting with linear algebra and then introducing this operation of multiplying two matrices.
238546	248410	27	A	0.84	Or to get a product if someone can find like an equation that we already seen or some other equation while I'm typing up that question, that would be helpful.
315250	325902	28	A	0.98488	Could anyone just describe what they thought the intention was of starting with linear algebra and using 8.1 as the first equation of the appendix?
326046	329780	29	A	1.0	Or we'll return to just the more general questions.
339560	345780	30	C	0.4	Yeah, I mean, learning our algebra is kind of the most discreet.
348220	348648	31	A	0.97	I don't.
348654	362780	32	C	0.55363	Want to say fundamental, but like practical and comprehensive way of kind of working with a large space of data, I guess, together and computing on it.
362850	384280	33	C	0.99947	So it's kind of the basis for the discrete parts and maybe easier than the nondiscrete parts.
385180	386570	34	C	0.99938	Good reason it started.
397850	409290	35	D	0.78	I guess if the question was where is linear algebra used in the active inference math?
410910	413740	36	D	0.82766	When you go to appendix b.
414270	426282	37	D	0.87	Then you've got the equations of active inference and these are all expressed in terms of large vector spaces of variables, so probability of distributions.
426426	434658	38	D	1.0	And so for example, on page 245, you've got this dot notation which is the expectation of a value.
434824	445846	39	D	0.7527	So that goes directly back to that first section of appendix A is what does that mean in terms of how do you take an expectation of a large vector of things?
445948	447990	40	D	0.58092	How do you express that compactly?
450490	451240	41	A	0.54043	Thanks.
451690	464426	42	A	0.97642	Could you unpack we looked at the dot notation a little bit yesterday and they were mentioning how well, I think it was actually one of the questions too.
464448	467740	43	A	0.79862	Let's just see if someone asks this, okay?
468930	482366	44	A	0.99948	They say the dot operator in a three, the dot operator is equivalent to standard matrix multiplication where the first matrix has been transposed.
482558	485970	45	A	0.99936	So what is the relationship with expectation?
487910	493750	46	A	0.62952	How does expectation for anyone, how does expectation relate to linear algebra?
506160	513036	47	D	0.89	Yeah, expectation is the probability of a value, the average probability of some value.
513138	524736	48	D	0.99997	So you're going to take all the possible values and you're going to multiply them by the probability of that value and then divide by the sum of the probability of normal is to one.
524838	526572	49	D	0.99997	So that will be the expectation.
526716	545592	50	D	0.98549	So if you have a whole array or a vector in your distribution, you can express that all in compact notation by saying with this simple way of saying we're going to take every one of these terms and we're going to multiply it by the probability of that term and the probability is some to one.
545646	549400	51	D	0.99997	So then that will be your average overall.
551340	553550	52	A	0.99947	Awesome, thanks for that answer.
559200	561724	53	A	1.0	Okay, thanks for that awesome answer.
561922	567760	54	A	0.99997	Does anyone have any other thoughts on just this first question and then we'll continue.
567910	572400	55	A	0.99552	So what is figuring ground?
572900	575436	56	A	0.55455	We're learning active inference in the chapters.
575548	577152	57	A	0.99996	That's why the chapters are there.
577286	582404	58	A	1.0	The appendix is there to somehow lightly supplement that.
582602	591052	59	A	0.92	Like they describe it as an introduction or a refresher to the basic mathematical techniques.
591216	612380	60	A	0.85	And linear algebra is the first section, a two that is discussing a lot of important things like derivatives and Probabilities taylor series variational calculus and Stochastic dynamics are going to come in in the coming chapters, but the linear algebra is important for the upcoming chapters.
616580	621730	61	A	0.85	Okay, so this question asked in a three.
