start	end	paragNum	speaker	confidence	startTime	wordCount	text
3330	3880	1	A	0.77	00:03	1	You.
6810	34458	2	B	0.53971	00:06	62	Hello and welcome. It is September 12, 2023. We're here in the Active Inference for the Social Sciences course at the Active Inference Institute and having a discussion section on semiotics and semantics here with Lorena Ganzerla. We're going to be having a fun discussion, I hope. If you're watching Live, please feel free to write any questions in the Live chat.
34634	58918	3	B	0.98131	00:34	51	If you thought about joining and you weren't sure, it's not too late. Otherwise, we're going to pick up on some key points from the lecture and on the topic and see where we go. So, Lorena, welcome back and however you want to begin, let's go from there. Okay. Hello.
59004	110214	4	C	0.99998	00:59	83	Thank you, Daniel. So let's try to recap a little bit where we left off during the lecture just to remind us where we were. Like, my point, what I was trying to articulate was the idea of what does it mean to talk about a formal semantics in a way that is not really loaded because it's an interesting thought. Like to have a semantics that is actually only formal, right? In principle, it would be relative to meaningful to meaning, right?
110412	120040	5	C	0.67556	01:50	12	In the notion that active inference is trying to cash it out.
124170	218754	6	C	0.70305	02:04	131	It's more like an idea or a way of modeling how we deal with meaningful situations. And to understand that in a more interesting, more embodied and more concrete way. I was suggesting that we could use biosemiotics as a as a model and as a theory for living creatures like language users to navigate the realm of symbols. And gave one example which came from James Cott, which is the European forestry that comes with a practice understanding this scientific understanding of forests as a practice that allows us to refer to meaningful things in the environment in terms of what is valuable, what's interesting and what is not and interestingly, what is more important also from what becomes valuable. It is what is cropped out from the meaningful perspective.
218802	253960	7	C	0.99981	03:38	60	So things natural parts of nature becomes left out or understood as something that is not desirable. And you just understand what you don't want in your articulating principle as wheats or something that you should get rid of in respect to what is more desirable in terms of crops and how you understand nature in a more commoditized way.
260010	338340	8	C	0.95	04:20	128	And I find, like this example from Scott kind of very elucidating in the book. He creates this in the book, he's talking about states how we articulate life around one specific notion of state. But in this specific example, he has the idea of one official observer. And this official observer establishes a principle of meaning in a way, you have to have a handle of nature, and that also articulates how villages and how practices around agriculture and how people relate to each other within these practices gets organized specifically for one interesting point that he makes that is to appreciate the constriction of that is like a vision that notices not what within the meaningful crops, but which is left outside the field of vision.
341240	379010	9	C	1.0	05:41	50	And I bring that specifically to understand how the fragility principle can or could be connected to a generalized synchronization over time in relation to those symbols and those practices in terms of niche construction and how this niche construction brings along with the symbolic use of language, predictive value.
386410	394710	10	B	0.99098	06:26	22	Thank you. Brynn, want to bring up any thoughts on that or any other pieces or I'm happy to add a comment.
405120	414030	11	B	0.60218	06:45	5	Brynn okay, guess not. Okay.
417780	431300	12	B	1.0	06:57	32	A lot to say there. There was a little bit of a double play with what is cropped. On one hand, what is cropped is the industrial crop that is being prepared.
433640	462910	13	B	0.99	07:13	76	And then the other side of that coin is what is cropped out. And what we crop in is the part that we're paying attention to and we can't pay attention to everything. So it's like two sides of the same coin. What we pay attention to, what we include in attention in our cognitive awareness, leaves the shadow, which is what we exclude. And that could be like the weeds or the other ecosystem services.
463360	511224	14	B	0.99996	07:43	98	So by highlighting the meaning or one dimension of meaning or one stance on meaning, it's like a seesaw that becomes salient to the extent that something else must be deprioritized. So that's how we accentuate these distributions of meaning. And what do we get from active inference and free energy principle beyond, for example, what's provided in seeing like a state? I think there's a lot we could say on that. But one piece is we get a process theory, a real procedural approach to how different systems come to do sense making and cognition and action.
511352	568210	15	B	0.99571	08:31	130	So just describing the lay of the land or the history of forestry in Europe or any other state of affairs in the world, merely describing it may not even help us determine what's going to happen a short time later, let alone a long time later, or what might happen in a very different ecology. Whereas if we understand the processes of sense making and decision making that different kinds of cognitive agents do, certainly humans also though states as cognitive entities, which is what seeing like a state or thinking like a state entails, we get a process based view on what otherwise might be merely descriptive. And along with that process based view, we gain an increased ability to make unique explanations, predictions, accounts, and so on.
570580	626912	16	C	0.68	09:30	94	Yeah, we can also understand it in a different perspective in terms of realizing what becomes sensitized and what becomes desensitized along the process. So you can possibly model that using these kind of tools and understanding how that happens over time. I don't know how much in terms of prediction of things that were not foreseen in these descriptions, we can achieve. In fact, you can achieve some level for sure, but that system should be decide how that delivers a very all encompassing prediction. In this case, I don't believe it can.
626966	662590	17	B	0.99906	10:26	60	Right. I don't think that's the purpose as well, but we can at least have which might not be as positive as we want, but I think we can understand how we can gain some understanding in this process of being more sensitive or less sensitive to specific primes and how these organizational principles, how powerful they become over time.
666060	705510	18	B	0.98	11:06	79	Yeah, I'll read some comments in the chat and then Lorena or Brent feel free to just give any thoughts. Just upcycle club wrote hello. Biomimicry can enhance biosemiotics by showing us how nature solves problems and creates beauty through signs and codes and by encouraging us to apply these principles to our own creations. Yeah, the idea of coding is an interesting idea, but to talk about codes, I don't think that's my take. Right, I don't understand.
706360	752580	19	C	1.0	11:46	71	We haven't coded any type of principles within our cognitive ability. But biologically speaking, however, you can understand these encodings in terms of becoming more or less sensitive over time to environmental cues as the example in terms of I use the example of forestry. Right. So in that specific case, what? You become more sensitive and the more you organize your life, or social life is organized around specific principles.
