"Start Time","End Time","Transcript"
"00;00;02;12","00;00;03;08","Squeeze"
"00;00;05;09","00;00;05;22","Hello,"
"00;00;05;22","00;00;06;14","everyone."
"00;00;06;14","00;00;07;00","Welcome"
"00;00;07;00","00;00;07;12","to"
"00;00;07;12","00;00;07;24","Team"
"00;00;07;24","00;00;08;10","Come"
"00;00;08;10","00;00;09;06","Podcast"
"00;00;09;06","00;00;09;16","number"
"00;00;09;16","00;00;10;09","two."
"00;00;10;12","00;00;10;22","This is"
"00;00;10;22","00;00;10;26","going"
"00;00;10;26","00;00;11;06","to be"
"00;00;11;06","00;00;11;17","a"
"00;00;11;17","00;00;11;28","journal"
"00;00;11;28","00;00;12;19","discussion"
"00;00;12;19","00;00;13;00","of"
"00;00;13;00","00;00;13;22","Ramstad"
"00;00;13;22","00;00;13;28","at"
"00;00;13;28","00;00;14;07","all."
"00;00;14;07","00;00;14;16","20,"
"00;00;14;16","00;00;15;10","20."
"00;00;15;10","00;00;15;24","And"
"00;00;15;24","00;00;16;02","it is"
"00;00;16;02","00;00;16;06","going"
"00;00;16;06","00;00;16;11","to be"
"00;00;16;11","00;00;16;14","a"
"00;00;16;14","00;00;16;21","great"
"00;00;16;21","00;00;17;09","discussion."
"00;00;17;09","00;00;17;13","I'm"
"00;00;17;13","00;00;17;20","really"
"00;00;17;20","00;00;17;29","looking"
"00;00;17;29","00;00;18;09","forward"
"00;00;18;09","00;00;18;27","to it."
"00;00;18;29","00;00;19;09","So"
"00;00;19;09","00;00;19;24","before"
"00;00;19;24","00;00;20;05","we"
"00;00;20;05","00;00;20;15","start"
"00;00;20;15","00;00;20;25","off"
"00;00;20;25","00;00;20;28","the"
"00;00;20;28","00;00;21;12","discussion"
"00;00;21;12","00;00;21;17","of the"
"00;00;21;17","00;00;22;01","paper,"
"00;00;22;01","00;00;22;12","could"
"00;00;22;12","00;00;22;19","the"
"00;00;22;19","00;00;22;27","other"
"00;00;22;27","00;00;23;11","two"
"00;00;23;11","00;00;24;07","panelists"
"00;00;24;07","00;00;24;20","introduce"
"00;00;24;20","00;00;25;13","themself?"
"00;00;25;13","00;00;25;21","Maybe"
"00;00;25;21","00;00;26;04","Sasha"
"00;00;26;04","00;00;26;29","first?"
"00;00;28;11","00;00;29;01","Sure."
"00;00;29;05","00;00;29;13","Hi,"
"00;00;29;13","00;00;29;17","my"
"00;00;29;17","00;00;29;22","name"
"00;00;29;22","00;00;29;25","is"
"00;00;29;25","00;00;30;14","Sasha."
"00;00;30;14","00;00;31;01","I'm a"
