start	end	paragNum	speaker	confidence	startTime	wordCount	text
3150	20942	1	A	0.75	00:03	29	You. Hello and welcome everyone. This is active inference Livestream number 54.0. We're discussing mathematical foundations for a compositional account of the Bayesian Brain. Welcome to the active institute.
21086	77790	2	B	0.64708	00:21	115	We're a participatory online institute that is communicating, learning and practicing applied active inference. This is a recorded, archived and published Livestream, so please provide feedback so we can improve our work. All backgrounds and perspective are welcome and we'll follow video etiquette for Livestream, head over Active Inference.org to learn more about getting involved in live streams and in a variety of other projects and learning groups. All right, well, we're in stream number 54.0 and we're going to be learning and discussing the paper that was submitted on the 23 December 2022 as part of a dissertation work, mathematical Foundations for a Compositional Account of the Bayesian Brain by Toby St. Clair Smyth.
77970	130458	3	B	1.0	01:17	128	The video is an introduction for some of the ideas in this multi hundred page thesis. It's not a review or a final word or a thesis dissertation committee, this 54.0, given the scope and the complexity, but also accessibility of the ideas, we're going to be approaching it in a familiar way, but also with some twists. We're going to begin with some introductions, the aims and claims, abstract and roadmap as usual. Then we're going to approach the keywords and the context in a slightly different way than we've done in a lot of other zeros. And then we're going to kind of bookend the dissertation and focus most on chapter one and chapter seven, the first and the final chapter and chapters two through six.
130544	152202	4	B	0.99794	02:10	49	We're looking forward to unpacking more with Toby in the coming weeks. So we'll begin with some introductions and warm ups. We could all just say hello and something that was exciting for us about the paper dissertation or what brought us to the work. I'll begin. I'm Daniel.
152266	188358	5	B	0.53823	02:32	84	I'm a researcher in California, and I have to say that six months ago, when we started this journey haw on the heels of the dissertation being posted when, along with Ali and Dean and others, we decided to embark on this weekly learning quest, I was very unfamiliar with category theory. And thankfully, after closing the window, it all escapes my mind. So it's been quite a six month period to learn and to forget so much. I'll pass to Dean. Thanks, Daniel.
188374	241238	6	C	0.90232	03:08	119	I'm Dean, I'm here in Calgary. I think the thing for me, when it was first broached the idea of taking this up about a decade ago, I started just scratching the surface of this idea called category theory, and to see this amount of work put together, to sort of bring a whole bunch of ideas together and, as Daniel already mentioned, make it somewhat accessible or I don't know if it's a beginner's guide or a category theory for dummies. Exactly. Because there's still a lot in here. But in terms of giving us an opportunity to get some verifications, for me, at least that's what I got with some validations and some verifications was really helpful.
241334	251390	7	C	0.63257	04:01	31	So I am excited about having a chance to talk about this and bring the author on eventually and have that conversation get extended and I'll pass it over to Ali.
255710	287140	8	A	0.80194	04:15	54	Thank you. I'm Allie, I'm an independent researcher from Iran. Well, I also had just a passing familiarity with category theory and wasn't familiar at all with lots of terminology and formalism in this thesis. But after covering the whole thesis in our six month period, it now begins to make much more sense.
289670	319100	9	A	1.0	04:49	44	I definitely started seeing category theory in almost everywhere, both in sciences and also in some other, not specifically scientific areas. So I'm really excited to have these discussions with Toby and learn even a lot more. Thanks. Excellent. All right, on we go.
320110	331730	10	B	0.62338	05:20	26	We'll begin here with a meta prompt. So for all of you human and non human language models, please fill your context window with this metaprompt.
335350	357606	11	B	0.76023	05:35	58	On to the big questions. So we have some hidden questions that are in white font below that those who go to the slides will find and discover. But we raised many questions. And Dean or Ali, what's just a question that strikes you today? What is a question that would lead someone to come to this dissertation?
357798	372510	12	B	0.87	05:57	39	And we're going to be covering a lot of Toby's summaries in terms of the contributions, Ames claims and foci of the dissertation. But what does this dissertation ask or what would somebody ask to get to this dissertation?
375090	419840	13	B	0.98	06:15	102	Yeah, please, Dean. I think the first thing for me was if we are pattern seekers and pattern impliers, then if you're going to look at what the formalism behind that is, then this is a good place to start. If you want to know why we tend to put things into groups, why things have a world where there's something that's in a category or outside of a category, and most importantly, where are the things that aren't in either of those two places? This gives you some of the operational backbone to be able to start figuring that out. Awesome.
421650	465750	14	B	0.89932	07:01	99	All right, on we go. Aims and claims of the paper. So, paper or dissertation Draft mathematical Foundations for a Compositional Account of the Bayesian Brain was uploaded in late December 2022 and just several overview claims of the work. Our main aim in this thesis is to formalize predictive coding through functional semantics and Bayesian lenses will provide an important part of the syntax of statistical models that we need. In this 54.0 video, we're only going to cover chapter one and chapter seven, and we're going to review them for some really interesting, bold and ambitious claims.
