start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
3150	3700	1	A	0.75	1	1	You.
5670	6178	2	B	0.96061	1	2	Hello
6264	6514	2	B	1.0	2	3	and
6552	6898	2	B	0.97299	3	4	welcome
6984	7714	2	B	0.91891	4	5	everyone.
7912	8226	3	B	0.99828	1	6	This
8248	8482	3	B	0.9962	2	7	is
8536	8926	3	B	0.99858	3	8	active
8958	9374	3	B	0.99	4	9	inference
9422	10270	3	B	0.49719	5	10	Livestream
10430	10850	3	B	0.99881	6	11	number
10920	12498	3	B	0.77	7	12	54.0.
12664	13086	4	B	0.84376	1	13	We're
13118	13614	4	B	0.99998	2	14	discussing
13662	14414	4	B	0.6129	3	15	mathematical
14462	14942	4	B	0.99992	4	16	foundations
15006	15234	4	B	0.99403	5	17	for
15272	15378	4	B	1.0	6	18	a
15384	15950	4	B	0.67651	7	19	compositional
16030	16370	4	B	1.0	8	20	account
16440	16626	4	B	1.0	9	21	of
16648	16786	4	B	1.0	10	22	the
16808	17262	4	B	0.71441	11	23	Bayesian
17326	18050	4	B	0.99566	12	24	Brain.
18630	19090	5	B	0.99992	1	25	Welcome
19160	19394	5	B	1.0	2	26	to
19432	19586	5	B	1.0	3	27	the
19608	20126	5	B	0.51468	4	28	active
20158	20942	5	B	0.98105	5	29	institute.
21086	21438	6	B	0.64708	1	30	We're
21454	21586	6	B	0.87	2	31	a
21608	22510	6	B	0.50544	3	32	participatory
22590	22978	6	B	1.0	4	33	online
23064	23678	6	B	0.9978	5	34	institute
23774	24034	6	B	0.93606	6	35	that
24072	24274	6	B	0.99983	7	36	is
24312	24878	6	B	0.88844	8	37	communicating,
24974	25330	6	B	0.99922	9	38	learning
25400	25634	6	B	1.0	10	39	and
25672	26350	6	B	0.98989	11	40	practicing
26430	26894	6	B	0.99741	12	41	applied
26942	27246	6	B	0.54762	13	42	active
27278	28050	6	B	0.76	14	43	inference.
28430	28794	7	B	0.99559	1	44	This
28832	28986	7	B	0.99955	2	45	is
29008	29146	7	B	1.0	3	46	a
29168	29786	7	B	0.99857	4	47	recorded,
29968	30646	7	B	0.63483	5	48	archived
30678	30826	7	B	1.0	6	49	and
30848	31254	7	B	0.56729	7	50	published
31302	31910	7	B	0.79559	8	51	Livestream,
31990	32186	7	B	0.99944	9	52	so
32208	32442	7	B	0.63517	10	53	please
32496	32810	7	B	0.99552	11	54	provide
32880	33254	7	B	0.99985	12	55	feedback
33302	33466	7	B	0.99661	13	56	so
33488	33626	7	B	0.99912	14	57	we
33648	33786	7	B	0.9998	15	58	can
33808	34086	7	B	0.98866	16	59	improve
34118	34266	7	B	0.99991	17	60	our
34288	34906	7	B	0.76	18	61	work.
35088	35482	8	B	0.99971	1	62	All
35536	36086	8	B	0.86606	2	63	backgrounds
36118	36314	8	B	1.0	3	64	and
