start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
3150	3700	A	0.75	1	1	1	You.
5670	6178	B	0.96061	1	2	2	Hello
6264	6514	B	1.0	1	3	3	and
6552	6898	B	0.97299	1	4	4	welcome
6984	7714	B	0.91891	1	5	5	everyone.
7912	8226	B	0.99828	1	6	6	This
8248	8482	B	0.9962	1	7	7	is
8536	8926	B	0.99858	1	8	8	active
8958	9374	B	0.99	1	9	9	inference
9422	10270	B	0.49719	1	10	10	Livestream
10430	10850	B	0.99881	1	11	11	number
10920	12498	B	0.77	1	12	12	54.0.
12664	13086	B	0.84376	1	13	13	We're
13118	13614	B	0.99998	1	14	14	discussing
13662	14414	B	0.6129	1	15	15	mathematical
14462	14942	B	0.99992	1	16	16	foundations
15006	15234	B	0.99403	1	17	17	for
15272	15378	B	1.0	1	18	18	a
15384	15950	B	0.67651	1	19	19	compositional
16030	16370	B	1.0	1	20	20	account
16440	16626	B	1.0	1	21	21	of
16648	16786	B	1.0	1	22	22	the
16808	17262	B	0.71441	1	23	23	Bayesian
17326	18050	B	0.99566	1	24	24	Brain.
18630	19090	B	0.99992	1	25	25	Welcome
19160	19394	B	1.0	1	26	26	to
19432	19586	B	1.0	1	27	27	the
19608	20126	B	0.51468	1	28	28	active
20158	20942	B	0.98105	1	29	29	institute.
21086	21438	B	0.64708	2	1	30	We're
21454	21586	B	0.87	2	2	31	a
21608	22510	B	0.50544	2	3	32	participatory
22590	22978	B	1.0	2	4	33	online
23064	23678	B	0.9978	2	5	34	institute
23774	24034	B	0.93606	2	6	35	that
24072	24274	B	0.99983	2	7	36	is
24312	24878	B	0.88844	2	8	37	communicating,
24974	25330	B	0.99922	2	9	38	learning
25400	25634	B	1.0	2	10	39	and
25672	26350	B	0.98989	2	11	40	practicing
26430	26894	B	0.99741	2	12	41	applied
26942	27246	B	0.54762	2	13	42	active
27278	28050	B	0.76	2	14	43	inference.
28430	28794	B	0.99559	2	15	44	This
28832	28986	B	0.99955	2	16	45	is
29008	29146	B	1.0	2	17	46	a
29168	29786	B	0.99857	2	18	47	recorded,
29968	30646	B	0.63483	2	19	48	archived
30678	30826	B	1.0	2	20	49	and
30848	31254	B	0.56729	2	21	50	published
31302	31910	B	0.79559	2	22	51	Livestream,
31990	32186	B	0.99944	2	23	52	so
32208	32442	B	0.63517	2	24	53	please
32496	32810	B	0.99552	2	25	54	provide
32880	33254	B	0.99985	2	26	55	feedback
33302	33466	B	0.99661	2	27	56	so
33488	33626	B	0.99912	2	28	57	we
33648	33786	B	0.9998	2	29	58	can
33808	34086	B	0.98866	2	30	59	improve
34118	34266	B	0.99991	2	31	60	our
34288	34906	B	0.76	2	32	61	work.
35088	35482	B	0.99971	2	33	62	All
35536	36086	B	0.86606	2	34	63	backgrounds
36118	36314	B	1.0	2	35	64	and
36352	37174	B	0.98772	2	36	65	perspective
37302	37594	B	0.99979	2	37	66	are
37632	38218	B	0.99998	2	38	67	welcome
38384	38666	B	0.96	2	39	68	and
38688	38966	B	0.49393	2	40	69	we'll
38998	39242	B	0.99996	2	41	70	follow
39296	39562	B	0.99978	2	42	71	video
39616	40182	B	0.78997	2	43	72	etiquette
40246	40486	B	0.99976	2	44	73	for
40528	41390	B	0.5775	2	45	74	Livestream,
41970	42334	B	0.99967	2	46	75	head
42372	42574	B	0.99985	2	47	76	over
42612	42814	B	0.57154	2	48	77	Active
42852	44282	B	0.63	2	49	78	Inference.org
44346	44526	B	1.0	2	50	79	to
44548	44782	B	0.99999	2	51	80	learn
44836	45102	B	1.0	2	52	81	more
45156	45422	B	0.99999	2	53	82	about
45476	45742	B	0.99995	2	54	83	getting
45796	46378	B	0.9996	2	55	84	involved
46474	46734	B	0.90371	2	56	85	in
46772	46974	B	0.97	2	57	86	live
47012	47530	B	0.97697	2	58	87	streams
47610	47854	B	1.0	2	59	88	and
47892	48046	B	0.99997	2	60	89	in
48068	48206	B	1.0	2	61	90	a
48228	48602	B	0.95864	2	62	91	variety
48666	48894	B	1.0	2	63	92	of
48932	49278	B	0.99981	2	64	93	other
49364	49994	B	0.53276	2	65	94	projects
50042	50254	B	1.0	2	66	95	and
50292	50734	B	0.99997	2	67	96	learning
50852	51790	B	0.99334	2	68	97	groups.
53090	53406	B	0.93605	2	69	98	All
53428	53626	B	1.0	2	70	99	right,
53668	54306	B	0.59907	2	71	100	well,
54488	54974	B	0.52967	2	72	101	we're
55022	55666	B	0.52956	2	73	102	in
55848	56414	B	0.96671	2	74	103	stream
56462	56722	B	0.99958	2	75	104	number
56776	58306	B	0.82	2	76	105	54.0
58488	58834	B	1.0	2	77	106	and
58872	59118	B	0.90552	2	78	107	we're
59134	59314	B	0.99543	2	79	108	going
59352	59506	B	1.0	2	80	109	to
59528	59858	B	1.0	2	81	110	be
59944	60290	B	0.99543	2	82	111	learning
60360	60546	B	1.0	2	83	112	and
60568	61374	B	0.99995	2	84	113	discussing
61502	61842	B	1.0	2	85	114	the
61896	62402	B	0.91438	2	86	115	paper
62536	62834	B	0.99994	2	87	116	that
62872	63266	B	0.99992	2	88	117	was
63368	63934	B	0.89767	2	89	118	submitted
63982	64146	B	0.99993	2	90	119	on
64168	64306	B	0.99	2	91	120	the
64328	64898	B	0.91	2	92	121	23
64904	65322	B	0.61	2	93	122	December
65406	66758	B	0.97	2	94	123	2022
66924	67302	B	0.99994	2	95	124	as
67356	67574	B	0.99987	2	96	125	part
67612	67862	B	1.0	2	97	126	of
67916	68374	B	0.99	2	98	127	a
68492	69474	B	0.50156	2	99	128	dissertation
69602	70280	B	1.0	2	100	129	work,
70730	71586	B	0.73187	2	101	130	mathematical
71618	72418	B	0.92364	2	102	131	Foundations
72594	72934	B	0.87142	2	103	132	for
72972	73126	B	1.0	2	104	133	a
73148	73682	B	0.82973	2	105	134	Compositional
73746	74070	B	0.77	2	106	135	Account
74140	74326	B	1.0	2	107	136	of
74348	74486	B	1.0	2	108	137	the
74508	74946	B	0.92833	2	109	138	Bayesian
74978	75410	B	0.83726	2	110	139	Brain
75490	75782	B	0.99998	2	111	140	by
75836	76194	B	0.99647	2	112	141	Toby
76242	76502	B	0.83	2	113	142	St.
76556	76866	B	0.99866	2	114	143	Clair
76898	77790	B	0.99573	2	115	144	Smyth.
77970	78266	B	1.0	3	1	145	The
78288	78762	B	0.99976	3	2	146	video
78896	79146	B	0.99984	3	3	147	is
79168	79354	B	0.99	3	4	148	an
79392	79942	B	0.72761	3	5	149	introduction
80006	80186	B	0.99978	3	6	150	for
80208	80346	B	0.99992	3	7	151	some
80368	80458	B	1.0	3	8	152	of
80464	80586	B	1.0	3	9	153	the
80608	81094	B	0.98886	3	10	154	ideas
81142	81306	B	0.99947	3	11	155	in
81328	81562	B	0.99849	3	12	156	this
81616	81974	B	0.50037	3	13	157	multi
82022	82330	B	0.98	3	14	158	hundred
82400	82874	B	0.98997	3	15	159	page
82992	83718	B	0.96964	3	16	160	thesis.
83814	84086	B	0.95747	3	17	161	It's
84118	84266	B	0.99992	3	18	162	not
84288	84426	B	1.0	3	19	163	a
84448	84826	B	0.99997	3	20	164	review
84928	85290	B	0.57466	3	21	165	or
85360	85546	B	1.0	3	22	166	a
85568	85802	B	0.9998	3	23	167	final
85856	86362	B	0.87729	3	24	168	word
86496	87082	B	0.58672	3	25	169	or
87216	87466	B	1.0	3	26	170	a
87488	87990	B	0.71695	3	27	171	thesis
88070	88822	B	0.97648	3	28	172	dissertation
88886	89770	B	0.47808	3	29	173	committee,
90430	90842	B	0.56929	3	30	174	this
90896	92222	B	0.86	3	31	175	54.0,
92356	92750	B	0.56008	3	32	176	given
92820	93246	B	0.87	3	33	177	the
93348	94042	B	0.72903	3	34	178	scope
94186	94542	B	0.99	3	35	179	and
94596	95200	B	1.0	3	36	180	the
95570	96362	B	0.82958	3	37	181	complexity,
96426	96606	B	0.99999	3	38	182	but
96628	96910	B	0.73615	3	39	183	also
96980	97642	B	0.99624	3	40	184	accessibility
97706	97838	B	1.0	3	41	185	of
97844	97966	B	1.0	3	42	186	the
97988	98426	B	0.99817	3	43	187	ideas,
98458	98618	B	0.99915	3	44	188	we're
98634	98718	B	0.99839	3	45	189	going
98724	98798	B	1.0	3	46	190	to
98804	98926	B	1.0	3	47	191	be
98948	99306	B	0.99997	3	48	192	approaching
99338	99534	B	1.0	3	49	193	it
99572	99726	B	0.99966	3	50	194	in
99748	100030	B	0.67	3	51	195	a
100100	100890	B	0.89511	3	52	196	familiar
101050	101422	B	1.0	3	53	197	way,
101476	101694	B	0.99999	3	54	198	but
101732	101934	B	0.99993	3	55	199	also
101972	102174	B	0.99997	3	56	200	with
102212	102414	B	0.99998	3	57	201	some
102452	103150	B	0.99998	3	58	202	twists.
103810	104138	B	0.99721	3	59	203	We're
104154	104286	B	0.92222	3	60	204	going
104308	104638	B	1.0	3	61	205	to
104724	105022	B	0.92392	3	62	206	begin
105076	105210	B	1.0	3	63	207	with
105220	105394	B	0.98082	3	64	208	some
105432	105982	B	0.86926	3	65	209	introductions,
106046	106226	B	1.0	3	66	210	the
106248	106558	B	0.84102	3	67	211	aims
106574	106706	B	0.97	3	68	212	and
106728	107134	B	0.96374	3	69	213	claims,
107182	107662	B	0.77124	3	70	214	abstract
107726	107906	B	0.96	3	71	215	and
107928	108414	B	0.98308	3	72	216	roadmap
108462	108674	B	0.99956	3	73	217	as
108712	109410	B	0.99424	3	74	218	usual.
110070	110482	B	1.0	3	75	219	Then
110536	110766	B	0.99273	3	76	220	we're
110798	110946	B	0.99996	3	77	221	going
110968	111106	B	1.0	3	78	222	to
111128	111454	B	0.99999	3	79	223	approach
111502	111666	B	1.0	3	80	224	the
111688	112126	B	0.40269	3	81	225	keywords
112158	112306	B	0.79	3	82	226	and
112328	112466	B	1.0	3	83	227	the
112488	113022	B	0.68608	3	84	228	context
113086	113266	B	1.0	3	85	229	in
113288	113378	B	1.0	3	86	230	a
113384	113726	B	0.99979	3	87	231	slightly
113758	114002	B	0.99543	3	88	232	different
114056	114322	B	1.0	3	89	233	way
114376	114546	B	0.99988	3	90	234	than
114568	114766	B	0.65497	3	91	235	we've
114798	115042	B	0.80332	3	92	236	done
115096	115326	B	0.99999	3	93	237	in
115368	115478	B	0.44	3	94	238	a
115484	115606	B	0.99998	3	95	239	lot
115628	115766	B	1.0	3	96	240	of
115788	116360	B	0.99994	3	97	241	other
116730	117714	B	0.87661	3	98	242	zeros.
117842	118134	B	1.0	3	99	243	And
