start	end	sentNum	speaker	confidence	text
13070	14146	1	A	0.99973	Hello and welcome.
14328	22740	2	A	0.99972	This is ActInf Lab Livestream number 52.0, and it is February 28, 2023.
25270	27838	3	A	0.99998	Welcome to the active inference institute.
28014	36090	4	A	0.92423	We're a participatory online institute that is communicating, learning and practicing applied active coherence.
36510	39030	5	A	1.0	You can find us at the links here on this slide.
39190	45340	6	A	0.60605	This is a recorded and an archived live stream, so please provide feedback so we can improve our work.
46030	51610	7	A	0.99985	All backgrounds and perspectives are welcome and we'll be following video etiquette for live streams.
52050	62850	8	A	0.99997	Head over active coherence.org if you want to learn more and participate in learning groups and projects at the institute, including these live streams.
64630	96774	9	A	0.99964	Well, we're here today to learn and discuss the paper Geometric Methods for Sampling, Optimization, Inference and Adaptive Agents by Alessandro Barp Lancelot Costa Guilherme Franca Karl Friston Mark Girolami Michael Jordan Grigorios A Pavliotis this video, like all Zero videos, are is and introduction for some of the ideas.
96822	104782	10	A	0.99925	It is not a review or a final word, and as we have joked before, it's more than anything a call for help.
104916	123426	11	A	0.9994	So if you're curious about these topics, if you're knowledgeable about these topics, we would really look forward to you getting involved in the upcoming 52.1 and 52.2 discussions, as well as in an ongoing basis to help us understand some of the technical details.
123618	144220	12	A	0.99997	This is going to get technical ant times and certainly beyond the technicalities I understand, though I am looking forward to presenting them and it'll be great to have those who have backgrounds of all different types to come together and talk about this awesome work.
144830	152282	13	A	0.99997	Also, a big thanks to Ali and Candon for the assistance, technical and moral.
152426	170420	14	A	0.99996	During the preparations here in 52.0, we're going to bring up some aims and claims, read the abstract, look at the roadmap and talk about the keywords, and then we will walk through the paper with an emphasis on the figures, formalisms and key points.
170870	175346	15	A	0.99998	In the coming weeks, we're going to be discussing this paper with one or more authors.
175458	183670	16	A	0.99791	So, as usual, get in touch if you want to participate or if it's after the fact, you can still get involved.
185450	188520	17	A	0.99999	We can start with an introduction or a warm up.
188830	202686	18	A	0.94532	I'm Daniel, I'm a researcher in California, and I'm tempted to say, just totally honestly, I'm happy to get this one over with, but that sounds a little bit different than I might intended to be.
202788	212110	19	A	0.99963	I'm really excited to dive into this work, which is going to be approaching active inference from an angle that we haven't necessarily highlighted on these streams.
212190	215054	20	A	0.72637	So I think it's going to be a fascinating discussion.
215102	226278	21	A	0.99734	It's going to run the gamut, span the gap however you choose to see it, between technical sophistication and intuition, which is a great place to be.
226364	237530	22	A	0.98112	So I've been really excited and motivated to prepare, and I'm looking forward to the dot zero we're doing right now and to the upcoming discussions.
238110	248618	23	A	0.99723	So let's jump in with the big questions that might motivate one to read this paper, this kind of paper, even if they were not familiar with the authors or topics.
248794	251278	24	A	0.61	And these are just a few ways to write it up.
251364	252974	25	A	0.67	Of course, not the only ways.
253092	262638	26	A	0.99338	So, first question how can we effectively and efficiently navigate information geometric or information theoretic landscapes?
262814	275430	27	A	1.0	And how can we tackle that question from an analytical, which is to say equation based as well as a computational, which is to say real implication based perspective?
275930	286422	28	A	0.99988	Often it's really fun, intuitive, natural to talk about information theory, even for those who haven't taken the technical prerequisites.
286566	301710	29	A	1.0	And this work may help us navigate to a space where we're able to think with good intuitions about information geometry, information theory, and also make sure that those intuitions are going to be caught by our technical tools.
303330	314050	30	A	1.0	Second, how can we optimize inference in complexity models, including cases where we are doing inference on action as a parameter, also known active inference lab?
314950	329558	31	A	0.99768	Optimization and functional analysis, as we'll come to see soon has long been interested in these complex or challenging models that are right at the margin, right ant the border of what is trackable or not.
329644	352618	32	A	0.93249	Given the computational hardware that modelers have access to, for example, big data sets, high dimensional state spaces, complex dynamics and so on, how about cases where we're also interested in doing parametric inference and optimization on action or action plans as a parameter?
352794	354910	33	A	0.99996	Also known active inference lab.
355330	367010	34	A	1.0	And third, what technical underpinnings support the rigor and applicability of active inference and what special cases are revealed when we consider possibilities and constraints?
367670	372770	35	A	0.99716	These are those two branches of analytical and computational coming back again.
372920	384210	36	A	1.0	We want to make sure that when we're thinking within the active inference paradigm, the active coherence ontology is the language that we're speaking and that there's a technical rigor to what's being discussed.
384370	394118	37	A	0.99965	Additionally, we want to make sure that it's not just an analytical rigor, but it's also going to be computationally plausible tractable or maybe even preferable.
394214	395580	38	A	0.99997	That would be awesome.
396030	399390	39	A	0.99996	Those are the questions that at least appeared.
400370	413918	40	A	0.99999	We are discussing this paper Geometric Methods for Sampling, Optimization, Inference and Adaptive Agents by Barp and Costa at all shared first authorship and it was published on active.
414094	418260	41	A	0.50044	I'll just note a few key claims from this paper.
418630	431110	42	A	0.64178	They wrote Our goal in this chapter is to discuss the emergence of natural geometries within a few important areas of statistics and applied mathematics, namely optimization, sampling, inference and adaptive agents.
431260	432550	43	A	0.98468	That's the title.
433290	442870	44	A	0.99999	We provide a conceptual introduction to the underlying ideas rather than a technical discussion highlighting connections with various Fields of mathematics and physics.
443030	449614	45	A	0.99994	Well, I can tell you that they do make connections with various Fields of mathematics and physics, though.
449652	455630	46	A	0.99983	Whether it is a concept introduction or a technical discussion is all going to be about your perspective.
457250	463134	47	A	1.0	Third, to illustrate a generic use case for the previous methodologies that are going to be discussed.
463262	471438	48	A	0.99998	We consider active inference a unifying formulation of behavior, subsuming perception, planning and learning as a process of inference.
471614	477094	49	A	0.99962	So inference on adaptive agents is not necessarily new.
477212	481062	50	A	0.99993	It goes by reinforcement learning, machine learning, and so on.
481196	492940	51	A	0.99998	However, to use those methodologies in the context of active inference a unifying formulation of behavior is something that the authors are bringing forth here.
493790	505562	52	A	1.0	And last, we describe decision making under active inference using information geometry, revealing several special cases that are established notions in statistics, cognitive science and engineering.
505706	511298	53	A	0.99993	So active inference is not just unifying, it's going to be shown to be generalized as well.
511464	542830	54	A	0.85224	Which is to say that special cases of the generalization emergence different formalisms that were known disparately across Fields onto the abstract they write in this chapter, we identify fundamental geometric structures that underlie the problems of sampling, optimization, inference and adaptive decision making.
543520	552080	55	A	0.99994	Based on this identification, we derive algorithms that exploit these geometric structures to solve these problems efficiently.
552580	566020	56	A	0.99999	We show that a wide range of geometric theories emerge naturally in these Fields, foraging from measure preserving processes, information divergences, Poisson geometry, and geometric integration.
566680	577876	57	A	0.99995	Specifically, we explain how, one, leveraging the symplectic geometry of Hamiltonian systems enable us to construct accelerated sampling and optimization methods.
