start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
13070	13282	1	A	0.99973	1	1	Hello
13336	13506	1	A	0.98	2	2	and
13528	14146	1	A	0.99984	3	3	welcome.
14328	14674	2	A	0.99972	1	4	This
14712	14914	2	A	0.99845	2	5	is
14952	15502	2	A	0.42089	3	6	ActInf
15566	15746	2	A	0.80819	4	7	Lab
15768	16126	2	A	0.99208	5	8	Livestream
16158	16402	2	A	0.97628	6	9	number
16456	17762	2	A	0.98	7	10	52.0,
17896	18482	2	A	1.0	8	11	and
18616	18914	2	A	0.9983	9	12	it
18952	19394	2	A	0.99931	10	13	is
19512	20110	2	A	0.71	11	14	February
20190	21042	2	A	1.0	12	15	28,
21176	22740	2	A	0.97	13	16	2023.
25270	25730	3	A	0.99998	1	17	Welcome
25800	26082	3	A	1.0	2	18	to
26136	26306	3	A	1.0	3	19	the
26328	26638	3	A	0.6908	4	20	active
26654	27006	3	A	0.96955	5	21	inference
27038	27838	3	A	0.99595	6	22	institute.
28014	28318	4	A	0.92423	1	23	We're
28334	28466	4	A	0.74	2	24	a
28488	29486	4	A	0.79858	3	25	participatory
29598	30066	4	A	1.0	4	26	online
30168	30990	4	A	0.98832	5	27	institute
31150	31474	4	A	0.72745	6	28	that
31512	32002	4	A	0.98852	7	29	is
32136	32958	4	A	0.99986	8	30	communicating,
33054	33506	4	A	0.99654	9	31	learning
33608	33874	4	A	0.66	10	32	and
33912	34494	4	A	0.99234	11	33	practicing
34542	34998	4	A	0.65171	12	34	applied
35054	35318	4	A	0.99324	13	35	active
35334	36090	4	A	0.37	14	36	coherence.
36510	36826	5	A	1.0	1	37	You
36848	36986	5	A	0.99986	2	38	can
37008	37146	5	A	0.99999	3	39	find
37168	37306	5	A	0.98	4	40	us
37328	37466	5	A	0.83	5	41	at
37488	37578	5	A	1.0	6	42	the
37584	37846	5	A	0.84108	7	43	links
37878	38026	5	A	0.9998	8	44	here
38048	38186	5	A	0.99957	9	45	on
38208	38346	5	A	0.99914	10	46	this
