start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
5390	5602	A	0.99957	1	1	1	Hello
5656	5826	A	0.82	1	2	2	and
5848	6514	A	0.9756	1	3	3	welcome.
6712	7074	A	0.99171	1	4	4	This
7112	7410	A	0.79367	1	5	5	is
7480	7762	A	0.99847	1	6	6	model
7816	8206	A	0.91828	1	7	7	stream
8238	8866	A	0.97419	1	8	8	number
9048	10290	A	0.85	1	9	9	7.2.
10440	10894	A	0.97972	1	10	10	It's
10942	11154	A	0.98	1	11	11	the
11192	11826	A	0.94	1	12	12	18
11848	12302	A	1.0	1	13	13	January
12366	13778	A	0.91	1	14	14	2023.
13944	14286	A	0.96636	1	15	15	We're
14318	14610	A	0.99996	1	16	16	back
14680	14866	A	0.99957	1	17	17	in
14888	15170	A	0.99933	1	18	18	our
15240	15714	A	1.0	1	19	19	second
15832	16638	A	0.99971	1	20	20	session
16814	17154	A	0.99962	1	21	21	on
17192	17438	A	0.64323	1	22	22	Pi
17454	18290	A	0.8998	1	23	23	MDP.
18630	19042	A	0.99997	1	24	24	Welcome
19096	19650	A	0.9145	1	25	25	back,
19800	20478	A	0.86544	1	26	26	Conor.
20574	20882	A	0.99898	2	1	27	Thanks
20936	21154	A	0.99992	2	2	28	for
21192	21566	A	0.9998	2	3	29	joining
21598	21986	A	0.99587	2	4	30	again.
22088	22402	A	1.0	2	5	31	And
22456	22674	A	0.9898	2	6	32	off
22712	22866	A	1.0	2	7	33	to
22888	23266	A	0.98859	2	8	34	you
23368	23778	A	0.9999	2	9	35	for
23864	24210	A	0.75	2	10	36	a
24280	25230	A	0.99945	2	11	37	presentation
25390	25666	A	0.99935	2	12	38	that
25688	25826	A	0.99943	2	13	39	you
25848	25986	A	0.99616	2	14	40	will
26008	26254	A	0.99225	2	15	41	weave
26302	26754	A	0.99998	2	16	42	together
26872	27154	A	0.99531	2	17	43	with
27192	27322	A	0.57203	2	18	44	some
27336	27514	A	0.84113	2	19	45	some
27552	27850	A	0.99866	2	20	46	code
27920	28774	A	0.99824	2	21	47	examples.
28902	29194	A	1.0	2	22	48	And
29232	29386	A	1.0	2	23	49	the
29408	29734	A	0.99582	2	24	50	notebook
29782	29946	A	0.99996	2	25	51	that
29968	30166	A	0.9882	2	26	52	we'll
30198	30442	A	0.99988	2	27	53	use
30496	30714	A	0.99946	2	28	54	is
30752	30906	A	0.99998	2	29	55	in
30928	31018	A	1.0	2	30	56	the
31024	31386	A	0.99988	2	31	57	video
31488	32054	A	0.99858	2	32	58	description.
32102	32266	A	0.99831	2	33	59	So
32288	32474	A	0.99961	2	34	60	thanks
32512	32762	A	0.99998	2	35	61	again,
32816	33318	A	0.78561	2	36	62	Conor.
33414	33626	A	0.99961	2	37	63	Off
33648	33786	A	1.0	2	38	64	to
33808	34380	A	0.99977	2	39	65	you.
35710	36074	B	0.99944	3	1	66	Great.
36112	36266	B	0.99996	3	2	67	Thank
36288	36474	B	0.76126	3	3	68	you,
36512	36934	B	0.99	3	4	69	Daniel.
36982	37158	B	0.99734	3	5	70	It's
37174	37402	B	0.99996	3	6	71	great
37456	37674	B	1.0	3	7	72	to
37712	37866	B	1.0	3	8	73	be
37888	38074	B	0.99995	3	9	74	back
38112	38266	B	0.99996	3	10	75	here
38288	38522	B	0.99944	3	11	76	again.
38576	38698	B	1.0	3	12	77	I
38704	38826	B	0.99999	3	13	78	think
38848	38998	B	0.9994	3	14	79	I've
39014	39146	B	0.9997	3	15	80	been
39168	39354	B	0.99986	3	16	81	here
39392	39594	B	0.99987	3	17	82	maybe
39632	39786	B	1.0	3	18	83	four
39808	39898	B	0.99908	3	19	84	or
39904	40074	B	0.99	3	20	85	five
40112	40362	B	0.99972	3	21	86	times
40416	40586	B	1.0	3	22	87	now.
40608	40746	B	0.9895	3	23	88	So
40768	40930	B	0.99993	3	24	89	it's
40950	41134	B	0.9998	3	25	90	always
41172	41278	B	1.0	3	26	91	a
41284	41802	B	0.99999	3	27	92	pleasure
41946	42206	B	1.0	3	28	93	to
42228	42366	B	1.0	3	29	94	be
42388	42574	B	0.99992	3	30	95	with
42612	42766	B	0.99925	3	31	96	you
42788	43214	B	0.61295	3	32	97	all.
43332	43566	B	0.79553	4	1	98	So,
43588	43774	B	0.86	4	2	99	yeah,
43812	44014	B	0.99964	4	3	100	as
44052	44426	B	0.99266	4	4	101	Daniel
44458	44606	B	0.99994	4	5	102	said,
44628	44814	B	0.90933	4	6	103	this
44852	45006	B	0.99972	4	7	104	is
45028	45214	B	0.73	4	8	105	the
45252	45840	B	1.0	4	9	106	second
46930	47390	B	0.99955	4	10	107	model
47460	47914	B	0.99454	4	11	108	stream
47962	48126	B	0.99989	4	12	109	in
48148	48286	B	1.0	4	13	110	a
48308	48542	B	0.6	4	14	111	two
48596	48862	B	0.99951	4	15	112	part
48916	49610	B	0.86177	4	16	113	series
49770	50094	B	0.9918	4	17	114	where
50132	50298	B	0.99319	4	18	115	we'll
50314	50446	B	1.0	4	19	116	be
50468	51242	B	0.71119	4	20	117	discussing
51386	52074	B	0.82048	4	21	118	implementing
52122	52426	B	0.83834	4	22	119	active
52458	52826	B	0.99471	4	23	120	inference
52858	53006	B	0.99998	4	24	121	with
53028	54030	B	0.71123	4	25	122	PMDP.
55590	55906	B	0.99981	4	26	123	There
55928	56066	B	0.95881	4	27	124	is
56088	56274	B	0.99995	4	28	125	some
56312	56782	B	0.64241	4	29	126	background
56846	56978	B	0.99949	4	30	127	that
56984	57166	B	0.98712	4	31	128	I'm
57198	57694	B	0.99981	4	32	129	assuming
57742	58098	B	0.5267	4	33	130	you
58184	58482	B	0.99984	4	34	131	either
58536	58802	B	0.99979	4	35	132	know
58856	59026	B	0.99999	4	36	133	from
59048	59186	B	1.0	4	37	134	your
59208	59442	B	0.84728	4	38	135	own
59496	59954	B	0.99999	4	39	136	research
60072	60354	B	0.9994	4	40	137	into
60392	60686	B	0.98424	4	41	138	active
60718	61134	B	0.9923	4	42	139	inference
61182	61394	B	1.0	4	43	140	and
61432	61646	B	0.7515	4	44	141	palm
61678	62062	B	0.38448	4	45	142	DPS
62126	62258	B	0.99998	4	46	143	in
62264	62914	B	0.99999	4	47	144	particular,
63112	63522	B	0.99972	4	48	145	or
63576	63794	B	0.99999	4	49	146	because
63832	64126	B	0.91017	4	50	147	you've
64158	64446	B	0.99896	4	51	148	watched
64478	64578	B	1.0	4	52	149	the
64584	64802	B	1.0	4	53	150	first
64856	65026	B	0.99999	4	54	151	part
65048	65138	B	1.0	4	55	152	of
65144	65266	B	0.54	4	56	153	the
65288	65694	B	0.99993	4	57	154	series.
65742	66340	B	0.85692	4	58	155	So
66790	67166	B	0.94187	4	59	156	I'll
67198	67346	B	0.99982	4	60	157	just
67368	67506	B	0.9998	4	61	158	say
67528	67666	B	0.99996	4	62	159	that
67688	67826	B	1.0	4	63	160	to
67848	68034	B	0.99998	4	64	161	start
68072	68226	B	0.99996	4	65	162	with.
68248	68386	B	0.66811	4	66	163	Like,
68408	68546	B	0.99978	4	67	164	if
68568	68658	B	0.99997	4	68	165	you
68664	68846	B	0.99991	4	69	166	want
68888	69314	B	0.99981	4	70	167	background,
69362	69478	B	1.0	4	71	168	I
69484	69606	B	0.97982	4	72	169	would
69628	69906	B	0.99948	4	73	170	encourage
69938	70038	B	0.99998	4	74	171	you
70044	70118	B	1.0	4	75	172	to
70124	70246	B	0.99985	4	76	173	go
70268	70454	B	0.99989	4	77	174	watch
70492	70646	B	1.0	4	78	175	the
70668	70854	B	1.0	4	79	176	first
70892	71238	B	0.99997	4	80	177	part
71324	71574	B	0.94182	4	81	178	where
71612	71766	B	0.99995	4	82	179	we
71788	71926	B	0.97221	4	83	180	talk
71948	72134	B	0.99999	4	84	181	about
72172	73122	B	0.92563	4	85	182	PMDP,
73266	73526	B	1.0	4	86	183	the
73548	74034	B	0.99956	4	87	184	motivation
74082	74246	B	0.68702	4	88	185	for
74268	74406	B	1.0	4	89	186	the
74428	75170	B	0.99997	4	90	187	package,
75330	75606	B	0.99992	4	91	188	what
75628	75766	B	0.99995	4	92	189	you
75788	75926	B	0.99987	4	93	190	can
75948	76086	B	0.99993	4	94	191	do
76108	76246	B	0.99993	4	95	192	with
76268	76550	B	0.84	4	96	193	it
76620	76950	B	0.99293	4	97	194	in
77020	77206	B	0.97159	4	98	195	kind
77228	77558	B	1.0	4	99	196	of
77644	78302	B	0.99684	4	100	197	sweeping
78386	79066	B	0.99939	4	101	198	terms.
79248	79546	B	1.0	4	102	199	And
79568	79754	B	0.99983	4	103	200	then
79792	80090	B	1.0	4	104	201	today
80160	80358	B	0.99938	4	105	202	we're
80374	80554	B	0.99997	4	106	203	actually
80592	80746	B	0.99995	4	107	204	going
80768	80858	B	1.0	4	108	205	to
80864	81034	B	0.99998	4	109	206	go
81072	81322	B	0.99993	4	110	207	in
81376	81594	B	1.0	4	111	208	and
81632	81834	B	0.99996	4	112	209	use
81872	82074	B	1.0	4	113	210	it
82112	82314	B	1.0	4	114	211	to
82352	82602	B	0.97407	4	115	212	code
82656	82922	B	0.99915	4	116	213	up
82976	83146	B	0.99928	4	117	214	an
83168	83446	B	0.94193	4	118	215	active
83478	83846	B	0.99478	4	119	216	inference
83878	84362	B	0.99975	4	120	217	agent
84496	85174	B	0.94734	4	121	218	performing
85222	85386	B	1.0	4	122	219	a
85408	85782	B	0.9704	4	123	220	task,
85846	86026	B	0.99912	4	124	221	like
86048	86138	B	1.0	4	125	222	a
86144	86726	B	0.70531	4	126	223	reinforcement
86758	87050	B	0.99992	4	127	224	learning
87120	87398	B	0.9972	4	128	225	style
87414	88170	B	0.9963	4	129	226	task
89150	89606	B	0.99325	4	130	227	that's
89638	89978	B	0.86231	4	131	228	very
90064	90410	B	0.96057	4	132	229	similar
90480	90858	B	1.0	4	133	230	to
90944	91334	B	0.61873	4	134	231	classic
91382	91686	B	0.99892	4	135	232	active
91718	92006	B	0.98657	4	136	233	inference
92038	92386	B	0.63075	4	137	234	tasks
92438	92558	B	0.99985	4	138	235	that
92564	92638	B	0.99998	4	139	236	you
92644	92766	B	0.99924	4	140	237	can
92788	92974	B	0.9796	4	141	238	find
93012	93118	B	0.99872	4	142	239	in
93124	93246	B	1.0	4	143	240	the
93268	93950	B	0.99996	4	144	241	literature.
94850	95214	B	0.53	5	1	242	Yeah.
95252	95502	B	0.98459	5	2	243	So
95556	95774	B	0.99997	5	3	244	as
95812	96234	B	0.72637	5	4	245	Daniel
96282	96686	B	0.82506	5	5	246	said,
96788	97098	B	0.96633	5	6	247	I'm
97114	97246	B	0.99827	5	7	248	going
97268	97790	B	1.0	5	8	249	to
97940	98350	B	0.99978	5	9	250	step
98420	98750	B	0.98102	5	10	251	through
98820	99102	B	0.17	5	11	252	the
99156	99562	B	0.9996	5	12	253	slides.
99626	99758	B	1.0	5	13	254	I
99764	99934	B	0.9999	5	14	255	have
99972	100346	B	0.99901	5	15	256	pauses
100378	100574	B	0.99998	5	16	257	for
100612	101006	B	0.99888	5	17	258	questions
101108	101374	B	1.0	5	18	259	and
101412	101614	B	0.99997	5	19	260	stuff,
101652	101806	B	0.99999	5	20	261	but
101828	101966	B	0.99996	5	21	262	we
101988	102174	B	0.99998	5	22	263	also
102212	102366	B	0.99988	5	23	264	have
102388	103034	B	0.67673	5	24	265	pauses
103162	103466	B	0.99945	5	25	266	for
103508	104100	B	0.9914	5	26	267	code
104950	105506	B	0.99924	5	27	268	live
105608	105998	B	0.99785	5	28	269	coding
106014	106242	B	0.54842	5	29	270	or
106296	106514	B	0.99992	5	30	271	side
106552	106754	B	0.99946	5	31	272	by
106792	107042	B	0.99994	5	32	273	side
107096	107454	B	0.98536	5	33	274	coding.
107502	107906	B	0.9994	5	34	275	So
108008	108318	B	0.96376	5	35	276	I'll
108334	108514	B	0.99995	5	36	277	take
108552	108706	B	1.0	5	37	278	a
108728	108958	B	0.99905	5	38	279	pause
108974	109106	B	0.77291	5	39	280	from
109128	109218	B	1.0	5	40	281	the
109224	109454	B	0.90883	5	41	282	slides
109502	109666	B	1.0	5	42	283	and
109688	109778	B	0.88376	5	43	284	I'll
109784	109906	B	0.99996	5	44	285	go
109928	110114	B	0.99985	5	45	286	over
110152	110354	B	0.52	5	46	287	to
110392	110980	B	0.77	5	47	288	the
112230	112814	B	0.64004	5	48	289	Collab
112862	113454	B	0.99177	5	49	290	notebook.
113582	113826	B	0.8	5	50	291	The
113848	114034	B	0.99994	5	51	292	link
114072	114226	B	0.99994	5	52	293	is
114248	114338	B	0.99997	5	53	294	in
114344	114418	B	1.0	5	54	295	the
114424	114846	B	0.98954	5	55	296	description
114878	115026	B	1.0	5	56	297	of
115048	115138	B	1.0	5	57	298	the
115144	115454	B	0.9997	5	58	299	YouTube
115502	116100	B	0.99914	5	59	300	video,
117190	117650	B	0.8	5	60	301	and
117720	117966	B	0.96736	5	61	302	we'll
117998	118110	B	0.99805	5	62	303	kind
118120	118246	B	1.0	5	63	304	of
118268	118454	B	0.95958	5	64	305	code
118492	118646	B	0.56711	5	65	306	up
118668	118854	B	0.97104	5	66	307	this
118892	119286	B	0.99276	5	67	308	agent
119388	119654	B	0.99993	5	68	309	based
119692	119894	B	0.99784	5	69	310	on
119932	120134	B	0.99995	5	70	311	things
120172	120278	B	0.99966	5	71	312	that
120284	120406	B	0.99961	5	72	313	we
120428	120710	B	0.99997	5	73	314	discuss
120780	120918	B	0.88741	5	74	315	in
120924	121046	B	1.0	5	75	316	the
121068	121730	B	0.97246	5	76	317	slides.
121890	122226	B	0.81988	6	1	318	It's
122258	122358	B	0.99931	6	2	319	not
122364	122486	B	0.83721	6	3	320	that
122508	122658	B	0.89139	6	4	321	I'll
122674	122854	B	1.0	6	5	322	be
122892	123142	B	0.99855	6	6	323	actually
123196	123474	B	0.99988	6	7	324	writing
123522	123734	B	0.99977	6	8	325	code.
123772	123938	B	0.99203	6	9	326	I'll
123954	124086	B	0.99833	6	10	327	just
124108	124246	B	1.0	6	11	328	be
124268	124646	B	0.99878	6	12	329	running
124748	125014	B	0.94793	6	13	330	cell
125052	125910	B	0.93401	6	14	331	blocks.
127950	128362	B	0.9943	7	1	332	If
128416	128826	B	0.99913	7	2	333	anyone
128928	129430	B	0.6581	7	3	334	who's
129510	130330	B	0.99902	7	4	335	viewing
130670	131082	B	0.9876	7	5	336	wants
131136	131306	B	1.0	7	6	337	to
131328	131466	B	0.99988	7	7	338	do
131488	131674	B	0.99	7	8	339	it
131712	132300	B	0.99917	7	9	340	themselves,
132910	133226	B	0.99725	7	10	341	you
133248	133482	B	0.99887	7	11	342	can
133536	133754	B	0.99981	7	12	343	open
133792	133946	B	1.0	7	13	344	the
133968	134106	B	0.47	7	14	345	Co
134128	134314	B	0.67462	7	15	346	Lab
134352	134742	B	0.71891	7	16	347	notebook.
134806	135034	B	0.97992	7	17	348	Actually,
135072	135286	B	0.98194	7	18	349	let's
135318	135562	B	0.9998	7	19	350	start
135616	135786	B	0.99983	7	20	351	by
135808	135994	B	0.99991	7	21	352	doing
136032	136620	B	0.99121	7	22	353	that.
139630	139946	B	0.74118	8	1	354	So
139968	140154	B	0.93884	8	2	355	this
140192	140346	B	0.99864	8	3	356	should
140368	140458	B	1.0	8	4	357	be
140464	140538	B	1.0	8	5	358	the
140544	140854	B	0.23483	8	6	359	Collab
140902	141206	B	0.98693	8	7	360	notebook
141238	141338	B	0.9973	8	8	361	that
141344	141466	B	0.9985	8	9	362	you
141488	141626	B	0.98927	8	10	363	get
141648	141846	B	0.99639	8	11	364	brought
141878	142362	B	0.99	8	12	365	to
142496	142794	B	0.99951	8	13	366	when
142832	143420	B	0.99592	8	14	367	you
144110	144486	B	0.99995	8	15	368	click
144528	144638	B	0.99993	8	16	369	on
144644	144766	B	0.86	8	17	370	the
144788	145360	B	0.99996	8	18	371	link.
146050	146558	B	0.59	8	19	372	And
146644	146894	B	0.65956	8	20	373	this
146932	147038	B	0.99592	8	21	374	is
147044	147214	B	1.0	8	22	375	one
147252	147594	B	0.40245	8	23	376	caveat.
147642	147758	B	0.99921	8	24	377	You
147764	147838	B	0.9998	8	25	378	need
147844	147918	B	1.0	8	26	379	to
147924	148046	B	0.99946	8	27	380	have
148068	148158	B	1.0	8	28	381	a
148164	148382	B	0.99981	8	29	382	Google
148436	148750	B	0.99999	8	30	383	account
148820	149006	B	1.0	8	31	384	to
149028	149166	B	0.99978	8	32	385	use
149188	149374	B	0.99761	8	33	386	this
149412	149758	B	0.99315	8	34	387	because
149844	150046	B	0.98	8	35	388	co
150068	150254	B	0.46095	8	36	389	op
150292	150446	B	0.99622	8	37	390	is
150468	150618	B	0.98636	8	38	391	linked
150634	150766	B	0.83	8	39	392	to
150788	150926	B	1.0	8	40	393	your
150948	151182	B	0.99964	8	41	394	Google
151236	151502	B	0.99927	8	42	395	drive
151556	151678	B	0.94	8	43	396	of
151684	151806	B	0.99	8	44	397	your
151828	152014	B	0.99875	8	45	398	Google
152052	152494	B	0.79142	8	46	399	account.
152612	152894	B	0.89074	8	47	400	So
152932	153086	B	0.99959	8	48	401	if
153108	153386	B	0.85912	8	49	402	you're
153418	153662	B	0.99984	8	50	403	doing
153716	154320	B	0.99916	8	51	404	this
155810	156126	B	0.99991	8	52	405	on
156148	156286	B	1.0	8	53	406	your
156308	156878	B	0.99858	8	54	407	own,
157044	157374	B	0.99929	8	55	408	this
157412	157566	B	0.99935	8	56	409	is
157588	157726	B	0.99	8	57	410	a
157748	158038	B	0.99878	8	58	411	shared
158074	158274	B	0.99929	8	59	412	link.
158312	158466	B	0.99391	8	60	413	But
158488	158686	B	0.7218	8	61	414	it's
158718	159300	B	0.99839	8	62	415	not
159990	160306	B	0.98689	8	63	416	you
160328	160574	B	0.97879	8	64	417	can't
160622	160926	B	0.99913	8	65	418	edit
160958	161058	B	0.99	8	66	419	it.
161064	161186	B	0.99362	9	1	420	You
161208	161406	B	0.98866	9	2	421	can't
161438	161586	B	0.99608	9	3	422	write
161608	161746	B	0.99	9	4	423	to
161768	161906	B	1.0	9	5	424	it.
161928	162066	B	0.87004	9	6	425	So
162088	162226	B	0.98967	9	7	426	what
162248	162338	B	0.9996	9	8	427	you
162344	162418	B	0.99976	9	9	428	have
162424	162498	B	1.0	9	10	429	to
162504	162578	B	0.99977	9	11	430	do
162584	162706	B	0.77537	9	12	431	is
162728	162866	B	0.99962	9	13	432	go
162888	163026	B	1.0	9	14	433	to
163048	163326	B	0.99944	9	15	434	file
163358	163506	B	0.98925	9	16	435	up
163528	163858	B	0.99961	9	17	436	here
163944	164146	B	0.6	9	18	437	and
164168	164354	B	0.97235	9	19	438	then
164392	164594	B	0.99964	9	20	439	save
164632	164786	B	1.0	9	21	440	a
164808	165086	B	0.99981	9	22	441	copy
165118	165266	B	0.96	9	23	442	and
165288	165810	B	0.99911	9	24	443	drive.
165960	166226	B	0.91	9	25	444	And
166248	166386	B	0.99189	9	26	445	then
166408	166638	B	0.97395	9	27	446	you'll
166654	166834	B	0.99973	9	28	447	get
166872	167026	B	1.0	9	29	448	your
167048	167234	B	0.99962	9	30	449	own
167272	167618	B	0.99994	9	31	450	personal,
167704	168094	B	0.95194	9	32	451	private
168142	168698	B	0.99929	9	33	452	copy
168814	169046	B	1.0	9	34	453	of
169068	169206	B	1.0	9	35	454	the
169228	169602	B	0.99779	9	36	455	notebook.
169666	169798	B	0.94	9	37	456	And
