"Start Time","End Time","Transcript"
"00;00;27;27","00;00;28;00","All"
"00;00;28;00","00;00;28;13","right."
"00;00;28;13","00;00;28;20","Hello,"
"00;00;28;20","00;00;29;04","everyone."
"00;00;29;04","00;00;29;14","Welcome"
"00;00;29;14","00;00;30;05","to"
"00;00;30;05","00;00;30;16","Active"
"00;00;30;16","00;00;31;13","Flav."
"00;00;31;18","00;00;31;26","Live"
"00;00;31;26","00;00;32;04","stream"
"00;00;32;04","00;00;32;11","number"
"00;00;32;11","00;00;33;11","39.2."
"00;00;33;11","00;00;34;00","It's"
"00;00;34;00","00;00;34;19","March 9th."
"00;00;34;19","00;00;34;28","20,"
"00;00;34;28","00;00;35;27","22."
"00;00;36;13","00;00;36;24","Welcome"
"00;00;36;24","00;00;37;06","to the"
"00;00;37;06","00;00;37;15","Acton"
"00;00;37;15","00;00;38;07","flap."
"00;00;38;13","00;00;38;19","We're"
"00;00;38;19","00;00;38;20","a"
"00;00;38;20","00;00;39;17","participatory"
"00;00;39;17","00;00;40;02","online"
"00;00;40;02","00;00;40;13","lab"
"00;00;40;13","00;00;40;24","that is"
"00;00;40;24","00;00;41;14","communicating,"
"00;00;41;14","00;00;41;27","learning"
"00;00;41;27","00;00;42;00","and"
"00;00;42;00","00;00;42;22","practicing"
"00;00;42;22","00;00;43;05","applied"
"00;00;43;05","00;00;43;16","active"
"00;00;43;16","00;00;44;11","inference."
"00;00;44;11","00;00;44;16","You"
"00;00;44;16","00;00;44;20","can"
"00;00;44;20","00;00;45;01","find us"
"00;00;45;01","00;00;45;05","at the"
"00;00;45;05","00;00;45;20","links"
"00;00;45;20","00;00;45;26","here"
"00;00;45;26","00;00;46;23","on the slide."
"00;00;47;13","00;00;48;11","This is a recorded"
"00;00;48;11","00;00;48;14","and"
"00;00;48;14","00;00;49;02","an archived"
"00;00;49;02","00;00;49;09","live"
"00;00;49;09","00;00;49;26","stream,"
"00;00;49;26","00;00;50;02","so"
"00;00;50;02","00;00;50;09","please"
"00;00;50;09","00;00;50;18","provide"
"00;00;50;18","00;00;50;22","us"
"00;00;50;22","00;00;51;07","with feedback"
"00;00;51;07","00;00;51;12","so"
"00;00;51;12","00;00;51;18","we can"
"00;00;51;18","00;00;52;00","improve"
"00;00;52;00","00;00;52;07","on our"
"00;00;52;07","00;00;52;25","work."
"00;00;53;09","00;00;53;15","All"
"00;00;53;15","00;00;54;04","backgrounds"
"00;00;54;04","00;00;54;07","and"
"00;00;54;07","00;00;54;27","perspectives"
"00;00;54;27","00;00;55;04","are"
"00;00;55;04","00;00;55;24","welcome,"
"00;00;55;24","00;00;55;29","and"
"00;00;55;29","00;00;56;03","we'll"
"00;00;56;03","00;00;56;05","be"
"00;00;56;05","00;00;56;29","following"
"00;00;56;29","00;00;57;01","the"
"00;00;57;01","00;00;57;10","video"
"00;00;57;10","00;00;58;07","etiquette"
"00;00;58;07","00;00;58;11","for"
"00;00;58;11","00;00;58;16","live"
"00;00;58;16","00;00;59;10","streams."
"00;01;00;03","00;01;00;11","Check"
"00;01;00;11","00;01;00;22","out"
"00;01;00;22","00;01;01;03","active"
"00;01;01;03","00;01;01;17","inference,"
"00;01;01;17","00;01;02;06","talk"
"00;01;02;06","00;01;02;11","to"
"00;01;02;11","00;01;02;18","learn"
"00;01;02;18","00;01;03;00","more"
"00;01;03;00","00;01;03;08","about"
"00;01;03;08","00;01;03;26","anything"
"00;01;03;26","00;01;04;00","that"
"00;01;04;00","00;01;04;03","the"
"00;01;04;03","00;01;04;20","lab is"
"00;01;04;20","00;01;05;12","up to."
"00;01;07;08","00;01;07;18","Today"
"00;01;07;18","00;01;08;12","in"
"00;01;08;19","00;01;09;00","stream"
"00;01;09;00","00;01;09;06","number"
"00;01;09;06","00;01;10;14","39.2,"
"00;01;10;14","00;01;10;23","we're"
"00;01;10;23","00;01;11;13","in our"
"00;01;11;13","00;01;11;26","third"
"00;01;11;26","00;01;12;22","discussion"
"00;01;12;22","00;01;13;09","around"
"00;01;13;09","00;01;13;16","this"
"00;01;13;16","00;01;14;07","paper,"
"00;01;14;07","00;01;15;05","Morphogenesis"
"00;01;15;05","00;01;15;16","as"
"00;01;15;16","00;01;15;28","Bayesian"
"00;01;15;28","00;01;16;25","inference"
"00;01;16;25","00;01;17;00","a"
"00;01;17;00","00;01;17;18","variational"
"00;01;17;18","00;01;17;29","approach"
"00;01;17;29","00;01;18;03","to"
"00;01;18;03","00;01;18;15","pattern"
"00;01;18;15","00;01;19;04","formation"
"00;01;19;04","00;01;19;22","control"
"00;01;19;22","00;01;20;09","in"
"00;01;20;09","00;01;20;25","complex"
"00;01;20;25","00;01;21;12","biological"
"00;01;21;12","00;01;22;09","systems"
"00;01;22;17","00;01;22;29","by"
"00;01;22;29","00;01;23;10","France"
"00;01;23;10","00;01;23;25","Kuechly,"
"00;01;23;25","00;01;24;01","who's"
"00;01;24;01","00;01;24;05","here"
"00;01;24;05","00;01;24;27","with us"
"00;01;24;27","00;01;25;02","as"
"00;01;25;02","00;01;25;10","well"
