"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;27;27","00;00;52;16","All right. Hello, everyone. Welcome to Active Flav. Live stream number 39.2. It's March 9th. 20, 22. Welcome to the Acton flap. We're a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links here on the slide. This is a recorded and an archived live stream, so please provide us with feedback so we can improve on our work."
"Speaker 1","00;00;53;09","00;01;05;01","All backgrounds and perspectives are welcome, and we'll be following the video etiquette for live streams. Check out active inference, talk to learn more about anything that the lab is up to."
"Speaker 1","00;01;07;08","00;01;37;20","Today in stream number 39.2, we're in our third discussion around this paper, Morphogenesis as Bayesian inference a variational approach to pattern formation control in complex biological systems by France Kuechly, who's here with us as well as first in Georgia and Levon. So we're going to have a fun discussion in the dot to the dot zero with some background and context hopefully over viewing the paper."
"Speaker 1","00;01;38;09","00;01;59;02","The dot one, we had a discussion that opened up several threads and today we will in the dot to say hello on the introductions and then just jump in to a blank slide or to a not blank slide. So I'm Daniel I'm a researcher in California, and I'll pass it to Dean."
"Speaker 2","00;02;01;22","00;02;23;09","I, I'm Dean, I'm in Calgary and I am going to say that I have one thing I want to look at down the road and which is how long is a person a stem cell, which I think this paper might help us pass a little bit and I'll pass it down to blue hi."
"Speaker 3","00;02;23;09","00;02;51;15","I'm blue. I'm a researcher in New Mexico. And I also, similar to Dean, have questions about when a cell becomes a cancer cell and like how does it develop its own generative model? And just in general, like when you're looking at complex systems, how these small perturbations can lead to like a totally different effect downstream, which I think is kind of related to the stem cell question that Dean has."
"Speaker 3","00;02;52;03","00;02;58;17","And I'll pass it over to the first author facts hi."
"Speaker 4","00;02;58;17","00;03;14;29","I'm France Trance. I am a student in the lab in Tufts near Boston. And I study part of my theoretical work and I do love experimental work as well, looking at information processing and organisms and cells."
"Speaker 1","00;03;19;14","00;03;35;10","So where does stubbornness or how do stem cells play into this paper and this line of research? Fraud's definitely something we've touched on, but just to kind of start generally and then we'll zoom in somewhere, so take it away sure."
"Speaker 4","00;03;36;22","00;04;10;02","The idea is that the cells initially when they're in the simulation, when they're being initialized, they have the random initialize and they have very low beliefs about what cell type they are. They can be one or four different cell types in this particular simulation, and they all share a model, a target morphology. They could achieve that they essentially are programed to achieve at some point but none of the cells, any of the cell host initially, at least not with any significant precision."
"Speaker 4","00;04;11;21","00;04;25;02","And as they move along signaling to each other and sensing each other and secreting certain types of response to each other, they then slowly, by slowly and first step, which essentially is differentiation."
"Speaker 1","00;04;30;13","00;04;54;23","So so starting with low precision about what kind of cell they believe themselves to be and then there's a process of differentiation. So DNA, any thoughts on that sort of stem to differentiated continuum? And I'll pull up an image from a non active perspective that also shows that kind of a continuum."
"Speaker 3","00;04;58;09","00;05;38;22","So I have just something to add that ties into the paper where there's aberrant signaling so a stem cell differentiates, but then during the process of customer Genesis like retains some kind of or D differentiates into something that's more similar to a stem cell than it is to a different kind of cell. And so this plasticity is important to retain look like so that we can repair cells, but also it can lead to kind of an aberrant signaling pattern yep."
"Speaker 1","00;05;39;20","00;06;07;13","Like this notion of having a terminal cell revert to a state and regain the ability of having stem. This is one of the characteristics of cancer because it can then sometimes differentiate into other cell types that are like normal and downstream of a precursor or abnormal in some other way."
"Speaker 1","00;06;12;00","00;06;12;17","How is this."
"Speaker 4","00;06;12;17","00;06;13;02","Also some."
"Speaker 1","00;06;13;22","00;06;14;10","Big difference?"
