"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;08;17","00;00;39;09","Hello, everyone. Welcome to the Active Inference Lab. We're here on August 17th, 2021 in Livestream number 26.2. On the second discussion that we're having as a group on the paper, Bayesian Mechanics for stationary processes. Welcome to the Active Inference Lab, everyone. We are a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links here on this page."
"Unknown","00;00;40;02","00;01;05;28","This is a recorded in an archived live stream, so please provide us with feedback so that we can improve on our work. All backgrounds and perspectives are welcome here and will be following video etiquette for Livestream so we can use the Raise Hand feature in Gypsy. This short link has the upcoming live stream discussions. Here we are on August 17th in our last discussion on this paper."
"Unknown","00;01;05;28","00;01;33;24","26.2. Next week we'll be heading into a new paper and we still have some openings in the coming weeks. So if anyone has a suggestion or an author to contact or wants to discuss their own paper, just let us know and we can try to make that happen today in active stream number 26.2, the goal is to continue learning and discussing and unpacking this awesome paper that we've been thinking about for the last few weeks."
"Unknown","00;01;34;05","00;01;54;24","Bayesian mechanics for stationary processes. And we're really appreciative that the first author is here to join with us and to learn with us, have fun with us. And this video is just going to be wherever we want to take it. So we have some questions prepared, but especially if anyone in the live chat has questions that'd be awesome."
"Unknown","00;01;54;24","00;02;16;07","And we can definitely address them. So we can just start with a quick introduction round and feel free just to say hello or to answer one of these questions. Like, What's something that you liked or remembered about the paper and what's something that you're wondering about or want to have resolved by the end of today? So I'm Daniel."
"Unknown","00;02;16;07","00;02;42;07","I'm a post-doctoral researcher in California, and something that over the last week made me excited to have this discussion was I was speaking with a physicist friend, someone who's working with lasers and oscilloscopes and stuff, and I brought up this paper and they it turned out that they actually were using PID control in their research on a day to day basis."
"Unknown","00;02;42;19","00;03;06;02","But actually it was new for them to hear about how it was connected to some of these broader topics. But as soon as I brought out the physical printed paper then they were just so excited and it was cool to see how they had all this practical experience working with PID. And then they instantly just saw that there was kind of this crossover point into some broader questions that also they were curious about."
"Unknown","00;03;06;02","00;03;38;18","But the day to day practice actually hadn't brought them to those general questions. So it was, you know, I learned a lot about PID control and about actually how it plays out with the knobs and everything like that. I'll pass to Dean. Yeah. Good morning. Yeah, I came away from the paper again trying to figure out how to create some sort of a coherent narrative around the the the physical math and the statistical math."
"Unknown","00;03;38;18","00;03;57;22","That part for me really got me going away and thinking a little bit because I think they they go in different directions, but I do think that they can work in concert. So, yeah, I'd be really interested to see how that might play. Out in terms of what what our our guest here thinks, the directions this might be able to go."
"Unknown","00;03;57;22","00;04;40;04","I'll pass it to Stephen Hello. I'm Stephen, based in Toronto. I work a lot with community development and so spatial meaning making so inferences of different kinds. I'm curious how some of the ways that the mathematics have been done on this paper can help broaden some of the questions around urban decency and non consistency in that's a bit of a thorn sometimes a weapon in the in activist, active influenced dialog."
"Unknown","00;04;40;04","00;05;11;27","So yeah, and that's something I'd be interested in and I'm going to pass this over to Dave. So I think Dave doesn't have audio. But Dave, thanks for joining and any questions in the YouTube live chat is awesome. So thanks to everyone who's joined and past two lengths thanks Daniel and thanks for inviting me again. Some nice and easy student at Imperial and U.S.O. and I'm really excited to be here and to engage in this discussion."
"Unknown","00;05;12;22","00;05;46;07","I'm really looking forward to feedback about the papers, seeing what's interesting to pursue in future work I'm really looking forward to to share this paper with you and talk about it. So maybe one leading question before we jump to the content, what stage in your PhD are you and is this like the meat and potatoes? Chapter one or is this a little cul de sac that you found yourself having to explore in the course of another research project?"
"Unknown","00;05;47;20","00;06;13;16","You a great question. So I'm right in the middle of my Ph.D. and two years into I still have two years to go. And ideally, I would like to pursue this work. But so I have two supervisors. One is a mathematician, another one is a neuroscientist. And so really the goal is to have some kind of mathematical theory of how adaptive systems work."
