start	end	sentNum	speaker	confidence	text
90	640	1	A	0.12549	You.
1170	2142	2	A	0.94924	Hello everyone.
2276	5840	3	A	0.98709	It's october 14, 2022.
6690	14940	4	A	0.9136	We're in meeting 20.
15310	17930	5	A	0.98263	We're in our second discussion of chapter eight.
18080	44966	6	A	0.99992	We have a few topics and points in chapter eight and then maybe we can preview some chapter nine and have a lot of space for any other foster questions people are having so we can jump to the questions and look at the written chapter eight questions.
45068	60980	7	A	0.99986	Or does anyone want to suggest a point for us to go to last time?
61050	71400	8	A	0.81416	We know that some of the areas we wanted to pick up on involved learning and hierarchical modeling and hybrid modeling.
96020	114760	9	A	0.96	One question that came up, I think here, but maybe we can revisit is the birdsong model is widely pointed at as an example of how communication is modeled in active inference or for active inference entities.
115500	119140	10	A	0.99999	However, it's quite literally singing from the same hymn sheet.
119300	129870	11	A	1.0	And the turn taking is based upon a joint expectation of that song being sung that way.
130880	146050	12	A	1.0	And then the actions that the birds can take, the kind of turn taking that they enact is again related to whether it's like, well, somebody has to say it is it going to be me or is it going to be them?
146660	161540	13	A	0.99987	So how do you think we would broaden that scope of communication to account for situations where there isn't a prescripted song?
165580	183660	14	A	0.96879	How do other frameworks for communication cybernetic ish or otherwise deal with the semantics of conversation, improvisation, open endedness in conversation?
193470	207630	15	B	0.99887	Actually, I had somewhat more general question about the bird songs and its relation to these particular systems that they've developed in the textbook.
208610	230622	16	B	0.99611	You see, some researchers believe that I'm sure you're much qualified to talk about this than me, but there are lots of research going around about the territorialization function of birdsong.
230766	263678	17	B	0.99925	So if we take a bird song as its territorializing mechanism, at least one of its territorializing mechanism, can we somehow put the dynamic I mean, the dynamic boundary of the markup blanket, I think would be affected from this point of view.
263844	275810	18	B	0.64	And then I'm not sure how that would translate into this specific model if we take that dynamic nature of the markup blanket boundary.
282070	287730	19	C	0.9991	Yeah, I guess I would just build on that and say that communication serves a purpose.
287810	296934	20	C	0.98	And so I think a model should incorporate what that purpose is and how it's served by the communication.
296982	306250	21	C	1.0	And then whether it happens to be syncing up with some predefined pattern or whatever is a follow on consideration.
311580	322680	22	A	0.61	The generative model in the singing from the same hymn sheet is very much like the sheet music example provided in the textbook.
324000	336610	23	A	0.55662	There's a known sheet music script such that even when there's like an error in the playing of the music, still the sheet music can be heard.
338100	345760	24	A	0.75741	So just coarsely what generative models?
347860	359300	25	A	1.0	I think it's pretty straightforward to see how a generative model could have the notation or the sheet music and then use the sheet music as its prior to kind of converge reality.
361260	364570	26	A	1.0	To what extent is communication that way?
367020	369572	27	A	0.99991	Is it totally disparate and differently structured?
