start	end	sentNum	speaker	confidence	text
7690	9480	2	A	0.85811	Hello and welcome, everyone.
9850	12598	3	A	0.52488	It is September 1, 2023.
12764	19042	4	A	0.95233	We're here in active inference math stream number 6.1 here with Sean Toll.
19186	25650	5	A	0.99801	We'll be hearing a presentation, active inference in string diagrams followed by a discussion.
25810	27250	6	A	0.99997	This is super exciting.
27330	32430	7	A	0.59403	So if you're watching live, please feel feel free to write your questions in the Live chat.
33170	34446	8	A	0.99998	Really looking forward to this.
34468	38510	9	A	0.65608	So thank you, Sean, again for joining and to you for the presentation.
40130	41166	10	B	0.93901	All right, thanks very much.
41188	41934	11	B	0.99083	Thanks everyone who's watching.
41972	46510	12	B	0.96	And thanks to the organizers for this chance to speak to you and to Daniel for getting in touch and inviting me to speak.
46580	55940	13	B	0.87454	So, yeah, I'm really excited to share this work with this community, basically, and to hear from those people who work with active inference and do any formal work, what they think of what I'll present today.
56470	65378	14	B	0.94131	So I'm going to be presenting a formal approach to how you can describe active inference in terms of an entirely graphical language called the language of string diagrams.
65394	67618	15	B	1	And it's based on this mathematics called category theory.
67714	72694	16	B	1	And I won't assume that you're too familiar with this already and try and introduce it to you in the talk.
72812	81434	17	B	1	And ultimately, I'd like to sort of convince you that this diagrammatic language will be really useful for those of you who work formally with active inference and encourage you to pick it up in your own work.
81632	83406	18	B	0.70916	I've just introduced myself a bit.
83428	84074	19	B	0.94642	I'm Sean Tull.
84122	101346	20	B	0.97912	I'm a researcher at Continuum, formerly a postdoc in computer science in Oxford, and a Continuum in this Oxford team where I'm based, where we study what we call compositional intelligence, which includes applying category theory to topics in AI and as well as this.
101368	104158	21	B	0.99	The project was supported by a grant from FQXi.
104254	109030	22	B	0.79838	It's located at the bottom and hosted at Topos Institute, which is the center for Applied Category Theory.
110330	111734	23	B	0.99311	So let me get think.
111772	114870	24	B	0.69272	So, yeah, here we go.
114940	118358	25	B	0.95548	So for active inference, won't spend too much time introducing it.
118364	122940	26	B	0.96339	I'll assume most people here are familiar with it, and many of you probably know more about it than I do, in fact.
124350	128266	27	B	0.99633	So I'll just mention the parts of it that I'll be addressing in the talk.
128368	136030	28	B	0.99978	So thinking of it as a model of cognition that simply we can think of as applying at many levels, say from a whole organism or just to a single neuron.
136530	150290	29	B	1	And the key idea is that in this approach, you think of an agent that's coming with this generative model that it uses to explain the observations it receives from the world in terms of some hidden states, which you might call perception, and in terms of its own actions.
