start	end	relevance	label
1290	36630	0.011713344603776932	Education>CollegeEducation>PostgraduateEducation
1290	36630	0.009189599193632603	Education>EducationalAssessment
1290	36630	0.008113722316920757	Education>OnlineEducation
1290	36630	0.0071625313721597195	Education>AdultEducation
1290	36630	0.0048712133429944515	Education>EducationalAssessment>StandardizedTesting
1290	36630	0.0039100032299757	EventsAndAttractions>PersonalCelebrations&LifeEvents>Graduation
1290	36630	0.003051652107387781	BusinessAndFinance>Industries>EducationIndustry
1290	36630	0.00230406504124403	BusinessAndFinance>Industries>PublishingIndustry
1290	36630	0.0017185343895107508	EventsAndAttractions>FanConventions
1290	36630	0.0017045780550688505	PersonalFinance>PersonalInvesting
36970	95310	0.045019958168268204	Hobbies&Interests>ContentProduction>FreelanceWriting
36970	95310	0.034475699067115784	BusinessAndFinance>Industries>PublishingIndustry
36970	95310	0.02570882812142372	Education>EducationalAssessment
36970	95310	0.019268186762928963	BooksAndLiterature>YoungAdultLiterature
36970	95310	0.0055994512513279915	Education>EducationalAssessment>StandardizedTesting
36970	95310	0.00497165322303772	BooksAndLiterature>Fiction
36970	95310	0.0036521172150969505	Education>HomeworkAndStudy
36970	95310	0.0036284092348068953	BooksAndLiterature
36970	95310	0.0035644392482936382	Education>AdultEducation
36970	95310	0.0033848441671580076	Hobbies&Interests>Sci-fiAndFantasy
95680	127940	0.6638951897621155	BooksAndLiterature>Biographies
95680	127940	0.11543957889080048	Hobbies&Interests>ContentProduction>FreelanceWriting
95680	127940	0.10942646116018295	Religion&Spirituality>Spirituality
95680	127940	0.036969490349292755	BooksAndLiterature>TravelBooks
95680	127940	0.024013293907046318	Religion&Spirituality>Islam
95680	127940	0.010104947723448277	Religion&Spirituality
95680	127940	0.006706502288579941	BooksAndLiterature>ArtAndPhotographyBooks
95680	127940	0.00595261761918664	Travel>TravelLocations>AfricaTravel
95680	127940	0.0049263122491538525	BusinessAndFinance>Business>ExecutiveLeadership&Management
95680	127940	0.0039046804886311293	BooksAndLiterature
128280	164380	0.23207248747348785	FineArt>Design
128280	164380	0.01102070976048708	FineArt
128280	164380	0.007602120283991098	Hobbies&Interests>ArtsAndCrafts>DrawingAndSketching
128280	164380	0.002892962656915188	FineArt>DigitalArts
128280	164380	0.002861880697309971	FineArt>ModernArt
128280	164380	0.0013538282364606857	Religion&Spirituality>Spirituality
128280	164380	0.0010936569888144732	Technology&Computing>ArtificialIntelligence
128280	164380	0.0010572884930297732	Hobbies&Interests>ArtsAndCrafts
128280	164380	0.0009848122717812657	BooksAndLiterature>ArtAndPhotographyBooks
128280	164380	0.0008121894206851721	Technology&Computing
164530	219870	0.1603061705827713	Technology&Computing>ArtificialIntelligence
164530	219870	0.016925018280744553	Technology&Computing>Computing
164530	219870	0.01045641303062439	Technology&Computing>Robotics
164530	219870	0.008947281166911125	VideoGaming>VideoGameGenres>SimulationVideoGames
164530	219870	0.004821537993848324	Technology&Computing>Computing>ProgrammingLanguages
164530	219870	0.0015468326164409518	Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases
164530	219870	0.0013939328491687775	Technology&Computing>Computing>DataStorageAndWarehousing
164530	219870	0.0012023785384371877	Science>Physics
164530	219870	0.0009286259301006794	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
164530	219870	0.0007227144669741392	Technology&Computing
220260	268780	0.9982693195343018	Technology&Computing>ArtificialIntelligence
220260	268780	0.07812168449163437	Technology&Computing
220260	268780	0.06093210726976395	Technology&Computing>Computing
220260	268780	0.015302826650440693	Technology&Computing>Computing>ProgrammingLanguages
220260	268780	0.0059800101444125175	Technology&Computing>Robotics
220260	268780	0.0052860029973089695	Science
220260	268780	0.00125319289509207	VideoGaming>VideoGameGenres>SimulationVideoGames
220260	268780	0.0010158481309190392	Education>EarlyChildhoodEducation
220260	268780	0.0009305478888563812	Automotive>AutoType>DriverlessCars
220260	268780	0.0008715761359781027	BusinessAndFinance>Industries>TechnologyIndustry
269440	294688	0.23526017367839813	Science>Physics
269440	294688	0.09154224395751953	Technology&Computing>ArtificialIntelligence
269440	294688	0.050626009702682495	Technology&Computing>Computing
269440	294688	0.025720199570059776	Science
269440	294688	0.023830793797969818	Technology&Computing>Computing>ProgrammingLanguages
269440	294688	0.008379248902201653	Technology&Computing
269440	294688	0.002831424120813608	Science>Chemistry
269440	294688	0.0008752300636842847	Technology&Computing>Computing>ComputerSoftwareAndApplications>OperatingSystems
269440	294688	0.0006611840217374265	BusinessAndFinance>Industries>TechnologyIndustry
269440	294688	0.0006039130967110395	Science>Genetics
294874	336980	0.04274939373135567	Science
294874	336980	0.03623157739639282	Technology&Computing>ArtificialIntelligence
294874	336980	0.01822366751730442	Science>Physics
294874	336980	0.004410174209624529	Technology&Computing>Robotics
294874	336980	0.004363411571830511	Science>SpaceAndAstronomy
294874	336980	0.0038351952098309994	Technology&Computing>Computing
294874	336980	0.0021793923806399107	Science>BiologicalSciences
294874	336980	0.0008409846923314035	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
294874	336980	0.0007929927669465542	Science>Environment
294874	336980	0.0007295478135347366	Science>Genetics
337560	378636	0.7528826594352722	Hobbies&Interests>ContentProduction>FreelanceWriting
337560	378636	0.07518111914396286	Hobbies&Interests>ContentProduction>Screenwriting
337560	378636	0.029699167236685753	BooksAndLiterature>Poetry
337560	378636	0.022930007427930832	BooksAndLiterature>Biographies
337560	378636	0.014360889792442322	FineArt>Design
337560	378636	0.005628506187349558	Technology&Computing>Computing>ComputerSoftwareAndApplications>DesktopPublishing
337560	378636	0.0037940123584121466	BooksAndLiterature
337560	378636	0.0027757289353758097	PopCulture>HumorAndSatire
337560	378636	0.001957433298230171	BusinessAndFinance>Industries>PublishingIndustry
337560	378636	0.0014786728424951434	BooksAndLiterature>Fiction
378668	410908	0.5044527053833008	Hobbies&Interests>GamesAndPuzzles
378668	410908	0.42725419998168945	VideoGaming>VideoGameGenres>SimulationVideoGames
378668	410908	0.1042303517460823	VideoGaming>VideoGameGenres>EducationalVideoGames
378668	410908	0.05527500808238983	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
378668	410908	0.026517625898122787	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
378668	410908	0.019930073991417885	Technology&Computing>Computing
378668	410908	0.01809515431523323	VideoGaming>VideoGameGenres>PuzzleVideoGames
378668	410908	0.01633618026971817	Technology&Computing>Computing>ComputerSoftwareAndApplications>GraphicsSoftware
378668	410908	0.012385103851556778	FineArt>Design
378668	410908	0.011532372795045376	Hobbies&Interests>ArtsAndCrafts>DrawingAndSketching
410994	461574	0.011753985658288002	Science>Physics
410994	461574	0.005187281407415867	Hobbies&Interests>ContentProduction>FreelanceWriting
410994	461574	0.0047767204232513905	Science
410994	461574	0.0022907450329512358	Science>Chemistry
410994	461574	0.0010933855082839727	Technology&Computing>Computing>ProgrammingLanguages
410994	461574	0.0007781871827319264	Hobbies&Interests>ContentProduction>Screenwriting
410994	461574	0.0005992685328237712	Technology&Computing>Computing
410994	461574	0.00048176059499382973	VideoGaming>VideoGameGenres>SimulationVideoGames
410994	461574	0.0004798005393240601	Education>EducationalAssessment
410994	461574	0.00047455247840844095	BooksAndLiterature>Biographies
461612	503838	0.19366490840911865	Education>SpecialEducation
461612	503838	0.14092674851417542	FamilyAndRelationships>Parenting>SpecialNeedsKids
461612	503838	0.06259665638208389	Sports>DisabledSports
461612	503838	0.015801304951310158	Education>LanguageLearning
461612	503838	0.0042816102504730225	Education>AdultEducation
461612	503838	0.0017977681709453464	BooksAndLiterature>Poetry
461612	503838	0.0011547215981408954	BusinessAndFinance>Industries>EducationIndustry
461612	503838	0.001117926323786378	MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions
461612	503838	0.000978730502538383	Education
461612	503838	0.0009125850046984851	Education>OnlineEducation
503934	539230	0.3798582851886749	Science>BiologicalSciences
503934	539230	0.0659085363149643	Science
503934	539230	0.0482480563223362	Science>Genetics
503934	539230	0.026544857770204544	Science>Chemistry
503934	539230	0.008621503598988056	Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases
503934	539230	0.0056045991368591785	Science>Geology
503934	539230	0.004839414730668068	Science>Geography
503934	539230	0.0024279530625790358	Technology&Computing>Computing>DataStorageAndWarehousing
503934	539230	0.0007524036336690187	Hobbies&Interests>GenealogyAndAncestry
503934	539230	0.0006900020525790751	Technology&Computing>Computing>Internet>ITAndInternetSupport
540530	591738	0.061570316553115845	Science
540530	591738	0.002072565956041217	Technology&Computing>Computing>DataStorageAndWarehousing
