"Start Time","End Time","Transcript"
"00;00;33;12","00;00;33;21","Hello,"
"00;00;33;21","00;00;34;05","everyone."
"00;00;34;05","00;00;34;18","Welcome"
"00;00;34;18","00;00;35;00","to"
"00;00;35;00","00;00;35;14","Acton"
"00;00;35;14","00;00;36;09","Flab."
"00;00;36;09","00;00;36;19","Live"
"00;00;36;19","00;00;37;01","stream"
"00;00;37;01","00;00;37;14","number"
"00;00;37;14","00;00;39;08","33.0."
"00;00;39;08","00;00;39;18","It's"
"00;00;39;18","00;00;40;29","November 18th."
"00;00;40;29","00;00;42;14","2021."
"00;00;43;14","00;00;43;23","Welcome"
"00;00;43;23","00;00;44;00","to the"
"00;00;44;00","00;00;44;12","Active"
"00;00;44;12","00;00;44;22","Lab,"
"00;00;44;22","00;00;45;17","everyone."
"00;00;45;20","00;00;46;02","We are"
"00;00;46;02","00;00;46;03","a"
"00;00;46;03","00;00;47;02","participatory"
"00;00;47;02","00;00;47;16","online"
"00;00;47;16","00;00;48;05","lab"
"00;00;48;05","00;00;48;16","that is"
"00;00;48;16","00;00;49;10","communicating"
"00;00;49;10","00;00;49;17","and"
"00;00;49;17","00;00;49;24","mute."
"00;00;49;24","00;00;49;28","If"
"00;00;49;28","00;00;50;03","you're"
"00;00;50;03","00;00;50;19","not"
"00;00;50;23","00;00;50;28","going"
"00;00;50;28","00;00;51;03","to be"
"00;00;51;03","00;00;51;12","speaking."
"00;00;51;12","00;00;52;05","Thank you."
"00;00;52;06","00;00;52;12","We're"
"00;00;52;12","00;00;52;15","a"
"00;00;52;15","00;00;53;07","participatory"
"00;00;53;07","00;00;53;21","online"
"00;00;53;21","00;00;54;09","lab"
"00;00;54;09","00;00;54;22","that is"
"00;00;54;22","00;00;55;26","communicating,"
"00;00;55;26","00;00;56;18","learning"
"00;00;56;18","00;00;56;23","and"
"00;00;56;23","00;00;57;20","practicing"
"00;00;57;20","00;00;58;02","applied"
"00;00;58;02","00;00;58;12","active"
"00;00;58;12","00;00;59;04","inference."
"00;00;59;04","00;00;59;08","You"
"00;00;59;08","00;00;59;13","can"
"00;00;59;13","00;00;59;23","find us"
"00;00;59;23","00;01;00;09","at the"
"00;01;00;09","00;01;00;25","links"
"00;01;00;25","00;01;01;02","here"
"00;01;01;02","00;01;01;09","on this"
"00;01;01;09","00;01;01;26","slide."
"00;01;02;26","00;01;04;01","This is a recorded"
"00;01;04;01","00;01;04;10","and an"
"00;01;04;10","00;01;04;25","archived"
"00;01;04;25","00;01;05;14","livestream,"
"00;01;05;14","00;01;05;24","so"
"00;01;05;24","00;01;06;05","please"
"00;01;06;05","00;01;06;16","provide"
"00;01;06;16","00;01;06;24","us all"
"00;01;06;24","00;01;07;14","with feedback"
"00;01;07;14","00;01;07;20","so"
"00;01;07;20","00;01;07;24","that"
"00;01;07;24","00;01;08;01","we can"
"00;01;08;01","00;01;08;15","improve"
"00;01;08;15","00;01;09;19","our work"
"00;01;10;03","00;01;10;10","all"
"00;01;10;10","00;01;10;28","backgrounds"
"00;01;10;28","00;01;11;02","and"
"00;01;11;02","00;01;11;22","perspectives"
"00;01;11;22","00;01;12;03","are"
"00;01;12;03","00;01;12;16","welcome"
"00;01;12;16","00;01;13;04","here."
"00;01;13;14","00;01;13;20","We'll"
"00;01;13;20","00;01;13;23","be"
"00;01;13;23","00;01;14;08","following"
"00;01;14;08","00;01;14;22","good"
"00;01;14;22","00;01;15;02","video"
"00;01;15;02","00;01;15;20","etiquette"
"00;01;15;20","00;01;16;12","for"
"00;01;16;12","00;01;16;19","live"
"00;01;16;19","00;01;17;02","streams"
"00;01;17;02","00;01;17;15","and"
"00;01;17;15","00;01;18;04","respecting"
"00;01;18;04","00;01;18;14","our"
"00;01;18;14","00;01;18;24","awesome"
"00;01;18;24","00;01;19;13","facilitator"
"00;01;19;13","00;01;19;15","who"
"00;01;19;15","00;01;20;05","blue."
"00;01;21;05","00;01;21;11","At"
"00;01;21;11","00;01;21;16","this"
"00;01;21;16","00;01;21;24","short"
"00;01;21;24","00;01;22;05","link,"
"00;01;22;05","00;01;22;29","you can find"
"00;01;22;29","00;01;24;04","the streams"
"00;01;24;04","00;01;24;22","past"
"00;01;24;22","00;01;25;00","and"
"00;01;25;00","00;01;26;06","upcoming"
"00;01;26;08","00;01;26;24","and"
"00;01;26;24","00;01;27;11","we are"
"00;01;27;11","00;01;27;21","about"
"00;01;27;21","00;01;28;00","to be"
"00;01;28;00","00;01;28;09","heading"
"00;01;28;09","00;01;28;20","into"
"00;01;28;20","00;01;28;27","the"
"00;01;28;27","00;01;29;08","second"
"00;01;29;08","00;01;29;19","half"
"00;01;29;19","00;01;29;26","of"
"00;01;29;26","00;01;30;10","November."
"00;01;30;10","00;01;30;18","20,"
"00;01;30;18","00;01;31;14","21."
"00;01;31;14","00;01;32;02","We're"
"00;01;32;02","00;01;32;13","on"
"00;01;32;13","00;01;33;04","the 23rd"
"00;01;33;04","00;01;33;09","and"
"00;01;33;09","00;01;33;28","the 30th"
"00;01;33;28","00;01;34;07","we'll"
"00;01;34;07","00;01;34;17","have"
"00;01;34;17","00;01;34;28","to"
"00;01;34;28","00;01;35;23","participatory"
"00;01;35;23","00;01;36;03","group"
"00;01;36;03","00;01;36;23","discussions"
"00;01;36;23","00;01;37;06","on"
"00;01;37;06","00;01;37;22","this"
"00;01;37;22","00;01;38;02","very"
"00;01;38;02","00;01;38;12","paper"
"00;01;38;12","00;01;38;17","we're"
"00;01;38;17","00;01;38;21","going"
"00;01;38;21","00;01;38;22","to"
"00;01;38;22","00;01;39;03","discuss"
"00;01;39;03","00;01;39;17","today"
"00;01;39;17","00;01;39;27","thinking"
"00;01;39;27","00;01;41;02","like a state"
"00;01;41;02","00;01;41;08","and"
"00;01;41;08","00;01;41;15","then"
"00;01;41;15","00;01;42;03","we have yet"
"00;01;42;03","00;01;42;17","to set"
"00;01;42;17","00;01;42;21","the"
"00;01;42;21","00;01;43;12","December"
"00;01;43;12","00;01;43;24","papers."
"00;01;43;24","00;01;44;03","So if"
"00;01;44;03","00;01;44;29","you know"
"00;01;44;29","00;01;45;11","someone"
"00;01;45;11","00;01;45;16","who"
"00;01;45;16","00;01;45;22","might"
"00;01;45;22","00;01;46;02","be"
"00;01;46;02","00;01;46;20","interested"
"00;01;46;20","00;01;46;24","in"
"00;01;46;24","00;01;47;08","joining"
"00;01;47;08","00;01;47;18","or you"
"00;01;47;18","00;01;48;01","yourself"
"00;01;48;01","00;01;48;04","would"
"00;01;48;04","00;01;48;09","like"
"00;01;48;09","00;01;48;12","to"
"00;01;48;12","00;01;49;03","discuss"
"00;01;49;03","00;01;49;06","a"
"00;01;49;06","00;01;49;16","paper"
"00;01;49;16","00;01;49;19","of"
"00;01;49;19","00;01;50;15","yours"
"00;01;50;15","00;01;50;26","get in"
"00;01;50;26","00;01;51;02","touch"
"00;01;51;02","00;01;51;05","with"
"00;01;51;05","00;01;51;13","us"
"00;01;53;15","00;01;53;25","today"
"00;01;53;25","00;01;54;05","in"
"00;01;54;05","00;01;55;00","active"
"00;01;55;00","00;01;55;10","stream"
"00;01;55;10","00;01;56;20","33.0."
"00;01;56;20","00;01;57;03","The goal"
"00;01;57;03","00;01;57;17","is to"
"00;01;57;17","00;01;58;00","learn"
"00;01;58;00","00;01;58;08","and"
"00;01;58;08","00;01;58;26","discuss"
"00;01;58;26","00;01;59;04","this"
"00;01;59;04","00;01;59;20","paper"
"00;01;59;20","00;02;00;06","thinking"
"00;02;00;06","00;02;00;14","like a"
"00;02;00;14","00;02;01;08","state"
"00;02;01;10","00;02;01;25","embodied"
"00;02;01;25","00;02;02;13","intelligence"
"00;02;02;13","00;02;02;21","in the"
"00;02;02;21","00;02;03;13","deepest"
"00;02;03;13","00;02;03;25","of our"
"00;02;03;25","00;02;04;11","collective"
"00;02;04;11","00;02;05;05","minds"
"00;02;05;05","00;02;05;15","by"
"00;02;05;15","00;02;05;25","Adele"
"00;02;05;25","00;02;06;07","Glennon"
"00;02;06;07","00;02;07;00","Kalu"
"00;02;07;08","00;02;07;16","and"
"00;02;07;16","00;02;08;06","the video"
"00;02;08;06","00;02;08;18","like"
"00;02;08;18","00;02;09;11","all"
"00;02;09;15","00;02;09;23","dot"
"00;02;09;23","00;02;10;10","zero"
"00;02;10;10","00;02;11;08","videos,"
"00;02;11;08","00;02;11;20","even though"
"00;02;11;20","00;02;11;29","we do"
"00;02;11;29","00;02;12;06","have"
"00;02;12;06","00;02;12;19","the author"
"00;02;12;19","00;02;13;09","here"
"00;02;13;09","00;02;13;16","it's"
"00;02;13;16","00;02;13;24","just"
"00;02;13;24","00;02;13;27","an"
"00;02;13;27","00;02;14;17","introduction"
"00;02;14;17","00;02;14;28","to"
"00;02;14;28","00;02;15;06","some"
"00;02;15;06","00;02;15;08","of"
"00;02;15;08","00;02;16;17","the ideas"
"00;02;16;17","00;02;16;23","and"
"00;02;16;23","00;02;16;29","how to"
"00;02;16;29","00;02;17;08","pronounce"
"00;02;17;08","00;02;17;19","them,"
"00;02;17;26","00;02;18;05","not"
"00;02;18;05","00;02;19;03","a review"
"00;02;19;03","00;02;19;15","or"
"00;02;19;15","00;02;19;18","a"
"00;02;19;18","00;02;20;13","final word."
"00;02;20;13","00;02;20;27","So"
"00;02;20;27","00;02;21;07","we'll"
"00;02;21;07","00;02;21;19","introduce"
"00;02;21;19","00;02;22;04","ourself"
"00;02;22;04","00;02;22;11","and"
"00;02;22;11","00;02;22;20","then"
"00;02;22;20","00;02;22;27","go"
"00;02;22;27","00;02;23;08","into"
"00;02;23;08","00;02;23;17","aims"
"00;02;23;17","00;02;23;19","and"
"00;02;23;19","00;02;24;06","claims,"
"00;02;24;06","00;02;24;22","abstract"
"00;02;24;22","00;02;24;24","and"
"00;02;24;24","00;02;25;25","roadmap,"
"00;02;25;25","00;02;26;12","keywords,"
"00;02;26;12","00;02;26;24","figures"
"00;02;26;24","00;02;26;27","and"
"00;02;26;27","00;02;27;16","formalisms,"
"00;02;27;16","00;02;27;20","et"
"00;02;27;20","00;02;28;02","cetera."
"00;02;28;02","00;02;28;09","So"
"00;02;28;09","00;02;28;17","let us"
"00;02;28;17","00;02;28;25","know,"
"00;02;28;25","00;02;29;08","especially"
"00;02;29;08","00;02;29;12","if"
"00;02;29;12","00;02;29;16","you'd"
"00;02;29;16","00;02;29;21","like"
"00;02;29;21","00;02;30;00","to"
"00;02;30;00","00;02;30;20","participate"
"00;02;30;20","00;02;31;01","in the"
"00;02;31;01","00;02;31;28","upcoming"
"00;02;31;28","00;02;33;01","33.1"
"00;02;33;01","00;02;33;12","and"
"00;02;33;12","00;02;35;13","3.2"
"00;02;36;12","00;02;36;16","we'll"
"00;02;36;16","00;02;36;29","start"
"00;02;36;29","00;02;37;07","with"
"00;02;37;07","00;02;37;18","just"
"00;02;37;18","00;02;37;24","an"
"00;02;37;24","00;02;38;18","introduction"
"00;02;38;18","00;02;39;20","of"
"00;02;40;08","00;02;40;16","saying"
"00;02;40;16","00;02;41;04","hello"
"00;02;41;04","00;02;41;18","and"
"00;02;41;18","00;02;41;25","what"
"00;02;41;25","00;02;42;06","we're"
"00;02;42;06","00;02;42;18","excited"
"00;02;42;18","00;02;42;27","to"
"00;02;42;27","00;02;43;06","talk"
"00;02;43;06","00;02;43;17","about"
"00;02;43;17","00;02;43;25","or"
"00;02;43;25","00;02;44;21","resolve"
"00;02;44;21","00;02;45;06","either"
"00;02;45;06","00;02;46;06","in the zero"
"00;02;46;06","00;02;46;23","or in"
"00;02;46;23","00;02;46;24","the"
"00;02;46;24","00;02;47;08","upcoming"
"00;02;47;08","00;02;47;16","group"
"00;02;47;16","00;02;48;23","discussions"
"00;02;48;23","00;02;49;00","and"
"00;02;49;00","00;02;49;04","then"
"00;02;49;04","00;02;49;23","will"
"00;02;49;23","00;02;50;11","culminate"
"00;02;50;11","00;02;50;23","with"
"00;02;50;23","00;02;50;28","the"
"00;02;50;28","00;02;51;12","author"
"00;02;51;12","00;02;51;23","and"
"00;02;51;23","00;02;52;13","transfer"
"00;02;52;13","00;02;53;06","facilitation"
"00;02;53;06","00;02;53;27","over."
"00;02;53;29","00;02;55;00","So I'm"
"00;02;55;00","00;02;55;18","Daniel"
"00;02;55;18","00;02;55;25","I'm"
"00;02;55;25","00;02;56;01","a"
"00;02;56;01","00;02;56;18","researcher"
"00;02;56;18","00;02;56;21","in"
"00;02;56;21","00;02;58;00","California"
"00;02;58;00","00;02;58;29","and"
"00;02;59;00","00;02;59;07","I'm"
"00;02;59;07","00;02;59;18","just"
"00;02;59;18","00;03;00;04","excited"
"00;03;00;04","00;03;00;29","to"
"00;03;00;29","00;03;01;10","check"
"00;03;01;10","00;03;02;22","in on"
"00;03;02;22","00;03;02;27","the"
"00;03;02;27","00;03;03;10","progress"
"00;03;03;10","00;03;03;13","of"
"00;03;03;13","00;03;03;22","this"
"00;03;03;22","00;03;04;07","important"
"00;03;04;07","00;03;04;22","topic."
"00;03;04;22","00;03;05;03","People"
"00;03;05;03","00;03;05;07","have"
"00;03;05;07","00;03;05;11","been"
"00;03;05;11","00;03;06;02","theorizing"
"00;03;06;02","00;03;06;10","about"
"00;03;06;10","00;03;07;02","societies"
"00;03;07;02","00;03;07;17","and"
"00;03;07;17","00;03;08;03","cities"
"00;03;08;03","00;03;08;27","and states"
"00;03;08;27","00;03;09;08","and"
"00;03;09;13","00;03;09;25","everything"
"00;03;09;25","00;03;09;27","in"
"00;03;09;27","00;03;10;15","between"
"00;03;10;15","00;03;11;06","since"
"00;03;11;06","00;03;11;14","as"
"00;03;11;14","00;03;11;21","long"
"00;03;11;21","00;03;11;24","as"
"00;03;11;24","00;03;11;27","they"
"00;03;11;27","00;03;12;01","were"
"00;03;12;01","00;03;12;12","there,"
"00;03;12;12","00;03;12;22","probably"
"00;03;12;22","00;03;12;23","a"
"00;03;12;23","00;03;13;00","little"
"00;03;13;00","00;03;13;04","bit"
"00;03;13;04","00;03;14;05","before."
"00;03;14;08","00;03;14;22","So"
"00;03;14;22","00;03;14;26","it's"
"00;03;14;26","00;03;15;02","just"
"00;03;15;02","00;03;15;17","a fun"
"00;03;15;17","00;03;16;04","topic"
"00;03;16;04","00;03;16;21","and"
"00;03;16;21","00;03;16;26","I'm"
"00;03;16;26","00;03;17;02","really"
"00;03;17;02","00;03;17;10","excited"
"00;03;17;10","00;03;17;19","to see"
"00;03;17;19","00;03;17;26","how"
"00;03;17;26","00;03;18;06","active"
"00;03;18;06","00;03;18;17","inference"
"00;03;18;17","00;03;18;21","can"
"00;03;18;21","00;03;19;07","give"
"00;03;19;07","00;03;19;25","a new"
"00;03;19;25","00;03;20;12","lens"
