"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;35;15","00;01;03;11","Hello and welcome, everyone. Thanks for joining. It's November 30th 20, 21 and we're in active live stream number 33.2 on thinking like a state embodied intelligence in the deep history of our collective minds. This is the second discussion we've had on this paper and if you're watching a long live definitely ask us questions because it'll help us have a fun feedback and a discussion."
"Unknown","00;01;05;01","00;01;33;07","Welcome to Active Inference Lab. We are participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links here on this slide. This is a recorded and an archived live stream, so please provide us with feedback so that we can improve our work. All backgrounds and perspectives are welcome and we'll be following good video etiquette for livestreams it's a new slide."
"Unknown","00;01;33;17","00;02;04;16","The short link is gone. It's been deprecated thanks to the work of many awesome active lab participants and especially Jessica B, we have moved over our live stream past an upcoming database to a coder site. So you can go to this code site or maybe somebody can post the link. And this is an interactive way for you to look at the date video, the title, the number, the guests that were on the stream, the keywords, all the links."
"Unknown","00;02;05;00","00;02;25;24","This is linked up with our knowledge management as well as our people management CRM as they call it. So this is an awesome tool that we're using with Kota and hopefully it improves the find ability and the index ability so that if you're looking for some keyword, you can find all the live streams where we discuss that keyword."
"Unknown","00;02;25;24","00;02;35;09","Or if you have somebody who you like to listen to, then you can find them in the guests or the participants section and you can hear what they had to say about a certain topic at a certain time."
"Unknown","00;02;37;13","00;03;19;00","Today in Active Stream 33.2, we're going to be having our dot to jump off slash speculate onwards and upwards. Discussion on the paper by Oflc would include thinking like a state embodied intelligence in the deep history of our collective minds. So we'll just have fun. We have some topics from last time that we put on a slide for 33.2 that we can talk a little bit through as always, things come up and it'd be great to have anyone's questions in the live chat, otherwise we're just going to be chilling and talking about this cool paper."
"Unknown","00;03;19;19","00;03;38;02","So we will start with introductions and then just take it from there. I'm Daniel. I'm a researcher in California, and I'll save my specific excitements or what I'd like to or remembered about the paper for our kind of intro round and I'll pass to Dean."
"Unknown","00;03;40;03","00;04;13;17","I am Dean, I'm Calgary and I'm kind of interested like that and seeing what happens when like our migration from Google to Coda and we and we pick up and move off of some of these representations or some of these ideas what that looks like. And I'll pass it over to Stephen Hello, I'm Stephen. I'm based in Toronto and yeah, I'm interested about the generative business."
"Unknown","00;04;13;17","00;04;39;15","I think this paper starts to create and I've had some good conversations with Dean actually, and we've been chewing over how much this may be opens new doors maybe is a step too far at this stage and well, other doors we might have the we can step into. So it's I think it's an interesting set of mirrors and the alleyways to go into."
"Unknown","00;04;41;09","00;05;31;09","So I'm curious what those doors are, which ones have ramps, which ones are downhill, which ones are a spiral staircase? Like what places would one go from this paper? And I'm sure we can start even writing on our 33.2 slide, like, what are those doors are they ajar or are they locked so Daniel, one of the things in I don't know if this is sense making or just messing with something, but if a city was made up, oftentimes like what we see in some of the empty ashes work and then there were markup blankets all over the place, what might that look like relative to the sort of the the city that I live in"
"Unknown","00;05;31;09","00;05;51;05","or the city that you live in or the city that Steven lives in? In are there ways that we can either dissimilarities and are there real differences between what that sort of makes your world markup blankets would represent as versus their actual representations of actual cities? That's one of my questions."
"Unknown","00;05;54;14","00;06;28;10","So let me kind of unpack that. You're talking about the M.C. Ascher art with the stairs going in different apparent directions and asking whether those portals would reflect intelligently designed transporters or what does that physical or cyber physical city look like? Yeah. And many of these live streams, you've had one image on the slide that has the ants walking around the I forget what that symbol is."
"Unknown","00;06;28;18","00;06;37;15","Yeah. Mobius strip with an answer. The movie a strip. So that would be an example of a real representation that we could generate. But it's not a city. That's my question."
"Unknown","00;06;40;26","00;06;43;04","OK, Stephen, and welcome, Dave."
"Unknown","00;06;45;28","00;07;11;13","Yeah. Is that as it is? I mean, it also takes me thinking about cyclotrons or just simple transect walks, which is what you can do in a participatory engagement with a town or something where literally you transact, you walk through cross-section of the town that you don't want encounter with the way sort of structuring participation. But it's, it's an interesting question you right?"
"Unknown","00;07;12;06","00;07;30;16","So basically start to move through and we go through a path and start to see what's on that route. And it's the same thing. That's the question that goes back to you as to why the doorways. It's like the difference. So where do I find my doorways and stuff squeezing through the doorway or when do I need to again step back and find the unifying principles?"
"Unknown","00;07;30;26","00;08;09;12","And when do I need to go back to accuracy? Complexity, and when do I go in to try and force through the doorway, you know, and active influence is allow me to step back and hold more rather than try and not worried about fitting through the doorway. However, as we realize we're talking here, like at some point you need to put stuff into the communications encoder and Google Docs, you know, so in some ways you're going to categorize for practical, practical purposes, right?"
