start	end	relevance	label
560	62140	0.0074758389964699745	Education>EducationalAssessment
560	62140	0.0063718343153595924	BusinessAndFinance>Business>ExecutiveLeadership&Management
560	62140	0.004801679402589798	Education>OnlineEducation
560	62140	0.004093538504093885	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
560	62140	0.0037263205740600824	BusinessAndFinance>Business>BusinessOperations
560	62140	0.0031366453040391207	FineArt>Design
560	62140	0.0028544538654386997	Hobbies&Interests>ContentProduction>Screenwriting
560	62140	0.002448451239615679	VideoGaming>VideoGameGenres>SimulationVideoGames
560	62140	0.0021816501393914223	Hobbies&Interests>ContentProduction
560	62140	0.0016043909126892686	Education>HomeworkAndStudy
62800	114776	0.03956039622426033	VideoGaming>VideoGameGenres>SimulationVideoGames
62800	114776	0.005109100602567196	PersonalFinance>FinancialPlanning
62800	114776	0.0049568586982786655	Technology&Computing>Computing>DataStorageAndWarehousing
62800	114776	0.0031468705274164677	BusinessAndFinance>Business>BusinessOperations
62800	114776	0.003019907046109438	PersonalFinance>PersonalInvesting
62800	114776	0.002404231810942292	BusinessAndFinance>Economy>InterestRates
62800	114776	0.002188675105571747	Technology&Computing>Computing>ProgrammingLanguages
62800	114776	0.0015362889971584082	NewsAndPolitics>Politics>PoliticalIssues
62800	114776	0.0014043923001736403	Technology&Computing>Computing
62800	114776	0.0011311150155961514	EventsAndAttractions>PoliticalEvent
114968	174694	0.13256043195724487	Hobbies&Interests>ContentProduction>FreelanceWriting
114968	174694	0.09198413789272308	Hobbies&Interests>ContentProduction>Screenwriting
114968	174694	0.0036318395286798477	BooksAndLiterature>Fiction
114968	174694	0.003008597996085882	BooksAndLiterature>ComicsAndGraphicNovels
114968	174694	0.0029094116762280464	Hobbies&Interests>Sci-fiAndFantasy
114968	174694	0.0013165390118956566	BooksAndLiterature>Biographies
114968	174694	0.0011466656578704715	BusinessAndFinance>Industries>PublishingIndustry
114968	174694	0.0011097118258476257	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
114968	174694	0.0010977706406265497	BooksAndLiterature>YoungAdultLiterature
114968	174694	0.0008389597642235458	BooksAndLiterature
174832	214810	0.3773813545703888	NewsAndPolitics>Politics>PoliticalIssues
174832	214810	0.1087767630815506	EventsAndAttractions>PoliticalEvent
174832	214810	0.03895667940378189	NewsAndPolitics>Politics
174832	214810	0.030887754634022713	Technology&Computing>Computing>Internet>SocialNetworking
174832	214810	0.02105524204671383	Hobbies&Interests>ContentProduction
174832	214810	0.014928849413990974	Science
174832	214810	0.0032297661527991295	Education>OnlineEducation
174832	214810	0.0029662619344890118	Education>EducationalAssessment
174832	214810	0.0025702056009322405	Education>HomeworkAndStudy
174832	214810	0.0020115948282182217	Education>EducationalAssessment>StandardizedTesting
217420	250696	0.006693272385746241	Religion&Spirituality>Agnosticism
217420	250696	0.005745523609220982	Hobbies&Interests>ContentProduction>FreelanceWriting
217420	250696	0.0023486092686653137	Science
217420	250696	0.0018675338942557573	Education>EducationalAssessment
217420	250696	0.0013907585525885224	BooksAndLiterature>Biographies
217420	250696	0.0008702579652890563	Hobbies&Interests>ParanormalPhenomena
217420	250696	0.0008446229621767998	Technology&Computing>ArtificialIntelligence
217420	250696	0.0008063602726906538	Religion&Spirituality>Spirituality
217420	250696	0.0007796423742547631	Religion&Spirituality>Atheism
217420	250696	0.0007217109086923301	NewsAndPolitics>Law
250728	305780	0.01596844010055065	Technology&Computing>ArtificialIntelligence
250728	305780	0.006845187861472368	Science
250728	305780	0.002045381348580122	Technology&Computing>Computing>ProgrammingLanguages
250728	305780	0.000732008891645819	Technology&Computing>Computing>DataStorageAndWarehousing
250728	305780	0.0004957639030180871	Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases
250728	305780	0.0004723377351183444	Science>Genetics
250728	305780	0.0003328846942167729	Technology&Computing>Computing
250728	305780	0.00028982022195123136	Education>EducationalAssessment
250728	305780	0.00027619083994068205	BusinessAndFinance>Business>Sales
250728	305780	0.0002653114788699895	Science>Chemistry
308230	356596	0.1378953903913498	Education>EducationalAssessment
308230	356596	0.02004317380487919	Hobbies&Interests>ContentProduction>FreelanceWriting
308230	356596	0.018287112936377525	Education>EducationalAssessment>StandardizedTesting
308230	356596	0.0068359156139194965	Education>HomeworkAndStudy
308230	356596	0.005851014517247677	Hobbies&Interests>ContentProduction>Screenwriting
308230	356596	0.005092328414320946	Education>OnlineEducation
308230	356596	0.0026179275009781122	BooksAndLiterature>ComicsAndGraphicNovels
308230	356596	0.0018933446845039725	BusinessAndFinance>Industries>PublishingIndustry
308230	356596	0.001360192196443677	BooksAndLiterature>YoungAdultLiterature
308230	356596	0.0009276792989112437	Education>LanguageLearning
356708	394470	0.9213756322860718	Sports>PokerAndProfessionalGambling
356708	394470	0.8537570834159851	EventsAndAttractions>Casinos&Gambling
356708	394470	0.13798466324806213	Shopping>LotteriesAndScratchcards
356708	394470	0.01130018662661314	Hobbies&Interests>GamesAndPuzzles>BoardGamesAndPuzzles
356708	394470	0.00630769319832325	Hobbies&Interests>GamesAndPuzzles>CardGames
356708	394470	0.003289304906502366	Hobbies&Interests>GamesAndPuzzles
356708	394470	0.0026929215528070927	Sports>FantasySports
356708	394470	0.0024771529715508223	PersonalFinance>PersonalInvesting
356708	394470	0.001426768722012639	VideoGaming>VideoGameGenres>SimulationVideoGames
356708	394470	0.0008210469386540353	VideoGaming>VideoGameGenres>EducationalVideoGames
394840	442730	0.0009675343171693385	Science
394840	442730	0.000496896740514785	Technology&Computing>ArtificialIntelligence
394840	442730	0.00043352649663574994	Technology&Computing>Computing>Internet>Search
394840	442730	0.0004142092657275498	BusinessAndFinance>Business>Sales
394840	442730	0.00040061987238004804	Technology&Computing>Computing>DataStorageAndWarehousing
394840	442730	0.00028103715158067644	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
394840	442730	0.00024720458895899355	BusinessAndFinance>Business>MarketingAndAdvertising
394840	442730	0.00016779874567873776	Shopping>SalesAndPromotions
394840	442730	0.00014388591807801276	VideoGaming>VideoGameGenres>SimulationVideoGames
394840	442730	0.0001395506114931777	Technology&Computing>Computing>Internet>SocialNetworking
442900	488240	0.3971286118030548	Technology&Computing>Computing>ComputerSoftwareAndApplications>PhotoEditingSoftware
442900	488240	0.0024197534658014774	Technology&Computing>ConsumerElectronics>CamerasAndCamcorders
442900	488240	0.0016628085868433118	Hobbies&Interests>ArtsAndCrafts>Photography
442900	488240	0.0009444606839679182	Technology&Computing>Computing>ComputerSoftwareAndApplications>VideoSoftware
442900	488240	0.0009067250648513436	MedicalHealth>MedicalTests
442900	488240	0.000719420553650707	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
442900	488240	0.0004490291466936469	Television
442900	488240	0.00033162874751724303	Technology&Computing>Computing>ComputerSoftwareAndApplications>GraphicsSoftware
442900	488240	0.0002897505764849484	Technology&Computing>Computing>DataStorageAndWarehousing
442900	488240	0.00018163012282457203	MedicalHealth>DiseasesAndConditions>HeartAndCardiovascularDiseases
488690	525450	0.0033351059537380934	Technology&Computing>Computing>Internet>Search
488690	525450	0.00209258240647614	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
488690	525450	0.001898896531201899	EventsAndAttractions>OutdoorActivities
488690	525450	0.0018024386372417212	BusinessAndFinance>Business>MarketingAndAdvertising
488690	525450	0.0012899884022772312	Science
488690	525450	0.0011863828403875232	VideoGaming>VideoGameGenres>StrategyVideoGames
488690	525450	0.0010679856641218066	Automotive>AutoTechnology>AutoNavigationSystems
488690	525450	0.0007738748681731522	Travel>TravelType>AdventureTravel
488690	525450	0.0007712553488090634	Education>HomeworkAndStudy
488690	525450	0.0007020111661404371	Hobbies&Interests>ContentProduction>FreelanceWriting
526910	578860	0.09979333728551865	Technology&Computing>Computing>ComputerSoftwareAndApplications>AntivirusSoftware
526910	578860	0.008290440775454044	Technology&Computing>Computing>InformationAndNetworkSecurity
526910	578860	0.0019049702677875757	Technology&Computing>Computing>Internet>WebDevelopment
526910	578860	0.001262773061171174	Technology&Computing>Computing>Internet>InternetForBeginners
526910	578860	0.0008001015521585941	Technology&Computing>Computing>Internet>WebDesignAndHTML
526910	578860	0.0006575806764885783	Technology&Computing>Computing>Internet>Search
526910	578860	0.0006023779860697687	Technology&Computing>Computing>ComputerSoftwareAndApplications
526910	578860	0.000601304171141237	Technology&Computing>Computing>ComputerSoftwareAndApplications>Browsers
526910	578860	0.0004436462477315217	Technology&Computing>Computing>ComputerSoftwareAndApplications>SharewareAndFreeware
526910	578860	0.00044183924910612404	FamilyAndRelationships>Parenting>InternetSafety
581230	614486	0.02794683165848255	Technology&Computing>VirtualReality
581230	614486	0.023521622642874718	Technology&Computing>AugmentedReality
581230	614486	0.014823993667960167	Technology&Computing>ArtificialIntelligence
581230	614486	0.0104986522346735	VideoGaming>VideoGameGenres>SimulationVideoGames
581230	614486	0.008620216511189938	Technology&Computing>Robotics
581230	614486	0.005765822716057301	Science>Physics
