"Speaker Name","Start Time","End Time","Transcript"
"DF","00;00;26;23","00;00;29;08","Okay. All right."
"DF","00;00;29;09","00;00;56;04","Hello and welcome. This is Active Lab Live Stream Number 40.0. March 10th, 2022 Welcome to the Active Lab. We're a participatory online lab that is communicating, learning and practicing. Applied active inference can find us at the links here on the slide. This is recorded in an archived livestream. So please provide us with feedback so that we can improve our work."
"DF","00;00;57;01","00;01;34;14","All backgrounds and perspectives are welcome and we'll be following video etiquette for live streams. Check out active in front stories. To learn more about the lab All right. In today's number, 40.0. The goal is to learn and discuss this very cool paper that was published on archive on December 30th. 2021. A free energy principle for Generic Quantum Systems by Chris Fields, Carl Forrest and James Glazebrook and Michael Levin."
"DF","00;01;35;08","00;02;00;20","And just like every video it's going to be just a conversation going over some parts of the paper. It's not a review or a final word. And if anything, it's a cry for help, or at least a cry for participation, because there's so many areas where somebody with different experience or more knowledge about any of these domains could connect some dots or give some useful comments or critique."
"DF","00;02;00;20","00;02;36;01","So especially with this video, though, Blue and I had help from our colleague Jason Larkin with many of the details. There's just so much to unpack. So we'll try to make this a useful dot zero And then we're really looking forward to the dot one and dot two and so on, when we'll be able to really go into some of these directions so I hope if you're watching live or between now and the dot one, check out the paper and listen to this discussion that we'll have now."
"DF","00;02;36;11","00;03;08;27","And ask some questions because this is just the beginning of a few new threads, probably more than the answering of questions, especially to any desired level of like completeness or applicability. So it's just the beginning. That's what the dot zero is about. It's a new decade. 40.0. So we'll just introduce yourself and then go through a bunch of the paper and yeah, thanks again to Jason for a lot of help and blue for awesome work on the slides too."
"DF","00;03;09;06","00;03;16;17","Okay, so I'm Daniel. I'm a researcher in California, and I'll pass to Blue as facilitator."
"DF","00;03;18;00","00;03;37;06","I'm Blue Knight. I'm a researcher in New Mexico, and I have to shout out to Daniel to say thank you to me. But, you know, we all have to say thank you to you for providing the affordances to be here and know, discuss these awesome questions in favor. I am excited to delve into this. I think it will start a lot of new trails."
"BK","00;03;37;06","00;03;55;17","So I think and also to bring back Mike Leavitt and to bring back Chris Fields and to bring back Carl Preston back to the Active Lab to discuss that one with us, hopefully. Okay. So is there anything particular that you are excited about, Samuel, or do you want to just powered through it?"
"DF","00;03;56;01","00;03;56;29","Let's get started."
"BK","00;03;57;22","00;03;58;01","All right."
"BK","00;03;59;18","00;04;22;26","So this paper really was trying to unite the quantum principles and the free energy principles. So quantum mechanics and just kind of delving into that. And we will see some birds carry over from the lesson that we had Chris Fields on here maybe the last time we had Mike live. And I'm here also. So how is the free energy principle related to quantum mechanics?"
"BK","00;04;23;07","00;04;45;18","What does that gain from quantum? What is quantum gain from the FPP? Are we using the FP now to model quantum systems? And why are we pursuing this intersection and so this is kind of like the big questions kind of maybe we can start to answer with this paper So we are here. Daniel, what's this map about?"
"DF","00;04;47;08","00;05;17;06","It's a question we're going to probably ask ourself multiple times. So we can insert it like a little emoji, but we can think of among the axes of variation or variability that we're going to explore or where we're going to tune our regime of attention or what perspectives we're going to take. It's going to be like along two axes ranging from on the right side, FIP, active, like to the left side, which is like pre or non active slash fip."
"DF","00;05;17;20","00;05;58;10","It's the x axis and the y axis is the continuum between quantum, which will probably nuance. And here many perspectives of what isn't isn't quantum. But just to summarize it by saying quantum and not quantum like pre or non quantum approaches. And so quantum fip is in the upper right corner and we can think of it as being like connected in different ways to quantum non fip in the top left the blue and then fip, but from a non quantum perspective like all pre now fip active in green and then what are all the other connections."
"DF","00;05;58;25","00;06;15;07","And so who's right, who's wrong, who's useful, where's their pragmatic value? Where's their epistemic value? What are we really talking about? Do we agree on the phenomena where? Where is there agreement or disagreement? Where are we in this complex landscape?"
"BK","00;06;17;01","00;06;29;16","So I think in mechanics we refer to it as classical mechanics and quantum mechanics. So now we will see this is like the dividing point. Maybe between classical and quantum."
"BK","00;06;30;11","00;06;32;14","Perhaps. Let's see where it goes."
"BK","00;06;34;23","00;07;15;01","So the aims and claims of the paper, there are pretty much three and we'll revisit these at the summary because we're going to just give you a broad overview of the summary of results right now. Given the standard free choice assumption, the intuitive ideas of an agent or information gathering and using system, I guess can be fully formulated within background, independent scale, free quantum information theory The second claim is that FP can be a quantum theoretic formulation that renders it applicable to generic quantum systems and do you want to be the last one that you."
"DF","00;07;15;25","00;07;26;25","Three when formulated as a generic principle of quantum information theory, the FP is asymptotically equivalent to the principle of unitary Cool."
"BK","00;07;27;04","00;07;29;08","So you want to read the first section of the abstract?"
"DF","00;07;29;28","00;07;30;06","All right."
"DF","00;07;31;06","00;08;02;00","The Free Energy Principle or FP states that under suitable conditions of weak coupling, random dynamical systems with sufficient degrees of freedom will behave so as to minimize and upper bound. Formalized as a variational free energy on surprise while also known as self information. This upper bound can be read as a Bayesian prediction error. Equivalently it negative is a lower bound on Bayesian model evidence also known as marginal likelihood."
"DF","00;08;02;08","00;08;08;15","In short, certain random dynamical systems events A certain kind of self evidencing."
"BK","00;08;11;19","00;08;41;17","So here we reformulate the FIP in the formal setting of spacetime. Background free scale free quantum information theory. We show how generic quantum systems can be regarded as observers, which, with the standard freedom of choice assumptions, become agents capable of assigning semantics to observational outcomes. We show how such agents minimize Bayesian prediction error in environments characterized by uncertainty, insufficient learning and quantum contextual living."
"BK","00;08;42;14","00;09;16;26","We show that in its quantum theoretic formulation, the FP is asymptotically equivalent to the principle of symmetry Based on these results, we suggest that biological systems employ quantum coherence as a computational resource and implicitly as a communication resource. We summarize a number of problems for future research, particularly involving the resources required for classical communication and for detecting and responding to quantum contexts such as flight crew."
"DF","00;09;17;02","00;09;23;21","What does it mean? How will it be useful Yeah."
"BK","00;09;24;17","00;09;42;23","So we're going to unpack a lot of this and hopefully give everyone a good framework with which to kind of go forward into the dot one and dot two. Maybe a little bit of background understanding. The paper is very busy, so we'll do our best to kind of late lay the framework down They give us a good road map."
"BK","00;09;42;23","00;10;06;15","So there's five sections, the introduction, physical interaction as information exchange and several subsections. But then that repeated measurements and system IDs and subsections. The FP for generic quantum systems and the discussion and I think that they actually outline what's in each section. So we'll give you that outline overview as we go through the."
"BK","00;10;06;15","00;10;07;03","Paper as well."
"BK","00;10;11;03","00;10;35;01","So just we're going to use we're going to actually reuse some slides from the active stream number 17. That was when we had Chris Fields presenting information flow in context dependent hierarchical Bayesian inference. I think contextual ity is like an underlying thread that's pretty important here today. So Chris kind of lays that out in the, in that paper."
"BK","00;10;35;01","00;10;46;05","And so if you want to get into that and dove deeper into two spaces and channel theory, which we'll talk about a little bit, but yeah, that's there. So is that fair resource?"
