docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-11	A	2570	00:02	00:00:02,568
AATxtBk_C01-11	A	613580	10:13	00:10:13,545
AATxtBk_C01-11	A	724080	12:04	00:12:04,530
AATxtBk_C01-11	A	847866	14:07	00:14:07,648
AATxtBk_C01-11	A	946200	15:46	00:15:46,571
AATxtBk_C01-11	A	1246218	20:46	00:20:46,127
AATxtBk_C01-11	A	1300570	21:40	00:21:40,175
AATxtBk_C01-11	A	1666066	27:46	00:27:46,505
AATxtBk_C01-11	A	1793480	29:53	00:29:53,620
AATxtBk_C01-11	A	1996538	33:16	00:33:16,799
AATxtBk_C01-11	A	2126800	35:26	00:35:26,917
AATxtBk_C01-11	A	2413750	40:13	00:40:13,174
AATxtBk_C01-11	A	2602050	43:22	00:43:22,345
AATxtBk_C01-11	B	440840	07:20	00:07:20,998
AATxtBk_C01-11	B	2002280	33:22	00:33:22,805
AATxtBk_C01-11	C	655260	10:55	00:10:55,962
AATxtBk_C01-11	C	772480	12:52	00:12:52,014
AATxtBk_C01-11	C	889220	14:49	00:14:49,061
AATxtBk_C01-11	C	1121120	18:41	00:18:41,014
AATxtBk_C01-11	C	1262460	21:02	00:21:02,137
AATxtBk_C01-11	C	1705420	28:25	00:28:25,538
AATxtBk_C01-11	C	1951936	32:31	00:32:31,760
AATxtBk_C01-11	D	859500	14:19	00:14:19,764
AATxtBk_C01-11	E	1320620	22:00	00:22:00,189
AATxtBk_C01-11	E	2544990	42:24	00:42:24,293
AATxtBk_C01-11	F	1496280	24:56	00:24:56,353
AATxtBk_C01-11	F	2406610	40:06	00:40:06,167
