key	relevance
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	1.0
Technology&Computing>ArtificialIntelligence	0.8401716351509094
NewsAndPolitics>Weather	0.23904642462730408
PersonalFinance>PersonalInvesting	0.22212867438793182
Science	0.1612417846918106
Hobbies&Interests>ContentProduction>FreelanceWriting	0.13042066991329193
Science>BiologicalSciences	0.1168476939201355
Science>Genetics	0.10239716619253159
PersonalFinance>PersonalInvesting>StocksAndBonds	0.10181222856044769
Science>SpaceAndAstronomy	0.10171322524547577
BusinessAndFinance>Industries>MechanicalAndIndustrialEngineeringIndustry	0.09574098885059357
BusinessAndFinance>Business>GreenSolutions	0.08542019873857498
BusinessAndFinance>Industries>CivilEngineeringIndustry	0.08541447669267654
Technology&Computing>Robotics	0.07827728986740112
HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth	0.06708035618066788
BusinessAndFinance>Industries>PowerAndEnergyIndustry	0.0670289546251297
Science>Physics	0.06426402926445007
BooksAndLiterature>Biographies	0.062197308987379074
HealthyLiving>Wellness>AlternativeMedicine	0.061807096004486084
Hobbies&Interests>ParanormalPhenomena	0.060157593339681625
