text	entity_type		start	end
Mike	person_name		157700	158122
Noah	person_name		158516	158826
Brock	person_name		176970	177586
Ali	person_name		281496	282034
Eric	person_name		424946	425660
physiology	occupation		454398	455480
neuroscience	occupation		462558	463156
Rohan	person_name		652442	653380
Jacob	person_name		730660	731836
Espasian	nationality		849818	850480
Jessica	person_name		950826	951376
Brock	person_name		951578	952288
Jacob	person_name		960298	960748
frequentist statistics	occupation		1116498	1118040
Marco	person_name		1237974	1238332
Jessica	person_name		1316164	1316836
Brock	person_name		1317262	1317880
Rohan	person_name		1326514	1327128
Daniel	person_name		1372962	1373416
statistics	occupation		1419650	1420504
Marco	person_name		1433958	1434204
Jessica Brock	person_name		1491882	1493300
Brock	person_name		1653870	1654600
engineering	occupation		1657566	1658292
designer	occupation		1661006	1661876
engineering team	organization		1662670	1663832
Rohan	person_name		1702218	1702656
Brock	person_name		1708542	1708884
physiological measurements	medical_process		1801098	1802544
physiological measurements	medical_process		1804814	1805924
human engineering team	organization		1809438	1810888
Eric	person_name		1998090	1998900
Brock	person_name		2115020	2115880
Eric	person_name		2321280	2321864
neuroimaging	medical_process		2438848	2439622
neuroimaging	medical_process		2440848	2441446
Friston	person_name		2462282	2462790
Jessica	person_name		2541056	2542090
Blue	person_name		2549556	2549914
damage to your brain	injury		2564024	2565486
Blue	person_name		2590352	2590742
Blue	person_name		2604132	2604426
injured	injury		2650548	2651210
Eric	person_name		2678072	2678494
neuroanatomy	occupation		2685068	2686242
anatomy	occupation		2743604	2744298
neuroanatomy	occupation		3035844	3036538
neuroanatomy	occupation		3038404	3039550
neurochemistry	occupation		3222254	3223560
Dopamine	drug		3259082	3259584
theoretical neurobiology	occupation		3287382	3289100
