"Speaker Name","Start Time","End Time","Text"
"Speaker 1","00;00;29;19","00;01;04;23","All right. Welcome, everyone. It is September 7th, 2022. We're here in active live stream number 48.1. In the second discussion on the paper, communication as socially extended active inference an ecological approach to communicative behavior. Welcome to the Active Inference Institute, where we are a participatory online institute that is communicating, learning and practicing applied active inference. This is a recorded and an Archived livestream, so please provide us with feedback so we can improve our work."
"Speaker 1","00;01;05;17","00;01;43;11","All backgrounds and perspectives are welcome and we'll be following video etiquette for the livestream. Head over to active inference dot org to learn more about getting involved in different learning groups and projects at the Institute. Well, we're here in stream number 48.1, continuing our discussion on communication, active inference, ecological approaches and so on. This is going to be a really exciting discussion and we're appreciative of the first author joining us."
"Speaker 1","00;01;44;07","00;02;08;14","We'll jump right in with some introductions and then onto the discussion. So if you're watching live, feel free to write any questions in the live chat. And I know that on our side we have a lot of things to explore. And also, of course, looking forward to learning more and seeing where it goes. So I'm Daniel. I'm a researcher in California."
"Speaker 1","00;02;08;19","00;02;28;20","And I guess the ecosystem of today is chaparral because it's very warm where I am. And so I was thinking about how different ecosystems and eco tones might facilitate different kinds of communication in a regional way. And I'll pass it to Dean."
"Speaker 2","00;02;30;10","00;03;11;21","I, I'm Dean. I'm in the Rocky Mountains in western Canada right now. And it's it's what we would do in Fahrenheit. It's about 45 Fahrenheit this morning, but it's going to work from up to about 90. So, yeah, there's a bit of an ecology going on around here, too. I think it's going to be a really interesting day because I think what we're going to do is take this ecological approach and lens and with the background of everybody here, we're going to really be able to pull up a lot of different, interesting things that otherwise we would not pay attention to if we only got stuck on the transmission piece."
"Speaker 2","00;03;11;21","00;03;15;13","And I'll pass it down to blue."
"Speaker 3","00;03;15;28","00;03;36;23","Hi, I'm Blue. I am a researcher in Sunny, beautiful New Mexico at the other end of the Rocky Mountains from Dean. Like, literally, if you just go straight down, I'm in the century to Christmas and we are recovering here from a like torrential summer of rain. And I think we're I think like maybe we're finally getting back to some sun."
"Speaker 3","00;03;37;09","00;04;20;08","It's starting to get hot now, like finally. So I think that the sun is is here to stay for. We still have a hot month, I guess, but the desert ecosystem and the to our desert is special and fun and always excites me. And I'm interested to in this paper and in how it more applies broadly the the communication as compared to the vassal paper like can we then apply it to animals and also to like maybe human animal interactions and what those look like and maybe not only cooperative communication but also like competitive communication."
"Speaker 3","00;04;20;08","00;04;26;08","And I think, I think like extending this work into those avenues is interesting and exciting."
"Speaker 1","00;04;28;03","00;04;37;16","Awesome. Thank you, Blue. So, Remy, welcome and please take it away. Feel free to introduce yourself and give any context on the paper."
"Speaker 4","00;04;38;11","00;05;19;02","All right. So thank you for having me. I'm really pleased to see that we will discuss our paper. I'm remits I'm a researcher based in Montreal at UConn and yeah, it's it's sunny it's a nice day you're too. And so yes the paper was an attempt to to device a view of communication that could be like a starting point for ecological and in active approaches to language and communication."
"Speaker 4","00;05;19;14","00;06;01;19","And the problem that we saw is that in most language sciences, like linguistics, in the field of language, in mainstream philosophy, in language and in biology of communication, most researchers, most people end up at IQ automatically a view of communication in which communication is essentially transmitting information or transmission, transmitting content or an idea to another being. So usually like in linguistic communication, that would be like, I have the belief that it's a sunny day outside."
"Speaker 4","00;06;01;28","00;06;47;27","I say it's a sunny day outside. And then by doing this, I am transmitting to you the belief that it's a sunny day outside. So that's the basic view of communication, the transmission view that is more or less adopted by everybody in in linguistics and in cognitive science. But a lot of people at least, and that's a view of communication that is problematic from an active and ecological perspective because it relies on the notion of content and the notion of representation to transmit a content, I must have a representation in my head and then I can transmit it to you so that you can entertain this representation in your head."
"Speaker 4","00;06;48;08","00;07;24;28","But as is quite well known in active and ecological approaches to cognition, I reject the notion of representation, the notion, the notion of content as basic building block of cognition. So the transmission view is a problem from an active ecological view. And so what we tried to do was to develop a view of communication from which ecological and active approaches could start to understand language and communication without having to rely on the notion of content or representation."
"Speaker 4","00;07;25;04","00;08;19;12","So that's like the basic motivation of the paper. That's what we were trying to do and we thought that active and friends and especially its ecology interpretation could be useful for doing that. And, and yet the thing that you mentioned, blue. Yeah, the aim was to devise a view of communication that could be perfectly general, so that could be applied to animal communication, maybe communication between cells at the, at, the, at the more, at the more small scale level and eventually maybe communication between groups at the more at a larger scale so that the view to the attempt was to produce a view of communication that is perfectly general and that can be precise and"
"Speaker 4","00;08;20;13","00;08;53;03","along the way. So that we can, for instance, precise the conception of communication to apply it to cooperative communication, for instance, which is the kind of communication that is characteristic of human communicative interaction, and that was treated notably in the cell paper to which you alluded to. So that's the aim of the paper. And so because of its generality, it's the paper that is really in a way superficial because it's it really treats a lot of topics really quickly."
"Speaker 4","00;08;53;21","00;09;04;22","But that was like a big road map for a view of communication that could be used by ecological and active researchers. So that was essentially what we tried to do in this paper."
"Speaker 1","00;09;06;12","00;09;29;01","Awesome. And just one more follow up question. We often asked would be, how did you come to use active inference? What about the collaboration or your direction led to the fusion of these approaches? Where you studying communication more broadly and came across active inference or vice versa?"
"Speaker 4","00;09;29;27","00;10;07;13","Yeah. So earlier in my in my academic career, so to speak, I was really more in Philadelphia of mind to have more of a philosophical background and not really in cognitive science. So that's where I became acquainted with like issues, about content, about meaning, etc.. And then I came to Cam worked with quality, which is really more center than philosophy of cognitive science and was really interested in predictive processing theories and eventually in active inference framework because of its link with predictive processing."
"Speaker 4","00;10;07;21","00;10;46;01","So coming at you can with well, I really became acquainted with these, with these ideas, with these frameworks and that's where I linked these, these new frameworks with my earlier interests in language and communication that came from my background in philosophy of mind. So that's kind of how it happened. And talking with Clive and the community of researchers at Education who is really using the predictive processing and active inference frameworks, and that's how it all came together."
"Speaker 1","00;10;46;01","00;10;55;03","Awesome. Well, many places to pick up, perhaps, Dean, first, if you'd like to."
"Speaker 2","00;10;55;03","00;11;30;15","Well, okay, I'll start with the question. If I'm if we're going to if we're going to take an an activist approach to this, we're going to look at at what communication is through that philosophical approach and and take all that active inference affords in terms of of opening up what communication is, maybe. I mean, could you talk a little bit about how people who want to argue that there is no content?"
"Speaker 2","00;11;31;02","00;12;11;16","What, how then what, how could we then describe our experiences, the things that we've played out, the things that we're going to play towards? But mostly what I'm curious about is the things that have been played, because we've got a record of that. We don't have to call it content. But I've had a lot of conversations with a lot of people who live in the in activist thinking community, and they they come up, they twist a whole bunch of things around, but they really have a hard time coming up with an argument that says, my experiences aren't something, some thing."
"Speaker 2","00;12;11;19","00;12;16;01","So maybe you could talk a little bit about the."
"Speaker 4","00;12;16;01","00;12;45;07","Yeah, so that's a good question. I think that's one of the answers that I could provide is that from my perspective, there are some people in ecological and active circles who refuse all reference to content. This content doesn't exist at all. But that's not my perspective. From my perspective, content is just not at the basic level of cognition."
"Speaker 4","00;12;45;07","00;13;10;27","And it's like it's kind of I don't know if you're familiar with the work of Hutto and Mayan. There are these are radical and activists, and they claim that their content is not like at the fundamental level, it's something that gets added up once there are a particular kind of social normative practices that can give rise to content."
"Speaker 4","00;13;10;27","00;13;48;28","So that that's my view. I think that we can describe the basic cognitive functioning of organisms and animals and in many cases humans without the use of the notion of content of the notion of representation. I think that we can do that. But at some point in our in our in our social interactions, there are multiple things that that that can happen that will give rise to a content to representation."
"Speaker 4","00;13;48;28","00;14;15;11","And that's that's a complicated story. That's something that I might come back to later on. But the idea is that content is not at the basic level. It's not something that we can presuppose in a theory of communication and something that can be explained by a theory of communication. But it's not something that is that can be taken as something that can explain."
"Speaker 4","00;14;15;11","00;14;49;09","It's something that has to be explained, so to speak. I don't know if I'm clear so we can, I think, use the notion of content to characterize the kind of experience, the kind of phenomena that you allude to, but this notion must be it must not be taken as granted. That's that the view that I take. And I think there are some ways to explain how content arrives on the scene, but it's not something that can be taken as granted in a theory area of communication."
"Speaker 4","00;14;49;09","00;15;15;02","And that's what I'm critiquing in this paper. It's like in traditional transmission view of communication, people, principles, that there is content, that there is representation, and communication is defined as the transmitting of this content, of this representation. What I'm saying is that representation is not an explosion, something that that can be used as this based all explanatory notion."
"Speaker 4","00;15;15;18","00;15;42;29","It's something we have to describe communication without the use of this notion and then with various tools of social interaction and particularly social normative practices, we can explain out there that our content can then arise so that that's I can if you want to give more detail on that front. But that's my, my, my $0.02. So content exists."
"Speaker 4","00;15;42;29","00;15;49;01","It's not just at the basic level of communication."
"Speaker 1","00;15;49;01","00;16;27;23","Awesome. That reminds me of and to to stay on our philosophy wavelength. The difference between the explaining and them and the exponents. So just quoting Wikipedia and explanation them is a sentence describing a phenomena that is to be explained, and the explanations are the sentences are adduced as explanations of that phenomena. And so it's a very interesting difference among these theoretical views and framings, which I'm sure we'll be able to unpack a lot of implications of that content as a phenomena or a descriptive category sign or symbol."
"Speaker 1","00;16;28;10","00;16;57;16","We can have many ways of even describing what that is. However, under the transmission view, you're suggesting that content is seen as what is able to explain different phenomena like communication or cooperative communication, no matter how far out you go in the sub discussions, content is doing something to explain. Whereas in the radical and activist approach, radical meaning from the root."
"Speaker 1","00;16;57;16","00;17;25;00","So with an activism at the root, that doesn't mean that there couldn't be a branch that summarizes and reflects content, but it's something that is explained through an active means rather than something that we're going to put like the cart before the horse and then use this semantic content representation view and the transmission associated with it to then try to explain in activism."
"Speaker 2","00;17;25;14","00;17;54;15","Deem Yeah, I think I, I'm, I'm on the same page as both of you. I, I take an example and in 2019 I'm walking up the street, Rue Saint Tony, and I'm heading to the patisserie and I don't have any first hand experience with that, but once I arrive there and I one of those, those chocolate pastries, now all of a sudden I have content."
"Speaker 2","00;17;54;24","00;18;22;23","So it wasn't that I had content first, even when I was looking at the map and walking up from UK and past all the bars and and on a beautiful fall day, I had the content once I experienced something first. But I also can't deny that there was an aspect of that that wasn't limited just to the moment of all of the actions that I took walking up the street."
"Speaker 2","00;18;22;28","00;18;55;23","So if we're going to look at an ecology and as I said in my first question, if we're going to use active inference as the lens, the situational analysis method, I don't know how we can draw up content, but I do think the timing of when we see it as the important thing or the the central aspect of what communication is, I don't think it I don't think it destroys the fact that we still have it."
"Speaker 2","00;18;55;23","00;19;14;21","It's just when does it matter in that in that continuum. So yeah. And by the way, thank you for just reminding me of that. That trip in to Montreal in 2019 before all the tech broke loose with all these viral things, was beautiful. Time."
"Speaker 1","00;19;14;21","00;19;18;07","I also went to Montreal in 2019. Very cool to."
"Speaker 3","00;19;21;24","00;19;40;06","Yeah. I am curious about the difference between or maybe there's no difference or how can we clarify the difference between content and context?"
"Speaker 1","00;19;40;06","00;19;44;12","Yes, great question. What do you think for me?"
"Speaker 4","00;19;45;09","00;20;28;25","Okay, so content is essentially something that as accuracy conditions. So the idea of content is it's something that can be false or true. It's something that can be or more generally something that can be satisfied or not satisfied. So for instance, usually we'll say that our propositional attitude of content. So for instance, when I have a belief, my belief as a content and this content can be true or false or for instance, if I believe that it's sunny outside, I have the belief that it is sunny outside in the content, it is sunny outside."
