"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;21;29","00;01;03;13","Hello everyone. Welcome to active live stream number 47.2. It is August 17th, 2022. And I'll just quickly update the video. Now it's really August 17th. We're having our third discussion of the set of papers in active, dynamic social cognition and active inference and active inference and abduction. Welcome to the Active Inference Institute. We're a participatory online institute that is communicating, learning and practicing apply to active inference."
"Unknown","00;01;03;14","00;01;29;18","You can find us at links here. This is a recorded and an archived livestream, so please provide feedback so we can improve our work. All backgrounds and perspectives are welcome and we'll be following video etiquette for livestreams at active inference dot org. You can find out more about participating in projects like The Live Stream and also a lot of other learning groups and projects ongoing."
"Unknown","00;01;31;03","00;02;01;17","We're here today in our third discussion around this dyad of papers, both from 2021 active inference and abduction and inactive dynamics, social cognition and active inference. So check out 47.0 and 47.1 for more background and to kind of get up to where we are now, let's go to the introductions and then we're going to take it where it goes."
"Unknown","00;02;02;08","00;02;43;07","So I'm Daniel. I'm a researcher in California, and I'll pass it to Dean and then to Steven. I say, I am Dean. I'm here in Calgary. I guess I'm still a researcher, although I'm a retired, basically. This is this is an opportunity to have one of the authors with us, which I think is fantastic and essential. We sort of take this from all the things that we've set up to now and get an opportunity to just sort of it through the lens of of the authors."
"Unknown","00;02;43;07","00;03;26;19","And so that I'm really excited about that as we speak. Thanks, Dean. So, yeah, I'm Steve and I'm based in Toronto and I work a lot with spatial meaning making participatory theater and dialog approaches and yeah, I'm very pleased to have the author here today, one of the authors and also to for me, I'm really interested in what we're doing here because of the ability to get beyond what's often just called emergence, emergence through the mind body or emergence through some sort of loop that's being explained in an action or emergence that people just talk about when things interact and something happens."
"Unknown","00;03;26;19","00;03;55;29","What I see this work with that duction of the work with abduction as being a way to make a much more tractable way for living things that start to make things happen these sorts of and not just everything emergence so I'm I see both these two as being big kind of black boxes that we can maybe shine some light on and that would help a lot of people."
"Unknown","00;03;56;04","00;04;24;01","So yeah, I'll pass it back to I pass it to you Daniel first. Well Majid go for it and just say anything you'd like to any context on the paper, the of I imagined I'm a philosopher of science based in Ankara Meadows Technical University, and I thank the organizer for this wonderful event and for the good and graceful discussion of the ideas and and themes of the paper."
"Unknown","00;04;24;06","00;04;54;23","I do not know if I can add anything that has not been discussed already in the past couple of sessions. So I think that this is well, there has been for the past few years. So I'm the second author of one of the papers active in France, Abduction and active in France and the other. All of the is a renewed Charles Sanders Paris a school hours so I mainly can take credit only for the parts that are active in France."
"Unknown","00;04;54;23","00;05;48;09","I'm not an expert in Paris of ideas or in semiotics, for that matter, but I also have been doubling from time to time in bio semiotics, and I was searching for a way to be able to grow semantics in nature, to be able to grow in semantics in natural law, which is very tricky because it seems that to the extent that we are engaging in natural processes, we can see mechanisms, we can see processes of meaning is something that emerges at some point, something that has not been there before in the nature itself, which which doesn't completely sound right because, well, it seems that everything has to become from nature at some stage, but it"
"Unknown","00;05;48;09","00;06;37;24","is not like a continuum. So I was thinking of finding a way for an action oriented way for being able to speak about meaning and representation. Well, well, the need in activist embodied approaches and collective science that philosophy of science are very well established. No, but to be able to grown semantic semiotics in action. We came to the conclusion that Active in France may provide a nice, very nice face that is well supported by what we know for in the sense of computational neuroscience and surgical biology, to be able to explain how some linguistic concepts, some semiotic concepts can be explicated in natural terms."
"Unknown","00;06;38;11","00;07;17;21","I don't know if any of that makes any sense to you, but it was what we were trying to do in this paper and a couple of other papers that we were composing to altering together. Excellent. Thanks for that context. So I got to ask you a question. So lots of times when we're talking about semantics, we tend to see them written down on pieces of paper as an example of like when you say semantics in nature, one of the questions that we've danced around but not sort of spoken to directly is sort of semantics as a nature."
"Unknown","00;07;17;21","00;07;59;13","Maybe semantics surrounding us and the abduction paper really helps us understand maybe the perspective that instead of us moving towards and saying semantics or generating semantics as being available to that information around us, what what's your sense after after sort of I don't know if you've embraced Pearce's philosophy, but after at least engaging with it, what is your sense of what semantics are as nature as opposed to sort of embedded in nature?"
"Unknown","00;07;59;13","00;08;35;26","Well, though, that's a very good question and also a difficult one. Well, look, so I actually didn't once I was trying to speak about was grounding semantic in nature saying that. So sometimes I also think of our environment, our trade information, our trade off with the environment in some mathematical term. But some other times I think that perhaps we are reading what we think about the world into the world."
"Unknown","00;08;35;26","00;09;01;25","Perhaps there are no meanings in the world itself. I think that if we want to be radically natural in civil war, we could. So the natural world doesn't contain semiotic in the sense that, for example, artificial language is human made, language is contains semiotics. That much is, I think, more or less obvious. I think that we can treat semi as akin to the nature, the same kind of semiotic that we can find in human made languages."
