start	end	speaker	confidence	text
3600	4150	A	0.56563	You.
7240	27584	B	0.9413750000000002	Hello, everyone. It's September 29, 2023. We're here in the Active Inference Institute's quarterly roundtable number three. So this is our third of the quarterly updates. We have guests. I'm Daniel, one of the officers of the institute.
27632	32220	A	0.9118470000000002	And I'm Blue Knight, also another officer of the institute.
33120	186830	B	0.9615899719887957	All right, we are a participatory online institute that is communicating, learning, and practicing applied active inference. You can find us active Inference institute or the address. We'll be moving things over more to the institute address, though. We're inference active on Twitter or X, and here's more information. This is recorded in an archived Livestream, so please provide us with feedback so we can improve on all aspects of our work. All backgrounds and perspectives are welcome, and we'll follow video etiquette for live streams. So today, in this quarterly update, we will first cover some big developments and updates at the Institute and Ecosystem Scale, then go over some educational and research updates from our Edioactive and Reinference organizational units, respectively, and then have some fun and entertaining musings on where we're going for the last months of 2023. Where we can all go in 2024. And if you're watching live, please feel free to add any questions in the live chat and then in the last section, we'll be able to scan over that and look at your questions. All right, first, updates from the institute at the organizational scale. One of the big highlights of the last months and really of the year and of really all of our work together was the accomplishment of this collaborative paper that we released in August of this year, the Active Inference Institute and Active Inference Ecosystem. We had a great team of co authors and to give a visual abstract and just a teaser for those who might want to learn more about this paper. We went through a great collaborative process to document and align on various aspects of what had been, was, and will be happening. And on the right side is figure one. This is an overview of the institute's structure itself in engagement with the ecosystem. On the left side are a representation of our open source products and some of the functions that they provide in the ecosystem. There's a lot more to say, but Blue, what do you want to comment on or what was it like for you?
188880	251890	A	0.9684310982658955	It was super intense. I think that we applied for a phase two grant, which I think we should talk about maybe. And in doing that phase two Pose grant, this was the preparation that they kind of give you in the phase one. And it really is about becoming like a big business or a big corporation or a big organization right. And what it takes to really get organized and anchor and manage a large community of people, which I think that was really good for us. I don't know how much managing we do. We're a very distributed system, but we do already oversee or engage with a large community of people. And what does that look like when maybe we have conflicting factions or things get dropped, like the ball gets dropped in one court or another. So I think that that really kind of brought to light a lot of the things we need to work on and also the things that we're doing a good job at.
252660	360710	B	0.9495523045267484	Awesome. Yeah. We'll come to the grant in a few slides, but just to verbally describe the image. On the right, we have the circle, a golden ring that alludes to the COVID of the Par Pazulo and Friston 2022 textbook. And that ring symbolizes the active inference ecosystem and also the boundary between the Institute as an entity and the ecosystem as niche in the Institute itself. Starting on the top of within the ring, we have several official bodies or organs. We have the Board of Directors, who select officers, as well as scientific advisory Board, which is an informal guidance and insight group, which we'll come to later. And the Institute provides institute level functionality and support for the two organizational units, which are Eduactive, which is focused on educational outcomes, and Reinforce, which is focused on research work. The organizational units host through facilitation, other processes, different projects that are all sorts of within, on and out there in the ecosystem, and then out in the ecosystem, we have all different types of activities and products and organizations and players. And if you're listening to this, we encourage you to get involved. If it's something that you want to learn more about, then the paper is a great place to start, best starting place that we've made so far. And the next step is to take that active step and actually get involved. Anything else to say on this?
361240	392030	A	0.9180759999999996	We should probably highlight the fact that our research unit, which hasn't been formally we've formally renamed our research unit to Reinforce, which we haven't announced yet. So I think as we are talking about the Reinference Unit, we did that kind of in the construction of this paper. And because we've been educated and researched, and we just decided that Reinforce was more fun, kind of shouting out to active inference the whole thing, not just the active part.
392560	550710	B	0.9434188586956526	Fun. Yeah. So thanks again to all the authors here and also people who contributed their insights and just didn't want to be co authors. All right, carrying on with institute level updates, on August 22 of this year, we had a really amazing applied active inference Symposium. This was our third such symposium. The first was in 2021, with Karl Friston as a kind of one person symposium last year. In the second symposium, we highlighted robotics and a variety of theoretical applied work in robotics. This year, we built off of the December 2022 framing of Friston et al. Designing ecosystems of shared intelligence, and we wanted to put it into play. And so we co organized with a really great team enacting ecosystems of shared intelligence. And here are the presenters and discussants who joined and enacted the symposium. And there's two intervals. It was an awesome symposium, super exciting to hear the breadth and the depth of the work happening in the ecosystem. So for here, all I'll say is check out the program and recordings and transcripts if you want to learn more about that. It was an epic symposium, though, and thanks again to the co organizer team. Anything you want to add? Blue okay, as Blue alluded to earlier, we applied for a phase two grant within the NSF program, Pathways to Enable Open Source Ecosystems. So here's just two visualizations that are provided by the NSF to describe a little bit of what they mean by an open source ecosystem. On the right side, there's an open source product, and then through a pathway to sustainability, an open source ecosystem can exist, which includes here not just scientist, open source product and external user, but governance documents, scientists onboarding support, external users, the product developer, community, distributed defect, management, development and integration, and security. And it was super fun to think about our work in this broader sense of open source products. Open source doesn't only refer to code. So thinking about what does a really rich, multimodal open source product look like and what is it? And you want to add anything there, blue or I can add more.
551880	617210	A	0.9637255862068955	Yeah. So the paper that we wrote was kind of the scoping document for the grant, and it's what the people do in phase one. And in terms of open source, I think we have done everything open source at the Institute, like all of the things that we've done from the beginning of our formulation until now. So it was kind of good to have that acknowledged that you can have an ecosystem around education or around just live stream videos or information sharing, information management. We've really built up the active inference community. I think we've been a value add because somebody has to kind of organize and give meaning to kind of the random contributions or not random, but I think it's helpful in a field that's so new and that moves so quickly in terms of research developments and everything else.
618720	768510	B	0.950714758842443	Yeah. Thanks. Just to give a little more detail, the primary submitter on this grant was the University of Washington Applied Physics Lab via Copi Scott David at the IRS IRI, as well as Blue and I. And as Blue mentioned, it was really fun to see who was ready for what. Who wanted to throw a value into the arena, who wanted to put a comment on a Google doc, who is ready to state their hourly rate and scope of work and get involved. If there's pragmatic value of that kind on the line? Who's ready to work in the meanwhile? And so it was just many discussions and negotiations, and as we can smile and laugh at now. A lot of curveballs and things happening. So it was great times. Okay, moving on. Just within the last weeks, we have submitted our form 1023 to the IRS. And so we soon expect and prefer ourselves to be a 501 tax exempt organization, which means that donations that people provide to us, of which we have received none so far, will be tax exempt. Once that status and all associated infrastructure is ready, we'll begin philanthropic campaigning with Blue especially. We are working on policies and procedures proactively so that we can have compliant ants ahead of time and just stay right and relevant. It would be extremely helpful and much appreciated if anybody was interested in contributing their experience, networks or resources to what it could be for a philanthropy or fundraising program at the Institute. We're open to how that might develop. And so if you see a high leverage opportunity for what you know or who you know or however, then some truly amazing things could happen. And if you know, you know, and if you know, then help. Anything you want to add on this?
