start	end	relevance	label
3600	45504	0.11569579690694809	Technology&Computing>ArtificialIntelligence
3600	45504	0.022601064294576645	Technology&Computing>Computing>Internet>SocialNetworking
3600	45504	0.0131315803155303	Hobbies&Interests>ParanormalPhenomena
3600	45504	0.007869328372180462	Hobbies&Interests>ContentProduction
3600	45504	0.007706031668931246	Science
3600	45504	0.006734742317348719	Religion&Spirituality>Astrology
3600	45504	0.0010554901091381907	NewsAndPolitics>Politics>PoliticalIssues
3600	45504	0.0009948346996679902	Technology&Computing>Computing>Internet>Search
3600	45504	0.0009075267589651048	Technology&Computing
3600	45504	0.000856927945278585	BusinessAndFinance>Business>MarketingAndAdvertising
45622	67320	0.7557111978530884	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
45622	67320	0.5885581970214844	Hobbies&Interests>ContentProduction>VideoProduction
45622	67320	0.10016755759716034	Hobbies&Interests>ContentProduction
45622	67320	0.0206599161028862	Technology&Computing>Computing>ComputerSoftwareAndApplications>VideoSoftware
45622	67320	0.013878865167498589	Education>OnlineEducation
45622	67320	0.006315436214208603	Television>FactualTV
45622	67320	0.005790312308818102	MusicAndAudio>TalkRadio>EducationalRadio
45622	67320	0.003178945742547512	Technology&Computing>Computing>Internet>SocialNetworking
45622	67320	0.002705691382288933	MusicAndAudio>TalkRadio
45622	67320	0.0021523977629840374	Movies>DocumentaryMovies
67900	98928	0.9924620985984802	BusinessAndFinance>Industries>EnvironmentalServicesIndustry
67900	98928	0.9700124859809875	Science>Environment
67900	98928	0.14088504016399384	BusinessAndFinance>Business>GreenSolutions
67900	98928	0.031012138351798058	EventsAndAttractions>Parks&Nature
67900	98928	0.006267024669796228	BusinessAndFinance>Industries>Agriculture
67900	98928	0.003542920807376504	Hobbies&Interests>Birdwatching
67900	98928	0.003505529835820198	Science>BiologicalSciences
67900	98928	0.002739580115303397	Home&Garden>Landscaping
67900	98928	0.0016268473118543625	Pets>FishAndAquariums
67900	98928	0.0012623966904357076	NewsAndPolitics>Weather
98934	138040	0.03420552238821983	Technology&Computing>Computing>Internet>SocialNetworking
98934	138040	0.015808915719389915	Hobbies&Interests>ContentProduction
98934	138040	0.010772994719445705	Technology&Computing>Computing>Internet>InternetForBeginners
98934	138040	0.003976883366703987	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
98934	138040	0.00336069636978209	Hobbies&Interests>ParanormalPhenomena
98934	138040	0.002729757921770215	Education>OnlineEducation
98934	138040	0.0024836822412908077	Religion&Spirituality>Astrology
98934	138040	0.0022038312163203955	Technology&Computing>Computing>Internet>Search
98934	138040	0.002005499554798007	Technology&Computing>Computing>Internet
98934	138040	0.0019580062944442034	BusinessAndFinance>Business>MarketingAndAdvertising
138200	172040	0.991929292678833	BusinessAndFinance>Industries>EnvironmentalServicesIndustry
138200	172040	0.9841740131378174	Science>Environment
138200	172040	0.533932089805603	EventsAndAttractions>Parks&Nature
138200	172040	0.037549544125795364	Home&Garden>Landscaping
138200	172040	0.022296873852610588	BusinessAndFinance>Business>GreenSolutions
138200	172040	0.006592821795493364	Hobbies&Interests>Birdwatching
138200	172040	0.003264478174969554	EventsAndAttractions>Zoos&Aquariums
138200	172040	0.002286252798512578	BusinessAndFinance>Industries>Agriculture
138200	172040	0.0021233672741800547	NewsAndPolitics>Weather
138200	172040	0.0018974571721628308	Pets>FishAndAquariums
173260	205120	0.9404235482215881	Technology&Computing>Computing>ComputerSoftwareAndApplications>SharewareAndFreeware
173260	205120	0.036082714796066284	Technology&Computing>Computing>ComputerSoftwareAndApplications
173260	205120	0.025959448888897896	Technology&Computing>Computing>Internet>WebDevelopment
173260	205120	0.014878317713737488	Hobbies&Interests>ContentProduction
173260	205120	0.012299331836402416	Technology&Computing>Computing>Internet>InternetForBeginners
173260	205120	0.010006492026150227	Technology&Computing>Computing>Internet>CloudComputing
173260	205120	0.0044151428155601025	Technology&Computing>Computing>Internet>WebHosting
173260	205120	0.0017002335516735911	Technology&Computing>Computing>ComputerSoftwareAndApplications>OperatingSystems
173260	205120	0.0016264127334579825	Technology&Computing>Computing>Internet>ITAndInternetSupport
173260	205120	0.0015134880086407065	Technology&Computing>Computing>Internet>WebDesignAndHTML
205190	233596	0.9880812168121338	BusinessAndFinance>Business>ExecutiveLeadership&Management
205190	233596	0.5728997588157654	BusinessAndFinance>Business>BusinessOperations
205190	233596	0.37356412410736084	BusinessAndFinance>Business>HumanResources
205190	233596	0.24196290969848633	BusinessAndFinance>Industries>InformationServicesIndustry
205190	233596	0.19820533692836761	BusinessAndFinance>Business>BusinessI.T.
205190	233596	0.04449961334466934	BusinessAndFinance>Industries>ManagementConsultingIndustry
205190	233596	0.03589640185236931	Technology&Computing>Computing>InformationAndNetworkSecurity
205190	233596	0.026144536212086678	Careers>RemoteWorking
205190	233596	0.015497848391532898	Technology&Computing>Computing>DataStorageAndWarehousing
205190	233596	0.014999303966760635	BusinessAndFinance>Business>BusinessAdministration
233698	259344	0.03178917244076729	Sports>Basketball
233698	259344	0.021175524219870567	Sports>Volleyball
233698	259344	0.019046656787395477	HealthyLiving>FitnessAndExercise>ParticipantSports
233698	259344	0.015011110343039036	Sports>TableTennis
233698	259344	0.012217416428029537	EventsAndAttractions>PoliticalEvent
233698	259344	0.01167483814060688	Sports>CollegeSports>CollegeBasketball
233698	259344	0.00947666261345148	Sports
233698	259344	0.009217684157192707	Sports>Squash
233698	259344	0.007526706904172897	NewsAndPolitics>Politics>PoliticalIssues
233698	259344	0.0071305809542536736	NewsAndPolitics>Law
259392	290140	0.015316899865865707	Science
259392	290140	0.005235574673861265	Technology&Computing>ArtificialIntelligence
259392	290140	0.0036934074014425278	Religion&Spirituality>Astrology
259392	290140	0.0024441154673695564	Science>SpaceAndAstronomy
259392	290140	0.0013079964555799961	Technology&Computing>Computing>DataStorageAndWarehousing
259392	290140	0.0010260507697239518	Technology&Computing>Computing>Internet>InternetOfThings
259392	290140	0.0007073479937389493	Automotive>AutoTechnology>AutoNavigationSystems
259392	290140	0.0007031577988527715	Technology&Computing>Robotics
259392	290140	0.000616787001490593	Technology&Computing>Computing
259392	290140	0.0005988506018184125	Automotive>AutoType>DriverlessCars
290640	317208	0.24743369221687317	Education>CollegeEducation>PostgraduateEducation>ProfessionalSchool
290640	317208	0.20520611107349396	Education>EarlyChildhoodEducation
290640	317208	0.13770301640033722	Education>OnlineEducation
290640	317208	0.13576006889343262	BusinessAndFinance>Business>BusinessAdministration
290640	317208	0.12191566079854965	Education
290640	317208	0.11707177013158798	Education>EducationalAssessment
290640	317208	0.07763098180294037	BusinessAndFinance>Business>ExecutiveLeadership&Management
290640	317208	0.06614281982183456	Education>AdultEducation
290640	317208	0.04969892278313637	BusinessAndFinance>Industries>EducationIndustry
290640	317208	0.021302813664078712	Education>SpecialEducation
317374	351568	0.8727533221244812	BusinessAndFinance>Business>BusinessOperations
317374	351568	0.7990623116493225	BusinessAndFinance>Business>ExecutiveLeadership&Management
317374	351568	0.30616965889930725	BusinessAndFinance>Business>Startups
317374	351568	0.17203550040721893	BusinessAndFinance>Business
317374	351568	0.15330356359481812	BusinessAndFinance>Business>GovernmentBusiness
317374	351568	0.03646364063024521	BusinessAndFinance>Industries>InformationServicesIndustry
317374	351568	0.02970103733241558	BusinessAndFinance>Business>HumanResources
317374	351568	0.024754032492637634	BusinessAndFinance
317374	351568	0.021319517865777016	BusinessAndFinance>Industries>Non-ProfitOrganizations
317374	351568	0.020288992673158646	BusinessAndFinance>Industries>ManagementConsultingIndustry
351734	379608	0.23776979744434357	Hobbies&Interests>ParanormalPhenomena
351734	379608	0.010525365360081196	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
351734	379608	0.006961725652217865	Technology&Computing>ArtificialIntelligence
351734	379608	0.004690208937972784	Science
351734	379608	0.004232956096529961	HealthyLiving>Wellness>AlternativeMedicine
351734	379608	0.0016492991708219051	Religion&Spirituality>Astrology
351734	379608	0.00107976992148906	Technology&Computing>VirtualReality
351734	379608	0.0007965959375724196	Education>OnlineEducation
351734	379608	0.0007936572656035423	Technology&Computing>Computing>Internet>SocialNetworking
351734	379608	0.0006433715461753309	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
379694	412864	0.004280244465917349	Technology&Computing>ArtificialIntelligence
379694	412864	0.003640327136963606	Technology&Computing>Computing>DataStorageAndWarehousing
379694	412864	0.003103874158114195	Technology&Computing>Computing>Internet>Search
379694	412864	0.0016242455458268523	Science
379694	412864	0.0010361602762714028	Hobbies&Interests>ParanormalPhenomena
379694	412864	0.0009698318317532539	Education>OnlineEducation
379694	412864	0.0009198086918331683	BusinessAndFinance>Business>MarketingAndAdvertising
379694	412864	0.0008664877968840301	Hobbies&Interests>ContentProduction
379694	412864	0.0008445635321550071	Technology&Computing>Computing>ProgrammingLanguages
379694	412864	0.0007098811329342425	Technology&Computing>Computing>Internet>SocialNetworking
412912	452000	0.9953433275222778	Technology&Computing>Robotics
412912	452000	0.6294053196907043	Technology&Computing>ArtificialIntelligence
412912	452000	0.2514306306838989	Technology&Computing>Computing>Internet>InternetOfThings
