key	relevance
Science>BiologicalSciences	1.0
EventsAndAttractions>PoliticalEvent	0.9442794919013977
Technology&Computing>Computing>ProgrammingLanguages	0.8483997583389282
Science>Environment	0.7910363078117371
Technology&Computing>ArtificialIntelligence	0.661888062953949
NewsAndPolitics>Politics>PoliticalIssues	0.6486724019050598
NewsAndPolitics>Politics	0.5416176319122314
Travel>TravelLocations>PolarTravel	0.517310380935669
NewsAndPolitics>Weather	0.4661100208759308
Hobbies&Interests>ParanormalPhenomena	0.4533214867115021
Science>Physics	0.4292880892753601
Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing	0.38852810859680176
Science	0.3581291139125824
BusinessAndFinance>Business>BusinessOperations	0.3549657166004181
Technology&Computing>Computing>Internet>InternetOfThings	0.35196006298065186
Travel>TravelType>RoadTrips	0.34853020310401917
Hobbies&Interests>ContentProduction	0.3324120342731476
BusinessAndFinance>Industries>EnvironmentalServicesIndustry	0.3120829463005066
Home&Garden>Landscaping	0.30873575806617737
Careers>RemoteWorking	0.30245646834373474
