start	end	paragNum	speaker	confidence	startTime	wordCount	text
6570	26482	1	A	0.99868	00:06	50	Hello and welcome. It's June 19, 2023. We're going to have a presentation and a discussion with Maxwell Ramstead and Mal Abarasan here. So thank you, Maxwell and Mao, for joining. Looking forward to your presentation, setting some of the context, and then thank you to all of our guests.
26586	44586	2	A	0.9775	00:26	39	You'll have an opportunity to introduce yourself and give some background when you first give reflections. So onto the slides. Maxwell. Excellent. Well, maybe now and I can just briefly reintroduce ourselves for those of us watching at home.
44768	63194	3	B	0.99765	00:44	37	So, hey, folks, my name is Maxwell Ramstead. I am the director of Research versus AI. I am a scholar in the tradition of active inference and an expert on the free energy principle. Yeah. And mao.
63242	70686	4	B	0.99974	01:03	16	Would you please? Sure. So. My name is Malva Hasan. I work at Versus with Maxwell.
70718	100540	5	C	0.48287	01:10	65	I'm Director of Product for Research and development, but I'm also doing a PhD in cognitive computing. I worked in social sciences and in artificial intelligence in the artificial intelligence field. And I've specifically tried to apply active inference to more socially grounded questions and sometimes more abstract and representational questions, diving all the way down to the philosophy that can be attached to it.
103180	140890	6	B	0.99987	01:43	85	Thank you, Mal. So, yeah, I'm very pleased to present this work. Today, Mao and I will be discussing our new preprint called the Inner Screen Model of Consciousness. And it is about basically an application of the free energy principle to the problem, the conundrum of consciousness. So just to give a little bit of background and now I'll just be walking through the slides, if at any point you want to jump in and add complete correct, please feel free to do so.
142220	184128	7	B	0.99998	02:22	102	This is work that started in late last year and continued throughout the year. It's preoccupied us quite a bit, actually, over the last while. Mao and I are the lead authors on this, what has now become a series of papers, with one more preprint coming out, hopefully before the end of the month, and another in the works, hopefully before the end of the year, with the same core group of authors. So obviously Mao, as well as Adam Saffron, Alex Keefer, Brendan Klein, Chris Fields and Carl Friston. And the follow up papers include a bunch of other authors.
184224	224512	8	B	0.55667	03:04	95	So we've been working with some pretty cool folks on this, folks listed here and others. Yeah. So the overall aim across the two or three papers is to present something like a minimal, unifying model of consciousness premised on the free energy principle. In the paper that we're discussing today, we are presenting, as I was intimating a moment ago, a model of consciousness that follows directly from applying the free energy principle to well understood human neurophysiology. The take home message of today's talk is that, well, let me take one step back.
224566	257768	9	B	1.0	03:44	90	There has been a lot of discussion in the literature over the last decade about whether the free energy principle has anything unique to teach us about consciousness. And there have been responses pro and contra. And I think that the question up until recently was just unsettled. We would like to suggest a positive response to that question. And as such, one of the take home messages is that actually, yes, a model of consciousness can be directly derived from the free energy principle applied to explain known neuroanatomy.
257864	283780	10	B	0.77	04:17	45	And I guess the kind of technical message, the technical part of the takeaway is that consciousness has or is isomorphic to a nested holographic mathematical structure. So this sounds like a mouthful, might sound a little crazy. We are going to unpack this presently.
286200	322800	11	B	0.9012	04:46	91	Now, did you want to add anything to that? No, all good. Excellent. So the original paper that we wrote turned into, like a 24,000 word monstrosity of a paper, and it was elephantine both in the sense that it was very large and also in the sense that of the soupy parable of the blind men and the elephant. What we're trying to do is in some sense, identify a parsimonious mathematical structure that underwrites the different accounts of consciousness that have been developed based on the free energy principle.
