start	end	relevance	label
6570	37762	0.025230348110198975	BusinessAndFinance>Business>ExecutiveLeadership&Management
6570	37762	0.013300495222210884	EventsAndAttractions>PoliticalEvent
6570	37762	0.008274278603494167	Hobbies&Interests>ContentProduction
6570	37762	0.0065713925287127495	PersonalFinance>PersonalInvesting
6570	37762	0.0053852698765695095	PersonalFinance>RetirementPlanning
6570	37762	0.005353983957320452	NewsAndPolitics>Politics>PoliticalIssues
6570	37762	0.005244423635303974	Education>AdultEducation
6570	37762	0.004706009291112423	Technology&Computing
6570	37762	0.0038695193361490965	Hobbies&Interests>Sci-fiAndFantasy
6570	37762	0.0031688306480646133	Education>OnlineEducation
37826	70686	0.9990861415863037	Technology&Computing>ArtificialIntelligence
37826	70686	0.028887737542390823	Technology&Computing
37826	70686	0.005456460639834404	Technology&Computing>Robotics
37826	70686	0.003618415677919984	Technology&Computing>Computing
37826	70686	0.001248487620614469	Technology&Computing>Computing>ProgrammingLanguages
37826	70686	0.001196481054648757	Automotive>AutoType>DriverlessCars
37826	70686	0.0007314020185731351	Science
37826	70686	0.0005006450228393078	VideoGaming>VideoGameGenres>SimulationVideoGames
37826	70686	0.0004254420637153089	Hobbies&Interests>GamesAndPuzzles
37826	70686	0.0003478319267742336	Hobbies&Interests>ParanormalPhenomena
70718	108076	0.9995061159133911	Technology&Computing>ArtificialIntelligence
70718	108076	0.12297645956277847	Technology&Computing
70718	108076	0.0595407709479332	Technology&Computing>Computing
70718	108076	0.0053413077257573605	Technology&Computing>Computing>ProgrammingLanguages
70718	108076	0.003601470496505499	Technology&Computing>Robotics
70718	108076	0.0034990112762898207	Technology&Computing>Computing>Internet>SocialNetworking
70718	108076	0.002821782138198614	BusinessAndFinance>Business>BusinessI.T.
70718	108076	0.0019802991300821304	Science
70718	108076	0.001638553338125348	Automotive>AutoType>DriverlessCars
70718	108076	0.0016022872878238559	Hobbies&Interests>ContentProduction
108258	147944	0.5771963596343994	Religion&Spirituality>Spirituality
