"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;29;22","00;00;57;22","All right. Hello and welcome, everyone. It's active. Live, live. Stream number 34.0 on December 3rd. 20, 21. And we're discussing the paper, the free energy principle. It's not about what it takes. It's about what took you there. Welcome to the Active Lab. We are a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links here on this slide."
"Speaker 1","00;00;58;23","00;01;24;13","This is a recorded and an archived live stream. So please provide us with feedback so that we can improve on our work. All backgrounds and perspectives are welcome here and will be following cool Dyadic video chat etiquette today. At this Coda site you can find our sortable, searchable, interactive, all and growing database of past and future live streams."
"Speaker 1","00;01;25;02","00;01;47;03","And if nothing else, isn't this paper going to be about the past and the future? And it's also our last paper discussion that we're kicking off for 20, 21 in November 34. So it's a pretty cool discussion and I'm really looking forward to it. Inactive stream number 34. We're going to be discussing the paper, the free energy principle."
"Speaker 1","00;01;47;14","00;02;09;24","It's not about what it takes. It's about what took you there by Axel Constant in 2021 and just like all the other dot zeros the video is an introduction to some of the ideas and the context for the paper. It's not a review or an evaluation or a final word. We'll go over the aims and the claims, the abstract and the roadmap of the paper."
"Speaker 1","00;02;10;04","00;02;33;18","And then there's a couple keywords including some that we haven't seen before. And then we'll walk through the key example, which is the numerical example of a simple signal detecting bacterium. And we'll kind of talk through that example and see where that takes us. And I'll just note, as with all the other zeros, check out the paper if you want to learn more."
"Speaker 1","00;02;33;27","00;03;07;25","And actually writing is really a pleasure to read and he has deep insight into the FP. So we'll start with just saying hello and anything that we else wanted to say. So I'm Daniel, I'm a researcher in California and what excited me about this paper and got me excited to discuss it was I think Axl's provocative as well as grounded in and respectful approach to dealing with what has and hasn't been done in the FSP."
"Speaker 1","00;03;08;13","00;03;20;04","And the example is so minimal and pared down, but also insightful that I think it lends itself to a jumping off point for many, many other discussions."
"Speaker 2","00;03;20;29","00;03;49;04","Dean Yeah. Thanks, Daniel. I'm Dean. I'm, I'm in Calgary. And I think what excited me about this was that I I didn't start out really understanding what the title of the paper even meant, but then when they when there was a bit of a, an inversion and a bit of a taking things inside out and I don't know if you want to describe that as a reversal of what is typically viewed as the time continuum or not."
"Speaker 2","00;03;50;26","00;04;16;16","It just opened up a whole bunch of interesting ideas, which I was contemplating as a as a program developer, because I knew that in order for the idea of being able to go from an inference I believed going from an inference which is a very small time frame through a prediction set, and finally into being able to get to a place of modeling or understanding covariates."
"Speaker 2","00;04;16;16","00;04;33;25","And as a collective, this paper would probably help. And then with each section I went through, it was it was very helpful in terms of being able to sort of bring this idea just as an idea, not in terms of its practical implications, but just as an idea to life."
"Speaker 1","00;04;33;25","00;05;09;25","So OK, I'm sure he'll join me now. Just read through some of the big questions and again, these are just the ones that we wrote down. So I'll read the first two and then maybe say something. And then Dean, you can take the second two so two of the big questions that the paper raises are what is the free energy principle about and what is the entailment relationship between life and the minimization of free energy?"
"Speaker 1","00;05;10;04","00;05;35;12","Or another way to read that is what is the Entailment relationship between life and models that emphasize the minimization of free energy? And I just love how the paper dances between both of them and figuring out what the exactly is and isn't. And it's distinction from general Bayesian theories, from active inference. These are really crucial distinctions. Dean Oh."
"Speaker 2","00;05;36;29","00;06;09;18","Yeah. So the second two questions were one. One was from the author. I'll read the fourth one first from the author or prior subjective or objective of the ATP. I put the words with a question mark. Yes, because I actually have a question about this. He he comes to a conclusion but I'm not I'm not sure what the time line is, which leads back to Bullet three, which is what can we say about relationship when we shift from looking at what something is the comparison of life and free energy principle to how long it lasts."
"Speaker 2","00;06;10;01","00;06;28;23","He talks about duration or the when aspect of that. And that's the thing that kind of adds a twist to this because you can look at it as very momentary or you can look at his things as very cyclic of his expression, episodic and diachronic and you've used Kairos and there's lots and lots of ways to bring that in."
"Speaker 2","00;06;28;27","00;06;33;20","But when we do things change pretty quickly."
"Speaker 1","00;06;35;14","00;06;42;27","And it's funny you had to go to the fourth one, but was it really the fourth question? If you read it third right?"
"Speaker 2","00;06;43;19","00;06;44;02","There we go."
"Speaker 1","00;06;44;18","00;07;14;14","So the paper was published on 2222. One could have waited a year and gone for the total two. But I understand you got to get those papers out and a few of the key aims and claims. So first, using the author's words, the Entailment problem is the confusion in the Entailment relationship between free energy minimization and life. So if you've never heard the word Entailment never heard free energy, we're going to go into some of these things but the entailment problem is people being confused about Entailment."
"Speaker 1","00;07;14;24","00;07;44;03","That's a problem. In this paper, the author dissolves what's called the Entailment problem proposed here by providing a numerical example of free energy minimization in a hypothetical organism. I conclude with some brief epistemological knowledge oriented remarks that may be of interest for those who worry about the explanatory power of the FSP. And then this is the last words of the paper, which we'll return to at the end of this livestream."
"Speaker 1","00;07;44;20","00;08;04;21","The claim I set up at the start of the paper is that free energy minimization is not sufficient for life microbe Fidell. True to the unifying grip of hypotheses in historical sciences, the free energy principle is meant to account for all of that you, me, and the organism understudy in a unifying fashion."
"Speaker 1","00;08;06;22","00;08;11;23","Any thoughts on those claims will be exploring them and discussing them in the today. Yeah."
"Speaker 2","00;08;11;24","00;08;43;04","No, the only thing that I immediately went to visit was a question that I would ask people who were sort of on the other side of whatever it is that they were moving towards in terms of a sort of a professional participate participation. And so the intelligent thing for me was is it opportunity over method meaning, method entailing, opportunity or or is it met opportunity being of a method or method being entailed by opportunity?"
"Speaker 2","00;08;43;18","00;09;02;28","And that is the same kind of question that that axle looks at here. So depending on how you see that entailment things go off in completely different directions. So let's go and get into the paper now because yeah, that's something that you can't resolve until post diction."
"Speaker 1","00;09;03;25","00;09;23;15","You can expect how it'll be resolved but then you look back and it might have been different. So I'll read the abstract and then feel free to give a thought. And of course anyone watching a long life is always welcome to give comments and questions and lecture. So the abstract is I'll read the first and the third one."
"Speaker 1","00;09;24;07","00;09;50;18","Yeah, philosophical writings on the free energy principle in the life sciences often give the impression that minimizing free energy is sufficient for life, but minimizing free energy is not a sufficient condition for life. In fact, one can perfectly well conceive of a system that actively minimizes its free energy and for this very reason moves inexorably towards death. So where does the assumption of this entailment relation come from?"
"Speaker 2","00;09;52;09","00;10;17;18","There is indeed an entailment relation, but it goes the other way around. Life entails minimizing free energy. But another way, if you exist now under the right conditions, it's because you've done something like minimizing your free energy. However, the question of whether you exist tomorrow cannot be settled purely by the resorting to the fact that you'll minimize your free energy in order to get there."
"Speaker 1","00;10;18;18","00;10;37;18","The simple point I make in this paper is that the free energy principle is not concerned with a sufficient conditions of existence, but rather what must have been the case necessary. What must have been the case given that you exist? It's not about figuring out what it takes to be alive. It's about figuring out what took you there."
"Speaker 1","00;10;39;02","00;10;55;13","And I'd recommend people to put this in a speech text to speech reader. It reads just so fantastically in a robotic voice. I rarely hear that for behaviors, but I was sort of a little bit exercise bike listening to the robot talk about this, and it was just it was hilarious."
"Speaker 1","00;10;57;22","00;11;19;25","So here's the simple point in the paper. Free energy principle is not concerned with this efficient conditions of existence, but rather with must have been the case given you exist. It's worth restating because it's a simple point, but the depth of how far off one can be by missing this point is vast. It's not about figuring out what it takes to be alive."
"Speaker 1","00;11;20;01","00;11;43;19","It's about figuring out what took you there, not what took the living system there. So here's the living system, but we can even finesse that it's you. And so the red line is the system. Looking back how did I get here? Or putting kind of in a second person way, looking back at another life line, how did I get here?"
"Speaker 1","00;11;45;06","00;12;26;14","The question that is often asked by living systems, including us, is, is something alive? That's answering Schrodinger's question. Ramstad at all 2018. It's an active topic of discussion and so here's the line of another system and so it's looking at the past the present and the future of some other system and is the flip about this red arc of the system projecting back and asking what took me there or is it looking out to another system and asking whether it's going to be the ruler of like meter stick of what is alive or not."
"Speaker 1","00;12;26;28","00;12;29;18","So probably other ways to represent it. Any thoughts on adding."
"Speaker 2","00;12;30;00","00;12;53;17","Yeah it's just the what is alive thing now can be can be placed beside and when is alive. And I think that's what this paper really brings forward. If we look only at what is alive, we may over reduce may, but if we include when is alive, as you said, things get real interesting really, really fast."
"Speaker 1","00;12;55;00","00;13;15;03","And a really influential paper was first in single author 2013 life as we know it. And so that's often seen to be making a claim about the blue because it's like real life as we know it. This is like how we know what's alive. But then it's like even in the title with so few words as we know it, right?"
"Speaker 1","00;13;15;03","00;13;35;29","So even in there there's a little bit more depth. So this is a, a nice road trip. There's only a few stops, a few sections and figures. So there's an introduction and then minimizing free energy for better or worse, basically, just like you could minimize your potential energy right off a cliff, you can minimize free energy right off a cliff."
"Speaker 1","00;13;36;16","00;13;58;14","So for better or for worse, assuming life is better, we prefer to be alive There's a section on the conceptual distinctions between Bayes and the Free Energy Principle, which is very didactic. There's a numerical example presented in formalism as well as in a figure which we'll talk about a lot today, and then free energy on a wing and a prior."
"Speaker 1","00;13;59;16","00;14;37;25","The last section is called Future Direction Free Energy Minimization as a historical scientific principle, which I thought was exciting and appropriate for the paper being in biology and philosophy. So for those who are not steeped deeply in the philosophy game, there's some different terminology, but that's why the whole field is enriched by people bringing these different perspectives to bear so the keywords that are brought up prediction and post diction before and after historical sciences the free energy principle."
"Speaker 1","00;14;38;05","00;15;04;06","And then I think we added active inference and strong and B claims there are they were given as a key word, but they are key words for this discussion. So let's start with prediction. OK, I'll just say what I have on the slide then, Dean, our resident prediction matter expert. So first, never make predictions, especially about the future."
"Speaker 1","00;15;04;09","00;15;38;06","Casey Stengel or as they say in trading, either predict the price or the date, but never both. And on the Wikipedia page for prediction, there's so many different related areas. And that just tells you like, well, what is it that's related to all these areas? Things that are spooky and forward thinking, like an omen or an oracle like almost metaphysical or supernatural, all the way to things that are very technical reference, class forecasting, regression trends, expectations, forecasting."
