start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
7210	7422	A	0.9297	1	1	1	Hello
7476	7694	A	0.57	1	2	2	and
7732	8078	A	0.99995	1	3	3	welcome,
8164	8750	A	0.9732	1	4	4	everyone.
8900	9354	A	0.89014	1	5	5	It's
9402	9802	A	0.93	1	6	6	July
9866	10746	A	0.34	1	7	7	15,
10858	12446	A	0.92	1	8	8	2023.
12628	13066	A	0.51985	1	9	9	We're
13098	13630	A	0.62779	1	10	10	here
13780	14190	A	0.99958	1	11	11	in
14260	14666	A	0.72838	1	12	12	active
14698	15434	A	0.49779	1	13	13	inference
15562	15902	A	0.99981	1	14	14	model
15956	16394	A	0.53161	1	15	15	stream
16442	16750	A	0.99475	1	16	16	number
16820	17534	A	1.0	1	17	17	9.1
17572	17726	A	0.99987	1	18	18	with
17748	18186	A	0.98927	1	19	19	Aspen
18218	18890	A	0.9951	1	20	20	Paul.
19050	19470	A	0.9998	1	21	21	Today
19540	19738	A	0.99841	1	22	22	we're
19754	19934	A	0.98977	1	23	23	going
19972	20126	A	1.0	1	24	24	to
20148	20334	A	0.99986	1	25	25	have
20372	20574	A	0.9	1	26	26	a
20612	21178	A	0.62851	1	27	27	presentation
21274	21534	A	1.0	1	28	28	and
21572	21774	A	0.74	1	29	29	a
21812	22650	A	0.67838	1	30	30	discussion
22810	23470	A	0.99882	1	31	31	on
23620	24202	A	0.59245	1	32	32	efficient
24266	24938	A	0.948	1	33	33	computation
25034	25294	A	0.99936	1	34	34	in
25332	25658	A	0.99606	1	35	35	active
25674	26154	A	0.97174	1	36	36	inference.
26202	26678	A	0.98758	1	37	37	So
26804	26998	A	0.99701	1	38	38	if
27004	27138	A	0.99861	1	39	39	you're
27154	27334	A	0.99997	1	40	40	watching
27372	27670	A	0.99801	1	41	41	along
27740	28070	A	0.99888	1	42	42	live,
28140	28374	A	0.99985	1	43	43	please
28412	28614	A	0.95146	1	44	44	feel
28652	28854	A	0.99998	1	45	45	free
28892	29094	A	1.0	1	46	46	to
29132	29382	A	0.95592	1	47	47	add
29436	29874	A	0.99953	1	48	48	comments
29922	30134	A	0.92367	1	49	49	or
30172	30470	A	0.99429	1	50	50	questions
30540	30726	A	0.99961	1	51	51	in
30748	30838	A	1.0	1	52	52	the
30844	31346	A	0.76348	1	53	53	chat.
31458	32002	A	0.96025	2	1	54	Otherwise,
32066	32962	A	0.37028	2	2	55	Aswin,
33106	33462	A	0.60314	2	3	56	thanks
33516	33686	A	0.9998	2	4	57	so
33708	34038	A	0.96115	2	5	58	much
34124	34374	A	0.99993	2	6	59	for
34412	34914	A	0.48362	2	7	60	joining
34962	35510	A	0.99994	2	8	61	today.
35660	35974	A	0.99995	2	9	62	Really
36012	36262	A	0.98944	2	10	63	looking
36316	36582	A	1.0	2	11	64	forward
36636	36758	A	1.0	2	12	65	to
36764	37030	A	0.5581	2	13	66	your
37100	37720	A	0.99996	2	14	67	talk.
38810	39126	B	0.99971	2	15	68	Thank
39148	39286	B	0.99989	2	16	69	you,
39308	39666	B	0.99536	2	17	70	Daniel.
39698	39846	B	0.98785	2	18	71	Thank
39868	40006	B	0.99999	2	19	72	you
40028	40166	B	0.99986	2	20	73	so
40188	40662	B	0.99988	2	21	74	much.
40796	41142	B	0.99761	2	22	75	So,
