start	end	relevance	label
90	60980	0.7537897229194641	FamilyAndRelationships>Parenting>AdoptionAndFostering
90	60980	0.022956525906920433	FamilyAndRelationships>Parenting
90	60980	0.004497476387768984	Pets>PetAdoptions
90	60980	0.0027400401886552572	MedicalHealth>DiseasesAndConditions>MentalHealth
90	60980	0.002540089888498187	Pets
90	60980	0.0016728902701288462	Education>EarlyChildhoodEducation
90	60980	0.0014563403092324734	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
90	60980	0.0010144298430532217	Education>SpecialEducation
90	60980	0.0009813042124733329	FamilyAndRelationships>Bereavement
90	60980	0.0007420890615321696	Education>Homeschooling
61050	129870	0.9827103018760681	Pets>Birds
61050	129870	0.8579045534133911	Hobbies&Interests>Birdwatching
61050	129870	0.003069905564188957	Technology&Computing>ArtificialIntelligence
61050	129870	0.002038402948528528	Hobbies&Interests>Beekeeping
61050	129870	0.0015781274996697903	Technology&Computing>Computing>ProgrammingLanguages
61050	129870	0.0014697816222906113	Hobbies&Interests>RadioControl
61050	129870	0.0013052249560132623	MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions
61050	129870	0.0011645050253719091	Science
61050	129870	0.001013893517665565	BusinessAndFinance>Business>Sales
61050	129870	0.0008874746854417026	Sports>HuntingAndShooting
130880	183660	0.9940959215164185	Pets>Birds
130880	183660	0.5341031551361084	Hobbies&Interests>Birdwatching
130880	183660	0.006826802622526884	Hobbies&Interests>RadioControl
130880	183660	0.0035981740802526474	BusinessAndFinance>Industries>AviationIndustry
130880	183660	0.003141706809401512	Technology&Computing>ArtificialIntelligence
130880	183660	0.0028498268220573664	FamilyAndRelationships>Parenting>ParentingBabiesAndToddlers
130880	183660	0.0023395579773932695	Pets>Reptiles
130880	183660	0.0022868523374199867	Education>LanguageLearning
130880	183660	0.002108373213559389	MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions
130880	183660	0.0013682342832908034	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
193470	230622	0.9983683228492737	Pets>Birds
193470	230622	0.9974225759506226	Hobbies&Interests>Birdwatching
193470	230622	0.005693422164767981	Sports>HuntingAndShooting
193470	230622	0.0018963252659887075	Pets>Reptiles
193470	230622	0.0016901635099202394	MusicAndAudio
193470	230622	0.0012054656399413943	Pets>Cats
193470	230622	0.0008769040578044951	BusinessAndFinance>Industries>AviationIndustry
193470	230622	0.0008644965710118413	PopCulture
193470	230622	0.0008325906237587333	Science
193470	230622	0.0007027832907624543	Hobbies&Interests>Beekeeping
230766	287730	0.9959409236907959	Pets>Birds
230766	287730	0.9326170682907104	Hobbies&Interests>Birdwatching
230766	287730	0.002168480306863785	Hobbies&Interests>Beekeeping
230766	287730	0.0009943656623363495	Sports>HuntingAndShooting
230766	287730	0.0007215469377115369	Shopping>SalesAndPromotions
230766	287730	0.0004872694262303412	MedicalHealth>DiseasesAndConditions>LungAndRespiratoryHealth
