start	end	paragNum	speaker	confidence	startTime	wordCount	text
1770	29080	1	A	0.99987	00:01	64	Hello, everyone. It is June 9, 2022, and it's chapter three, week one, and it's the first cohort of the textbook group. We're going to go to the questions. There weren't any ideas added for three, but if people have any key themes or any ideas that they picked up on with three, they can add them here. Otherwise we'll go to the questions.
30090	67250	2	A	0.98	00:30	87	And also if people have questions in the chat, or it would be also great just to take notes or add questions and continue to upload them. And then next week we'll continue the discussion on three. So this is just the opening set of questions, maybe just the first ideas of the book. Turning to questions, now that we've at least gone through chapter two once and part of chapter three, or the whole thing of chapter three, what is the high road to active inference?
78740	90950	3	A	0.99999	01:18	27	What does anyone think about the high road to active inference or about this low road high road construct that is used in chapters two and three?
94220	100990	4	A	1.0	01:34	20	Just broadly, how did the approach of chapter three feel different than the approach or the topics of chapter two?
112160	124572	5	A	0.69044	01:52	29	JF and then Ali. I just want. To make the Joe comment that the. High road approach is what first grabbed. Me when I encountered the free energy principle.
124716	136820	6	B	0.71	02:04	18	That what really fascinated me, that there. Was an attempt at a unifying answer. To self organization, cognition.
140380	151130	7	A	0.57	02:20	24	That this could. All be brought together around some relatively. Sparse number of concepts. That's what grabbed me much more than the lower road.
153280	156300	8	A	0.99928	02:33	6	Thank you, Ali and then Ben?
159040	219132	9	C	0.97487	02:39	114	Well, yeah, reading chapter three actually clarified my previously held, in fact wrong belief that previously I thought that a low road was a kind of bottom off approach and the high road is top down approach. But now I see that low road was basically tackling the problem of active inference from the inferential point of view and from the statistical and inferential point of view. But in the high road we have a much more generalized and much more, let's say, all encompassing view to tackle the problem of active inference, namely by way of defining markup blankets and all the properties of living organisms and so on. Awesome. Thank you, Ben.
219196	242756	10	A	1.0	03:39	74	And then anyone else who raises their hand. And also you can take notes on this idea of the book, like high road generally. Ben and then Mike. Yeah, I think for me as well, this chapter three and the high road has been an easier road in. And the thing that I noticed about it was, it seems to me, so they say in the introduction, that active inference is a normative theory.
242868	269200	11	D	1.0	04:02	85	I feel like the high road, to me, feels there's much more normativity in the high road. It's an account of what organisms have to do. And I think compared to the previous chapter, I think chapter two felt a lot more descriptive for me. I'm not sure other people would. Maybe that's just the way that I was reading it, but it felt like chapter three was a lot more kind of it had a more normative force to it that I really enjoyed.
270420	271840	12	A	0.99994	04:30	3	Thank you, Mike.
281430	307500	13	E	0.60753	04:41	67	There we go. Sorry, my computer was not responding. So I went through a similar experience as Ollie described in terms of going into it, thinking about bottoms up and top down and coming out of it, thinking about it differently. I feel like in chapter three there's still a lot to unpack around the Markov blanket. So that is still capturing this inferential nature of things.
308190	324930	14	E	0.61	05:08	44	It still has a Bayesian quality like what we saw in chapter two. But it also, for me at least, it still feels a bit opaque at this point in terms of this sort of indirect influence that's taking place across the Markov blanket.
326950	335430	15	A	0.99997	05:26	20	Awesome. Okay, any other comments? Otherwise we're going to go to the questions and we'll approach many of those topics.
340340	386570	16	A	1.0	05:40	75	Okay, first question regarding the Markov blanket explanation. On page 43 and box 3.1, they write, no additional information about the future is gained by finding out about the past. Assuming we know the present, how can this be true? That's one question they define regarding the Markov blanket as the set of variables that mediate all statistical interactions between a system and its environment. What is a statistical rather than a non statistical interaction?
390110	413010	17	A	0.99983	06:30	57	They write that they've supplemented conditional independencies with dynamical constraints so that the flows do not depend upon states on the opposite side of the blanket. Why does independence between the flows on the two sides of the blanket matter so much? All right, great. So who would like to give a thought on this? First question?
413160	421000	18	A	0.99991	06:53	23	How can it be true about Marco blankets that no additional information about the future is gained by finding out about the past?
432790	454966	19	E	0.89167	07:12	54	So I added a note in there. You can tell me if this is correct or not with regard to Markov chains that as I understand the Markov chain in its present state is effectively capturing all the information about the past. So I assume that translates into the Markov blanket. Yes. Great comment.
454998	505930	20	A	0.58	07:34	118	And a Markov chain is used very broadly. And just to give one example, it's like the current state of the chessboard, knowing more about previous moves doesn't tell you more about the future. And so it's like it's a one Markov chain because the dependency is only about that one time step. Now if it were to violate that condition of being a one Markov blanket through time and have like a three Markov blanket, that would mean that the same board position, depending on what move happened three before, was still having some influence on how the system evolved. That wouldn't violate the Markovian property, it would just make it a different kind of Markov chain.
