"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;02;12","00;00;30;13","Squeeze Hello, everyone. Welcome to Team Come Podcast number two. This is going to be a journal discussion of Ramstad at all. 20, 20. And it is going to be a great discussion. I'm really looking forward to it. So before we start off the discussion of the paper, could the other two panelists introduce themself? Maybe Sasha first? Sure. Hi, my name is Sasha."
"Unknown","00;00;30;14","00;00;35;02","I'm a neuroscientist and free energy enthusiast."
"Unknown","00;00;37;19","00;01;10;24","And developer. Hello. My name is Ron and I'm just interested in active, influenced stuff. And today, we got to read some task book Yes, absolutely. A tough book. So does the screen look OK for sharing my slides? All right. Here we go. So the structure of this discussion will be as follows. First, we'll talk about some warm up questions."
"Unknown","00;01;11;16","00;01;42;01","Then we're going to jump into the paper discussion we'll go through the abstracts and the big questions, making sure that we really understand how the authors summarize their own work. Then we'll look at the roadmap of the paper, which are just the section headers to understand how they kind of get from A to Z. We'll review some of the key claims and the aims of the paper so that we can evaluate later on whether the claims are justified or whether they end up achieving the aims that they set out to to achieve."
"Unknown","00;01;43;01","00;02;03;13","Then we're going to go through each of the six figures of the paper and then, if not addressed during a through RD, we'll have extra time at the end to discuss any other questions about the paper or related topics. And we have some other figures that we could put up if we need to. So here we go with the warm up questions."
"Unknown","00;02;03;26","00;02;20;09","First, what is Symantec's or what does the word make you think of when you first hear the word semantics? And you might want to think about logical and lexical semantics? Any thoughts there, Sasha?"
"Unknown","00;02;22;18","00;02;52;20","Um, yeah. I think this is kind of the getting into the confusing theme of the paper where you have to be extremely specific with the language that you use. And so to me, semantics means how we use words and how we make meaning OK, very nice. And the way that we use words, the meaning of words is often what people mean by semantics, like syntax is how it's written."
"Unknown","00;02;52;27","00;03;13;07","And then semantics, or at least the semantics of words, is about how the words are related to each other. And then also we have logical semantics, which is just purely about logical statements. It may or may not have any word representation behind it. So there's that word representation. And this is definitely one of the key words of the paper."
"Unknown","00;03;13;12","00;03;17;29","So maybe, Yvonne, what do you think about or what is the representation mean to you?"
"Unknown","00;03;20;20","00;04;10;09","To me, as we can say as as we as we are saying. Yeah. Well, we actually represent in our mind different different things behind different conceptions. So it's always hard to understand not always, but usually we have to understand what people are saying when they use OneNote Another concept. Yep. And that vagueness about the term representation is really one of the things that the paper sets out to clarify, because a lot of times people will use the word representation, assuming that one must exist."
"Unknown","00;04;10;12","00;04;33;23","So if you're thinking of elephants, there must be some neural state in your head that represents an elephant. Otherwise, how could you be thinking about an elephant? And then this paper is going to really drill down. What is the relationship between that conception and the neural representation Next question. What is intentionality? Who or what has it just kind of off the cuff?"
"Unknown","00;04;33;23","00;05;07;02","Because, of course, this is a big topic, but what does intentionality mean? Who gets to have intentionality? Either of you I think intention is beginning when when someone once wanted to do something. Yes, intention. It's about the future. So I will do it. In the future."
"Unknown","00;05;09;11","00;05;42;17","Any thoughts there Yeah, another wonderfully vague word and we often talk about in interpreting other people's actions, whether or not we can infer their intent. And of course, that gets quite messy. But with how vague the word is, you could say that everything has intention because it you know, even Iraq knows that it will continue to stay Iraq in its sort of thermodynamic landscape."
"Unknown","00;05;43;18","00;06;03;20","Very nice. And this is sort of that pattern cyclist twist, which is do physical objects have intention or what about criminal intent? Do humans have intention or how would we even know And then how are narratives related to semantics? And then I'll just throw in the last one. There are narratives real or in what sense are narratives real?"
"Unknown","00;06;11;00","00;06;38;03","Any thoughts? Yvonne or we can move on. It's really it's really hard philosophical questions about our narratives, real or not. Agreed. I mean, this is really it's why it's the last question before we jump into the paper, because narratives are real, like Harry Potter is real. It's really a narrative. But then, of course, you go into it a little bit deeper and everybody has their own interpretation of the narrative."
"Unknown","00;06;38;11","00;07;01;08","Well, it's real. But everyone has a different reality. And then is that real? Well, that's kind of what we want to explore. And yes, it's a different tool than people expect. The usual tools that people would expect to discuss these topics would be very qualitative and wordy philosophy arguments. And this is going to be pretty totally different approach involving the free energy principle."
"Unknown","00;07;01;29","00;07;24;17","So here we go. The paper that we're discussing today is a recently accepted paper from the Journal of Entropy, but we're reading off of the version that we found on ResearchGate, and the paper is called Is the Free Energy Principle A Formal Theory of semantics from variation or density dynamics to neural and phenotypic representations. So a lot of new words."
