"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;14;20","00;00;48;01","Hello and welcome to the Active Inference Lab. This is Active Inference live stream number 19.2 on April 13th. 20, 21. So welcome everyone and thank you for joining. We are the Active Inference Lab. We are a participatory online lab that is communicating, learning and practicing active inference. You can find us at the links that are listed here this is recorded in an archived live stream, so please provide us with feedback so that we can be improving on our work."
"Speaker 1","00;00;49;03","00;01;22;08","All backgrounds and perspectives are welcome here and we will be following good video etiquette for livestreams. Today we're in the follow up discussion. 19.2 our third discussion following on the zero contextualizing video and the dot one first discussion last week with Caspir and everyone else. And so today in 19.2, we're going to be continuing this discussion on deeply felt affect, hearing some slides from Caspir, bringing up some of these questions that we're having about implications and other topics."
"Speaker 1","00;01;23;16","00;01;56;06","So really the goal is just to learn and discuss and we'll be going through whatever we need to and next week and beyond, we'll be discussing different papers. So let's just do a quick round of introduction and then we can see and hear what Caspir has brought to share with us today. So I'll start. I'm Daniel. I'm a post-doc in California, and I'll pass it to Scott Scott."
"Speaker 2","00;01;56;06","00;02;11;25","David, I'm the director of the Information Risk and Synthetic Intelligence Research Initiative at the University of Washington Applied Physics Lab. And I'll transfer it to Alex Thanks."
"Speaker 3","00;02;12;27","00;02;24;05","I'm Alex. I'm a researcher in Systems Management School in Moscow, Russia. And I set blue Good morning."
"Speaker 4","00;02;24;05","00;02;42;27","I am Blue Knight. I'm an independent research consultant based out of New Mexico. And I will pass it to Dean I am Dean. I'm up here in Calgary, Canada, retired, trying to keep up with all this activity and stuff. I'll pass to Stephen Hello."
"Speaker 5","00;02;42;27","00;03;00;09","I'm Stephen. I'm in Toronto. I'm just working on a practice base. I do a lot of work with participatory theater and social topographies for exploring community development, and I'll pass it over to I think it's now Casper. Is that right?"
"Speaker 3","00;03;01;17","00;03;16;15","Yes. So my name is Casper Hespe. I'm a busy student at the University of Amsterdam focusing on the emergence of social cognition in development and evolution."
"Speaker 3","00;03;18;19","00;03;57;08","And today I'll be will be continuing standing on so from last time. So I'll be mostly assuming that your already listen to that lecture as well. But just for for everybody's sanity, I'll get the short intro on what we've been discussing so far. And just to describe the context of this research and I was I was when I started this particular topic, deeply felt effects for this paper."
"Speaker 3","00;03;58;10","00;04;32;01","I was in the process of setting up the topic of my busy research and focusing on social cognition. But then in doing that, I realized that we were seriously lacking. There were serious gaps in the literature on how we actually connect from our bodily existence to an abstract social world, our expectations about our social world and shaped the way we feel physically and how that's recursive we shapes the way we think about our social environments."
"Speaker 3","00;04;33;16","00;05;21;22","And that's where I actually got into this. I don't know you colors or rabbit hole of effects and emotions because I think that affected and it's basically the kind of through emotions. It's what links the social world, the abstract social relations that we are experts at innately safe and to a large extent, if you look at the efficiency with which children in elementary school kind of track each other's popularity, and where they're part of the group or not in this kind of and I mean, of course, we're not making I know this dichotomy of nature and nurture, but it's an emergence."
"Speaker 3","00;05;21;24","00;06;02;11","I mean, it's like there's an interaction going on and it's you can say that we're you know, one of the things we teach each other to do, and that's where our system is kind of prepared to do in a large, large degree. Is to track events happening in our social environments. And from an evolutionary perspective, that's a very logical thing to do because for hundreds of thousands of years, you could say our each of our, our, our survival would be entirely dependent on our capacity to be part of the group, so to speak."
"Speaker 3","00;06;03;06","00;06;48;24","Our capacity to function in a group complex, not just on an individual level, but also on the group level. So our ability to survive as a species depends on our capacity to coordinate and distribute tasks and specialize in different directions. So in the very same way, shaping and basically forming a body at the higher level of organization and just like the cells in our bodies are differentiated in different directions we as humans have to differentiate ourselves to form one large functioning body and and you think like, what does this have to do with the paper?"
"Speaker 3","00;06;48;25","00;07;42;16","All essentially the idea is that the affective states, as we talked about them, less time in terms of kind of subjective fitness, we focus largely on the affective states of single agents doing some task in like a teammate's but today we can move towards a steps beyond that and in particular the way in which tracking the effective states of others in in the body so to speak in the unit of organization as a group and how that's tracking can allow you to to find your place your body just in a completely analogous to the way which cells track each other's stress signals in the body."
