start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
410	960	A	0.78767	1	1	1	You.
7860	8368	B	0.98538	2	1	2	Hello
8454	8752	B	1.0	2	2	3	and
8806	9410	B	0.99997	2	3	4	welcome.
9940	10396	B	0.89026	2	4	5	It's
10428	10716	B	1.0	2	5	6	March
10748	11324	B	0.62	2	6	7	17,
11372	12528	B	0.97	2	7	8	2023.
12614	12956	B	0.72314	2	8	9	We're
12988	13232	B	0.99976	2	9	10	here
13286	13504	B	0.99989	2	10	11	in
13542	14076	B	0.76054	2	11	12	active
14108	14524	B	0.59554	2	12	13	Livestream.
14572	14832	B	0.99722	2	13	14	Number
14886	16290	B	0.96	2	14	15	53.0.
16820	17232	B	0.73146	2	15	16	Welcome
17286	17456	B	0.82	2	16	17	to
17478	17616	B	1.0	2	17	18	the
17638	18108	B	0.86662	2	18	19	active
18124	18844	B	0.99162	2	19	20	institute.
18972	19308	B	0.95611	3	1	21	We're
19324	19456	B	0.99	3	2	22	a
19478	20252	B	0.98519	3	3	23	participatory
20316	20640	B	1.0	3	4	24	online
20710	21244	B	0.97848	3	5	25	institute
21292	21456	B	0.99996	3	6	26	that
21478	21664	B	1.0	3	7	27	is
21702	22300	B	0.98758	3	8	28	communicating,
22380	22672	B	0.99951	3	9	29	learning
22726	22944	B	0.58	3	10	30	and
22982	23660	B	0.70577	3	11	31	practicing
23740	24156	B	0.99971	3	12	32	applied
24188	24476	B	0.99813	3	13	33	active
24508	25068	B	0.99	3	14	34	inference.
25164	25328	B	0.9996	3	15	35	You
25334	25456	B	0.83344	3	16	36	can
25478	25664	B	1.0	3	17	37	find
25702	25856	B	1.0	3	18	38	us
25878	25968	B	1.0	3	19	39	at
25974	26096	B	1.0	3	20	40	the
26118	26396	B	0.9991	3	21	41	links
26428	26576	B	0.99965	3	22	42	on
26598	26688	B	1.0	3	23	43	the
26694	27436	B	0.99187	3	24	44	slide.
27628	27936	B	0.99983	3	25	45	This
