"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;12;14","00;00;52;09","Hello and welcome, everyone. This is the Active Insurance Lab. It is active inference. Live live stream number 26.0 on August six, 2021. We're going to be discussing the paper. Bayesian Mechanics for Stationary Processes. Welcome to Active Inference Live, everyone. We are a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links on this slide This is a recorded and an archived live stream, so please provide us with feedback so that we can improve on our work All backgrounds and perspectives are welcome here as well."
"Speaker 1","00;00;53;21","00;01;14;11","Today, as you can find out at this short link, we're going to be having the context video for the discussions on August 10th and 17th in number 26.1 and 26.2, which are going to be group discussions with some of the authors joining. So if you want to join for any of these talks or discussions, then please just let us know."
"Speaker 1","00;01;14;24","00;01;46;04","And also we have a few weeks where we don't have the paper decided so if you have a suggestion and want to be in those discussions, let us know. All right. Today in item stream number 26.0, the goal is going to be to learn and discuss this paper, Bayesian Mechanics for Stationary Processes by de Costa, first in Haines and probably Otis, which was posted in June 2020 on this video, just like all the dot zeros is just an introduction to some of the ideas and a walk through the paper."
"Speaker 1","00;01;46;04","00;02;08;13","One way, it's not a review or a final word. We're going to give some overview to the paper, then address a few of the key words from a big picture perspective. Then go through the figures in the formalism I'm Daniel and I'm postdoc researcher in Davis, California."
"Speaker 1","00;02;10;28","00;02;47;29","So in this paper, the aims in the claims are laid out as follows They wrote in this paper, we considered the consequences of a boundary mediating interactions between states, internal and external, to a system such as about interfaces and interactions. That's the first point. Unpacking this notion we found that the states internal to a Markov blanket look as if they perform variational Bayesian inference, optimizing beliefs about their external counterparts so when the boundaries set up in a certain way for which kinds of systems, that's what we'll be asking."
"Speaker 1","00;02;49;22","00;03;13;08","How do those systems look from the outside or what does it look as if they're doing? And then three, when subdividing the blanket into sensory and active states, we found that autonomous states perform active inference and various forms of stochastic control, i.e. generalizations of PID control. So a lot of these terms like Variational, Bayesian, Markov, blanket, PID control we're going to be talking about more."
"Speaker 1","00;03;13;08","00;03;42;21","But at the overview level, that's the aims and claims as the authors write them the abstract states that the paper develops a Bayesian mechanics for adaptive systems. And then there's only these three claims. Again, which are again related to the blanket and adaptiveness of systems. And then this partitioning of the interface into sense and action. So first we model the interface between a system and its environment with a marker and blanket."
"Speaker 1","00;03;43;10","00;04;11;03","This force conditions under which states internals of the blanket encode information about external states. Second, we introduce dynamics and represent adaptive systems as Markov blankets at steady state. This allows us to identify a wide class of systems whose internal states appear to infer external states consistent with variation inference in Bayesian statistics and theoretical neuroscience. Finally, oops, we partitioned a blanket into sensory and active states."
"Speaker 1","00;04;11;26","00;04;51;09","It follows that active states can be seen as performing active inference and well known forms of stochastic control, such as PID control, which are prominent formulations of adaptive behavior in theoretical biology and engineering. So this is going to be relating to math and physics with Markov blankets and the far from equilibrium thermodynamics component and information theory. And then it's also going to be developed into some domain specific cases or shown to be a generalization of domain specific cases like theoretical biology and engineering these are the sections of the paper."
"Speaker 1","00;04;51;19","00;05;16;20","So first there's an introduction which has some of the general concepts. Then there's a section on Mars called Blankets which is going to be a key framework and a key formalism to track because it's kind of what the paper's about. So first technical sections about the Markov blankets, followed by a discussion of how that relates to Bayesian systems or certain types of Bayesian systems."
"Speaker 1","00;05;17;13","00;05;53;14","And then this general Bayesian framework is then sort of specified towards an active inference model, specifically with an eye towards stochastic control. And then there's a discussion and conclusion, and then there's three supplemental sections related to the synchronization map, which is about the synchronization of internal and external states and how that's related to some math results. There's the Helmholtz decomposition which is related to vector fields and splitting them into different components."
"Speaker 1","00;05;53;22","00;06;33;08","And then there's the free energy computation and some more details related to what exactly that formalism is used us here the key words of the paper were variational, Bayesian inference, non equilibrium, steady state, Markov, blanket free energy principle predictive processing and active inference. So first 94 were non equilibrium, steady state. Here's a figure from this paper stable, unstable and metastable states of equilibrium definitions and applications to human movement."
"Speaker 1","00;06;33;16","00;06;57;02","So there's going to be some mathematical definitions and uses of non equilibrium steady state, but this is a domain specific usage that gets some of the nuances. There's not just one single way to frame equilibrium, especially for dynamical systems. And this is show us with an example of a person in movement. So there might be a total thermodynamic equilibrium like death."
"Speaker 1","00;06;57;12","00;07;22;05","But even within the non death regime, there are still many types of equilibrium. There's lying down there sitting in a chair, there's a walking steady state, there's this metastable state, and then there's unstable states at equilibrium. So if you just questions would be like, what does it mean to have equilibrium of a measurement or a system at a given level?"
"Speaker 1","00;07;22;05","00;07;49;22","And what's the difference between that static or just something on the ground versus a dynamic equilibrium, like something that maintains its position and gives us energy to do that? So in those cases, where does the energy come from? How does this relate to dissipated systems? So something where there's energy to be expended like a battery or a tornado, and how does that relate to adaptive systems and predictive systems?"
"Speaker 1","00;07;50;19","00;08;19;25","Which ones are related to active inference? One or both? And what about when there are multilevel systems of equilibrium? So some that are higher frequency or shorter time scale or smaller spatial scale and others that are broader? And also what if we want to have action oriented models of those systems? So we want to have the description that's optimal for some other set of requirements other than just accurate measurement."
"Speaker 1","00;08;20;21","00;08;29;26","And that's where this paper is going to be kind of headed, is thinking about dynamical systems in general and looking at equations that relate to solving them."
"Speaker 1","00;08;31;26","00;09;02;02","Another keyword was Variational Bayesian inference, and there's a lot of good literature on this topic from a lot of different perspectives. But this article had a good way of phrasing it, which is that variational inference methods consist in finding the best approximation of a distribution among a Parametrized family. And in contrary to sampling approaches, a model is assumed, which is the parameter ized family, implying a bias but also a lower variance."
