start	end	relevance	label
4740	38272	0.9164783358573914	NewsAndPolitics
4740	38272	0.37459972500801086	NewsAndPolitics>NationalNews
4740	38272	0.22256408631801605	Technology&Computing>Computing>Internet>SocialNetworking
4740	38272	0.20517589151859283	Hobbies&Interests>ContentProduction
4740	38272	0.13527566194534302	BusinessAndFinance>Industries>MediaIndustry
4740	38272	0.13309049606323242	PopCulture>CelebrityScandal
4740	38272	0.06383266299962997	NewsAndPolitics>InternationalNews
4740	38272	0.007825667969882488	Technology&Computing>Computing>Internet>InternetForBeginners
4740	38272	0.005959958303719759	Technology&Computing>Computing>Internet>Search
4740	38272	0.005445895716547966	MusicAndAudio>TalkRadio>EducationalRadio
38326	64632	0.8827186822891235	Hobbies&Interests>ParanormalPhenomena
38326	64632	0.12623214721679688	Religion&Spirituality>Spirituality
38326	64632	0.04109128192067146	Religion&Spirituality
38326	64632	0.020635521039366722	Science
38326	64632	0.004107375629246235	Hobbies&Interests>Sci-fiAndFantasy
38326	64632	0.003958179149776697	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
38326	64632	0.003510692622512579	Technology&Computing>VirtualReality
38326	64632	0.003197605488821864	MedicalHealth>DiseasesAndConditions>MentalHealth
38326	64632	0.0030119996517896652	FineArt>DigitalArts
38326	64632	0.00293051078915596	Hobbies&Interests>ContentProduction
64766	94100	0.7375143766403198	Hobbies&Interests>ParanormalPhenomena
64766	94100	0.5427237153053284	Religion&Spirituality>Spirituality
64766	94100	0.1316683441400528	Science
64766	94100	0.1270398050546646	Religion&Spirituality
64766	94100	0.02722438983619213	Religion&Spirituality>Agnosticism
64766	94100	0.018047267571091652	Technology&Computing>ArtificialIntelligence
64766	94100	0.011143235489726067	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
64766	94100	0.003461668035015464	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
64766	94100	0.002661611419171095	Science>Physics
64766	94100	0.0025428205262869596	HealthyLiving>Wellness>AlternativeMedicine
94250	107800	0.9895469546318054	Religion&Spirituality>Spirituality
94250	107800	0.8232991099357605	Religion&Spirituality
94250	107800	0.721671462059021	Hobbies&Interests>ParanormalPhenomena
94250	107800	0.38575810194015503	Science
94250	107800	0.02356809377670288	Religion&Spirituality>Agnosticism
94250	107800	0.019113175570964813	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
94250	107800	0.013850688003003597	Religion&Spirituality>Buddhism
94250	107800	0.011769288219511509	HealthyLiving>Wellness>AlternativeMedicine
94250	107800	0.006602820940315723	Religion&Spirituality>Astrology
94250	107800	0.006123985629528761	Religion&Spirituality>Hinduism
107950	135968	0.8410932421684265	Science
107950	135968	0.7840189933776855	Religion&Spirituality>Spirituality
107950	135968	0.7086977958679199	Hobbies&Interests>ParanormalPhenomena
107950	135968	0.4163397550582886	Religion&Spirituality
107950	135968	0.03533850237727165	Religion&Spirituality>Agnosticism
107950	135968	0.015008226037025452	Technology&Computing>ArtificialIntelligence
107950	135968	0.005033350083976984	MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders
107950	135968	0.004947781562805176	Science>Physics
107950	135968	0.0034836078993976116	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
107950	135968	0.003327680518850684	Technology&Computing
136134	163300	0.9731538891792297	Science
136134	163300	0.7954820990562439	Hobbies&Interests>ParanormalPhenomena
136134	163300	0.14475415647029877	Religion&Spirituality>Spirituality
136134	163300	0.056602559983730316	Religion&Spirituality
136134	163300	0.011719079688191414	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
136134	163300	0.010707473382353783	HealthyLiving>Wellness>AlternativeMedicine
136134	163300	0.009023540653288364	Religion&Spirituality>Agnosticism
136134	163300	0.004564716015011072	Religion&Spirituality>Astrology
136134	163300	0.0036018535029143095	Science>Physics
136134	163300	0.0018555684946477413	Hobbies&Interests>Sci-fiAndFantasy
163380	190700	0.8695841431617737	Science
163380	190700	0.5860314965248108	Hobbies&Interests>ParanormalPhenomena
163380	190700	0.03688615560531616	Religion&Spirituality>Spirituality
163380	190700	0.00902073085308075	Religion&Spirituality
163380	190700	0.0068349288776516914	Science>Physics
163380	190700	0.005187898874282837	Religion&Spirituality>Astrology
163380	190700	0.005144243128597736	Technology&Computing>ArtificialIntelligence
163380	190700	0.003640503389760852	Religion&Spirituality>Agnosticism
163380	190700	0.0035727303475141525	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
163380	190700	0.0035193206276744604	HealthyLiving>Wellness>AlternativeMedicine
190780	219688	0.9165603518486023	Hobbies&Interests>ParanormalPhenomena
190780	219688	0.7935141921043396	Science
190780	219688	0.1336062252521515	Religion&Spirituality>Spirituality
190780	219688	0.06687726825475693	Religion&Spirituality
190780	219688	0.011484728194773197	Religion&Spirituality>Agnosticism
190780	219688	0.00462362403050065	HealthyLiving>Wellness>AlternativeMedicine>HolisticHealth
