start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
650	1246	1	A	0.45805	1	1	You.
1428	1822	2	A	0.93763	1	2	Hello
1876	2478	2	A	0.99997	2	3	everyone.
2644	2974	3	A	1.0	1	4	It
3012	3502	3	A	0.99021	2	5	is
3636	4026	3	A	0.79	3	6	June
4058	4350	3	A	0.67	4	7	2,
4420	4766	3	A	0.72	5	8	2022
4788	6174	3	A	0.91	6	9	and
6212	6458	3	A	0.74514	7	10	we're
6474	6702	3	A	0.69737	8	11	in
6756	7022	3	A	0.99184	9	12	week
7076	7438	3	A	0.53	10	13	five
7524	7774	3	A	1.0	11	14	of
7812	8234	3	A	0.97861	12	15	textbook
8282	8590	3	A	0.99979	13	16	group
8660	9114	3	A	0.92675	14	17	cohort
9162	9760	3	A	1.0	15	18	one.
10370	10986	4	A	0.72384	1	19	We're
11098	11374	4	A	0.99999	2	20	having
11412	11566	4	A	0.99848	3	21	our
11588	11822	4	A	1.0	4	22	second
11876	12538	4	A	0.99998	5	23	discussion
12634	13230	4	A	0.99941	6	24	on
13380	13914	4	A	0.99987	7	25	chapter
13962	14560	4	A	1.0	8	26	two
15170	15920	4	A	0.99	9	27	and
16290	16654	4	A	0.99991	10	28	we
16692	17374	4	A	0.99965	11	29	will
17572	17934	4	A	1.0	12	30	get
17972	18222	4	A	1.0	13	31	right
18276	18494	4	A	1.0	14	32	to
18532	18686	4	A	1.0	15	33	the
18708	19280	4	A	0.99985	16	34	questions.
19810	20270	5	A	1.0	1	35	First,
20340	20526	5	A	0.9999	2	36	just
20548	20734	5	A	0.99967	3	37	wanted
20772	21070	5	A	0.81	4	38	to
21140	21610	5	A	0.99841	5	39	highlight
21690	21934	5	A	1.0	6	40	the
21972	22266	5	A	0.99972	7	41	Math
22298	22590	5	A	0.9994	8	42	learning
22660	23086	5	A	0.99998	9	43	group,
23188	23598	5	A	0.99996	10	44	especially
23684	24030	5	A	0.99993	11	45	for
24100	24382	5	A	0.99998	12	46	those
24436	24870	5	A	0.98158	13	47	who
24980	25640	5	A	0.97314	14	48	are
26250	26806	5	A	0.88623	15	49	not
26908	27426	5	A	0.99895	16	50	regularly
27458	27778	5	A	0.91492	17	51	attending
27794	27878	5	A	1.0	18	52	the
27884	28194	5	A	0.9999	19	53	meetings
28242	28550	5	A	0.99999	20	54	yet.
28620	28854	6	A	1.0	1	55	The
28892	29186	6	A	0.99996	2	56	meetings
29218	29366	6	A	0.99987	3	57	are
29388	29478	6	A	0.63669	4	58	on
29484	29794	6	A	0.99	5	59	19
29842	30354	6	A	0.99809	6	60	UTC
30402	30566	6	A	0.99949	7	61	on
30588	31154	6	A	0.95464	8	62	Wednesdays.
31202	31654	7	A	0.99997	1	63	But
31772	32054	7	A	0.99999	2	64	just
32092	32246	7	A	0.99998	3	65	with
32268	32840	7	A	0.50438	4	66	everything,
33690	34066	7	A	0.99995	5	67	don't
34098	34246	7	A	1.0	6	68	let
34268	34454	7	A	1.0	7	69	the
34492	34994	7	A	0.99328	8	70	synchronous
35042	35446	7	A	0.99977	9	71	time
35548	36066	7	A	0.84739	10	72	dissuade
36098	36486	7	A	0.98747	11	73	you.
36588	36806	8	A	0.99995	1	74	We
36828	37014	8	A	0.99995	2	75	can
37052	37254	8	A	0.95136	3	76	set
37292	37506	8	A	1.0	4	77	up
37548	37706	8	A	0.44384	5	78	other
37728	38134	8	A	0.99874	6	79	synchronous
38182	38490	8	A	0.99973	7	80	times
38560	38794	8	A	0.87881	8	81	if
38832	39034	8	A	0.99999	9	82	people
39072	39226	8	A	0.99997	10	83	want
39248	39386	8	A	1.0	11	84	to
39408	40102	8	A	0.90647	12	85	cowork.
40246	40554	9	A	1.0	1	86	And
40592	41082	9	A	0.78012	2	87	also
41216	41514	9	A	0.65	3	88	the
41552	42086	9	A	0.99	4	89	resources
42118	42266	9	A	0.98	5	90	and
42288	42378	9	A	1.0	6	91	the
42384	43046	9	A	0.65388	7	92	modifications
43078	43226	9	A	0.88419	8	93	are
43248	43482	9	A	0.92245	9	94	all
43536	44502	9	A	0.98444	10	95	asynchronous.
44646	45098	10	A	0.99981	1	96	So
45184	45478	10	A	0.92193	2	97	we've
45494	45626	10	A	0.99958	3	98	been
45648	45834	10	A	1.0	4	99	doing
45872	46214	10	A	0.99539	5	100	several
46262	46570	10	A	1.0	6	101	things
46640	46826	10	A	0.99992	7	102	in
46848	47322	10	A	0.8	8	103	the
47456	47846	10	A	0.96153	9	104	Math
47878	48170	10	A	0.83382	10	105	learning
48240	48860	10	A	0.58714	11	106	group.
49550	49914	11	A	1.0	1	107	First,
49952	50166	11	A	0.99137	2	108	we've
50198	50394	11	A	1.0	3	109	been
50432	50982	11	A	0.9965	4	110	sharing
51126	51578	11	A	0.99996	5	111	important
51664	52294	11	A	0.96	6	112	resources
52342	52554	11	A	1.0	7	113	and
52592	53206	11	A	0.68011	8	114	categorizing
53238	53590	11	A	0.99999	9	115	them.
53680	53934	12	A	0.99995	1	116	So
53972	54126	12	A	0.99997	2	117	if
54148	54382	12	A	0.99995	3	118	somebody
54436	54702	12	A	0.99999	4	119	wants
54756	55358	12	A	1.0	5	120	to
55524	55854	12	A	0.99975	6	121	look
55892	56046	12	A	0.95	7	122	at
56068	56158	12	A	1.0	8	123	a
56164	56382	12	A	0.98881	9	124	video
56436	56606	12	A	0.91543	10	125	on
56628	56862	12	A	0.63103	11	126	something
56916	57134	12	A	0.94245	12	127	or
57172	57326	12	A	0.99998	13	128	find
57348	57438	12	A	1.0	14	129	a
57444	57834	12	A	0.99949	15	130	textbook
57882	58046	12	A	1.0	16	131	on
58068	58254	12	A	1.0	17	132	something,
58292	58446	12	A	0.99973	18	133	or
58468	58606	12	A	0.99998	19	134	if
58628	58766	12	A	0.99999	20	135	you
58788	58926	12	A	0.99992	21	136	come
58948	59182	12	A	1.0	22	137	across
59236	59502	12	A	0.99999	23	138	something
59556	60106	12	A	0.96749	24	139	useful,
60218	60494	12	A	1.0	25	140	just
60532	60734	12	A	0.72934	26	141	add
60772	61118	12	A	0.94	27	142	it
61204	61886	12	A	0.99998	28	143	here.
62068	62366	13	A	1.0	1	144	And
62388	62718	13	A	0.99385	2	145	then
62804	63006	13	A	0.99991	3	146	if
63028	63166	13	A	0.99867	4	147	you
63188	63374	13	A	0.99996	5	148	feel
63412	64046	13	A	0.99998	6	149	like
64228	65002	13	A	0.99647	7	150	leveraging
65066	65246	13	A	1.0	8	151	the
65268	65786	13	A	0.98	9	152	resources
65818	65966	13	A	1.0	10	153	that
65988	66126	13	A	0.99997	11	154	you
66148	66334	13	A	0.89013	12	155	or
66372	66538	13	A	0.99998	13	156	other
66564	66754	13	A	1.0	14	157	people
66792	66946	13	A	0.99998	15	158	have
66968	67342	13	A	0.78055	16	159	added,
67406	67634	13	A	0.92625	17	160	then
67672	67826	13	A	0.99998	18	161	you
67848	67986	13	A	1.0	19	162	can
68008	68526	13	A	0.99426	20	163	categorize
68558	68706	13	A	1.0	21	164	it
68728	68818	13	A	0.99995	22	165	in
68824	68946	13	A	1.0	23	166	the
68968	69406	13	A	0.83926	24	167	table
69518	69746	13	A	1.0	25	168	and
69768	69906	13	A	1.0	26	169	just
69928	70066	13	A	0.99994	27	170	add
70088	70226	13	A	1.0	28	171	a
70248	70386	13	A	1.0	29	172	few
70408	70686	13	A	0.99993	30	173	pieces
70718	70866	13	A	1.0	31	174	of
70888	71218	13	A	1.0	32	175	information
71304	71506	13	A	1.0	33	176	on
71528	72100	13	A	1.0	34	177	it.
72630	72946	14	A	1.0	1	178	We
72968	73058	14	A	0.99999	2	179	have
73064	73186	14	A	0.69	3	180	a
73208	73582	14	A	0.91683	4	181	notation
73646	74062	14	A	0.99995	5	182	table
74126	74306	14	A	1.0	6	183	that
74328	74558	14	A	0.87648	7	184	we'll
74574	74706	14	A	0.99999	8	185	be
74728	75106	14	A	0.99991	9	186	building,
75208	75618	14	A	0.99996	10	187	especially
75704	75918	14	A	1.0	11	188	as
75944	76086	14	A	1.0	12	189	we
76108	76246	14	A	1.0	13	190	get
76268	76406	14	A	0.99999	14	191	into
76428	76566	14	A	1.0	15	192	the
76588	77074	14	A	0.99982	16	193	continuous
77122	77334	14	A	0.99997	17	194	time
77372	77746	14	A	0.77733	18	195	active
77778	78550	14	A	0.5954	19	196	inference.
79050	79366	15	A	0.99998	1	197	We
79388	79574	15	A	0.99907	2	198	have
79612	79910	15	A	0.99992	3	199	some
79980	80694	15	A	0.99773	4	200	questions,
80892	81302	15	A	0.94786	5	201	less
81356	81622	15	A	0.99974	6	202	so
81676	82038	15	A	0.99999	7	203	questions
82124	82422	15	A	1.0	8	204	about
82476	82646	15	A	1.0	9	205	the
82668	83218	15	A	0.99897	10	206	textbook
83314	83574	15	A	1.0	11	207	and
83612	83766	15	A	1.0	12	208	more
83788	84022	15	A	0.93336	13	209	so,
84076	84438	15	A	0.99989	14	210	just
84524	84870	15	A	0.99989	15	211	cool
84940	85314	15	A	0.97289	16	212	math
85362	85670	15	A	0.99999	17	213	questions
85740	85974	15	A	0.94312	18	214	that
86012	86214	15	A	1.0	19	215	people
86252	86454	15	A	0.84187	20	216	are
86492	87106	15	A	0.80156	21	217	raising
87218	87494	15	A	1.0	22	218	as
87532	87854	15	A	0.96747	23	219	they're
87922	88662	15	A	0.67531	24	220	discussing
88806	89066	15	A	1.0	25	221	the
89088	89850	15	A	0.95226	26	222	material.
90350	90714	16	A	0.91	1	223	And
90752	91050	16	A	0.99998	2	224	then
91120	91366	16	A	0.99997	3	225	we're
91398	91738	16	A	0.99995	4	226	building
91824	92026	16	A	1.0	5	227	a
92048	92374	16	A	0.99615	6	228	math
92422	93014	16	A	0.77984	7	229	oriented
93062	93878	16	A	0.98551	8	230	overview.
94054	94490	17	A	0.99997	1	231	So
94560	94806	17	A	0.52424	2	232	we've
94838	95078	17	A	0.99123	3	233	gotten
95094	95226	17	A	0.76	4	234	up
95248	95386	17	A	1.0	5	235	to
95408	95686	17	A	0.99993	6	236	equation
95718	96730	17	A	0.99	7	237	2.5
96880	97290	17	A	0.72699	8	238	in
97360	97814	17	A	0.99997	9	239	chapter
97862	98410	17	A	1.0	10	240	two
98560	98826	17	A	1.0	11	241	and
98848	98986	17	A	0.98305	12	242	this
99008	99194	17	A	0.65552	13	243	is
99232	99386	17	A	0.99996	14	244	just
99408	99546	17	A	0.99995	15	245	sort
99568	99706	17	A	1.0	16	246	of
99728	99962	17	A	0.99862	17	247	like
100016	100186	17	A	1.0	18	248	point
100208	100394	17	A	0.99956	19	249	by
100432	100634	17	A	1.0	20	250	point,
100672	100826	17	A	0.97052	21	251	like
100848	100986	17	A	0.99999	22	252	what
101008	101098	17	A	0.99999	23	253	are
101104	101190	17	A	1.0	24	254	the
101200	101866	17	A	0.58678	25	255	formalisms
101898	102142	17	A	0.99998	26	256	doing?
102196	102366	18	A	0.99997	1	257	Where
102388	102478	18	A	0.99562	2	258	are
102484	102558	18	A	1.0	3	259	the
102564	102906	18	A	0.99987	4	260	figures
102938	103134	18	A	0.99997	5	261	coming
103172	103374	18	A	0.99997	6	262	into
103412	103662	18	A	0.99997	7	263	play?
103716	103886	19	A	0.99991	1	264	How
103908	104094	19	A	0.93182	2	265	are
104132	104286	19	A	0.99997	3	266	some
104308	104734	19	A	0.99738	4	267	things
104852	105630	19	A	0.779	5	268	related?
105970	106670	20	A	1.0	1	269	And
106820	107182	20	A	0.99993	2	270	any
107236	107502	20	A	0.89	3	271	and
107556	107918	20	A	0.99998	4	272	all
108004	108298	20	A	0.49695	5	273	note
108314	108782	20	A	0.85632	6	274	taking
108916	109166	20	A	0.99933	7	275	can
109188	109374	20	A	1.0	8	276	be
109412	109898	20	A	0.99988	9	277	added.
109994	110206	21	A	0.88721	1	278	You
110228	110366	21	A	0.99947	2	279	can
110388	110574	21	A	0.99999	3	280	always
110612	110814	21	A	0.63909	4	281	add
110852	111006	21	A	1.0	5	282	it
111028	111166	21	A	1.0	6	283	to
111188	111374	21	A	0.54534	7	284	like
111412	112026	21	A	0.37725	8	285	unsorted
112058	112490	21	A	0.96573	9	286	notes
112570	112766	21	A	0.99999	10	287	or
112788	113850	21	A	0.26041	11	288	erota
114010	114286	21	A	1.0	12	289	and
114308	114446	21	A	0.99996	13	290	then
114468	114606	21	A	0.96373	14	291	we
114628	114814	21	A	0.99997	15	292	can
114852	115386	21	A	0.9988	16	293	categorize
115418	115566	21	A	1.0	17	294	it
115588	115822	21	A	1.0	18	295	later.
115876	116286	22	A	0.99994	1	296	But
116388	116618	22	A	0.99936	2	297	this
116644	116786	22	A	1.0	3	298	is
116808	116994	22	A	1.0	4	299	how
117032	117234	22	A	0.99999	5	300	we
117272	117570	22	A	0.99999	6	301	develop
117640	117826	22	A	0.98	7	302	a
117848	118126	22	A	0.99999	8	303	shared
118158	118766	22	A	0.9802	9	304	epistemic
118798	119182	22	A	0.99731	10	305	resource
119246	119758	22	A	0.99957	11	306	that's
119854	120254	22	A	0.95577	12	307	useful
120302	120466	22	A	1.0	13	308	for
120488	121058	22	A	0.99903	14	309	everyone.
121224	121554	23	A	0.98	1	310	And
121592	121806	23	A	0.9859	2	311	we're
121838	121938	23	A	0.97891	3	312	going
121944	122066	23	A	1.0	4	313	to
122088	122226	23	A	0.99998	5	314	come
122248	122338	23	A	1.0	6	315	to
122344	122466	23	A	0.99999	7	316	this
122488	122578	23	A	0.99971	8	317	in
122584	122706	23	A	0.54	9	318	the
122728	123010	23	A	0.98246	10	319	questions.
123080	123266	24	A	0.99999	1	320	So
123288	123378	24	A	0.99978	2	321	we
123384	123646	24	A	0.95052	3	322	won't
123678	123826	24	A	1.0	4	323	go
123848	124034	24	A	0.99999	5	324	into
124072	124370	24	A	1.0	6	325	detail
124440	124626	24	A	1.0	7	326	right
124648	125170	24	A	1.0	8	327	now,
125320	126066	24	A	0.99999	9	328	but
126248	126826	24	A	0.99968	10	329	equation
126878	127782	24	A	0.99	11	330	2.5
127916	128214	24	A	0.77276	12	331	is
128252	128406	24	A	1.0	13	332	the
128428	128946	24	A	0.90308	14	333	variational
128978	129174	24	A	0.99999	15	334	free
129212	129606	24	A	0.99998	16	335	energy.
129708	130374	25	A	1.0	1	336	2.6
130412	130566	25	A	0.99971	2	337	is
130588	130822	25	A	0.88822	3	338	about
130876	131266	25	A	0.97365	4	339	expected
131298	131494	25	A	0.99998	5	340	free
131532	131782	25	A	0.99999	6	341	energy,
131836	132006	25	A	0.86	7	342	the
132028	132598	25	A	0.55	8	343	G,
132764	133478	25	A	0.9	9	344	and
133644	133926	25	A	0.99997	10	345	this
133948	134086	25	A	0.98116	11	346	is
134108	134198	25	A	1.0	12	347	a
134204	134470	25	A	0.55408	13	348	key
134540	134962	25	A	0.99998	14	349	equation
135026	135206	25	A	0.81	15	350	and
135228	135414	25	A	0.99963	16	351	set
135452	135606	25	A	1.0	17	352	of
135628	136162	25	A	0.99986	18	353	equations.
136306	136662	26	A	0.99995	1	354	So
136716	137406	26	A	0.57678	2	355	yesterday
137538	138220	26	A	0.99891	3	356	with
139310	140170	26	A	0.74819	4	357	Blue,
140510	141062	26	A	0.84231	5	358	Brock,
141126	141878	26	A	0.97342	6	359	Jessica
141974	142890	26	A	0.17447	7	360	Jakub,
143230	143978	26	A	0.9932	8	361	we
144144	144522	26	A	1.0	9	362	went
144576	145226	26	A	1.0	10	363	through
145408	145994	26	A	0.83	11	364	and
146112	146394	26	A	0.99998	12	365	line
146432	146682	26	A	0.87765	13	366	by
146736	147146	26	A	0.99966	14	367	line
147248	147514	26	A	0.99998	15	368	we
147552	147754	26	A	1.0	16	369	went
147792	147994	26	A	0.99996	17	370	with
148032	148982	26	A	0.99982	18	371	examples,
149126	149686	26	A	0.99967	19	372	natural
149718	150102	26	A	0.76651	20	373	language
150166	150890	26	A	0.80558	21	374	readings,
151630	152390	26	A	0.99255	22	375	questions,
152560	153818	26	A	0.93251	23	376	interpretations,
153994	154286	26	A	0.98	24	377	and
154308	154494	26	A	0.95782	25	378	then
154532	155146	26	A	0.09946	26	379	Yaakob
155178	155674	26	A	0.9735	27	380	added
155802	156334	26	A	0.99993	28	381	some
156452	157258	26	A	0.98838	29	382	derivations.
157354	157662	27	A	0.99924	1	383	Like
157716	157934	27	A	0.79455	2	384	how
157972	158126	27	A	0.99998	3	385	are
158148	158286	27	A	1.0	4	386	those
158308	158494	27	A	1.0	5	387	three
158532	158826	27	A	0.99986	6	388	lines
158858	159006	27	A	0.97416	7	389	in
159028	159582	27	A	1.0	8	390	2.5
159636	159914	27	A	0.97898	9	391	related
159962	160078	27	A	1.0	10	392	to
160084	160206	27	A	0.99124	11	393	each
160228	160654	27	A	0.99783	12	394	other?
160772	161006	28	A	0.79021	1	395	How
161028	161166	28	A	0.80746	2	396	do
161188	161278	28	A	0.99998	3	397	we
161284	161406	28	A	0.99998	4	398	go
161428	161566	28	A	0.99999	5	399	from
161588	161726	28	A	1.0	6	400	the
161748	162030	28	A	0.99997	7	401	energy
162100	162286	28	A	1.0	8	402	and
162308	162886	28	A	0.97602	9	403	entropy
162938	163646	28	A	0.99951	10	404	formulation
163758	164034	28	A	0.78	11	405	to
164072	164562	28	A	1.0	12	406	the
164696	165374	28	A	0.81283	13	407	complexity
165422	166110	28	A	0.96349	14	408	accuracy
166190	167150	28	A	0.99979	15	409	formulation?
167310	168018	29	A	0.78443	1	410	So
168184	168514	29	A	0.99993	2	411	this
168552	168754	29	A	0.99996	3	412	is
168792	169186	29	A	1.0	4	413	the
169288	169822	29	A	0.54691	5	414	essence
169886	170114	29	A	1.0	6	415	of
170152	170686	29	A	0.99997	7	416	understanding
170718	170914	29	A	1.0	8	417	the
170952	171730	29	A	0.6673	9	418	equations.
172550	172878	30	A	0.95866	1	419	It's
172894	173026	30	A	0.74	2	420	an
173048	173406	30	A	0.99992	3	421	infinite
173438	173682	30	A	0.99998	4	422	learning
173736	174046	30	A	0.99996	5	423	journey
174078	174274	30	A	0.99999	6	424	for
174312	174658	30	A	0.99991	7	425	everyone.
174744	175042	31	A	0.99994	1	426	So
175096	175470	31	A	0.99995	2	427	whatever
175560	176150	31	A	0.98203	3	428	level,
176300	176806	31	A	0.99997	4	429	whether
176908	177126	31	A	0.99999	5	430	you
177148	177286	31	A	0.99627	6	431	want
177308	177446	31	A	1.0	7	432	to.
177468	178040	32	B	0.99999	1	433	Be.
179850	180338	33	A	0.8826	1	434	Catching
180354	180534	33	A	0.84	2	435	up
180572	180726	33	A	1.0	3	436	to
180748	180886	33	A	1.0	4	437	what
180908	181046	33	A	0.99999	5	438	has
181068	181206	33	A	0.99998	6	439	been
181228	181506	33	A	0.99999	7	440	written
181538	181974	33	A	0.99999	8	441	here,
182092	182422	33	A	0.99999	9	442	or
182476	182694	33	A	1.0	10	443	whether
182732	182886	33	A	1.0	11	444	you
182908	183046	33	A	1.0	12	445	see
183068	183254	33	A	0.99994	13	446	ways
183292	183446	33	A	1.0	14	447	to
183468	183986	33	A	0.99918	15	448	reorganize
184018	184166	33	A	0.92	16	449	it
184188	184374	33	A	0.6	17	450	and
184412	184614	33	A	1.0	18	451	go
184652	184994	33	A	0.99999	19	452	beyond
185042	185254	33	A	1.0	20	453	and
185292	185494	33	A	0.99999	21	454	add
185532	185830	33	A	1.0	22	455	more
185900	186786	33	A	0.99817	23	456	connections,
186978	187442	33	A	0.99896	24	457	every
187516	188090	33	A	0.99982	25	458	single
188240	188822	33	A	0.743	26	459	background
188886	189114	33	A	0.69	27	460	and
189152	189402	33	A	0.8609	28	461	level
189456	189626	33	A	1.0	29	462	of
189648	189846	33	A	0.99488	30	463	math
189878	190582	33	A	0.9885	31	464	familiarity
190646	190874	33	A	0.99999	32	465	can
190912	191334	33	A	0.9994	33	466	contribute
191382	191498	33	A	0.99999	34	467	in
191504	191674	33	A	0.99997	35	468	this
191712	192106	33	A	1.0	36	469	way.
192208	192426	34	A	0.99996	1	470	But
192448	192694	34	A	0.88246	2	471	we'll
192742	192906	34	A	0.99999	3	472	come
192928	193018	34	A	1.0	4	473	to
193024	193146	34	A	1.0	5	474	the
193168	193306	34	A	1.0	6	475	more
193328	193686	34	A	0.99039	7	476	details
193718	193818	34	A	0.99996	8	477	on
193824	194394	34	A	1.0	9	478	2.5
194432	194538	34	A	0.99664	10	479	in
194544	194666	34	A	1.0	11	480	the
194688	195260	34	A	0.9996	12	481	questions.
197230	197980	35	A	0.76079	1	482	Any
198430	199274	35	A	0.99957	2	483	just
199472	200182	35	A	0.98308	3	484	preliminary
200246	200486	35	A	0.6319	4	485	thoughts
200518	200666	35	A	0.99999	5	486	that
200688	200922	35	A	0.94174	6	487	people
200976	201146	35	A	1.0	7	488	would
201168	201318	35	A	0.99462	8	489	like
201344	201534	35	A	1.0	9	490	to
201572	202206	35	A	0.99906	10	491	share?
202388	202734	36	A	0.99963	1	492	They
202772	202974	36	A	0.99997	2	493	can
203012	203226	36	A	0.98818	3	494	raise
203258	203406	36	A	0.63153	4	495	their
203428	203902	36	A	0.88779	5	496	hand
204036	204574	36	A	0.67995	6	497	or
204692	205070	36	A	0.90186	7	498	write
205140	205326	36	A	0.99959	8	499	in
205348	205630	36	A	0.66	9	500	the
205700	206074	36	A	0.99992	10	501	chat
206122	206286	36	A	0.88	11	502	at
206308	206542	36	A	0.76142	12	503	any
206596	207200	36	A	0.99522	13	504	time.
208210	208526	37	A	0.99996	1	505	Is
208548	208686	37	A	0.99997	2	506	there
208708	208894	37	A	0.99995	3	507	anything
208932	209086	37	A	0.99988	4	508	that
209108	209342	37	A	0.99992	5	509	anybody
209396	209614	37	A	0.99029	6	510	wants
209652	209758	37	A	1.0	7	511	to
209764	209934	37	A	0.99998	8	512	share
209972	210222	37	A	0.99999	9	513	before
210276	210446	37	A	0.99999	10	514	we
210468	210702	37	A	0.99999	11	515	start
210756	210974	37	A	1.0	12	516	going
211012	211214	37	A	1.0	13	517	through
211252	211406	37	A	1.0	14	518	the
211428	212000	37	A	0.54588	15	519	questions,
212450	212862	37	A	0.99998	16	520	starting
212916	213134	37	A	0.86115	17	521	with
213172	213278	37	A	1.0	18	522	the
213284	213454	37	A	0.99834	19	523	most
213492	213990	37	A	0.97226	20	524	upvoted
214010	214194	37	A	1.0	21	525	ones
214232	214338	37	A	1.0	22	526	that
214344	214466	37	A	0.99041	23	527	we
214488	214766	37	A	0.99981	24	528	haven't
214798	215678	37	A	0.99992	25	529	addressed,
215854	216194	37	A	0.99996	26	530	but
216232	216478	37	A	0.93209	27	531	we'll
216494	216626	37	A	0.99999	28	532	just
216648	216926	37	A	0.69797	29	533	pause
216958	217106	37	A	1.0	30	534	for
217128	217218	37	A	1.0	31	535	a
217224	217394	37	A	1.0	32	536	few
217432	218210	37	A	1.0	33	537	seconds.
218790	219278	38	A	0.57692	1	538	Tune
219294	219522	38	A	0.914	2	539	into
219576	219698	38	A	1.0	3	540	the
219704	219966	38	A	0.49756	4	541	chapter
219998	220242	38	A	0.99	5	542	two
220296	220606	38	A	0.99999	6	543	regime
220638	220786	38	A	1.0	7	544	of
220808	221490	38	A	0.99944	8	545	attention
221830	222494	38	A	0.97457	9	546	upvote
222542	222754	38	A	1.0	10	547	any
222792	223330	38	A	1.0	11	548	questions
223480	223746	38	A	0.99999	12	549	that
223768	223966	38	A	0.99928	13	550	you'd
223998	224098	38	A	1.0	14	551	like
224104	224226	38	A	1.0	15	552	to
224248	224434	38	A	1.0	16	553	see
224472	225274	38	A	0.97859	17	554	addressed?
225422	225782	39	A	0.86433	1	555	Post
225836	226102	39	A	0.99998	2	556	anything
226156	226278	39	A	0.99994	3	557	in
226284	226358	39	A	1.0	4	558	the
226364	227030	39	A	0.71337	5	559	chat?
232640	233100	40	A	0.99998	1	560	Yes,
233170	233820	40	A	0.99072	2	561	Jose?
234960	235612	41	C	0.64861	1	562	Yeah,
235746	236088	41	C	0.92089	2	563	I'd
236104	236236	41	C	0.99985	3	564	like
236258	236396	41	C	1.0	4	565	to
236418	236556	41	C	1.0	5	566	ask
236578	236716	41	C	0.80323	6	567	if
236738	236936	41	C	0.76658	7	568	there's
236968	237116	41	C	1.0	8	569	a
