"Start Time","End Time","Transcript"
"00;00;27;21","00;00;27;25","All"
"00;00;27;25","00;00;28;09","right."
"00;00;28;22","00;00;28;28","Hello,"
"00;00;28;28","00;00;29;12","everyone."
"00;00;29;12","00;00;29;22","Thanks"
"00;00;29;22","00;00;29;26","for"
"00;00;29;26","00;00;30;14","joining"
"00;00;30;14","00;00;31;12","Active"
"00;00;31;18","00;00;32;04","Livestream"
"00;00;32;04","00;00;32;13","number"
"00;00;32;13","00;00;34;07","41.1"
"00;00;34;07","00;00;34;17","It's"
"00;00;34;17","00;00;34;29","April"
"00;00;34;29","00;00;35;10","six,"
"00;00;35;10","00;00;37;07","2022."
"00;00;37;15","00;00;37;27","Welcome"
"00;00;37;27","00;00;38;09","to"
"00;00;38;09","00;00;38;27","the Active"
"00;00;38;27","00;00;39;11","Lab."
"00;00;39;20","00;00;39;27","We're"
"00;00;39;27","00;00;39;28","a"
"00;00;39;28","00;00;40;27","participatory"
"00;00;40;27","00;00;41;10","online"
"00;00;41;10","00;00;41;20","lab"
"00;00;41;20","00;00;42;00","that is"
"00;00;42;00","00;00;42;24","communicating,"
"00;00;42;24","00;00;43;08","learning"
"00;00;43;08","00;00;43;12","and"
"00;00;43;12","00;00;44;01","practicing"
"00;00;44;01","00;00;44;04","and"
"00;00;44;04","00;00;44;17","applied"
"00;00;44;17","00;00;44;28","active"
"00;00;44;28","00;00;45;29","inference."
"00;00;46;11","00;00;46;18","This"
"00;00;46;18","00;00;46;23","is a"
"00;00;46;23","00;00;47;12","recorded"
"00;00;47;12","00;00;47;20","and an"
"00;00;47;20","00;00;48;05","archived"
"00;00;48;05","00;00;48;27","livestream."
"00;00;48;27","00;00;49;12","So"
"00;00;49;12","00;00;49;22","please"
"00;00;49;22","00;00;49;29","provide"
"00;00;49;29","00;00;50;03","us"
"00;00;50;03","00;00;50;19","with feedback"
"00;00;50;19","00;00;50;24","so"
"00;00;50;24","00;00;51;01","we can"
"00;00;51;01","00;00;51;13","improve"
"00;00;51;13","00;00;51;22","on our"
"00;00;51;22","00;00;52;12","work."
"00;00;53;15","00;00;53;20","All"
"00;00;53;20","00;00;54;06","backgrounds"
"00;00;54;06","00;00;54;11","and"
"00;00;54;11","00;00;54;29","perspectives"
"00;00;54;29","00;00;55;08","are"
"00;00;55;08","00;00;55;17","welcome"
"00;00;55;17","00;00;56;04","here,"
"00;00;56;04","00;00;56;16","and"
"00;00;56;16","00;00;56;21","we'll"
"00;00;56;21","00;00;56;23","be"
"00;00;56;23","00;00;57;06","following"
"00;00;57;06","00;00;57;16","good"
"00;00;57;16","00;00;57;25","video"
"00;00;57;25","00;00;58;08","etiquette"
"00;00;58;08","00;00;58;14","for"
"00;00;58;14","00;00;59;11","Livestream."
"00;01;00;04","00;01;00;08","If"
"00;01;00;08","00;01;00;14","you want"
"00;01;00;14","00;01;00;16","to"
"00;01;00;16","00;01;00;22","learn"
"00;01;00;22","00;01;01;01","more"
"00;01;01;01","00;01;01;10","about"
"00;01;01;10","00;01;01;20","any"
"00;01;01;20","00;01;02;04","active"
"00;01;02;04","00;01;02;14","lab"
"00;01;02;14","00;01;03;14","activities,"
"00;01;03;14","00;01;03;20","head"
"00;01;03;20","00;01;03;28","over"
"00;01;03;28","00;01;04;12","to"
"00;01;04;12","00;01;04;24","active"
"00;01;04;24","00;01;05;07","inference"
"00;01;05;07","00;01;05;16","dot"
"00;01;05;16","00;01;06;08","org"
"00;01;06;08","00;01;06;18","and"
"00;01;06;18","00;01;06;28","you can"
"00;01;06;28","00;01;07;06","learn"
"00;01;07;06","00;01;07;14","more"
"00;01;07;14","00;01;08;00","there."
"00;01;09;09","00;01;09;23","All right."
"00;01;09;23","00;01;10;07","Today"
"00;01;10;07","00;01;11;01","in"
"00;01;11;09","00;01;11;20","stream"
"00;01;11;20","00;01;11;28","number"
"00;01;11;28","00;01;13;04","41.1,"
"00;01;13;04","00;01;13;20","we are"
"00;01;13;20","00;01;14;10","continuing"
"00;01;14;10","00;01;14;25","to"
"00;01;14;25","00;01;15;09","learn"
"00;01;15;09","00;01;15;16","and"
"00;01;15;16","00;01;16;02","discuss"
"00;01;16;02","00;01;16;04","the"
"00;01;16;04","00;01;17;06","paper."
"00;01;17;06","00;01;17;24","Extended"
"00;01;17;24","00;01;18;06","Active"
"00;01;18;06","00;01;19;09","Inference"
"00;01;19;18","00;01;20;09","Constructing"
"00;01;20;09","00;01;20;23","Predictive"
"00;01;20;23","00;01;21;16","Cognition"
"00;01;21;16","00;01;22;00","Beyond"
"00;01;22;00","00;01;22;26","Skulls"
"00;01;22;26","00;01;23;04","by"
"00;01;23;04","00;01;23;21","Constant"
"00;01;23;21","00;01;24;03","Clark"
"00;01;24;03","00;01;24;21","Kirchhoff"
"00;01;24;21","00;01;24;25","and"
"00;01;24;25","00;01;25;10","Kristen"
"00;01;25;10","00;01;25;20","from"
"00;01;25;20","00;01;27;00","2020"
"00;01;27;03","00;01;28;07","and"
"00;01;28;07","00;01;28;20","today"
"00;01;28;20","00;01;29;06","in"
"00;01;29;06","00;01;29;16","the dark"
"00;01;29;16","00;01;30;03","one"
"00;01;30;03","00;01;30;08","we're"
"00;01;30;08","00;01;30;16","going"
"00;01;30;16","00;01;30;26","to"
"00;01;30;26","00;01;31;01","have"
"00;01;31;01","00;01;31;09","some"
"00;01;31;09","00;01;32;20","introductions"
"00;01;32;20","00;01;33;08","revisit"
"00;01;33;08","00;01;34;22","the roadmap"
"00;01;34;22","00;01;35;04","and"
"00;01;35;04","00;01;35;13","some of"
"00;01;35;13","00;01;35;21","the"
"00;01;35;21","00;01;35;28","big"
"00;01;35;28","00;01;36;15","questions"
"00;01;36;15","00;01;37;21","of the paper"
"00;01;37;21","00;01;38;01","and"
"00;01;38;01","00;01;38;08","then"
"00;01;38;08","00;01;38;28","we can"
"00;01;38;28","00;01;39;06","have"
"00;01;39;06","00;01;39;08","an"
"00;01;39;08","00;01;39;14","open"
"00;01;39;14","00;01;39;29","discussion"
"00;01;39;29","00;01;40;13","around"
"00;01;40;13","00;01;40;18","the"
"00;01;40;18","00;01;41;02","figures"
"00;01;41;02","00;01;42;00","formalism"
"00;01;42;00","00;01;42;24","anything else"
"00;01;42;24","00;01;43;01","that"
"00;01;43;01","00;01;43;11","people"
"00;01;43;11","00;01;43;17","think"
"00;01;43;17","00;01;43;21","is"
"00;01;43;21","00;01;44;11","relevant"
"00;01;44;11","00;01;44;20","and"
"00;01;44;20","00;01;45;00","for those"
"00;01;45;00","00;01;45;03","who"
"00;01;45;03","00;01;45;23","are"
"00;01;45;23","00;01;46;06","watching"
"00;01;46;06","00;01;46;26","live"
"00;01;46;26","00;01;47;01","feel"
"00;01;47;01","00;01;47;07","free"
"00;01;47;07","00;01;47;25","to add"
"00;01;47;25","00;01;48;06","any"
"00;01;48;06","00;01;48;22","questions"
"00;01;48;22","00;01;48;29","or"
"00;01;48;29","00;01;49;22","comments"
"00;01;49;22","00;01;50;14","in the live"
"00;01;50;14","00;01;50;26","chat"
"00;01;51;06","00;01;51;23","so"
"00;01;51;23","00;01;52;11","we can"
"00;01;52;11","00;01;52;21","start"
"00;01;52;21","00;01;52;28","just"
"00;01;52;28","00;01;54;10","by saying"
"00;01;54;10","00;01;55;09","hello."
"00;01;55;21","00;01;56;07","Hearing"
"00;01;56;07","00;01;56;19","perhaps"
"00;01;56;19","00;01;57;13","Blue's"
"00;01;57;13","00;01;57;23","first"
"00;01;57;23","00;01;58;16","thoughts"
"00;01;58;16","00;01;59;10","on"
"00;01;59;10","00;02;00;06","the paper"
"00;02;00;06","00;02;01;01","and"
"00;02;01;01","00;02;01;17","from"
"00;02;01;17","00;02;01;26","Dean"
"00;02;01;26","00;02;02;05","and I,"
"00;02;02;05","00;02;02;23","we can"
"00;02;02;23","00;02;04;02","revisit"
"00;02;04;04","00;02;04;10","what"
"00;02;04;10","00;02;04;15","we've"
"00;02;04;15","00;02;04;18","been"
"00;02;04;18","00;02;04;27","thinking"
"00;02;04;27","00;02;05;15","about"
"00;02;05;15","00;02;06;03","potentially"
"00;02;06;03","00;02;06;15","since"
"00;02;06;15","00;02;07;00","the"
"00;02;07;00","00;02;07;11","dot"
"00;02;07;11","00;02;07;26","zero,"
"00;02;07;26","00;02;08;11","which"
"00;02;08;11","00;02;08;18","I'll"
"00;02;08;18","00;02;08;28","save"
"00;02;08;28","00;02;09;10","for"
"00;02;09;10","00;02;09;20","soon."
"00;02;09;20","00;02;10;08","So I'm"
"00;02;10;08","00;02;10;23","Daniel."
"00;02;10;23","00;02;11;05","I'm"
"00;02;11;05","00;02;11;10","a"
"00;02;11;10","00;02;11;27","researcher"
"00;02;11;27","00;02;12;02","in"
"00;02;12;02","00;02;12;28","California"
"00;02;12;28","00;02;13;08","and"
"00;02;13;08","00;02;13;14","I'll"
"00;02;13;14","00;02;13;23","pass"
"00;02;13;23","00;02;14;05","it to"
"00;02;14;05","00;02;14;13","Dean."
"00;02;16;11","00;02;16;20","Thanks,"
"00;02;16;20","00;02;17;01","Daniel."
"00;02;17;01","00;02;17;06","I'm"
"00;02;17;06","00;02;17;15","Dean."
"00;02;17;15","00;02;17;19","I'm"
"00;02;17;19","00;02;17;25","up"
"00;02;17;25","00;02;17;29","here"
"00;02;17;29","00;02;18;01","in"
"00;02;18;01","00;02;18;13","Calgary."
"00;02;18;13","00;02;18;17","I'm"
"00;02;18;17","00;02;18;25","a little"
"00;02;18;25","00;02;19;10","nasally"
"00;02;19;10","00;02;19;18","today"
"00;02;19;18","00;02;19;23","because"
"00;02;19;23","00;02;19;26","I'm"
"00;02;19;26","00;02;20;06","fighting"
"00;02;20;06","00;02;20;11","off"
"00;02;20;11","00;02;20;19","a bit"
"00;02;20;19","00;02;21;21","of a cold,"
"00;02;22;14","00;02;22;21","but"
"00;02;22;21","00;02;22;26","I've been"
"00;02;22;26","00;02;23;06","thinking"
"00;02;23;06","00;02;23;16","about"
"00;02;23;16","00;02;23;23","since"
"00;02;23;23","00;02;24;28","we did"
"00;02;24;28","00;02;25;09","the Dodge"
"00;02;25;09","00;02;25;22","Zero"
"00;02;25;22","00;02;27;00","is the"
"00;02;27;00","00;02;27;08","sort"
"00;02;27;08","00;02;28;00","of the"
"00;02;28;25","00;02;29;11","the idea"
"00;02;29;11","00;02;29;23","around"
"00;02;29;23","00;02;30;13","how"
"00;02;30;13","00;02;31;01","cognition"
"00;02;31;01","00;02;31;05","is"
"00;02;31;05","00;02;31;13","maybe"
"00;02;31;13","00;02;32;17","cultural"
"00;02;32;21","00;02;32;26","and"
"00;02;32;26","00;02;32;29","I'll"
"00;02;32;29","00;02;33;05","just"
"00;02;33;05","00;02;33;14","leave it"
"00;02;33;14","00;02;33;23","at that"
"00;02;33;23","00;02;33;28","because"
"00;02;33;28","00;02;34;05","maybe"
"00;02;34;05","00;02;34;12","we can"
"00;02;34;12","00;02;34;16","have"
