start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
4200	4750	A	0.54731	1	1	1	You.
6720	7132	B	0.99992	1	2	2	Hello
7186	7356	B	1.0	1	3	3	and
7378	7660	B	1.0	1	4	4	welcome,
7730	8350	B	0.99998	1	5	5	everyone.
8720	9084	B	1.0	1	6	6	This
9122	9324	B	0.99999	1	7	7	is
9362	9564	B	1.0	1	8	8	the
9602	9804	B	1.0	1	9	9	third
9842	10216	B	0.99987	1	10	10	applied
10248	10616	B	0.99634	1	11	11	active
10648	10968	B	0.96129	1	12	12	inference
10984	11864	B	0.61349	1	13	13	symposium
11992	12584	B	0.98911	1	14	14	enacting
12632	13208	B	0.85569	1	15	15	ecosystems
13224	13356	B	1.0	1	16	16	of
13378	13656	B	0.99974	1	17	17	shared
13688	14376	B	0.9986	1	18	18	intelligence.
14488	14716	B	0.99993	1	19	19	It
14738	14924	B	0.99247	1	20	20	is
14962	15384	B	1.0	1	21	21	August
15432	15980	B	1.0	1	22	22	22,
16050	17564	B	0.99	1	23	23	2023.
17762	18076	B	0.99997	1	24	24	We
18098	18284	B	0.99371	1	25	25	have
18322	18620	B	0.94	1	26	26	a
18690	18876	B	0.99997	1	27	27	lot
18898	19036	B	1.0	1	28	28	of
19058	19292	B	0.99996	1	29	29	really
19346	19950	B	1.0	1	30	30	awesome
20800	21560	B	0.9996	1	31	31	presentations
21640	21932	B	0.75	1	32	32	and
21986	22472	B	0.99992	1	33	33	sessions
22536	22764	B	1.0	1	34	34	coming
22802	23052	B	0.99999	1	35	35	up
23106	23324	B	0.99994	1	36	36	in
23362	24044	B	1.0	1	37	37	the
24242	24652	B	1.0	1	38	38	first
24706	25048	B	0.99992	1	39	39	interval
25064	25196	B	0.95	1	40	40	and
25218	25356	B	0.99985	1	41	41	in
25378	25468	B	1.0	1	42	42	the
25474	25692	B	1.0	1	43	43	second
25746	26456	B	0.7005	1	44	44	interval.
26568	26844	B	0.99996	2	1	45	So
26882	27144	B	0.79811	2	2	46	let's
27192	27452	B	0.99997	2	3	47	just
27506	27868	B	1.0	2	4	48	get
27954	28252	B	0.99996	2	5	49	right
28306	28524	B	0.99981	2	6	50	into
28562	29028	B	0.94842	2	7	51	it
29154	29444	B	0.98074	2	8	52	with
29482	29636	B	0.99976	2	9	53	our
29658	29892	B	1.0	2	10	54	first
29946	30212	B	0.99985	2	11	55	talk.
30266	30484	B	0.99997	2	12	56	This
30522	30676	B	0.99995	2	13	57	will
30698	30836	B	0.99998	2	14	58	be
30858	31044	B	0.99995	2	15	59	by
31082	31472	B	0.98931	2	16	60	Andre
31536	32112	B	0.47066	2	17	61	Bastos.
32176	32356	B	0.99452	2	18	62	So,
32378	32752	B	0.98792	2	19	63	Andre,
32816	32996	B	0.99998	2	20	64	thank
33018	33204	B	0.99443	2	21	65	you
33242	33636	B	0.99949	2	22	66	for
33738	34320	B	0.61281	2	23	67	joining
