start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
1210	1374	1	A	0.6729	1	1	All
1412	2000	1	A	0.99125	2	2	right.
8080	8696	2	A	0.99525	1	3	Greetings,
8728	9740	2	A	0.69548	2	4	Takuya.
10640	11390	3	B	0.84997	1	5	Hi.
14000	14316	4	A	0.99989	1	6	You
14338	14910	4	A	0.99452	2	7	can
16000	16584	4	A	0.99796	3	8	mute
16632	17036	4	A	0.9	4	9	the
17138	17404	4	A	0.94746	5	10	live
17442	17736	4	A	0.99846	6	11	stream
17768	17868	4	A	0.99989	7	12	or
17874	18044	4	A	0.99995	8	13	turn
18082	18284	4	A	1.0	9	14	off
18322	18428	4	A	1.0	10	15	the
18434	18604	4	A	0.99994	11	16	other
18642	18796	4	A	0.93057	12	17	live
18818	19048	4	A	0.98021	13	18	stream,
19064	19244	4	A	0.99838	14	19	but
19282	19532	4	A	0.99907	15	20	yeah,
19586	19756	4	A	0.99995	16	21	thank
19778	19916	4	A	0.99999	17	22	you
19938	20076	4	A	0.9999	18	23	for
20098	20860	4	A	0.99554	19	24	joining.
22080	22924	5	B	0.99254	1	25	Yes,
23122	23484	5	B	0.9997	2	26	thank
23522	23676	5	B	0.99983	3	27	you
23698	24172	5	B	0.99582	4	28	for
24306	25160	5	B	0.96288	5	29	inviting
25320	25596	5	B	0.9256	6	30	thank
25618	25708	5	B	0.99686	7	31	you
25714	25884	5	B	0.97181	8	32	for
25922	26220	5	B	0.74524	9	33	it.
26290	26910	6	B	0.84715	1	34	Yeah,
27400	28150	6	B	0.60247	2	35	it.
30440	31190	7	A	0.99968	1	36	Well,
33080	33444	7	A	0.99999	2	37	we
33482	34070	7	A	0.99998	3	38	have
34840	35108	7	A	1.0	4	39	a
35114	35284	7	A	0.99584	5	40	little
35322	35812	7	A	0.99988	6	41	bit
35946	36612	7	A	1.0	7	42	35
36666	36884	7	A	0.99997	8	43	or
36922	37684	7	A	1.0	9	44	38
37802	38324	7	A	0.99999	10	45	minutes,
38442	39108	7	A	0.99998	11	46	so
39274	39568	7	A	0.99996	12	47	it
39594	39736	7	A	0.9778	13	48	would
