start	end	sentNum	speaker	confidence	text
170	1150	1	A	0.98668	Hello and welcome.
1300	10142	2	A	0.82374	It's September 15, 2023 and we're at the Active Inference Institute in ActInf guest stream number 56.1.
10276	20110	3	A	0.99	Today we have Gregoire Sergeant-Perthuis and we'll be hearing a talk followed by a discussion on geometry of world model influences behaviors.
20450	27478	4	A	1	First there'll be a presentation and then any comments that people have in the live chat or any other questions.
27564	28582	5	A	0.99	It will be great to talk.
28636	33174	6	A	0.91	So thank you a lot for coming, really looking forward to this.
33292	35320	7	A	0.99	So please to you.
36250	42554	8	B	0.99973	Thank you very much, Daniel, for the invitation first, it's really very happy to be able to present this work here.
42592	63214	9	B	0.62	So it's a work around some models of consciousness, at least some computational models of consciousness, some part of consciousness, and how it can help to generate different kind of behaviors, especially when we think about, let's say, artificial agents.
63412	65702	10	B	0.83	So I'm Gregor Santui.
65706	71742	11	B	0.9479	It's a work in collaboration with David Rudrauif, Kenneth Williford, Daniel Bennequin.
71806	73714	12	C	1	In fact, it's not just one work.
73752	79250	13	B	0.9992	It's a collection of works that have been on for already around ten years.
79320	80534	14	B	1	So if you want to know more.
80572	89462	15	C	0.99999	About this group and the work that we're doing, you can go on the page, on my personal Web page, and there's a link to PCM HTML, and.
89516	91466	16	B	0.5392	There's a summary of all the work.
91488	95626	17	C	0.62724	We'Ve been doing and some summary of.
95648	100354	18	B	0.98	The work we've been doing and also of some articles that can be relevant on this subject.
100502	104842	19	B	1	So today we'll focus more particularly on two articles.
104986	127590	20	B	1	So one that is accepted and will appear very soon, the other one need to resubmit, which give formulation of, let's say, autonomous agents or let's say mathematical formulation of agents that have a world model that is structured geometrically in such a way that this world model captures some features of consciousness.
127930	130760	21	C	1	So the first article is, let's say.
131450	134566	22	B	1	The review of the experimental results that.
134588	136642	23	C	0.99999	We have and the most recent formalism.
136706	148682	24	B	1	That we have on our work, which is the literature on POMD partial cerebral stream process, which is optimal control, stochastic optimal control.
148736	149818	25	B	1	And we just try to tweak a.
149824	153206	26	C	0.99949	Bit this formalism to introduce the ideas.
153238	156654	27	B	0.99998	With how you can include inside of the world model of the agent some.
156692	159006	28	C	0.99665	Ideas on consciousness and still continue to.
159028	162462	29	B	0.99995	Have algorithms to do inference to find optimal policies and everything.
162596	181554	30	B	0.81	The Zecholia article focuses more particularly on how changing the world model of the agent can change its behavior, in particular the relationship, the geometry of the world model, the way that it perceives its environment and the way it acts with respect to for agent strategy.
181602	185334	31	B	1	So the way that it looks for something, so it will change its behavior in looking for something.
185452	187238	32	C	1	So I will start by presenting a.
187244	189314	33	B	0.9999	Bit what are all these terms?
189372	191114	34	B	0.67	So, world model, why you need it.
191232	193050	35	C	0.64759	What is a foraging strategy?
194190	198010	36	B	1	How can you define an agent that is looking for a certain object?
198160	204218	37	B	1	In particular, what is an exploration based on Curiosity or let's say more technically epistemic value.
204384	210240	38	B	1	So let's consider the setting where you have, let's say, a real world, so that's the space that surround us, 3d space.
210930	217166	39	B	1	You do a setup where you have an agent which is, let's say, a solid it has a solid frame, so it has a center three axis.
217198	219230	40	B	0.99651	What is in front, what is on its side, what is above?
219310	220146	41	B	0.62828	Above it.
220248	225310	42	B	1	And it's looking for an object O, which is itself a solid inside of R three.
225400	238470	43	B	1	And all the configuration of the agents and the objects they are defined by, let's say, a reference frame that is external and that characterizes completely their configuration inside of this world.
238620	243610	44	B	1	Now, the agent A, what it wants to do is to find for the object O.
243760	248778	45	B	0.99997	But it can only have some noisy observation of where the object O is.
248864	272014	46	B	1	So to be able to find O, it needs to have some atriorian where O should be to be able to plan the consequences of its actions with respect to where O will be once it has moved and to update, to be able to plan how the observation can act with respect to updating its prior.
272062	275650	47	B	1	So, in another words, so you have an agent and the agent is looking for O.
275720	277170	48	B	0.88	It thinks that O is, for example.
277240	278306	49	C	1	In this direction, on the right.
278328	280610	50	B	1	So it's going to move towards the right and makes an observation.
280690	284182	51	B	0.99987	If it doesn't see O, it's going to change its belief on where O is.
284236	289766	52	B	0.98	So this is a very standard formalism that you can find like in POMDP stochastic optimal control.
289948	310574	53	B	0.99622	But the one other point we want to really emphasize is the fact that the agent A has its own frame of reference and the way that it's going to give the coordinates of the object, the way that it will trace where the object is, is using its own way of computing the coordinates of O.
310612	313102	54	B	1	So it has its own way to measure where O is.
313156	319698	55	B	1	So it doesn't have to refer to a global frame, a global coordinate system, to be able to know where O is.
319784	322754	56	B	1	So for example, I am always centered on myself.
322952	325794	57	B	0.99999	When I move, I see the object.
325992	329862	58	B	1	I don't think about me moving, but I think about the object moving.
329916	332274	59	B	1	And this is because when I move, I change my frame.
332322	336546	60	B	1	So the way I'm going to reference the object is going to change accordingly.
336658	345174	61	B	1	And the point we want to introduce is the fact that you can have several ways for the agent to define its own coordinate system with respect to its environment.
345222	350554	62	B	1	And this is a key feature that we want to capture in terms of modeling.
350602	356074	63	B	0.99996	But also we think that it is something that is very structuring with respect to models of consciousness.
356202	358800	64	B	0.99999	Because when you consider more generally an agent.
362470	364162	65	C	0.97724	Let'S say, that has a world.
364216	371842	66	B	0.99994	Model in which it has its own point of view perspective on this world model.
371976	380758	67	B	1	You kind of start tackling the problem of how to introduce a point of view on the environment of the agent.
380844	387590	68	B	1	How can you introduce, in the way that it is going to encode its environment, a certain point of view?
387660	389586	69	B	0.9	And in particular, if you think about.
389628	392186	70	C	1	It in terms of the role of.
392208	397494	71	B	0.67008	Space to be able to take into account your own perspective on the environment.
397542	403360	72	B	1	You can see that if you take away everything that fills up the space, you keep just the space itself.
406130	414478	73	B	1	The space allows you to, let's say, to structure the way that you are going to fill in some information about the environment.
414574	429766	74	B	0.64	And it's centered on your own point of view in a way that when you're going to act, you're still going to keep the unfilled space, you're still going to keep the same way of modeling this space.
429868	432086	75	B	1	The space will stay the same when you move.
432108	434038	76	B	0.98873	When I move, the space is the same.
434204	441126	77	B	0.99999	But I took into account the fact that I can move from one point to another in this space without changing the space.
441228	447002	78	B	1	And something that is also very important is that with respect to any movement that I can do, the space doesn't change.
447056	449322	79	B	1	So there's no particular point in space.
449376	451260	80	C	0.99972	With respect to the movements that I do.
453390	463534	81	B	0.99996	Another property that is very similar is that instead of considering just my actions and the way that I can change my frame while I'm doing an action, you can also imagine taking the frame of somebody else.
463652	473890	82	B	1	So it means that you see that the space that you use to be able to structure your environment doesn't change when you take the perspective of somebody else.
473960	494918	83	B	1	For example, if you imagine yourself as a solid agent changing by a rotation your own solid frame and translating, okay, so this is something that we will use in fact as a definition for the state space, the way that the agent encodes its environment.
495014	511390	84	B	1	And you will see that there's a natural notion that encodes this idea that you can change perspective on your environment, on the world model that you have of your environment, simply by introducing something that's very well known, which is the notion of a group acting on a certain space.
511540	514414	85	B	1	So this is just to sum up a bit what we're trying to do.
514452	532360	86	B	1	So we're just trying to do like exploration inside of an environment, but we're adding additional information, which is that the way the agents is going to encode its environment takes into consideration the fact that it can change its reference frame on this space without singling out any point.
533290	538418	87	B	0.99872	Okay, so what do we mean by perspective taking more precisely?
538594	540650	88	B	1	So how do we go from the real world?
540720	550874	89	B	0.98	So let's say the world described by the external frame that allows you to say the agent is here and the object is here from the internal world of the agent.
550992	556938	90	B	0.99	So you just define a map that will take into consideration that the agent can have a first perspective on its environment.
557034	563860	91	B	1	The simplest case in the Euclidean case is just rewriting the coordinates of O inside of the frame of the agent, reference frame of the agent.
564310	569682	92	B	1	And then once the agent moves, its frame solid frame in the real world changes.
569816	576630	93	B	1	And this induces indeed a transformation inside of its internal world, which will lead in a fine transformation.
577850	581602	94	B	0.94403	Okay, but you could imagine also having other transformations.
581666	585800	95	B	1	I don't know if you can see my mouse probably.
586330	588118	96	B	1	Can you see my mouse or not?
588284	588614	97	B	0.99856	No.
588652	597062	98	B	0.99098	Okay, so the map CSI can also be something else than an affined transformation.
597206	599702	99	B	1	It could be like any kind of transformation.
599846	604862	100	B	1	For example, in an affined case, the apparent volume of the object doesn't change.
604916	614370	101	B	1	But if you change this map and consider, for example, a projective transformation, as we will describe later, you can have that the size, apparent size of the object changes.
614520	617106	102	C	1	So we went from something that is.
617128	622706	103	B	1	A bit already very well known and not very innovative, which is that you.
622728	623810	104	C	1	Can rewrite.
