key	relevance
Science>Physics	1.0
Technology&Computing>ArtificialIntelligence	0.67023104429245
NewsAndPolitics>Weather	0.5600056052207947
Sports>Bowling	0.5132423043251038
Hobbies&Interests>GamesAndPuzzles	0.4751571714878082
Home&Garden>Gardening	0.430537611246109
Travel>TravelLocations>PolarTravel	0.3736063539981842
Religion&Spirituality>Agnosticism	0.36021798849105835
Hobbies&Interests>GamesAndPuzzles>BoardGamesAndPuzzles	0.3296041190624237
Automotive>AutoTechnology	0.290897011756897
Hobbies&Interests>ParanormalPhenomena	0.2885737121105194
Hobbies&Interests>ContentProduction	0.2707938849925995
Automotive>AutoType>DriverlessCars	0.24880382418632507
Home&Garden>OutdoorDecorating	0.24584272503852844
Automotive>AutoTechnology>AutoSafetyTechnologies	0.24365513026714325
Science>Geography	0.2209465354681015
BusinessAndFinance>Industries>PowerAndEnergyIndustry	0.21893195807933807
Home&Garden>IndoorEnvironmentalQuality	0.21459534764289856
Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing	0.2086019217967987
Science>SpaceAndAstronomy	0.1745399832725525
